Kinase,Z,method,AvgZ
PKN,-2.32,720012210>0.15,-1.1341666666666668
ATM,-2.3,720012210>0.15,-1.16
PKG,2.25,720012210>0.15,2.444166666666667
MTOR,-2.24,720012210>0.15,-1.7591666666666668
IRAK,-2.15,720012210>0.15,-1.215
PRKDC,-1.9,720012210>0.15,-1.355
NEK,-1.84,720012210>0.15,-0.7216666666666667
PKA,1.8,720012210>0.15,2.2741666666666664
NIK,-1.74,720012210>0.15,-1.0608333333333333
BUD32,-1.72,720012210>0.15,-1.0716666666666668
CAMKK,-1.69,720012210>0.15,-1.0533333333333332
ATR,-1.69,720012210>0.15,-1.0616666666666668
ULK,-1.68,720012210>0.15,-1.0575
CLK,-1.65,720012210>0.15,-1.0625
SLK,-1.65,720012210>0.15,-0.5408333333333333
WNK,-1.65,720012210>0.15,-1.0641666666666667
PKCH,-1.65,720012210>0.15,-0.5875
CK2,-1.56,720012210>0.15,-0.3166666666666667
MARK,1.52,720012210>0.15,1.3483333333333334
PKD,-1.5,720012210>0.15,-0.23333333333333336
DAPK,-1.36,720012210>0.15,-0.5191666666666667
MLK,-1.32,720012210>0.15,-0.615
MELK,-1.29,720012210>0.15,-0.4558333333333333
GRK,-1.22,720012210>0.15,-0.4083333333333333
AKT,1.1,720012210>0.15,0.47
PAKA,-1.08,720012210>0.15,0.13416666666666666
BARK2,1.07,720012210>0.15,0.7108333333333333
STKR,-0.99,720012210>0.15,-0.46499999999999997
PAKB,0.85,720012210>0.15,-0.11083333333333334
HAL,0.85,720012210>0.15,1.1916666666666667
CAMK1,0.8,720012210>0.15,1.2974999999999999
NDR,-0.76,720012210>0.15,-0.06416666666666664
RAD53,0.76,720012210>0.15,0.7066666666666667
MLCK,-0.68,720012210>0.15,-0.22749999999999998
VRK1,-0.67,720012210>0.15,-0.7775000000000001
TAO,0.62,720012210>0.15,-0.1733333333333333
MOS,0.62,720012210>0.15,0.92
PASK,0.62,720012210>0.15,0.3408333333333334
BRSK,0.61,720012210>0.15,0.37833333333333335
KHS,0.59,720012210>0.15,0.34500000000000003
MAPKAPK,-0.45,720012210>0.15,-0.35000000000000003
RIPK,0.43,720012210>0.15,1.21
SGK,0.4,720012210>0.15,0.1975
PKCD,-0.39,720012210>0.15,0.47000000000000003
CHK1,-0.38,720012210>0.15,-0.0050000000000000044
COT,0.3,720012210>0.15,-0.09166666666666669
PIM,-0.14,720012210>0.15,0.09666666666666668
AMPK,0.12,720012210>0.15,0.52
PKCI,-0.1,720012210>0.15,0.7108333333333333
RSK,-0.08,720012210>0.15,0.37583333333333335
AUR,-0.04,720012210>0.15,0.4116666666666667
MSN,0.04,720012210>0.15,-0.05166666666666667
PDK1,-6.41,720012210>0.2,-4.774166666666667
CDK,-6.38,720012210>0.2,-4.4325
PKCA,-6.33,720012210>0.2,-4.109166666666667
DYRK,-6.2,720012210>0.2,-4.2475
ERK,-5.98,720012210>0.2,-4.610833333333333
PEK,-5.66,720012210>0.2,-3.875
JNK,-5.49,720012210>0.2,-4.070833333333333
PLK,-5.38,720012210>0.2,-3.515
NMO,-4.98,720012210>0.2,-3.1416666666666666
STE7,-4.27,720012210>0.2,-2.461666666666667
P38,-4.13,720012210>0.2,-3.4408333333333334
LKB,-4.1,720012210>0.2,-2.138333333333333
CK1,-3.57,720012210>0.2,-2.035
PHK,-3.29,720012210>0.2,-2.2091666666666665
FRAY,-3,720012210>0.2,-2.1791666666666667
PDHK,-2.96,720012210>0.2,-1.8833333333333333
MST,-2.95,720012210>0.2,-2.0175
QIK,-2.8,720012210>0.2,-2.25
GSK,-2.75,720012210>0.2,-1.5808333333333333
PKG,2.55,720012210>0.2,2.444166666666667
CAMK2,-2.53,720012210>0.2,-0.16166666666666665
STE11,-2.36,720012210>0.2,-1.0416666666666667
IKK,-2.31,720012210>0.2,-1.1366666666666667
PKN,-2.29,720012210>0.2,-1.1341666666666668
NAK,-2.27,720012210>0.2,-1.0166666666666666
NUAK,-2.25,720012210>0.2,-1.4875
TTK,-2.23,720012210>0.2,-1.5008333333333335
TLK,-2.18,720012210>0.2,-1.4958333333333333
RAF,-2.16,720012210>0.2,-1.6516666666666666
ATM,-2.12,720012210>0.2,-1.16
PKA,2.1,720012210>0.2,2.2741666666666664
MTOR,-2.02,720012210>0.2,-1.7591666666666668
IRAK,-1.95,720012210>0.2,-1.215
DMPK,-1.92,720012210>0.2,-1.325
PRKDC,-1.84,720012210>0.2,-1.355
NEK,-1.73,720012210>0.2,-0.7216666666666667
NIK,-1.68,720012210>0.2,-1.0608333333333333
CLK,-1.64,720012210>0.2,-1.0625
SLK,-1.64,720012210>0.2,-0.5408333333333333
WNK,-1.63,720012210>0.2,-1.0641666666666667
CAMKK,-1.62,720012210>0.2,-1.0533333333333332
ULK,-1.61,720012210>0.2,-1.0575
BUD32,-1.61,720012210>0.2,-1.0716666666666668
PKCH,-1.54,720012210>0.2,-0.5875
MARK,1.54,720012210>0.2,1.3483333333333334
ATR,-1.51,720012210>0.2,-1.0616666666666668
CK2,-1.44,720012210>0.2,-0.3166666666666667
PKD,-1.26,720012210>0.2,-0.23333333333333336
AKT,1.22,720012210>0.2,0.47
DAPK,-1.16,720012210>0.2,-0.5191666666666667
MLK,-1.14,720012210>0.2,-0.615
GRK,-1.14,720012210>0.2,-0.4083333333333333
MELK,-1.08,720012210>0.2,-0.4558333333333333
CAMK1,0.97,720012210>0.2,1.2974999999999999
STKR,-0.95,720012210>0.2,-0.46499999999999997
RAD53,0.94,720012210>0.2,0.7066666666666667
HAL,0.88,720012210>0.2,1.1916666666666667
PAKB,0.87,720012210>0.2,-0.11083333333333334
PAKA,-0.81,720012210>0.2,0.13416666666666666
NDR,-0.64,720012210>0.2,-0.06416666666666664
BRSK,0.64,720012210>0.2,0.37833333333333335
PASK,0.63,720012210>0.2,0.3408333333333334
MLCK,-0.62,720012210>0.2,-0.22749999999999998
KHS,0.62,720012210>0.2,0.34500000000000003
MOS,0.62,720012210>0.2,0.92
TAO,0.61,720012210>0.2,-0.1733333333333333
RIPK,0.61,720012210>0.2,1.21
VRK1,-0.61,720012210>0.2,-0.7775000000000001
SGK,0.59,720012210>0.2,0.1975
RSK,0.37,720012210>0.2,0.37583333333333335
COT,0.34,720012210>0.2,-0.09166666666666669
AMPK,0.3,720012210>0.2,0.52
PKCD,-0.25,720012210>0.2,0.47000000000000003
CHK1,-0.25,720012210>0.2,-0.0050000000000000044
BARK2,-0.24,720012210>0.2,0.7108333333333333
PIM,0.23,720012210>0.2,0.09666666666666668
MAPKAPK,-0.18,720012210>0.2,-0.35000000000000003
MSN,0.08,720012210>0.2,-0.05166666666666667
PKCI,0.04,720012210>0.2,0.7108333333333333
AUR,0.03,720012210>0.2,0.4116666666666667
PDK1,-5.84,720012210>0.3,-4.774166666666667
CDK,-5.5,720012210>0.3,-4.4325
PEK,-5.35,720012210>0.3,-3.875
PKCA,-5.34,720012210>0.3,-4.109166666666667
DYRK,-5.25,720012210>0.3,-4.2475
ERK,-5.11,720012210>0.3,-4.610833333333333
STE7,-5.05,720012210>0.3,-2.461666666666667
JNK,-4.83,720012210>0.3,-4.070833333333333
PLK,-4.78,720012210>0.3,-3.515
MST,-4.19,720012210>0.3,-2.0175
P38,-3.71,720012210>0.3,-3.4408333333333334
NMO,-3.68,720012210>0.3,-3.1416666666666666
FRAY,-3.12,720012210>0.3,-2.1791666666666667
CK1,-3.12,720012210>0.3,-2.035
LKB,-2.91,720012210>0.3,-2.138333333333333
GSK,-2.85,720012210>0.3,-1.5808333333333333
MTOR,-2.72,720012210>0.3,-1.7591666666666668
PDHK,-2.66,720012210>0.3,-1.8833333333333333
PRKDC,-2.66,720012210>0.3,-1.355
QIK,-2.58,720012210>0.3,-2.25
PHK,-2.34,720012210>0.3,-2.2091666666666665
CK2,-2.15,720012210>0.3,-0.3166666666666667
IRAK,-2.04,720012210>0.3,-1.215
CAMK1,2,720012210>0.3,1.2974999999999999
PKA,1.96,720012210>0.3,2.2741666666666664
MARK,1.93,720012210>0.3,1.3483333333333334
MLCK,-1.89,720012210>0.3,-0.22749999999999998
VRK1,-1.87,720012210>0.3,-0.7775000000000001
DMPK,-1.84,720012210>0.3,-1.325
PKN,-1.8,720012210>0.3,-1.1341666666666668
TTK,-1.79,720012210>0.3,-1.5008333333333335
AKT,1.79,720012210>0.3,0.47
CAMK2,-1.78,720012210>0.3,-0.16166666666666665
ATR,-1.77,720012210>0.3,-1.0616666666666668
NAK,-1.76,720012210>0.3,-1.0166666666666666
NUAK,-1.75,720012210>0.3,-1.4875
TLK,-1.75,720012210>0.3,-1.4958333333333333
PKG,1.71,720012210>0.3,2.444166666666667
RAF,-1.67,720012210>0.3,-1.6516666666666666
IKK,-1.54,720012210>0.3,-1.1366666666666667
MLK,-1.48,720012210>0.3,-0.615
ATM,-1.47,720012210>0.3,-1.16
NEK,-1.4,720012210>0.3,-0.7216666666666667
STE11,-1.39,720012210>0.3,-1.0416666666666667
BUD32,-1.29,720012210>0.3,-1.0716666666666668
SLK,-1.29,720012210>0.3,-0.5408333333333333
ULK,-1.25,720012210>0.3,-1.0575
WNK,-1.25,720012210>0.3,-1.0641666666666667
NIK,-1.23,720012210>0.3,-1.0608333333333333
CLK,-1.22,720012210>0.3,-1.0625
DAPK,-1.2,720012210>0.3,-0.5191666666666667
CAMKK,-1.19,720012210>0.3,-1.0533333333333332
AMPK,1.15,720012210>0.3,0.52
PAKB,1.13,720012210>0.3,-0.11083333333333334
COT,-1.01,720012210>0.3,-0.09166666666666669
STKR,-1,720012210>0.3,-0.46499999999999997
BARK2,-0.98,720012210>0.3,0.7108333333333333
PKCH,-0.93,720012210>0.3,-0.5875
MELK,-0.87,720012210>0.3,-0.4558333333333333
GRK,-0.83,720012210>0.3,-0.4083333333333333
BRSK,0.8,720012210>0.3,0.37833333333333335
MOS,0.8,720012210>0.3,0.92
TAO,0.8,720012210>0.3,-0.1733333333333333
KHS,0.8,720012210>0.3,0.34500000000000003
PASK,0.79,720012210>0.3,0.3408333333333334
RAD53,0.75,720012210>0.3,0.7066666666666667
RIPK,0.68,720012210>0.3,1.21
