Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
MAPK14,52.88957695397445,28,PTM-SEA,0.631578947368421,3,CMGC,MAPK,P38,MAPK14
PIM3,-48.46122710295199,32,PTM-SEA,0.5526315789473685,3,CAMK,PIM,PIM,PIM3
BRSK2,0,55,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK2
BRSK1,0,55,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK1
DYRK2,0,55,PTM-SEA,0,1,CMGC,DYRK,DYRK2,DYRK2
PASK,0,55,PTM-SEA,0,1,CAMK,CAMKL,PASK,PASK
VRK1,0,55,PTM-SEA,0,1,CK1,VRK,VRK,VRK1
PRKD2,0,55,PTM-SEA,0,1,CAMK,PKD,PKD,PRKD2
PLK3,0,55,PTM-SEA,0,1,OTHER,PLK,PLK2,PLK3
NEK6,0,55,PTM-SEA,0,1,OTHER,NEK,NEK6,NEK6
PIM2,-27.79695660699588,43,PTM-SEA,0.39473684210526316,2,CAMK,PIM,PIM,PIM2
AKT3,46.3230104823592,34,PTM-SEA,0.5263157894736842,3,AGC,AKT,AKT,AKT3
AAK1,300,266,KEA3,0.09714285714285714,1,OTHER,NAK,BIKE,AAK1
ABL1,57.666666666666664,34,KEA3,0.8971428571428571,4,TK,ABL,ABL,ABL1
ABL2,82.33333333333333,69,KEA3,0.7657142857142857,4,TK,ABL,ABL,ABL2
ACVR1,151,150,KEA3,0.4828571428571429,2,TKL,STKR,TYPE1,ACVR1
ACVR1B,181,183,KEA3,0.36857142857142855,2,TKL,STKR,TYPE1,ACVR1B
ACVR2B,211,210,KEA3,0.27714285714285714,2,TKL,STKR,TYPE2,ACVR2B
AKT1,37.333333333333336,19,KEA3,0.9457142857142857,4,AGC,AKT,AKT,AKT1
AKT2,96.33333333333333,88,KEA3,0.6971428571428572,3,AGC,AKT,AKT,AKT2
AKT3,101,95,KEA3,0.6714285714285714,3,AGC,AKT,AKT,AKT3
ALK,39.5,20,KEA3,0.9428571428571428,4,TK,ALK,ALK,ALK
ARAF,67,46,KEA3,0.8457142857142858,4,TKL,RAF,RAF,ARAF
ATM,119,118,KEA3,0.5971428571428572,3,ATYPICAL,PIKK,ATM,ATM
ATR,55.666666666666664,31,KEA3,0.9057142857142857,4,ATYPICAL,PIKK,ATR,ATR
AURKA,126.66666666666667,127,KEA3,0.5685714285714286,3,OTHER,AUR,AUR,AURKA
AURKB,96.66666666666667,89,KEA3,0.6942857142857143,3,OTHER,AUR,AUR,AURKB
AURKC,185,185,KEA3,0.35714285714285715,2,OTHER,AUR,AUR,AURKC
AXL,202,202,KEA3,0.3028571428571429,2,TK,AXL,AXL,AXL
BLK,257.5,237,KEA3,0.18,1,TK,SRC,SRCB,BLK
BMP2K,324,287,KEA3,0.037142857142857144,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,159,159,KEA3,0.4542857142857143,2,TKL,STKR,TYPE1,BMPR1A
BMPR1B,117,116,KEA3,0.6028571428571429,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,224,220,KEA3,0.22857142857142856,1,TKL,STKR,TYPE2,BMPR2
BMX,86.33333333333333,75,KEA3,0.7428571428571429,3,TK,TEC,TEC,BMX
BRAF,102.5,98,KEA3,0.66,3,TKL,RAF,RAF,BRAF
BRSK1,224.33333333333334,221,KEA3,0.2257142857142857,1,CAMK,CAMKL,BRSK,BRSK1
BRSK2,306,272,KEA3,0.08,1,CAMK,CAMKL,BRSK,BRSK2
BTK,74.66666666666667,58,KEA3,0.8028571428571428,4,TK,TEC,TEC,BTK
BUB1,128,129,KEA3,0.5628571428571428,3,OTHER,BUB,BUB,BUB1
CAMK1,68,47,KEA3,0.8371428571428572,4,CAMK,CAMK1,CAMK1,CAMK1
CAMK1D,244,231,KEA3,0.19714285714285715,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK2A,22.333333333333332,10,KEA3,0.9742857142857143,4,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2B,216,214,KEA3,0.2571428571428571,2,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2D,94.66666666666667,85,KEA3,0.7114285714285714,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2G,108,107,KEA3,0.6314285714285715,3,CAMK,CAMK2,CAMK2,CAMK2G
CAMK4,69,49,KEA3,0.8314285714285714,4,CAMK,CAMK1,CAMK1,CAMK4
CAMKK1,128.66666666666666,130,KEA3,0.5571428571428572,3,OTHER,CAMKK,META,CAMKK1
CAMKK2,109,109,KEA3,0.6257142857142857,3,OTHER,CAMKK,META,CAMKK2
CDC42BPA,283,253,KEA3,0.13428571428571429,1,AGC,DMPK,GEK,CDC42BPA
CDC7,171.5,170,KEA3,0.4142857142857143,2,OTHER,CDC7,CDC7,CDC7
CDK1,44,25,KEA3,0.9257142857142857,4,CMGC,CDK,CDC2,CDK1
CDK11A,332,293,KEA3,0.02,1,CMGC,CDK,CDK11,CDK11A
CDK11A,332,293,KEA3,0.02,1,NA,NA,NA,CDK11A
CDK12,315,280,KEA3,0.05714285714285714,1,CMGC,CDK,CRK7,CDK12
CDK15,267,241,KEA3,0.16857142857142857,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,253,236,KEA3,0.18285714285714286,1,CMGC,CDK,PCTAIRE,CDK16
CDK18,223,219,KEA3,0.2342857142857143,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,280,250,KEA3,0.14285714285714285,1,CMGC,CDK,CDK8,CDK19
CDK2,83.66666666666667,71,KEA3,0.76,4,CMGC,CDK,CDC2,CDK2
CDK20,174,173,KEA3,0.40285714285714286,2,CMGC,CDK,CCRK,CDK20
CDK3,63,40,KEA3,0.8742857142857143,4,CMGC,CDK,CDC2,CDK3
CDK4,67,46,KEA3,0.8457142857142858,4,CMGC,CDK,CDK4,CDK4
CDK5,65.33333333333333,43,KEA3,0.86,4,CMGC,CDK,CDK5,CDK5
CDK6,102,97,KEA3,0.6628571428571428,3,CMGC,CDK,CDK4,CDK6
CDK7,125.33333333333333,125,KEA3,0.5742857142857143,3,CMGC,CDK,CDK7,CDK7
CDK8,187.5,187,KEA3,0.3514285714285714,2,CMGC,CDK,CDK8,CDK8
CDK9,119.66666666666667,119,KEA3,0.5942857142857143,3,CMGC,CDK,CDK9,CDK9
CDKL3,304,270,KEA3,0.08571428571428572,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,92,81,KEA3,0.7228571428571429,3,CMGC,CDKL,CDKL,CDKL5
CHEK1,56.33333333333333,32,KEA3,0.9028571428571428,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,86.33333333333333,75,KEA3,0.7428571428571429,3,CAMK,RAD53,RAD53,CHEK2
CHUK,60.33333333333333,38,KEA3,0.88,4,OTHER,IKK,IKK,CHUK
CLK1,104,100,KEA3,0.6542857142857142,3,CMGC,CLK,CLK,CLK1
CLK2,77,61,KEA3,0.7942857142857143,4,CMGC,CLK,CLK,CLK2
CLK3,210,209,KEA3,0.28,2,CMGC,CLK,CLK,CLK3
CLK4,321,285,KEA3,0.04285714285714286,1,CMGC,CLK,CLK,CLK4
CSF1R,113,113,KEA3,0.6114285714285714,3,TK,PDGFR,PDGFR,CSF1R
CSK,175.33333333333334,175,KEA3,0.39714285714285713,2,TK,CSK,CSK,CSK
CSNK1A1,84,72,KEA3,0.7571428571428571,4,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,337,298,KEA3,0.005714285714285714,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,59,36,KEA3,0.8857142857142857,4,CK1,CK1,CK1-D,CSNK1D
CSNK1E,137.66666666666666,137,KEA3,0.5285714285714286,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,124,123,KEA3,0.58,3,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,220,216,KEA3,0.24571428571428572,1,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,264,239,KEA3,0.1742857142857143,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,47.666666666666664,28,KEA3,0.9142857142857143,4,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,105.33333333333333,102,KEA3,0.6457142857142857,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,190.66666666666666,192,KEA3,0.33714285714285713,2,CAMK,DAPK,DAPK,DAPK1
DAPK3,166.66666666666666,166,KEA3,0.42857142857142855,2,CAMK,DAPK,DAPK,DAPK3
DCLK1,207,207,KEA3,0.2857142857142857,2,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,75.5,59,KEA3,0.8,4,TK,DDR,DDR,DDR1
DDR2,162,163,KEA3,0.44,2,TK,DDR,DDR,DDR2
DMPK,97,90,KEA3,0.6885714285714286,3,AGC,DMPK,GEK,DMPK
DYRK1A,73.33333333333333,57,KEA3,0.8085714285714286,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,106,103,KEA3,0.6428571428571429,3,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,97.33333333333333,91,KEA3,0.6857142857142857,3,CMGC,DYRK,DYRK2,DYRK2
DYRK3,142.5,142,KEA3,0.5142857142857142,3,CMGC,DYRK,DYRK2,DYRK3
DYRK4,114,115,KEA3,0.6057142857142858,3,CMGC,DYRK,DYRK2,DYRK4
EEF2K,145,145,KEA3,0.5028571428571429,3,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,44,25,KEA3,0.9257142857142857,4,TK,EGFR,EGFR,EGFR
EIF2AK1,314,279,KEA3,0.06,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,69.66666666666667,50,KEA3,0.8285714285714286,4,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,335,296,KEA3,0.011428571428571429,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,320,284,KEA3,0.045714285714285714,1,TK,EPH,EPH,EPHA2
EPHA3,99.5,94,KEA3,0.6771428571428572,3,TK,EPH,EPH,EPHA3
EPHA4,325,288,KEA3,0.03428571428571429,1,TK,EPH,EPH,EPHA4
EPHA8,334,295,KEA3,0.014285714285714285,1,TK,EPH,EPH,EPHA8
EPHB1,322,286,KEA3,0.04,1,TK,EPH,EPH,EPHB1
EPHB2,290,259,KEA3,0.11714285714285715,1,TK,EPH,EPH,EPHB2
EPHB3,243,230,KEA3,0.2,1,TK,EPH,EPH,EPHB3
ERBB2,111,110,KEA3,0.6228571428571429,3,TK,EGFR,EGFR,ERBB2
ERBB4,319,283,KEA3,0.04857142857142857,1,TK,EGFR,EGFR,ERBB4
FASTK,235.5,227,KEA3,0.20857142857142857,1,ATYPICAL,FAST,FAST,FASTK
FER,31.5,14,KEA3,0.9628571428571429,4,TK,FER,FER,FER
FES,197,198,KEA3,0.3142857142857143,2,TK,FER,FER,FES
FGFR1,167,167,KEA3,0.4257142857142857,2,TK,FGFR,FGFR,FGFR1
FGFR2,104.5,101,KEA3,0.6514285714285715,3,TK,FGFR,FGFR,FGFR2
FGFR3,200.5,200,KEA3,0.30857142857142855,2,TK,FGFR,FGFR,FGFR3
FGFR4,95.5,87,KEA3,0.7028571428571428,3,TK,FGFR,FGFR,FGFR4
FGR,68,47,KEA3,0.8371428571428572,4,TK,SRC,SRCA,FGR
FLT1,307,273,KEA3,0.07714285714285714,1,TK,VEGFR,VEGFR,FLT1
FLT3,151,150,KEA3,0.4828571428571429,2,TK,PDGFR,PDGFR,FLT3
FLT4,270,243,KEA3,0.16285714285714287,1,TK,VEGFR,VEGFR,FLT4
FRK,148,148,KEA3,0.4942857142857143,2,TK,SRC,FRK,FRK
FYN,59,36,KEA3,0.8857142857142857,4,TK,SRC,SRCA,FYN
GRK1,330,292,KEA3,0.022857142857142857,1,AGC,GRK,GRK,GRK1
GRK2,10,4,KEA3,0.9914285714285714,4,AGC,GRK,BARK,GRK2
GRK3,87,78,KEA3,0.7342857142857143,3,AGC,GRK,BARK,GRK3
GRK5,40.666666666666664,22,KEA3,0.9371428571428572,4,AGC,GRK,GRK,GRK5
GRK6,107,104,KEA3,0.64,3,AGC,GRK,GRK,GRK6
GSK3A,64.66666666666667,42,KEA3,0.8628571428571429,4,CMGC,GSK,GSK,GSK3A
GSK3B,21.666666666666668,9,KEA3,0.9771428571428571,4,CMGC,GSK,GSK,GSK3B
HASPIN,221,217,KEA3,0.24,1,OTHER,HASPIN,HASPIN,HASPIN
HCK,120,120,KEA3,0.5914285714285714,3,TK,SRC,SRCB,HCK
HIPK1,140,140,KEA3,0.52,3,CMGC,DYRK,HIPK,HIPK1
HIPK2,139,138,KEA3,0.5257142857142857,3,CMGC,DYRK,HIPK,HIPK2
HIPK3,291,260,KEA3,0.11428571428571428,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,107.5,105,KEA3,0.6371428571428571,3,CMGC,DYRK,HIPK,HIPK4
ICK,281,251,KEA3,0.14,1,CMGC,RCK,RCK,CILK1
IGF1R,95,86,KEA3,0.7057142857142857,3,TK,INSR,INSR,IGF1R
IKBKB,65.66666666666667,44,KEA3,0.8571428571428571,4,OTHER,IKK,IKK,IKBKB
IKBKE,128.66666666666666,130,KEA3,0.5571428571428572,3,OTHER,IKK,IKK,IKBKE
ILK,108.66666666666667,108,KEA3,0.6285714285714286,3,TKL,MLK,ILK,ILK
INSR,92.66666666666667,82,KEA3,0.72,3,TK,INSR,INSR,INSR
IRAK1,162.5,164,KEA3,0.4342857142857143,2,TKL,IRAK,IRAK,IRAK1
IRAK3,248,233,KEA3,0.19142857142857142,1,TKL,IRAK,IRAK,IRAK3
IRAK4,289,258,KEA3,0.12,1,TKL,IRAK,IRAK,IRAK4
ITK,172.66666666666666,171,KEA3,0.4114285714285714,2,TK,TEC,TEC,ITK
JAK1,203,203,KEA3,0.3,2,TK,JAKA,JAKA,JAK1
JAK2,66,45,KEA3,0.8514285714285714,4,TK,JAKA,JAKA,JAK2
JAK3,139.33333333333334,139,KEA3,0.5228571428571429,3,TK,JAKA,JAKA,JAK3
KDR,302,268,KEA3,0.09142857142857143,1,TK,VEGFR,VEGFR,KDR
KIT,237,228,KEA3,0.2057142857142857,1,TK,PDGFR,PDGFR,KIT
KSR1,201,201,KEA3,0.3057142857142857,2,TKL,RAF,KSR,KSR1
KSR2,179,181,KEA3,0.3742857142857143,2,TKL,RAF,KSR,KSR2
LATS1,188.33333333333334,189,KEA3,0.3457142857142857,2,AGC,NDR,NDR,LATS1
LATS2,146,146,KEA3,0.5,3,AGC,NDR,NDR,LATS2
LCK,57.333333333333336,33,KEA3,0.9,4,TK,SRC,SRCB,LCK
LIMK1,282,252,KEA3,0.13714285714285715,1,TKL,LISK,LIMK,LIMK1
LIMK2,212,211,KEA3,0.2742857142857143,2,TKL,LISK,LIMK,LIMK2
LRRK2,86.5,76,KEA3,0.74,3,TKL,LRRK,LRRK,LRRK2
LYN,90.66666666666667,80,KEA3,0.7285714285714285,3,TK,SRC,SRCB,LYN
MAK,266,240,KEA3,0.17142857142857143,1,CMGC,RCK,RCK,MAK
MAP2K1,86.66666666666667,77,KEA3,0.7371428571428571,3,STE,STE7,MEK1,MAP2K1
MAP2K2,168,168,KEA3,0.42,2,STE,STE7,MEK1,MAP2K2
MAP2K3,221,217,KEA3,0.24,1,STE,STE7,MEK3,MAP2K3
MAP2K4,162,163,KEA3,0.44,2,STE,STE7,MEK4,MAP2K4
MAP2K6,137.66666666666666,137,KEA3,0.5285714285714286,3,STE,STE7,MEK3,MAP2K6
MAP2K7,97,90,KEA3,0.6885714285714286,3,STE,STE7,MEK7,MAP2K7
MAP3K1,217,215,KEA3,0.24857142857142858,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,271,244,KEA3,0.16,1,TKL,MLK,MLK,MAP3K10
MAP3K11,204,204,KEA3,0.29428571428571426,2,TKL,MLK,MLK,MAP3K11
MAP3K13,248.5,234,KEA3,0.18857142857142858,1,TKL,MLK,LZK,MAP3K13
MAP3K14,107.66666666666667,106,KEA3,0.6342857142857142,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,182,184,KEA3,0.3628571428571429,2,TKL,MLK,ZAK,MAP3K20
MAP3K3,176,176,KEA3,0.3942857142857143,2,STE,STE11,MEKK2,MAP3K3
MAP3K4,153,153,KEA3,0.4714285714285714,2,STE,STE11,MEKK4,MAP3K4
MAP3K5,144.33333333333334,144,KEA3,0.5085714285714286,3,STE,STE11,ASK,MAP3K5
MAP3K6,92,81,KEA3,0.7228571428571429,3,STE,STE11,ASK,MAP3K6
MAP3K7,123.66666666666667,122,KEA3,0.5857142857142857,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,79.5,62,KEA3,0.7885714285714286,4,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,268,242,KEA3,0.1657142857142857,1,STE,STE20,KHS,MAP4K1
MAP4K2,196.5,197,KEA3,0.32,2,STE,STE20,KHS,MAP4K2
MAP4K3,296,264,KEA3,0.10285714285714286,1,STE,STE20,KHS,MAP4K3
MAP4K4,134,134,KEA3,0.5457142857142857,3,STE,STE20,MSN,MAP4K4
MAP4K5,170.5,169,KEA3,0.41714285714285715,2,STE,STE20,KHS,MAP4K5
MAPK1,24.666666666666664,11,KEA3,0.9714285714285714,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,120.33333333333333,121,KEA3,0.5885714285714285,3,CMGC,MAPK,JNK,MAPK10
MAPK11,112,112,KEA3,0.6171428571428571,3,CMGC,MAPK,P38,MAPK11
MAPK12,41,23,KEA3,0.9342857142857143,4,CMGC,MAPK,P38,MAPK12
MAPK13,101,95,KEA3,0.6714285714285714,3,CMGC,MAPK,P38,MAPK13
MAPK14,46.666666666666664,27,KEA3,0.9171428571428571,4,CMGC,MAPK,P38,MAPK14
MAPK15,195.5,196,KEA3,0.32285714285714284,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,42.33333333333333,24,KEA3,0.9314285714285714,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,233.5,226,KEA3,0.21142857142857144,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,168,168,KEA3,0.42,2,CMGC,MAPK,ERK5,MAPK7
MAPK8,105.33333333333333,102,KEA3,0.6457142857142857,3,CMGC,MAPK,JNK,MAPK8
MAPK9,59.333333333333336,37,KEA3,0.8828571428571429,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,96.33333333333333,88,KEA3,0.6971428571428572,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,299,265,KEA3,0.1,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,64.33333333333333,41,KEA3,0.8714285714285714,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,68,47,KEA3,0.8371428571428572,4,CAMK,CAMKL,MARK,MARK2
MARK3,195.33333333333334,195,KEA3,0.32571428571428573,2,CAMK,CAMKL,MARK,MARK3
MARK4,333,294,KEA3,0.017142857142857144,1,CAMK,CAMKL,MARK,MARK4
MAST1,214,212,KEA3,0.2714285714285714,2,AGC,MAST,MAST,MAST1
MAST2,313,278,KEA3,0.06285714285714286,1,AGC,MAST,MAST,MAST2
MATK,125,124,KEA3,0.5771428571428572,3,TK,CSK,CSK,MATK
MELK,305,271,KEA3,0.08285714285714285,1,CAMK,CAMKL,MELK,MELK
MERTK,153,153,KEA3,0.4714285714285714,2,TK,AXL,AXL,MERTK
MET,113.33333333333333,114,KEA3,0.6085714285714285,3,TK,MET,MET,MET
MKNK1,176.33333333333334,177,KEA3,0.3914285714285714,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,224,220,KEA3,0.22857142857142856,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,215,213,KEA3,0.26,2,CMGC,RCK,RCK,MOK
MOS,303,269,KEA3,0.08857142857142856,1,OTHER,MOS,MOS,MOS
MST1R,189,190,KEA3,0.34285714285714286,2,TK,MET,MET,MST1R
MTOR,127.33333333333333,128,KEA3,0.5657142857142857,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,206.5,206,KEA3,0.2885714285714286,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,274,248,KEA3,0.14857142857142858,1,STE,STE20,NINAC,MYO3A
NEK10,286,255,KEA3,0.12857142857142856,1,OTHER,NEK,NEK10,NEK10
NEK11,312,277,KEA3,0.06571428571428571,1,OTHER,NEK,NEK11,NEK11
NEK2,103,99,KEA3,0.6571428571428571,3,OTHER,NEK,NEK2,NEK2
NEK3,177.5,178,KEA3,0.38571428571428573,2,OTHER,NEK,NEK1,NEK3
NEK4,190,191,KEA3,0.34,2,OTHER,NEK,NEK4,NEK4
NEK6,145,145,KEA3,0.5028571428571429,3,OTHER,NEK,NEK6,NEK6
NEK8,222.5,218,KEA3,0.23714285714285716,1,OTHER,NEK,NEK8,NEK8
NEK9,80,63,KEA3,0.7828571428571428,4,OTHER,NEK,NEK8,NEK9
