Kinase,Peptide,LFC
DMPK,BAD_69_81,-0.2507049490632364
ERK,BAD_69_81,-0.2507049490632364
MELK,BAD_69_81,-0.2507049490632364
MTOR,BAD_69_81,-0.2507049490632364
PAKA,BAD_69_81,-0.2507049490632364
PAKB,BAD_69_81,-0.2507049490632364
PDHK,BAD_69_81,-0.2507049490632364
PDK1,BAD_69_81,-0.2507049490632364
PEK,BAD_69_81,-0.2507049490632364
PHK,BAD_69_81,-0.2507049490632364
PIM,BAD_69_81,-0.2507049490632364
PKA,BAD_69_81,-0.2507049490632364
PKCA,BAD_69_81,-0.2507049490632364
PKCI,BAD_69_81,-0.2507049490632364
PKD,BAD_69_81,-0.2507049490632364
PKG,BAD_69_81,-0.2507049490632364
QIK,BAD_69_81,-0.2507049490632364
RAD53,BAD_69_81,-0.2507049490632364
RAF,BAD_69_81,-0.2507049490632364
RSK,BAD_69_81,-0.2507049490632364
SGK,BAD_69_81,-0.2507049490632364
VRK2,BAD_69_81,-0.2507049490632364
AKT,BAD_93_105,-0.03523430110626642
BARK1,BAD_93_105,-0.03523430110626642
DMPK,BAD_93_105,-0.03523430110626642
MAPKAPK,BAD_93_105,-0.03523430110626642
PAKA,BAD_93_105,-0.03523430110626642
PHK,BAD_93_105,-0.03523430110626642
PIM,BAD_93_105,-0.03523430110626642
PKA,BAD_93_105,-0.03523430110626642
PKCA,BAD_93_105,-0.03523430110626642
PKCI,BAD_93_105,-0.03523430110626642
PKD,BAD_93_105,-0.03523430110626642
PKG,BAD_93_105,-0.03523430110626642
QIK,BAD_93_105,-0.03523430110626642
RAF,BAD_93_105,-0.03523430110626642
RSK,BAD_93_105,-0.03523430110626642
SGK,BAD_93_105,-0.03523430110626642
VRK2,BAD_93_105,-0.03523430110626642
AKT,BCKD_45_57,-0.03877511172333688
BARK1,BCKD_45_57,-0.03877511172333688
CDK,BCKD_45_57,-0.03877511172333688
DMPK,BCKD_45_57,-0.03877511172333688
FRAY,BCKD_45_57,-0.03877511172333688
GRK,BCKD_45_57,-0.03877511172333688
IKK,BCKD_45_57,-0.03877511172333688
MAPKAPK,BCKD_45_57,-0.03877511172333688
MELK,BCKD_45_57,-0.03877511172333688
MLCK,BCKD_45_57,-0.03877511172333688
MST,BCKD_45_57,-0.03877511172333688
PAKA,BCKD_45_57,-0.03877511172333688
PDHK,BCKD_45_57,-0.03877511172333688
PDK1,BCKD_45_57,-0.03877511172333688
PEK,BCKD_45_57,-0.03877511172333688
PHK,BCKD_45_57,-0.03877511172333688
PIM,BCKD_45_57,-0.03877511172333688
PKA,BCKD_45_57,-0.03877511172333688
PKCA,BCKD_45_57,-0.03877511172333688
PKG,BCKD_45_57,-0.03877511172333688
PLK,BCKD_45_57,-0.03877511172333688
QIK,BCKD_45_57,-0.03877511172333688
RSK,BCKD_45_57,-0.03877511172333688
SGK,BCKD_45_57,-0.03877511172333688
STE7,BCKD_45_57,-0.03877511172333688
VRK2,BCKD_45_57,-0.03877511172333688
BARK1,CAC1C_1974_1986,0.4057131062407319
CAMK1,CAC1C_1974_1986,0.4057131062407319
MAPKAPK,CAC1C_1974_1986,0.4057131062407319
PDHK,CAC1C_1974_1986,0.4057131062407319
PHK,CAC1C_1974_1986,0.4057131062407319
PIM,CAC1C_1974_1986,0.4057131062407319
PKCA,CAC1C_1974_1986,0.4057131062407319
PKD,CAC1C_1974_1986,0.4057131062407319
PKG,CAC1C_1974_1986,0.4057131062407319
QIK,CAC1C_1974_1986,0.4057131062407319
RAD53,CAC1C_1974_1986,0.4057131062407319
RIPK,CAC1C_1974_1986,0.4057131062407319
RSK,CAC1C_1974_1986,0.4057131062407319
VRK2,CAC1C_1974_1986,0.4057131062407319
AKT,CD27_212_224,-0.06525150045176531
BARK1,CD27_212_224,-0.06525150045176531
CDK,CD27_212_224,-0.06525150045176531
DMPK,CD27_212_224,-0.06525150045176531
ERK,CD27_212_224,-0.06525150045176531
IKK,CD27_212_224,-0.06525150045176531
JNK,CD27_212_224,-0.06525150045176531
P38,CD27_212_224,-0.06525150045176531
PDHK,CD27_212_224,-0.06525150045176531
PEK,CD27_212_224,-0.06525150045176531
PHK,CD27_212_224,-0.06525150045176531
PIM,CD27_212_224,-0.06525150045176531
PKCA,CD27_212_224,-0.06525150045176531
PKD,CD27_212_224,-0.06525150045176531
QIK,CD27_212_224,-0.06525150045176531
RSK,CD27_212_224,-0.06525150045176531
VRK2,CD27_212_224,-0.06525150045176531
BARK1,CDC2_154_169,-0.07579873731504114
CDK,CDC2_154_169,-0.07579873731504114
COT,CDC2_154_169,-0.07579873731504114
PEK,CDC2_154_169,-0.07579873731504114
PKG,CDC2_154_169,-0.07579873731504114
RSK,CDC2_154_169,-0.07579873731504114
STE7,CDC2_154_169,-0.07579873731504114
VRK2,CDC2_154_169,-0.07579873731504114
BARK1,CDK7_163_175,-0.00121789993399268
CDK,CDK7_163_175,-0.00121789993399268
DMPK,CDK7_163_175,-0.00121789993399268
DYRK,CDK7_163_175,-0.00121789993399268
FRAY,CDK7_163_175,-0.00121789993399268
JNK,CDK7_163_175,-0.00121789993399268
MAPKAPK,CDK7_163_175,-0.00121789993399268
MST,CDK7_163_175,-0.00121789993399268
MTOR,CDK7_163_175,-0.00121789993399268
P38,CDK7_163_175,-0.00121789993399268
PDK1,CDK7_163_175,-0.00121789993399268
PEK,CDK7_163_175,-0.00121789993399268
PHK,CDK7_163_175,-0.00121789993399268
PIM,CDK7_163_175,-0.00121789993399268
PKCA,CDK7_163_175,-0.00121789993399268
PKCI,CDK7_163_175,-0.00121789993399268
PRKDC,CDK7_163_175,-0.00121789993399268
QIK,CDK7_163_175,-0.00121789993399268
STE7,CDK7_163_175,-0.00121789993399268
VRK2,CDK7_163_175,-0.00121789993399268
AKT,CDN1A_139_151,0.16496463566532724
BARK1,CDN1A_139_151,0.16496463566532724
CDK,CDN1A_139_151,0.16496463566532724
DAPK,CDN1A_139_151,0.16496463566532724
DMPK,CDN1A_139_151,0.16496463566532724
IKK,CDN1A_139_151,0.16496463566532724
MELK,CDN1A_139_151,0.16496463566532724
NDR,CDN1A_139_151,0.16496463566532724
PEK,CDN1A_139_151,0.16496463566532724
PHK,CDN1A_139_151,0.16496463566532724
PIM,CDN1A_139_151,0.16496463566532724
PKCA,CDN1A_139_151,0.16496463566532724
PKD,CDN1A_139_151,0.16496463566532724
RIPK,CDN1A_139_151,0.16496463566532724
RSK,CDN1A_139_151,0.16496463566532724
STE7,CDN1A_139_151,0.16496463566532724
VRK2,CDN1A_139_151,0.16496463566532724
AUR,CENPA_1_14,0.03404654201166727
BARK1,CENPA_1_14,0.03404654201166727
DMPK,CENPA_1_14,0.03404654201166727
MAPKAPK,CENPA_1_14,0.03404654201166727
PIM,CENPA_1_14,0.03404654201166727
PKCA,CENPA_1_14,0.03404654201166727
PKG,CENPA_1_14,0.03404654201166727
VRK2,CENPA_1_14,0.03404654201166727
AMPK,CFTR_730_742,0.511647861095652
BARK1,CFTR_730_742,0.511647861095652
CAMK2,CFTR_730_742,0.511647861095652
CDK,CFTR_730_742,0.511647861095652
DAPK,CFTR_730_742,0.511647861095652
DYRK,CFTR_730_742,0.511647861095652
GRK,CFTR_730_742,0.511647861095652
IKK,CFTR_730_742,0.511647861095652
MAPKAPK,CFTR_730_742,0.511647861095652
PAKA,CFTR_730_742,0.511647861095652
PDHK,CFTR_730_742,0.511647861095652
PEK,CFTR_730_742,0.511647861095652
PHK,CFTR_730_742,0.511647861095652
PKA,CFTR_730_742,0.511647861095652
PKCA,CFTR_730_742,0.511647861095652
PKD,CFTR_730_742,0.511647861095652
PKG,CFTR_730_742,0.511647861095652
QIK,CFTR_730_742,0.511647861095652
RAD53,CFTR_730_742,0.511647861095652
RSK,CFTR_730_742,0.511647861095652
VRK2,CFTR_730_742,0.511647861095652
AKT,CGHB_109_121,0.22684549468162304
BARK1,CGHB_109_121,0.22684549468162304
CAMK2,CGHB_109_121,0.22684549468162304
DMPK,CGHB_109_121,0.22684549468162304
IKK,CGHB_109_121,0.22684549468162304
MTOR,CGHB_109_121,0.22684549468162304
PDHK,CGHB_109_121,0.22684549468162304
PDK1,CGHB_109_121,0.22684549468162304
PEK,CGHB_109_121,0.22684549468162304
PKA,CGHB_109_121,0.22684549468162304
PKCA,CGHB_109_121,0.22684549468162304
PKG,CGHB_109_121,0.22684549468162304
RSK,CGHB_109_121,0.22684549468162304
VRK2,CGHB_109_121,0.22684549468162304
AMPK,CREB1_126_138,0.29522866708972967
ATM,CREB1_126_138,0.29522866708972967
BARK1,CREB1_126_138,0.29522866708972967
CAMK1,CREB1_126_138,0.29522866708972967
CAMK2,CREB1_126_138,0.29522866708972967
COT,CREB1_126_138,0.29522866708972967
DMPK,CREB1_126_138,0.29522866708972967
DYRK,CREB1_126_138,0.29522866708972967
GSK,CREB1_126_138,0.29522866708972967
MAPKAPK,CREB1_126_138,0.29522866708972967
PDHK,CREB1_126_138,0.29522866708972967
PHK,CREB1_126_138,0.29522866708972967
PIM,CREB1_126_138,0.29522866708972967
PKA,CREB1_126_138,0.29522866708972967
PKCA,CREB1_126_138,0.29522866708972967
PKCD,CREB1_126_138,0.29522866708972967
PKCH,CREB1_126_138,0.29522866708972967
PKD,CREB1_126_138,0.29522866708972967
QIK,CREB1_126_138,0.29522866708972967
RAD53,CREB1_126_138,0.29522866708972967
RSK,CREB1_126_138,0.29522866708972967
SGK,CREB1_126_138,0.29522866708972967
VRK2,CREB1_126_138,0.29522866708972967
AMPK,CSF1R_701_713,0.338872347655179
BARK1,CSF1R_701_713,0.338872347655179
CDK,CSF1R_701_713,0.338872347655179
CK1,CSF1R_701_713,0.338872347655179
DMPK,CSF1R_701_713,0.338872347655179
PDHK,CSF1R_701_713,0.338872347655179
PEK,CSF1R_701_713,0.338872347655179
PIM,CSF1R_701_713,0.338872347655179
PKA,CSF1R_701_713,0.338872347655179
PKCA,CSF1R_701_713,0.338872347655179
PKG,CSF1R_701_713,0.338872347655179
RSK,CSF1R_701_713,0.338872347655179
VRK2,CSF1R_701_713,0.338872347655179
AMPK,DESP_2842_2854,0.34316453917916656
BARK1,DESP_2842_2854,0.34316453917916656
CAMK1,DESP_2842_2854,0.34316453917916656
CDK,DESP_2842_2854,0.34316453917916656
CK1,DESP_2842_2854,0.34316453917916656
DMPK,DESP_2842_2854,0.34316453917916656
GSK,DESP_2842_2854,0.34316453917916656
IKK,DESP_2842_2854,0.34316453917916656
MAPKAPK,DESP_2842_2854,0.34316453917916656
P38,DESP_2842_2854,0.34316453917916656
PDHK,DESP_2842_2854,0.34316453917916656
PDK1,DESP_2842_2854,0.34316453917916656
PEK,DESP_2842_2854,0.34316453917916656
PHK,DESP_2842_2854,0.34316453917916656
PIM,DESP_2842_2854,0.34316453917916656
PKA,DESP_2842_2854,0.34316453917916656
PKCA,DESP_2842_2854,0.34316453917916656
PKG,DESP_2842_2854,0.34316453917916656
QIK,DESP_2842_2854,0.34316453917916656
RIPK,DESP_2842_2854,0.34316453917916656
RSK,DESP_2842_2854,0.34316453917916656
SGK,DESP_2842_2854,0.34316453917916656
STE11,DESP_2842_2854,0.34316453917916656
STE7,DESP_2842_2854,0.34316453917916656
VRK2,DESP_2842_2854,0.34316453917916656
BARK1,EPB42_241_253,0.2584573835125834
DMPK,EPB42_241_253,0.2584573835125834
PHK,EPB42_241_253,0.2584573835125834
PIM,EPB42_241_253,0.2584573835125834
PKA,EPB42_241_253,0.2584573835125834
PKCA,EPB42_241_253,0.2584573835125834
PKG,EPB42_241_253,0.2584573835125834
RAD53,EPB42_241_253,0.2584573835125834
RSK,EPB42_241_253,0.2584573835125834
VRK2,EPB42_241_253,0.2584573835125834
BARK1,ERBB2_679_691,0.00165614642002864
DMPK,ERBB2_679_691,0.00165614642002864
PHK,ERBB2_679_691,0.00165614642002864
PIM,ERBB2_679_691,0.00165614642002864
PKA,ERBB2_679_691,0.00165614642002864
PKCA,ERBB2_679_691,0.00165614642002864
PKCD,ERBB2_679_691,0.00165614642002864
PKCH,ERBB2_679_691,0.00165614642002864
PKG,ERBB2_679_691,0.00165614642002864
RSK,ERBB2_679_691,0.00165614642002864
VRK2,ERBB2_679_691,0.00165614642002864
BARK1,ERF_519_531,-0.08856530582498016
CDK,ERF_519_531,-0.08856530582498016
CHK1,ERF_519_531,-0.08856530582498016
DAPK,ERF_519_531,-0.08856530582498016
DMPK,ERF_519_531,-0.08856530582498016
DYRK,ERF_519_531,-0.08856530582498016
ERK,ERF_519_531,-0.08856530582498016
IRAK,ERF_519_531,-0.08856530582498016
MST,ERF_519_531,-0.08856530582498016
P38,ERF_519_531,-0.08856530582498016
PDK1,ERF_519_531,-0.08856530582498016
PEK,ERF_519_531,-0.08856530582498016
PIM,ERF_519_531,-0.08856530582498016
PKA,ERF_519_531,-0.08856530582498016
PKCA,ERF_519_531,-0.08856530582498016
PKG,ERF_519_531,-0.08856530582498016
RAD53,ERF_519_531,-0.08856530582498016
RSK,ERF_519_531,-0.08856530582498016
VRK2,ERF_519_531,-0.08856530582498016
AKT,ESR1_160_172,0.17695707888924872
AUR,ESR1_160_172,0.17695707888924872
BARK1,ESR1_160_172,0.17695707888924872
CK2,ESR1_160_172,0.17695707888924872
DMPK,ESR1_160_172,0.17695707888924872
IKK,ESR1_160_172,0.17695707888924872
PEK,ESR1_160_172,0.17695707888924872
PHK,ESR1_160_172,0.17695707888924872
PIM,ESR1_160_172,0.17695707888924872
PKCA,ESR1_160_172,0.17695707888924872
RSK,ESR1_160_172,0.17695707888924872
STE11,ESR1_160_172,0.17695707888924872
STE7,ESR1_160_172,0.17695707888924872
VRK2,ESR1_160_172,0.17695707888924872
BARK1,FIBA_569_581,-0.13083756982136813
CDK,FIBA_569_581,-0.13083756982136813
CK1,FIBA_569_581,-0.13083756982136813
DAPK,FIBA_569_581,-0.13083756982136813
DMPK,FIBA_569_581,-0.13083756982136813
ERK,FIBA_569_581,-0.13083756982136813
GSK,FIBA_569_581,-0.13083756982136813
HAL,FIBA_569_581,-0.13083756982136813
IKK,FIBA_569_581,-0.13083756982136813
JNK,FIBA_569_581,-0.13083756982136813
MLCK,FIBA_569_581,-0.13083756982136813
MST,FIBA_569_581,-0.13083756982136813
PDHK,FIBA_569_581,-0.13083756982136813
PEK,FIBA_569_581,-0.13083756982136813
PHK,FIBA_569_581,-0.13083756982136813
PIM,FIBA_569_581,-0.13083756982136813
PKA,FIBA_569_581,-0.13083756982136813
PKCA,FIBA_569_581,-0.13083756982136813
PKG,FIBA_569_581,-0.13083756982136813
PLK,FIBA_569_581,-0.13083756982136813
QIK,FIBA_569_581,-0.13083756982136813
RAF,FIBA_569_581,-0.13083756982136813
RIPK,FIBA_569_581,-0.13083756982136813
RSK,FIBA_569_581,-0.13083756982136813
SGK,FIBA_569_581,-0.13083756982136813
STE7,FIBA_569_581,-0.13083756982136813
VRK2,FIBA_569_581,-0.13083756982136813
AKT,FOXO3_25_37,-0.17899757536641658
BARK1,FOXO3_25_37,-0.17899757536641658
CDK,FOXO3_25_37,-0.17899757536641658
ERK,FOXO3_25_37,-0.17899757536641658
MAPKAPK,FOXO3_25_37,-0.17899757536641658
P38,FOXO3_25_37,-0.17899757536641658
PHK,FOXO3_25_37,-0.17899757536641658
PIM,FOXO3_25_37,-0.17899757536641658
PKCA,FOXO3_25_37,-0.17899757536641658
QIK,FOXO3_25_37,-0.17899757536641658
RAF,FOXO3_25_37,-0.17899757536641658
RSK,FOXO3_25_37,-0.17899757536641658
SGK,FOXO3_25_37,-0.17899757536641658
VRK2,FOXO3_25_37,-0.17899757536641658
AKT,FRAP_2443_2455,0.02812007410934867
AMPK,FRAP_2443_2455,0.02812007410934867
BARK1,FRAP_2443_2455,0.02812007410934867
CK1,FRAP_2443_2455,0.02812007410934867
DAPK,FRAP_2443_2455,0.02812007410934867
DMPK,FRAP_2443_2455,0.02812007410934867
MAPKAPK,FRAP_2443_2455,0.02812007410934867
MELK,FRAP_2443_2455,0.02812007410934867
MLK,FRAP_2443_2455,0.02812007410934867
MSN,FRAP_2443_2455,0.02812007410934867
MTOR,FRAP_2443_2455,0.02812007410934867
NEK,FRAP_2443_2455,0.02812007410934867
PDHK,FRAP_2443_2455,0.02812007410934867
PDK1,FRAP_2443_2455,0.02812007410934867
PEK,FRAP_2443_2455,0.02812007410934867
PHK,FRAP_2443_2455,0.02812007410934867
PIM,FRAP_2443_2455,0.02812007410934867
PKA,FRAP_2443_2455,0.02812007410934867
PKCA,FRAP_2443_2455,0.02812007410934867
QIK,FRAP_2443_2455,0.02812007410934867
RSK,FRAP_2443_2455,0.02812007410934867
SGK,FRAP_2443_2455,0.02812007410934867
TAO,FRAP_2443_2455,0.02812007410934867
VRK2,FRAP_2443_2455,0.02812007410934867
AKT,GPR6_349_361,0.01161101820034606
BARK1,GPR6_349_361,0.01161101820034606
CDK,GPR6_349_361,0.01161101820034606
CK1,GPR6_349_361,0.01161101820034606
DMPK,GPR6_349_361,0.01161101820034606
DYRK,GPR6_349_361,0.01161101820034606
ERK,GPR6_349_361,0.01161101820034606
IKK,GPR6_349_361,0.01161101820034606
JNK,GPR6_349_361,0.01161101820034606
MAPKAPK,GPR6_349_361,0.01161101820034606
MELK,GPR6_349_361,0.01161101820034606
P38,GPR6_349_361,0.01161101820034606
PDK1,GPR6_349_361,0.01161101820034606
PEK,GPR6_349_361,0.01161101820034606
PHK,GPR6_349_361,0.01161101820034606
PKCA,GPR6_349_361,0.01161101820034606
QIK,GPR6_349_361,0.01161101820034606
RAF,GPR6_349_361,0.01161101820034606
RSK,GPR6_349_361,0.01161101820034606
SGK,GPR6_349_361,0.01161101820034606
VRK2,GPR6_349_361,0.01161101820034606
AMPK,GPSM2_394_406,0.3662770898088012
BARK1,GPSM2_394_406,0.3662770898088012
CAMK1,GPSM2_394_406,0.3662770898088012
CHK1,GPSM2_394_406,0.3662770898088012
DMPK,GPSM2_394_406,0.3662770898088012
IKK,GPSM2_394_406,0.3662770898088012
MAPKAPK,GPSM2_394_406,0.3662770898088012
MARK,GPSM2_394_406,0.3662770898088012
PHK,GPSM2_394_406,0.3662770898088012
PKCA,GPSM2_394_406,0.3662770898088012
PKD,GPSM2_394_406,0.3662770898088012
VRK2,GPSM2_394_406,0.3662770898088012
BARK1,GSUB_61_73,-0.1243710760552649
CDK,GSUB_61_73,-0.1243710760552649
DAPK,GSUB_61_73,-0.1243710760552649
DMPK,GSUB_61_73,-0.1243710760552649
DYRK,GSUB_61_73,-0.1243710760552649
ERK,GSUB_61_73,-0.1243710760552649
PDK1,GSUB_61_73,-0.1243710760552649
PHK,GSUB_61_73,-0.1243710760552649
PKA,GSUB_61_73,-0.1243710760552649
PKG,GSUB_61_73,-0.1243710760552649
PLK,GSUB_61_73,-0.1243710760552649
VRK2,GSUB_61_73,-0.1243710760552649
AKT,GYS2_1_13,-0.19815611722329804
BARK1,GYS2_1_13,-0.19815611722329804
CDK,GYS2_1_13,-0.19815611722329804
DMPK,GYS2_1_13,-0.19815611722329804
IKK,GYS2_1_13,-0.19815611722329804
MAPKAPK,GYS2_1_13,-0.19815611722329804
MTOR,GYS2_1_13,-0.19815611722329804
PEK,GYS2_1_13,-0.19815611722329804
PHK,GYS2_1_13,-0.19815611722329804
PKA,GYS2_1_13,-0.19815611722329804
PKCA,GYS2_1_13,-0.19815611722329804
QIK,GYS2_1_13,-0.19815611722329804
RSK,GYS2_1_13,-0.19815611722329804
SGK,GYS2_1_13,-0.19815611722329804
VRK2,GYS2_1_13,-0.19815611722329804
AKT,H2B1B_ 27_40,-0.04057686946366819
AMPK,H2B1B_ 27_40,-0.04057686946366819
BARK1,H2B1B_ 27_40,-0.04057686946366819
CAMK1,H2B1B_ 27_40,-0.04057686946366819
CDK,H2B1B_ 27_40,-0.04057686946366819
COT,H2B1B_ 27_40,-0.04057686946366819
DAPK,H2B1B_ 27_40,-0.04057686946366819
DMPK,H2B1B_ 27_40,-0.04057686946366819
IKK,H2B1B_ 27_40,-0.04057686946366819
MLK,H2B1B_ 27_40,-0.04057686946366819
MST,H2B1B_ 27_40,-0.04057686946366819
PAKA,H2B1B_ 27_40,-0.04057686946366819
PAKB,H2B1B_ 27_40,-0.04057686946366819
PDHK,H2B1B_ 27_40,-0.04057686946366819
PEK,H2B1B_ 27_40,-0.04057686946366819
PHK,H2B1B_ 27_40,-0.04057686946366819
PIM,H2B1B_ 27_40,-0.04057686946366819
PKA,H2B1B_ 27_40,-0.04057686946366819
PKCA,H2B1B_ 27_40,-0.04057686946366819
PKCH,H2B1B_ 27_40,-0.04057686946366819
PKD,H2B1B_ 27_40,-0.04057686946366819
PKG,H2B1B_ 27_40,-0.04057686946366819
PLK,H2B1B_ 27_40,-0.04057686946366819
QIK,H2B1B_ 27_40,-0.04057686946366819
RAD53,H2B1B_ 27_40,-0.04057686946366819
RSK,H2B1B_ 27_40,-0.04057686946366819
SGK,H2B1B_ 27_40,-0.04057686946366819
VRK2,H2B1B_ 27_40,-0.04057686946366819
AMPK,H32_3_18,-0.01026681376925136
ATR,H32_3_18,-0.01026681376925136
AUR,H32_3_18,-0.01026681376925136
BARK1,H32_3_18,-0.01026681376925136
DAPK,H32_3_18,-0.01026681376925136
DMPK,H32_3_18,-0.01026681376925136
DYRK,H32_3_18,-0.01026681376925136
MLK,H32_3_18,-0.01026681376925136
MST,H32_3_18,-0.01026681376925136
MTOR,H32_3_18,-0.01026681376925136
PHK,H32_3_18,-0.01026681376925136
PIM,H32_3_18,-0.01026681376925136
PKCA,H32_3_18,-0.01026681376925136
PKCD,H32_3_18,-0.01026681376925136
PRKDC,H32_3_18,-0.01026681376925136
QIK,H32_3_18,-0.01026681376925136
