Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statistic,Median Kinase Change,Mean peptide set size
PSKH1,P11801,CAMK,PSK,0.9665762445130504,0.8132732298743898,1.7905235928431855,1.8022233887286134,4.689385924290042,4.689385924290042,0,0.8631336219068452,3
CAMK2B,Q13554,CAMK,CAMK2,0.9665762445130504,0.8853732947277423,1.7904849854573692,2.085762652232259,4.282827233512239,4.736584694336903,1.0076428859854676,0.5532719120670524,6
PIM1,P11309,CAMK,PIM,0.9665762445130504,0.8457848158368672,1.784732656568278,2.0973445247820743,3.018432567079016,3.032889510436761,0.043606157430635575,0.48320056662718935,52
STK38L,Q9Y2H1,AGC,NDR,0.9665762445130504,0.8119206836694782,1.7570612299704194,1.8266971581118137,4.074330696059752,4.3895264765553526,0.5459351061497077,0.7014815074161433,6
PRKACG,P22612,AGC,PKA,0.9665762445130504,0.8128893094553744,1.7517323964653526,1.894694237206925,4.390829937050971,4.390829937050971,0,0.5017298877831923,3
AKT2,P31751,AGC,AKT,0.9665762445130504,0.6713294607708238,1.6485129095502888,1.7790555236765873,3.2744080208619546,3.274017108810987,0.16731947567112843,0.5609909610401983,22
PRKCD,Q05655,AGC,PKC,0.9665762445130504,0.6905212303733967,1.640240383584299,1.8802164138383022,3.3497548264284176,3.418437169645432,0.20459104774801737,0.6172742044258325,18
PRKD1,Q15139,CAMK,PKD,0.9665762445130504,0.6617682653254616,1.6163282261788874,1.7017584215035138,3.6580291076479283,3.6580291076479283,0,0.8303623098322483,6
RPS6KA3,P51812,AGC-CAMK,RSK,0.9665762445130504,0.6733672107925125,1.6048484084954575,1.8022233887286134,3.3345236368003137,3.43796432330589,0.39478824773882426,0.5021556094177144,18
AKT1,P31749,AGC,AKT,0.9665762445130504,0.6633907161006969,1.5899992874565383,1.8731545593508154,3.237943073860169,3.260955180936967,0.22117132714988572,0.5711174509353966,23
AURKA,O14965,CAMK,AUR,0.9665762445130504,0.623560409053846,1.5756411374096713,1.665546248849069,3.6179712262308508,3.6179712262308508,0,0.36824930737621153,5
CAMK2G,Q13555,CAMK,CAMK2,0.7675129815408738,0.44717416972917085,1.5617425278931123,1.644356949779131,3.364586150667734,2.610503977248749,1.403058115252004,0.526449588592818,8
CSNK2A1,P68400,CMGC,CK2,0.9665762445130504,0.5623020373443468,1.5288719644745186,1.5583362792012008,3.5184839902510805,3.5184839902510805,0,0.2766771601413696,3
IKBKE,Q14164,OTHER,IKK,0.9665762445130504,0.5486394668569421,1.5163271361936892,1.6924183952493705,3.243721845432438,3.280185874310761,0.6168997165231609,0.5029397762227703,7
CAMK2D,Q13557,CAMK,CAMK2,0.8421832998277341,0.5236996660903156,1.5132579044660126,1.7464681564729951,3.1876412000448497,2.9598820628199944,1.2346797409901766,0.5006808278872493,8
SGK2,Q9HBY8,AGC,SGK,0.9665762445130504,0.5569526893060466,1.4923599804367953,1.7017584215035138,3.1059039985124968,3.1708958343354543,0.28834719217330707,0.5980418458628853,15
PRKY,O43930,AGC,PKA,0.9665762445130504,0.544820524429508,1.4752145506787777,1.8330373361428327,3.11320665212701,3.3773203870762107,0.9282710139899956,0.5731761278290745,9
RPS6KA1,Q15418,AGC-CAMK,RSK,0.9665762445130504,0.47731564470438975,1.4533586444451112,1.5899992874565383,2.8878929305904046,2.9011206992002982,0.17901630083946535,0.49169200168534316,20
PRKCE,Q02156,AGC,PKC,0.9665762445130504,0.4750375670473275,1.4480623046351628,1.6787745145828243,3.0715465900170495,2.8815399785214657,0.49969408888525724,0.5875538049872872,17
MAPKAPK3,Q16644,CAMK,MAPKAPK,0.9665762445130504,0.5369690997959212,1.4402369671232063,1.7679191575586277,2.8901657040728277,2.916620555294074,0.22561667600879562,0.4621578282181253,32
DCLK1,O15075,CAMK,DCAMKL,0.9665762445130504,0.47258593534522775,1.4335549863442156,1.5482749531933049,3.0828502642154443,3.0828502642154443,0.5009705133610706,0.6672195947898096,4
PRKCA,P17252,AGC,PKC,0.9665762445130504,0.4404946753479203,1.4275001457202738,1.5320073404788515,2.954128920647446,2.859308710294538,0.19241904856036854,0.5986522648841628,21
PIM2,Q9P1W9,CAMK,PIM,0.9665762445130504,0.5929274362472344,1.4151262465401753,2.203148250950113,2.8642673921958566,2.911469560047376,0.3902518902516006,0.5231219373771339,32
MYLK3,Q32MK0,CAMK,MLCK,0.9665762445130504,0.43744139652623815,1.4007348397823476,1.4376595442353957,2.9383750963972077,2.9383750963972077,0,0.5544896455562602,3
MTOR,P42345,Atypical,PIKK,0.9665762445130504,0.44928251221960497,1.4007284258395327,1.5863650028014442,2.8581007751713847,2.9157030829299493,0.361445975944511,0.5808370864556549,6
CDK10,Q15131,CMGC,CDK,0.9665762445130504,0.391246551382096,1.3623501914285803,1.4376595442353957,2.829261814229121,2.7388188470452275,0.19747151177910735,0.5854461872803769,6
PRKDC,P78527,Atypical,PIKK,0.9665762445130504,0.39675596885002373,1.3601948794024454,1.4376595442353957,2.766930183540193,2.766930183540193,0,0.6066971440153587,3
CDK17,Q00537,CMGC,CDK,0.9665762445130504,0.34332285740036733,1.3270897552444643,1.3559160814231705,2.6016352743306803,2.481658748269161,0.26827566797783203,0.401766297097289,3
SGK3,Q96BR1,AGC,SGK,0.9665762445130504,0.28759842813487696,1.3211539751639585,1.4480623046351628,2.679820262478972,2.4131238291906634,0.4774739164427355,0.5089724121670803,15
CHEK2,O96017,CAMK,RAD53,0.9665762445130504,0.37840196003089294,1.3191932743984305,1.4614262661931443,2.6754143628014804,2.7321813780418447,0.20097986758681477,0.5082336794865969,16
CSNK1A1,P48729,CK1,CK1,0.9665762445130504,0.3825981129908607,1.3191932743984305,1.6048484084954575,2.655910155275962,2.64643075160344,0.46249442426611076,0.5363157055053527,8
MAP3K8,P41279,STE,STE-Unique,0.9665762445130504,0.3347163360424596,1.294478386577333,1.3351324754998783,2.323925076069713,2.323925076069713,0,0.32340890374775366,4
PRKCB,P05771,AGC,PKC,0.9665762445130504,0.3412852629931584,1.294478386577333,1.3960333046311528,2.601641789949079,2.6459122054351414,0.2314362746565277,0.47595404439536143,17
RPS6KA2,Q15349,AGC-CAMK,RSK,0.9665762445130504,0.4040299445524117,1.279939975250757,1.7790555236765873,2.5764029567804934,2.8330461935199107,0.5552376622176398,0.4612999511443033,19
NPR2,P20594,RGC,RGC,0.79220978586075,0.32212674957955406,1.2781564225103397,1.4696465964398353,2.4755876509036536,2.2265173098683366,1.1380868901676384,0.4679123268323953,6
SGK1,O00141,AGC,SGK,0.9665762445130504,0.42026030957013955,1.271094568022853,1.7790555236765873,2.5612500881578586,2.794971203951918,0.40000314174179485,0.4933903449122985,17
PRKAA1,Q13131,CAMK,CAMKL,0.9665762445130504,0.26628121510087205,1.2357939688466613,1.2963303914389264,2.24292778894242,2.239018099861939,0.10021272678603843,0.5341009895257716,7
PRKCH,P24723,AGC,PKC,0.9665762445130504,0.2700420762032667,1.2357939688466613,1.3290865150005398,2.4026140694527904,2.333015623490987,0.26872929952728886,0.460943304334656,11
ATR,Q13535,Atypical,PIKK,0.9665762445130504,0.25308809070263144,1.2152971405297082,1.2556131255177747,2.1601274253574108,2.1223599420556787,0.11330244990519645,0.43706726663963585,6
PRKAB1,Q9Y478,NA,NA,0.9665762445130504,0.2478459066458494,1.2152971405297082,1.2246371667838514,1.788352096099899,1.788352096099899,0,0.32516342961125133,3
RPS6KB1,P23443,AGC,RSK,0.9665762445130504,0.30370954846330084,1.2152971405297082,1.498228914100893,2.510260045914088,2.5347190361217713,0.3598317741733239,0.4196421121641506,17
CDKL1,Q00532,CMGC,CDKL,0.9665762445130504,0.2844712745312826,1.1986786284949598,1.4300178019415202,1.9123994822298207,2.208282519222072,0.6699070740872114,0.34397225543921656,5
RPS6KA6,Q9UK32,AGC-CAMK,RSK,0.9665762445130504,0.23103854473406357,1.198014410807239,1.3392103879203177,2.245885649674922,2.1371677770337607,0.5106472970529089,0.35118175127050283,13
PRKCG,P05129,AGC,PKC,0.9665762445130504,0.27508225391838687,1.1898750605246395,1.535212480354063,2.2020342533422532,2.2883237441652393,0.7266907910542202,0.49601763874762755,12
CDK18,Q07002,CMGC,CDK,0.9665762445130504,0.21324857785443882,1.1798248223674892,1.1798248223674892,1.7668811998383962,1.7668811998383962,NA,0.2601641935481016,4
CDKL5,O76039,CMGC,CDKL,0.6272867223996506,0.17563696835760018,1.1664100391561738,1.3495759033921515,2.012367593659234,1.4589319708895594,1.084880543399224,0.25935716196178465,6
DCLK2,Q8N568,CAMK,DCAMKL,0.9665762445130504,0.18596104300852326,1.1536628878701949,1.2693469017533328,2.0036812538401856,1.9855491047298424,0.20853498299355147,0.4542360744252665,9
PAK1,Q13153,STE,STE20,0.9665762445130504,0.18657422651916847,1.1536628878701949,1.1686166007758543,1.7815010611264057,1.7815010611264057,0,0.4475089145517777,6
MKNK2,Q9HBH9,CAMK,MAPKAPK,0.9665762445130504,0.1778844587751404,1.1424626132662876,1.155001238642457,1.2078351526186855,1.2078351526186855,0,0.47289879045593003,3
GSK3B,P49841,CMGC,GSK,0.9665762445130504,0.17971566658666513,1.140501441812224,1.2152971405297082,1.753233715641927,1.7872521029716955,0.10205516198930487,0.33907736085667695,7
MAP4K4,O95819,STE,STE20,0.9665762445130504,0.16844753749440944,1.1385616597184778,1.1444081651450329,1.2428265748725098,1.2428265748725098,0,0.5086244326238667,3
ARAF,P10398,TKL,RAF,0.9665762445130504,0.17382174118565627,1.1366295485714144,1.1658591662306654,1.2407685632384853,1.2407685632384853,0,0.5862544052319967,3
PIM3,Q86V86,CAMK,PIM,0.9665762445130504,0.17382174118565627,1.1366295485714144,1.1658591662306654,1.2407685632384853,1.2407685632384853,0,0.5862544052319967,3
BRAF,P15056,TKL,RAF,0.9665762445130504,0.15917854074531387,1.131520142792934,1.1658591662306654,1.2407685632384853,1.1711303080848567,0.13818412865472254,0.5862544052319967,3
ROCK1,Q13464,AGC,DMPK,0.9665762445130504,0.19389465418506946,1.1277271537757951,1.2981903278230502,1.4804525031647322,1.7271173823047121,0.3365560400496751,0.4312953022020055,4
MAPK11,Q15759,CMGC,MAPK,0.9665762445130504,0.17641182806881534,1.1068443066408975,1.3310924976981382,1.5043195665759186,1.652994306063337,0.548093677159975,0.22284314889946766,6
PRKCQ,Q04759,AGC,PKC,0.9665762445130504,0.1297892551909835,1.1032533843925945,1.1457182550733505,2.0952392832671816,1.9441854321749796,0.24769850775758032,0.42938905108817094,16
NPR1,P16066,RGC,RGC,0.9665762445130504,0.12558367021456415,1.0869070388809967,1.1576903771532383,2.0475598402094137,2.013146876203459,0.15697136407791937,0.43824282154475275,20
PRKCI,P41743,AGC,PKC,0.9665762445130504,0.0689258233557545,1.0320777932694827,1.0915149811213503,1.6637016001493103,1.626855384269879,0.08135900025657121,0.46898783700625046,16
CDK3,Q00526,CMGC,CDK,0.9665762445130504,0.051851000505143005,1.0300625020341572,1.0985198826900089,1.2447529023287287,1.1976924850141608,0.27876863656291495,0.2212269608940189,11
PRKCZ,Q05513,AGC,PKC,0.9665762445130504,0.053378660360973974,1.0240721383449696,1.0381803922563366,1.1253930061657078,1.1015937776926594,0.047225129951170314,0.30934498157448254,8
CDK6,Q00534,CMGC,CDK,0.8591788840116004,0.04565586898621351,1.0171862378681376,1.0300625020341572,0.933484286136973,0.8205711842666035,0.33873930561110854,0.13078214900027094,7
RAF1,P04049,TKL,RAF,0.9665762445130504,0.05191388513106007,1.0171862378681376,1.0371573187987577,0.9196171098157746,0.9294695526385155,0.02955732846822282,0.37341594877140405,7
CHEK1,O14757,CAMK,CAMKL,0.8648122582136453,0.06371064538777944,1.0113697069711085,1.2277956860286812,1.0175093405099735,1.0734753264068175,0.46627510798966687,0.3104517168045819,9
MAPK7,Q13164,CMGC,MAPK,0.9665762445130504,0.0655081049968673,1.0037335633118079,1.2152971405297082,1.0868091286255612,1.2066639005269786,0.44765759120696214,0.14725627601901312,12
CDK4,P11802,CMGC,CDK,0.9665762445130504,0.04938800190945252,1.002788417167495,1.131520142792934,0.8651166986675805,0.986422575683258,0.36391763104703245,0.1430039374334448,8
MAPK14,Q16539,CMGC,MAPK,0.7536255999801678,0.02447250751360972,0.9888526392242026,0.9980932959591152,1.1130365771284685,1.0158300895642869,0.3804662396873699,0.17137898039437358,13
MAPK13,O15264,CMGC,MAPK,0.9665762445130504,0.05222586751936729,0.9834011724752374,1.161755565791888,1.1937765868351735,1.3943096585512185,0.3315140501347218,0.21754021041743463,17
COQ8A,Q8NI60,Atypical,ABC1,0.9665762445130504,0.03336780623835849,0.9824992106102196,1.0548860857591893,0.7378435629860587,0.8145715613820722,0.14039574168162935,0.23328967244724846,9
CDK7,P50613,CMGC,CDK,0.8148672575085522,0.022061668004858537,0.9807008872046566,1.0240721383449696,1.0615675330950989,1.0817556019013876,0.37842126551266253,0.23432301821532617,15
CDK2,P24941,CMGC,CDK,0.8139302650639427,0.004978898202426261,0.9683169060893516,0.9798045102468055,0.7723326416805059,0.8035405677491566,0.08427328325085058,0.13790851844345142,17
MAPK9,P45984,CMGC,MAPK,0.7687178947165823,0.0024235322405409617,0.9683169060893516,0.9718192999254223,0.8654452681573985,0.7368992345617961,0.3270262425807292,0.18121812003797083,18
MAPK10,P53779,CMGC,MAPK,0.9665762445130504,4.84198506494471e-4,0.9665762445130504,0.9700645723588717,0.7885346349228723,0.8115183642139826,0.03923976581694551,0.17533688326242675,24
MAPK8,P45983,CMGC,MAPK,0.9665762445130504,2.904017336318544e-4,0.9665762445130504,0.969189860115737,0.7885346349228723,0.8008200895319736,0.02837967791971423,0.17533688326242675,25
MAP3K14,Q99558,STE,STE-Unique,0.6406589724901444,0.08135068712635866,0.7598502866875319,0.7760370477808071,0.7615636165617918,0.7369857619152288,0.054957753730824115,0.3648304210110619,4
DAPK2,Q9UIK4,CAMK,DAPK,0.49991853966679495,0.07874196489551745,0.7381568732465358,0.7577369273741328,0.8717834674524723,0.7181993892136828,0.23037611735818422,0.2523322324164237,4
TEX14,Q8IWB6,OTHER,NKF5,0.44209606394336864,0.071102438886613,0.7291814669210799,0.7432245443045484,0.7966714209124418,0.6118732403019593,0.25304533026568765,0.22615129260587485,4
NEK8,Q86SG6,NEK,NEK,0.5269745098218964,0.055057158413421174,0.5573007873698097,0.7871734138987667,0.6568851542950396,0.6544358506766369,0.07497007438250833,0.3029433280304047,5
CDK1,P06493,CMGC,CDK,0.6364970889314429,0.0022340707285928487,0.5123187422121847,0.9753501688205555,0.6899329046529482,0.8183967876746576,0.23456008171210932,0.15150466223158524,19
MAPK12,P53778,CMGC,MAPK,0.5684554143977673,0.031092608700426384,0.4063241292488381,1.0602412027079597,0.6589275582132267,0.7122802794650072,0.41358898235215263,0.10795064668401008,10
GRK2,P25098,AGC,GRK,0.21896306137886817,0.12209203794620044,0.3410164906933779,0.349731341647892,0.5844823728545491,0.5844823728545491,0,0.28156683187030307,3
RPS6KL1,Q9Y6S9,OTHER,RSKL,0.21896306137886817,0.09836655784704387,0.31969298186481293,0.3324723362063863,0.44829416998580207,0.44829416998580207,0,0.24121798885355408,3
CDK5,Q00535,CMGC,CDK,0.2958494831602009,0.00465952800052374,0.3010925385725728,0.3028543847288594,0.5625849399286692,0.5625849399286692,0,0.10609589793672902,12
DCLK3,Q9C098,CAMK,DCAMKL,0.1524273408578878,0.09615038532396278,0.2509775659210593,0.25480024956744635,0.41189399935949594,0.41189399935949594,0,0.17085810324361747,3
MYLK2,Q9H1R3,CAMK,MLCK,0.1524273408578878,0.08830984124613889,0.2407371821040267,0.2407371821040267,0.45703567634520653,0.45703567634520653,NA,0.18551427395313436,3
NEK4,P51957,NEK,NEK,0.1524273408578878,0.07580205739554219,0.22922785434055035,0.23755552331783744,0.3410893438655473,0.3410893438655473,0,0.15157956305160983,3
CDKL2,Q92772,CMGC,CDKL,0.1524273408578878,0.060136319620077684,0.216920075033175,0.2230084151435951,-0.29907726594699385,-0.2997059506727757,0.0015399567872472124,-0.02475517722360454,3
AURKB,Q96GD4,CAMK,AUR,0.1524273408578878,0.04824929374847849,0.20108982206197012,0.20893282495178525,0.36271229044159015,0.36271229044159015,0,0.16161566206896205,4
ROCK2,O75116,AGC,DMPK,0.20372298790923643,0.09274714293949739,0.18735387837864637,1.1177715434612465,0.3868848550925628,0.5262467111297952,0.4224157104179836,0.20964270406610966,3
CILK1,Q9UPZ9,CMGC,RCK,0.13615032129398852,0.04778389320757739,0.15923668542683592,0.24032611299439385,0.3426018715411851,0.3291472407313563,0.023304104159705075,0.15060305593974613,4
MAPK1,P28482,CMGC,MAPK,0.19303840046958276,1.9321304725086473e-4,0.1524273408578878,0.6745335977838774,0.14324226242679494,0.2607875125792919,0.23600652513362874,0.08971260877220681,17
MAPK3,P27361,CMGC,MAPK,0.34287584752525435,0.001654823753523203,0.1524273408578878,0.9744647567261007,0.2883383912659674,0.48714197908309187,0.46311933026223645,0.11786622113665673,19
DYRK1A,Q13627,CMGC,DYRK,0.09582563171583647,0.041010009558884036,0.1368356412747205,0.14351762205371127,0.17665544019612844,0.17665544019612844,0,0.09054965510276632,3
CDKL4,Q5MAI5,CMGC,CDKL,0.3127020245669241,0.048915658040914516,0.10396148601150057,1.139206971459225,0.07234749936698279,0.46698745707110184,0.7307312100317258,0.1272847708297975,4
MAK,P20794,CMGC,RCK,0.09618709214657645,0.012160002405041111,0.10106868712820835,0.12378215940835775,0.07051531707294087,0.0914129981341135,0.03619584535832088,0.05303182226872281,4
CDK11A,Q9UQ88,CMGC,NA,0.059374082245994886,0.019051989172490635,0.06342795337951386,0.12362279333677204,0.2489886982857624,0.22103901142790058,0.04636277179084088,0.15362288899296797,4
CDK19,Q9BWU1,CMGC,CDK,0.04479346245805826,0.017839859774311764,0.06342795337951386,0.06706985716921052,-0.22780010745808643,-0.22780010745808643,0,-0.024496397728758446,5
PKN1,Q16512,AGC,PKN,0.1472137715752796,0.017808067924632034,0.05712719753178369,1.0361366497463502,0.1636307881277608,0.26672736170843575,0.3068924251384881,0.10634372841913783,5
NUAK1,O60285,CAMK,CAMKL,0,0.048443175577211714,0.04866356798087586,0.054531414868180264,0.2128379808783222,0.2128379808783222,0,0.10057681241745502,3
TBK1,Q9UHD2,OTHER,IKK,0.17950020482369983,0.02456834341697689,0.04828179030387961,0.5641556340155587,0.058436793169022117,0.1999247950295406,0.3607005890821103,0.04705243173897544,4
GSK3A,P49840,CMGC,GSK,0.04479346245805826,0.0073990992217199784,0.047407957169119566,0.08479862412964206,0.055801749183141756,0.07057579796269274,0.041787320310405336,0.013391248965802039,5
CDK13,Q14004,CMGC,CDK,0.03515477354347368,0.006792997248748812,0.030738780495907312,0.10194871677462526,0.058459593001822754,0.07388983636327355,0.0485614088293688,0.08161992438486305,4
PDPK1,O15530,AGC,PKB,0,0.006225632010647453,0.0061230850587887945,0.009661145212398569,0.03289882078961851,0.03289882078961851,0,0.007509546116666914,3
CDK9,P50750,CMGC,CDK,0,2.898195708762971e-4,0,8.694587126288914e-4,0.009101669180111006,-0.008921355972634359,0.027034537729118048,0.04656326763739527,8
