Kinase,Z,method,AvgZ
PDHK,-1.54,720012220>0.2,-1.3808333333333334
ATR,-1.53,720012220>0.2,-0.9033333333333333
MST,-1.5,720012220>0.2,-0.3541666666666667
ULK,-1.42,720012220>0.2,-0.8608333333333333
WNK,-1.41,720012220>0.2,-0.8558333333333333
BUD32,-1.41,720012220>0.2,-0.8658333333333333
PKG,1.4,720012220>0.2,0.665
SGK,1.4,720012220>0.2,0.8883333333333333
NIK,-1.37,720012220>0.2,-0.8575
MOS,-1.34,720012220>0.2,-0.8491666666666666
CLK,-1.33,720012220>0.2,-0.855
CAMKK,-1.31,720012220>0.2,-0.8458333333333333
STE11,-1.08,720012220>0.2,-0.9616666666666667
RAD53,1.07,720012220>0.2,0.33166666666666667
HAL,1.01,720012220>0.2,0.12250000000000001
PAKB,0.99,720012220>0.2,0.16166666666666665
PKCD,-0.92,720012220>0.2,0.2866666666666667
CK2,-0.91,720012220>0.2,-1.2216666666666667
RIPK,0.89,720012220>0.2,0.24416666666666667
NEK,-0.85,720012220>0.2,0.19
PKCH,-0.82,720012220>0.2,0.05416666666666673
KHS,0.74,720012220>0.2,0.7716666666666667
SLK,0.74,720012220>0.2,0.35583333333333333
TAO,0.73,720012220>0.2,0.73
PASK,0.73,720012220>0.2,0.9
BRSK,0.72,720012220>0.2,0.7375
COT,0.7,720012220>0.2,0.2716666666666667
MLCK,0.7,720012220>0.2,0.1841666666666667
NDR,0.69,720012220>0.2,0.07416666666666666
AKT,0.69,720012220>0.2,-0.20333333333333334
DAPK,0.66,720012220>0.2,0.30583333333333335
PKCI,0.55,720012220>0.2,0.5075000000000001
PRKDC,-0.55,720012220>0.2,-1.0266666666666666
PIM,0.54,720012220>0.2,0.39
GRK,-0.49,720012220>0.2,-0.8391666666666666
NAK,-0.46,720012220>0.2,-0.345
STKR,-0.44,720012220>0.2,-0.5766666666666667
PKN,-0.43,720012220>0.2,-0.31916666666666665
MSN,0.43,720012220>0.2,0.585
MLK,-0.41,720012220>0.2,-0.2033333333333333
MAPKAPK,0.36,720012220>0.2,0.10083333333333333
CHK1,0.28,720012220>0.2,0.77
VRK1,-0.25,720012220>0.2,-0.30833333333333335
PAKA,-0.24,720012220>0.2,0.08333333333333334
AMPK,0.15,720012220>0.2,0.9366666666666666
MARK,0.13,720012220>0.2,1.2308333333333334
AUR,-0.09,720012220>0.2,0.06249999999999999
RSK,-0.09,720012220>0.2,-0.4016666666666666
BARK2,0.09,720012220>0.2,0.020000000000000028
MELK,-0.09,720012220>0.2,0.145
PKCA,-4.15,720012220>0.3,-4.128333333333333
STE7,-3.84,720012220>0.3,-2.408333333333333
PLK,-3.77,720012220>0.3,-3.0900000000000003
PEK,-3.55,720012220>0.3,-3.4016666666666664
NMO,-3.48,720012220>0.3,-2.4283333333333332
PHK,-3.11,720012220>0.3,-1.7991666666666666
DYRK,-3.02,720012220>0.3,-2.8766666666666665
FRAY,-2.93,720012220>0.3,-1.4925
CDK,-2.64,720012220>0.3,-4.099166666666667
JNK,-2.37,720012220>0.3,-2.6275
CK1,-2.24,720012220>0.3,-1.7291666666666665
ERK,-2.09,720012220>0.3,-3.183333333333333
PDK1,-2.08,720012220>0.3,-2.6241666666666665
ATM,-2.04,720012220>0.3,-1.2875
CAMK1,1.97,720012220>0.3,1.0666666666666667
IRAK,-1.77,720012220>0.3,-0.9883333333333333
GSK,-1.77,720012220>0.3,-1.2241666666666666
DMPK,-1.74,720012220>0.3,-1.1075
MTOR,-1.72,720012220>0.3,-1.4466666666666665
PKCH,-1.71,720012220>0.3,0.05416666666666673
MST,-1.67,720012220>0.3,-0.3541666666666667
IKK,-1.56,720012220>0.3,-1.1525
ATR,-1.55,720012220>0.3,-0.9033333333333333
CK2,-1.52,720012220>0.3,-1.2216666666666667
QIK,-1.51,720012220>0.3,-1.5158333333333334
TTK,-1.46,720012220>0.3,-1.2158333333333333
PKD,-1.44,720012220>0.3,-0.31750000000000006
TLK,-1.43,720012220>0.3,-1.2116666666666667
COT,-1.43,720012220>0.3,0.2716666666666667
NUAK,-1.42,720012220>0.3,-1.1833333333333333
CHK1,1.41,720012220>0.3,0.77
CAMK2,-1.4,720012220>0.3,-0.5050000000000001
HAL,1.37,720012220>0.3,0.12250000000000001
SGK,1.17,720012220>0.3,0.8883333333333333
PKA,1.13,720012220>0.3,0.6225
CLK,-1.03,720012220>0.3,-0.855
LKB,-1.02,720012220>0.3,-1.545
NIK,-1.02,720012220>0.3,-0.8575
CAMKK,-1.02,720012220>0.3,-0.8458333333333333
BUD32,-1.02,720012220>0.3,-0.8658333333333333
ULK,-1.01,720012220>0.3,-0.8608333333333333
MOS,-1,720012220>0.3,-0.8491666666666666
WNK,-1,720012220>0.3,-0.8558333333333333
KHS,0.99,720012220>0.3,0.7716666666666667
RAF,-0.99,720012220>0.3,-1.0216666666666667
TAO,0.97,720012220>0.3,0.73
BRSK,0.97,720012220>0.3,0.7375
AUR,-0.96,720012220>0.3,0.06249999999999999
PASK,0.96,720012220>0.3,0.9
SLK,0.94,720012220>0.3,0.35583333333333333
PKCD,-0.94,720012220>0.3,0.2866666666666667
RAD53,0.91,720012220>0.3,0.33166666666666667
P38,-0.9,720012220>0.3,-2.0500000000000003
PDHK,-0.88,720012220>0.3,-1.3808333333333334
MARK,0.81,720012220>0.3,1.2308333333333334
RSK,-0.78,720012220>0.3,-0.4016666666666666
PIM,-0.76,720012220>0.3,0.39
STE11,-0.73,720012220>0.3,-0.9616666666666667
PRKDC,-0.7,720012220>0.3,-1.0266666666666666
GRK,-0.66,720012220>0.3,-0.8391666666666666
BARK2,-0.59,720012220>0.3,0.020000000000000028
AMPK,-0.58,720012220>0.3,0.9366666666666666
MELK,-0.57,720012220>0.3,0.145
AKT,-0.54,720012220>0.3,-0.20333333333333334
PKG,0.53,720012220>0.3,0.665
VRK1,-0.48,720012220>0.3,-0.30833333333333335
MLCK,0.44,720012220>0.3,0.1841666666666667
NDR,0.42,720012220>0.3,0.07416666666666666
STKR,-0.41,720012220>0.3,-0.5766666666666667
NEK,-0.35,720012220>0.3,0.19
DAPK,0.34,720012220>0.3,0.30583333333333335
PKCI,0.21,720012220>0.3,0.5075000000000001
RIPK,-0.12,720012220>0.3,0.24416666666666667
MLK,-0.12,720012220>0.3,-0.2033333333333333
PAKA,0.09,720012220>0.3,0.08333333333333334
NAK,-0.07,720012220>0.3,-0.345
PAKB,-0.05,720012220>0.3,0.16166666666666665
MAPKAPK,0.03,720012220>0.3,0.10083333333333333
MSN,-0.02,720012220>0.3,0.585
PKN,-0.01,720012220>0.3,-0.31916666666666665
FRAY,-3.46,720012220>0.4,-1.4925
PKCA,-3.42,720012220>0.4,-4.128333333333333
STE7,-3.29,720012220>0.4,-2.408333333333333
PLK,-3.01,720012220>0.4,-3.0900000000000003
PEK,-2.78,720012220>0.4,-3.4016666666666664
NMO,-2.74,720012220>0.4,-2.4283333333333332
CDK,-2.56,720012220>0.4,-4.099166666666667
PHK,-2.03,720012220>0.4,-1.7991666666666666
PKCD,-1.91,720012220>0.4,0.2866666666666667
ATR,-1.91,720012220>0.4,-0.9033333333333333
CK1,-1.9,720012220>0.4,-1.7291666666666665
NDR,-1.88,720012220>0.4,0.07416666666666666
DYRK,-1.86,720012220>0.4,-2.8766666666666665
HAL,1.77,720012220>0.4,0.12250000000000001
RSK,-1.71,720012220>0.4,-0.4016666666666666
PAKA,-1.69,720012220>0.4,0.08333333333333334
PRKDC,-1.67,720012220>0.4,-1.0266666666666666
CK2,-1.61,720012220>0.4,-1.2216666666666667
SGK,1.61,720012220>0.4,0.8883333333333333
ATM,-1.57,720012220>0.4,-1.2875
DMPK,-1.52,720012220>0.4,-1.1075
LKB,-1.52,720012220>0.4,-1.545
CAMK2,-1.51,720012220>0.4,-0.5050000000000001
IRAK,-1.44,720012220>0.4,-0.9883333333333333
PDK1,-1.36,720012220>0.4,-2.6241666666666665
MTOR,-1.35,720012220>0.4,-1.4466666666666665
MST,-1.35,720012220>0.4,-0.3541666666666667
PKCH,-1.3,720012220>0.4,0.05416666666666673
TAO,1.26,720012220>0.4,0.73
BRSK,1.24,720012220>0.4,0.7375
PDHK,-1.24,720012220>0.4,-1.3808333333333334
SLK,1.22,720012220>0.4,0.35583333333333333
ERK,-1.21,720012220>0.4,-3.183333333333333
KHS,1.21,720012220>0.4,0.7716666666666667
TTK,-1.2,720012220>0.4,-1.2158333333333333
PASK,1.19,720012220>0.4,0.9
NEK,-1.18,720012220>0.4,0.19
TLK,-1.17,720012220>0.4,-1.2116666666666667
JNK,-1.15,720012220>0.4,-2.6275
NUAK,-1.11,720012220>0.4,-1.1833333333333333
RAF,-1.1,720012220>0.4,-1.0216666666666667
COT,-0.94,720012220>0.4,0.2716666666666667
MLCK,0.93,720012220>0.4,0.1841666666666667
AUR,-0.88,720012220>0.4,0.06249999999999999
CLK,-0.83,720012220>0.4,-0.855
CAMKK,-0.82,720012220>0.4,-0.8458333333333333
NIK,-0.82,720012220>0.4,-0.8575
WNK,-0.82,720012220>0.4,-0.8558333333333333
BUD32,-0.81,720012220>0.4,-0.8658333333333333
ULK,-0.79,720012220>0.4,-0.8608333333333333
CAMK1,0.79,720012220>0.4,1.0666666666666667
MOS,-0.78,720012220>0.4,-0.8491666666666666
PKD,-0.76,720012220>0.4,-0.31750000000000006
PIM,-0.76,720012220>0.4,0.39
DAPK,0.74,720012220>0.4,0.30583333333333335
QIK,-0.71,720012220>0.4,-1.5158333333333334
AMPK,-0.69,720012220>0.4,0.9366666666666666
GSK,-0.65,720012220>0.4,-1.2241666666666666
STE11,-0.65,720012220>0.4,-0.9616666666666667
P38,-0.6,720012220>0.4,-2.0500000000000003
MLK,-0.6,720012220>0.4,-0.2033333333333333
MARK,0.54,720012220>0.4,1.2308333333333334
CHK1,0.52,720012220>0.4,0.77
MELK,-0.5,720012220>0.4,0.145
GRK,-0.46,720012220>0.4,-0.8391666666666666
RAD53,-0.46,720012220>0.4,0.33166666666666667
MSN,0.42,720012220>0.4,0.585
PKA,0.38,720012220>0.4,0.6225
RIPK,0.37,720012220>0.4,0.24416666666666667
IKK,-0.36,720012220>0.4,-1.1525
AKT,-0.33,720012220>0.4,-0.20333333333333334
PKG,0.33,720012220>0.4,0.665
NAK,0.28,720012220>0.4,-0.345
PAKB,0.28,720012220>0.4,0.16166666666666665
PKN,0.28,720012220>0.4,-0.31916666666666665
PKCI,-0.25,720012220>0.4,0.5075000000000001
BARK2,-0.24,720012220>0.4,0.020000000000000028
MAPKAPK,0.21,720012220>0.4,0.10083333333333333
STKR,0.18,720012220>0.4,-0.5766666666666667
VRK1,0.04,720012220>0.4,-0.30833333333333335
CDK,-7.52,720012222>0.15,-4.099166666666667
ERK,-6.47,720012222>0.15,-3.183333333333333
DYRK,-5.48,720012222>0.15,-2.8766666666666665
PDK1,-5.26,720012222>0.15,-2.6241666666666665
PKCA,-5.08,720012222>0.15,-4.128333333333333
JNK,-5.04,720012222>0.15,-2.6275
P38,-5.03,720012222>0.15,-2.0500000000000003
PEK,-4.53,720012222>0.15,-3.4016666666666664
PLK,-4.39,720012222>0.15,-3.0900000000000003
STE7,-3.5,720012222>0.15,-2.408333333333333
NMO,-3.33,720012222>0.15,-2.4283333333333332
LKB,-2.71,720012222>0.15,-1.545
GSK,-2.27,720012222>0.15,-1.2241666666666666
MTOR,-2.26,720012222>0.15,-1.4466666666666665
FRAY,-2.15,720012222>0.15,-1.4925
QIK,-2.04,720012222>0.15,-1.5158333333333334
MLCK,2,720012222>0.15,0.1841666666666667
CK1,-1.95,720012222>0.15,-1.7291666666666665
COT,1.94,720012222>0.15,0.2716666666666667
MSN,1.77,720012222>0.15,0.585
STE11,-1.75,720012222>0.15,-0.9616666666666667
VRK1,-1.72,720012222>0.15,-0.30833333333333335
PRKDC,-1.69,720012222>0.15,-1.0266666666666666
TTK,-1.65,720012222>0.15,-1.2158333333333333
PKN,-1.61,720012222>0.15,-0.31916666666666665
NUAK,-1.59,720012222>0.15,-1.1833333333333333
TLK,-1.58,720012222>0.15,-1.2116666666666667
PIM,1.56,720012222>0.15,0.39
PKCD,1.54,720012222>0.15,0.2866666666666667
AMPK,1.5,720012222>0.15,0.9366666666666666
PDHK,-1.43,720012222>0.15,-1.3808333333333334
SGK,1.42,720012222>0.15,0.8883333333333333
PKG,1.36,720012222>0.15,0.665
ATM,-1.36,720012222>0.15,-1.2875
PKA,1.35,720012222>0.15,0.6225
MARK,1.35,720012222>0.15,1.2308333333333334
IKK,-1.34,720012222>0.15,-1.1525
RSK,1.32,720012222>0.15,-0.4016666666666666
AKT,1.26,720012222>0.15,-0.20333333333333334
HAL,1.26,720012222>0.15,0.12250000000000001
RAF,-1.2,720012222>0.15,-1.0216666666666667
ULK,-1.17,720012222>0.15,-0.8608333333333333
BUD32,-1.15,720012222>0.15,-0.8658333333333333
CLK,-1.15,720012222>0.15,-0.855
NIK,-1.15,720012222>0.15,-0.8575
CK2,-1.15,720012222>0.15,-1.2216666666666667
CAMKK,-1.14,720012222>0.15,-0.8458333333333333
MOS,-1.13,720012222>0.15,-0.8491666666666666
WNK,-1.12,720012222>0.15,-0.8558333333333333
IRAK,-1.09,720012222>0.15,-0.9883333333333333
PHK,-1.05,720012222>0.15,-1.7991666666666666
CHK1,1,720012222>0.15,0.77
CAMK1,0.98,720012222>0.15,1.0666666666666667
DMPK,-0.95,720012222>0.15,-1.1075
BARK2,-0.9,720012222>0.15,0.020000000000000028
SLK,0.88,720012222>0.15,0.35583333333333333
BRSK,0.87,720012222>0.15,0.7375
KHS,0.85,720012222>0.15,0.7716666666666667
PASK,0.84,720012222>0.15,0.9
TAO,0.83,720012222>0.15,0.73
STKR,-0.77,720012222>0.15,-0.5766666666666667
ATR,-0.76,720012222>0.15,-0.9033333333333333
MLK,-0.67,720012222>0.15,-0.2033333333333333
DAPK,0.65,720012222>0.15,0.30583333333333335
PKCH,-0.58,720012222>0.15,0.05416666666666673
MST,-0.58,720012222>0.15,-0.3541666666666667
RIPK,0.55,720012222>0.15,0.24416666666666667
AUR,0.51,720012222>0.15,0.06249999999999999
GRK,-0.5,720012222>0.15,-0.8391666666666666
PKCI,0.47,720012222>0.15,0.5075000000000001
MELK,0.45,720012222>0.15,0.145
NEK,-0.4,720012222>0.15,0.19
PKD,0.23,720012222>0.15,-0.31750000000000006
PAKB,-0.2,720012222>0.15,0.16166666666666665
CAMK2,0.18,720012222>0.15,-0.5050000000000001
NAK,-0.17,720012222>0.15,-0.345
NDR,0.17,720012222>0.15,0.07416666666666666
MAPKAPK,0.1,720012222>0.15,0.10083333333333333
RAD53,0.1,720012222>0.15,0.33166666666666667
PAKA,0.08,720012222>0.15,0.08333333333333334
CDK,-6.3,720012222>0.2,-4.099166666666667
ERK,-5.79,720012222>0.2,-3.183333333333333
DYRK,-5.01,720012222>0.2,-2.8766666666666665
P38,-4.91,720012222>0.2,-2.0500000000000003
JNK,-4.85,720012222>0.2,-2.6275
PKCA,-4.84,720012222>0.2,-4.128333333333333
PDK1,-4.37,720012222>0.2,-2.6241666666666665
PLK,-3.43,720012222>0.2,-3.0900000000000003
PEK,-3.4,720012222>0.2,-3.4016666666666664
NMO,-2.72,720012222>0.2,-2.4283333333333332
GSK,-2.52,720012222>0.2,-1.2241666666666666
COT,2.23,720012222>0.2,0.2716666666666667
STE7,-2.22,720012222>0.2,-2.408333333333333
LKB,-2.21,720012222>0.2,-1.545
PKCD,2.1,720012222>0.2,0.2866666666666667
MSN,2.07,720012222>0.2,0.585
QIK,-2.07,720012222>0.2,-1.5158333333333334
STE11,-1.95,720012222>0.2,-0.9616666666666667
MTOR,-1.9,720012222>0.2,-1.4466666666666665
AMPK,1.87,720012222>0.2,0.9366666666666666
MARK,1.67,720012222>0.2,1.2308333333333334
PIM,1.55,720012222>0.2,0.39
CHK1,1.51,720012222>0.2,0.77
PHK,-1.47,720012222>0.2,-1.7991666666666666
FRAY,-1.45,720012222>0.2,-1.4925
TLK,-1.45,720012222>0.2,-1.2116666666666667
PKN,-1.42,720012222>0.2,-0.31916666666666665
MLCK,1.4,720012222>0.2,0.1841666666666667
VRK1,-1.38,720012222>0.2,-0.30833333333333335
TTK,-1.36,720012222>0.2,-1.2158333333333333
NUAK,-1.34,720012222>0.2,-1.1833333333333333
IKK,-1.32,720012222>0.2,-1.1525
SGK,1.3,720012222>0.2,0.8883333333333333
PDHK,-1.29,720012222>0.2,-1.3808333333333334
RAF,-1.23,720012222>0.2,-1.0216666666666667
CK1,-1.22,720012222>0.2,-1.7291666666666665
GRK,-1.2,720012222>0.2,-0.8391666666666666
PKG,1.16,720012222>0.2,0.665
PRKDC,-1.16,720012222>0.2,-1.0266666666666666
IRAK,-1.09,720012222>0.2,-0.9883333333333333
TAO,1.06,720012222>0.2,0.73
CLK,-1.05,720012222>0.2,-0.855
SLK,1.03,720012222>0.2,0.35583333333333333
PKA,1.03,720012222>0.2,0.6225
BRSK,1.02,720012222>0.2,0.7375
KHS,1.01,720012222>0.2,0.7716666666666667
BUD32,-1,720012222>0.2,-0.8658333333333333
NIK,-1,720012222>0.2,-0.8575
MOS,-0.99,720012222>0.2,-0.8491666666666666
WNK,-0.99,720012222>0.2,-0.8558333333333333
CAMKK,-0.98,720012222>0.2,-0.8458333333333333
PASK,0.98,720012222>0.2,0.9
ULK,-0.96,720012222>0.2,-0.8608333333333333
ATM,-0.96,720012222>0.2,-1.2875
RSK,0.92,720012222>0.2,-0.4016666666666666
MELK,0.9,720012222>0.2,0.145
AKT,0.76,720012222>0.2,-0.20333333333333334
CAMK1,0.74,720012222>0.2,1.0666666666666667
CK2,-0.69,720012222>0.2,-1.2216666666666667
BARK2,-0.57,720012222>0.2,0.020000000000000028
PKD,-0.51,720012222>0.2,-0.31750000000000006
NDR,0.48,720012222>0.2,0.07416666666666666
DAPK,0.45,720012222>0.2,0.30583333333333335
MAPKAPK,-0.44,720012222>0.2,0.10083333333333333
DMPK,-0.4,720012222>0.2,-1.1075
STKR,-0.37,720012222>0.2,-0.5766666666666667
AUR,0.36,720012222>0.2,0.06249999999999999
PKCI,0.31,720012222>0.2,0.5075000000000001
CAMK2,0.3,720012222>0.2,-0.5050000000000001
NEK,0.28,720012222>0.2,0.19
MST,0.27,720012222>0.2,-0.3541666666666667
RAD53,0.25,720012222>0.2,0.33166666666666667
ATR,-0.24,720012222>0.2,-0.9033333333333333
PAKA,0.21,720012222>0.2,0.08333333333333334
RIPK,0.08,720012222>0.2,0.24416666666666667
PAKB,0.07,720012222>0.2,0.16166666666666665
NAK,0.06,720012222>0.2,-0.345
MLK,0.02,720012222>0.2,-0.2033333333333333
PKCH,0.01,720012222>0.2,0.05416666666666673
HAL,-0.01,720012222>0.2,0.12250000000000001
CDK,-4.17,720012222>0.3,-4.099166666666667
ERK,-3.75,720012222>0.3,-3.183333333333333
PKCA,-3.6,720012222>0.3,-4.128333333333333
JNK,-3.14,720012222>0.3,-2.6275
PDK1,-3.07,720012222>0.3,-2.6241666666666665
PEK,-2.91,720012222>0.3,-3.4016666666666664
PKCD,2.8,720012222>0.3,0.2866666666666667
P38,-2.73,720012222>0.3,-2.0500000000000003
DYRK,-2.58,720012222>0.3,-2.8766666666666665
PLK,-2.56,720012222>0.3,-3.0900000000000003
CAMK2,2.05,720012222>0.3,-0.5050000000000001
KHS,1.7,720012222>0.3,0.7716666666666667
MLCK,1.69,720012222>0.3,0.1841666666666667
COT,1.68,720012222>0.3,0.2716666666666667
PASK,1.63,720012222>0.3,0.9
SLK,1.62,720012222>0.3,0.35583333333333333
MST,1.58,720012222>0.3,-0.3541666666666667
CHK1,1.58,720012222>0.3,0.77
PKCH,1.58,720012222>0.3,0.05416666666666673
QIK,-1.54,720012222>0.3,-1.5158333333333334
PRKDC,-1.5,720012222>0.3,-1.0266666666666666
PIM,1.46,720012222>0.3,0.39
AUR,1.41,720012222>0.3,0.06249999999999999
PDHK,-1.4,720012222>0.3,-1.3808333333333334
PKCI,1.4,720012222>0.3,0.5075000000000001
MTOR,-1.39,720012222>0.3,-1.4466666666666665
NMO,-1.36,720012222>0.3,-2.4283333333333332
MARK,1.34,720012222>0.3,1.2308333333333334
CK1,-1.28,720012222>0.3,-1.7291666666666665
CAMK1,1.25,720012222>0.3,1.0666666666666667
AMPK,1.25,720012222>0.3,0.9366666666666666
STE7,-1.13,720012222>0.3,-2.408333333333333
MSN,1.07,720012222>0.3,0.585
ATR,-1,720012222>0.3,-0.9033333333333333
SGK,0.98,720012222>0.3,0.8883333333333333
PKD,0.97,720012222>0.3,-0.31750000000000006
GSK,-0.9,720012222>0.3,-1.2241666666666666
PKN,-0.9,720012222>0.3,-0.31916666666666665
TTK,-0.88,720012222>0.3,-1.2158333333333333
HAL,-0.86,720012222>0.3,0.12250000000000001
TLK,-0.84,720012222>0.3,-1.2116666666666667
NUAK,-0.84,720012222>0.3,-1.1833333333333333
PHK,-0.83,720012222>0.3,-1.7991666666666666
PAKB,-0.83,720012222>0.3,0.16166666666666665
DMPK,-0.81,720012222>0.3,-1.1075
NAK,0.75,720012222>0.3,-0.345
RAF,-0.75,720012222>0.3,-1.0216666666666667
AKT,-0.75,720012222>0.3,-0.20333333333333334
NEK,0.71,720012222>0.3,0.19
MELK,0.67,720012222>0.3,0.145
LKB,-0.66,720012222>0.3,-1.545
WNK,-0.62,720012222>0.3,-0.8558333333333333
TAO,-0.61,720012222>0.3,0.73
CLK,-0.61,720012222>0.3,-0.855
NIK,-0.61,720012222>0.3,-0.8575
IKK,-0.61,720012222>0.3,-1.1525
ULK,-0.6,720012222>0.3,-0.8608333333333333
MOS,-0.6,720012222>0.3,-0.8491666666666666
BUD32,-0.6,720012222>0.3,-0.8658333333333333
BRSK,-0.59,720012222>0.3,0.7375
CAMKK,-0.59,720012222>0.3,-0.8458333333333333
STE11,-0.53,720012222>0.3,-0.9616666666666667
RIPK,-0.48,720012222>0.3,0.24416666666666667
PAKA,0.45,720012222>0.3,0.08333333333333334
RAD53,-0.44,720012222>0.3,0.33166666666666667
FRAY,0.37,720012222>0.3,-1.4925
NDR,-0.35,720012222>0.3,0.07416666666666666
