Kinase,Peptide,LFC
DMPK,ADDB_706_718,0.14717537322662633
DYRK,ADDB_706_718,0.14717537322662633
ERK,ADDB_706_718,0.14717537322662633
JNK,ADDB_706_718,0.14717537322662633
MAPKAPK,ADDB_706_718,0.14717537322662633
MST,ADDB_706_718,0.14717537322662633
NEK,ADDB_706_718,0.14717537322662633
P38,ADDB_706_718,0.14717537322662633
PAKA,ADDB_706_718,0.14717537322662633
PDHK,ADDB_706_718,0.14717537322662633
PDK1,ADDB_706_718,0.14717537322662633
PEK,ADDB_706_718,0.14717537322662633
PHK,ADDB_706_718,0.14717537322662633
PIM,ADDB_706_718,0.14717537322662633
PKCA,ADDB_706_718,0.14717537322662633
PLK,ADDB_706_718,0.14717537322662633
RAD53,ADDB_706_718,0.14717537322662633
RSK,ADDB_706_718,0.14717537322662633
VRK2,ADDB_706_718,0.14717537322662633
AKT,ADRB2_338_350,-0.05579148890482433
BARK1,ADRB2_338_350,-0.05579148890482433
CAMK1,ADRB2_338_350,-0.05579148890482433
CDK,ADRB2_338_350,-0.05579148890482433
CHK1,ADRB2_338_350,-0.05579148890482433
DMPK,ADRB2_338_350,-0.05579148890482433
GRK,ADRB2_338_350,-0.05579148890482433
PAKA,ADRB2_338_350,-0.05579148890482433
PKA,ADRB2_338_350,-0.05579148890482433
PKCA,ADRB2_338_350,-0.05579148890482433
PKCI,ADRB2_338_350,-0.05579148890482433
PKG,ADRB2_338_350,-0.05579148890482433
RAD53,ADRB2_338_350,-0.05579148890482433
RSK,ADRB2_338_350,-0.05579148890482433
VRK2,ADRB2_338_350,-0.05579148890482433
AKT,ANDR_785_797,0.25802163216803553
ATR,ANDR_785_797,0.25802163216803553
BARK1,ANDR_785_797,0.25802163216803553
DMPK,ANDR_785_797,0.25802163216803553
PHK,ANDR_785_797,0.25802163216803553
PIM,ANDR_785_797,0.25802163216803553
PKA,ANDR_785_797,0.25802163216803553
PKD,ANDR_785_797,0.25802163216803553
RAF,ANDR_785_797,0.25802163216803553
RSK,ANDR_785_797,0.25802163216803553
VRK2,ANDR_785_797,0.25802163216803553
AKT,ANXA1_209_221,0.16355191874255195
BARK1,ANXA1_209_221,0.16355191874255195
DMPK,ANXA1_209_221,0.16355191874255195
PHK,ANXA1_209_221,0.16355191874255195
PKA,ANXA1_209_221,0.16355191874255195
PKCA,ANXA1_209_221,0.16355191874255195
PKG,ANXA1_209_221,0.16355191874255195
RSK,ANXA1_209_221,0.16355191874255195
VRK2,ANXA1_209_221,0.16355191874255195
AMPK,BAD_112_124,0.14854051952786868
BARK1,BAD_112_124,0.14854051952786868
CK1,BAD_112_124,0.14854051952786868
DMPK,BAD_112_124,0.14854051952786868
FRAY,BAD_112_124,0.14854051952786868
IRAK,BAD_112_124,0.14854051952786868
NEK,BAD_112_124,0.14854051952786868
PAKA,BAD_112_124,0.14854051952786868
PDHK,BAD_112_124,0.14854051952786868
PEK,BAD_112_124,0.14854051952786868
PHK,BAD_112_124,0.14854051952786868
PIM,BAD_112_124,0.14854051952786868
PKA,BAD_112_124,0.14854051952786868
PKCA,BAD_112_124,0.14854051952786868
PKCI,BAD_112_124,0.14854051952786868
PKD,BAD_112_124,0.14854051952786868
PKG,BAD_112_124,0.14854051952786868
QIK,BAD_112_124,0.14854051952786868
RAF,BAD_112_124,0.14854051952786868
RSK,BAD_112_124,0.14854051952786868
STE7,BAD_112_124,0.14854051952786868
VRK2,BAD_112_124,0.14854051952786868
AKT,BAD_69_81,-0.16705821657101289
BARK1,BAD_69_81,-0.16705821657101289
CDK,BAD_69_81,-0.16705821657101289
DMPK,BAD_69_81,-0.16705821657101289
ERK,BAD_69_81,-0.16705821657101289
MELK,BAD_69_81,-0.16705821657101289
MTOR,BAD_69_81,-0.16705821657101289
PAKA,BAD_69_81,-0.16705821657101289
PAKB,BAD_69_81,-0.16705821657101289
PDHK,BAD_69_81,-0.16705821657101289
PDK1,BAD_69_81,-0.16705821657101289
PEK,BAD_69_81,-0.16705821657101289
PHK,BAD_69_81,-0.16705821657101289
PIM,BAD_69_81,-0.16705821657101289
PKA,BAD_69_81,-0.16705821657101289
PKCA,BAD_69_81,-0.16705821657101289
PKCI,BAD_69_81,-0.16705821657101289
PKD,BAD_69_81,-0.16705821657101289
PKG,BAD_69_81,-0.16705821657101289
QIK,BAD_69_81,-0.16705821657101289
RAD53,BAD_69_81,-0.16705821657101289
RAF,BAD_69_81,-0.16705821657101289
RSK,BAD_69_81,-0.16705821657101289
SGK,BAD_69_81,-0.16705821657101289
VRK2,BAD_69_81,-0.16705821657101289
AKT,BAD_93_105,-0.02274082502375694
BARK1,BAD_93_105,-0.02274082502375694
DMPK,BAD_93_105,-0.02274082502375694
MAPKAPK,BAD_93_105,-0.02274082502375694
PAKA,BAD_93_105,-0.02274082502375694
PHK,BAD_93_105,-0.02274082502375694
PIM,BAD_93_105,-0.02274082502375694
PKA,BAD_93_105,-0.02274082502375694
PKCA,BAD_93_105,-0.02274082502375694
PKCI,BAD_93_105,-0.02274082502375694
PKD,BAD_93_105,-0.02274082502375694
PKG,BAD_93_105,-0.02274082502375694
QIK,BAD_93_105,-0.02274082502375694
RAF,BAD_93_105,-0.02274082502375694
RSK,BAD_93_105,-0.02274082502375694
SGK,BAD_93_105,-0.02274082502375694
VRK2,BAD_93_105,-0.02274082502375694
AKT,BCKD_45_57,0.03742785618462698
BARK1,BCKD_45_57,0.03742785618462698
CDK,BCKD_45_57,0.03742785618462698
DMPK,BCKD_45_57,0.03742785618462698
FRAY,BCKD_45_57,0.03742785618462698
GRK,BCKD_45_57,0.03742785618462698
IKK,BCKD_45_57,0.03742785618462698
MAPKAPK,BCKD_45_57,0.03742785618462698
MELK,BCKD_45_57,0.03742785618462698
MLCK,BCKD_45_57,0.03742785618462698
MST,BCKD_45_57,0.03742785618462698
PAKA,BCKD_45_57,0.03742785618462698
PDHK,BCKD_45_57,0.03742785618462698
PDK1,BCKD_45_57,0.03742785618462698
PEK,BCKD_45_57,0.03742785618462698
PHK,BCKD_45_57,0.03742785618462698
PIM,BCKD_45_57,0.03742785618462698
PKA,BCKD_45_57,0.03742785618462698
PKCA,BCKD_45_57,0.03742785618462698
PKG,BCKD_45_57,0.03742785618462698
PLK,BCKD_45_57,0.03742785618462698
QIK,BCKD_45_57,0.03742785618462698
RSK,BCKD_45_57,0.03742785618462698
SGK,BCKD_45_57,0.03742785618462698
STE7,BCKD_45_57,0.03742785618462698
VRK2,BCKD_45_57,0.03742785618462698
BARK1,CAC1C_1974_1986,-0.04409819130209917
CAMK1,CAC1C_1974_1986,-0.04409819130209917
MAPKAPK,CAC1C_1974_1986,-0.04409819130209917
PDHK,CAC1C_1974_1986,-0.04409819130209917
PHK,CAC1C_1974_1986,-0.04409819130209917
PIM,CAC1C_1974_1986,-0.04409819130209917
PKCA,CAC1C_1974_1986,-0.04409819130209917
PKD,CAC1C_1974_1986,-0.04409819130209917
PKG,CAC1C_1974_1986,-0.04409819130209917
QIK,CAC1C_1974_1986,-0.04409819130209917
RAD53,CAC1C_1974_1986,-0.04409819130209917
RIPK,CAC1C_1974_1986,-0.04409819130209917
RSK,CAC1C_1974_1986,-0.04409819130209917
VRK2,CAC1C_1974_1986,-0.04409819130209917
AKT,CD27_212_224,-0.04223304659451769
BARK1,CD27_212_224,-0.04223304659451769
CDK,CD27_212_224,-0.04223304659451769
DMPK,CD27_212_224,-0.04223304659451769
ERK,CD27_212_224,-0.04223304659451769
IKK,CD27_212_224,-0.04223304659451769
JNK,CD27_212_224,-0.04223304659451769
P38,CD27_212_224,-0.04223304659451769
PDHK,CD27_212_224,-0.04223304659451769
PEK,CD27_212_224,-0.04223304659451769
PHK,CD27_212_224,-0.04223304659451769
PIM,CD27_212_224,-0.04223304659451769
PKCA,CD27_212_224,-0.04223304659451769
PKD,CD27_212_224,-0.04223304659451769
QIK,CD27_212_224,-0.04223304659451769
RSK,CD27_212_224,-0.04223304659451769
VRK2,CD27_212_224,-0.04223304659451769
BARK1,CDC2_154_169,-0.240878095721226
CDK,CDC2_154_169,-0.240878095721226
COT,CDC2_154_169,-0.240878095721226
PEK,CDC2_154_169,-0.240878095721226
PKG,CDC2_154_169,-0.240878095721226
RSK,CDC2_154_169,-0.240878095721226
STE7,CDC2_154_169,-0.240878095721226
VRK2,CDC2_154_169,-0.240878095721226
BARK1,CDK7_163_175,0.06493470535496085
CDK,CDK7_163_175,0.06493470535496085
DMPK,CDK7_163_175,0.06493470535496085
DYRK,CDK7_163_175,0.06493470535496085
FRAY,CDK7_163_175,0.06493470535496085
JNK,CDK7_163_175,0.06493470535496085
MAPKAPK,CDK7_163_175,0.06493470535496085
MST,CDK7_163_175,0.06493470535496085
MTOR,CDK7_163_175,0.06493470535496085
P38,CDK7_163_175,0.06493470535496085
PDK1,CDK7_163_175,0.06493470535496085
PEK,CDK7_163_175,0.06493470535496085
PHK,CDK7_163_175,0.06493470535496085
PIM,CDK7_163_175,0.06493470535496085
PKCA,CDK7_163_175,0.06493470535496085
PKCI,CDK7_163_175,0.06493470535496085
PRKDC,CDK7_163_175,0.06493470535496085
QIK,CDK7_163_175,0.06493470535496085
STE7,CDK7_163_175,0.06493470535496085
VRK2,CDK7_163_175,0.06493470535496085
AKT,CDN1A_139_151,0.02401099267822282
BARK1,CDN1A_139_151,0.02401099267822282
CDK,CDN1A_139_151,0.02401099267822282
DAPK,CDN1A_139_151,0.02401099267822282
DMPK,CDN1A_139_151,0.02401099267822282
IKK,CDN1A_139_151,0.02401099267822282
MELK,CDN1A_139_151,0.02401099267822282
NDR,CDN1A_139_151,0.02401099267822282
PEK,CDN1A_139_151,0.02401099267822282
PHK,CDN1A_139_151,0.02401099267822282
PIM,CDN1A_139_151,0.02401099267822282
PKCA,CDN1A_139_151,0.02401099267822282
PKD,CDN1A_139_151,0.02401099267822282
RIPK,CDN1A_139_151,0.02401099267822282
RSK,CDN1A_139_151,0.02401099267822282
STE7,CDN1A_139_151,0.02401099267822282
VRK2,CDN1A_139_151,0.02401099267822282
AUR,CENPA_1_14,0.08433670874332695
BARK1,CENPA_1_14,0.08433670874332695
DMPK,CENPA_1_14,0.08433670874332695
MAPKAPK,CENPA_1_14,0.08433670874332695
PIM,CENPA_1_14,0.08433670874332695
PKCA,CENPA_1_14,0.08433670874332695
PKG,CENPA_1_14,0.08433670874332695
VRK2,CENPA_1_14,0.08433670874332695
AMPK,CFTR_730_742,-0.05915225564898859
BARK1,CFTR_730_742,-0.05915225564898859
CAMK2,CFTR_730_742,-0.05915225564898859
CDK,CFTR_730_742,-0.05915225564898859
DAPK,CFTR_730_742,-0.05915225564898859
DYRK,CFTR_730_742,-0.05915225564898859
GRK,CFTR_730_742,-0.05915225564898859
IKK,CFTR_730_742,-0.05915225564898859
MAPKAPK,CFTR_730_742,-0.05915225564898859
PAKA,CFTR_730_742,-0.05915225564898859
PDHK,CFTR_730_742,-0.05915225564898859
PEK,CFTR_730_742,-0.05915225564898859
PHK,CFTR_730_742,-0.05915225564898859
PKA,CFTR_730_742,-0.05915225564898859
PKCA,CFTR_730_742,-0.05915225564898859
PKD,CFTR_730_742,-0.05915225564898859
PKG,CFTR_730_742,-0.05915225564898859
QIK,CFTR_730_742,-0.05915225564898859
RAD53,CFTR_730_742,-0.05915225564898859
RSK,CFTR_730_742,-0.05915225564898859
VRK2,CFTR_730_742,-0.05915225564898859
AKT,CGHB_109_121,0.09314972573574418
BARK1,CGHB_109_121,0.09314972573574418
CAMK2,CGHB_109_121,0.09314972573574418
DMPK,CGHB_109_121,0.09314972573574418
IKK,CGHB_109_121,0.09314972573574418
MTOR,CGHB_109_121,0.09314972573574418
PDHK,CGHB_109_121,0.09314972573574418
PDK1,CGHB_109_121,0.09314972573574418
PEK,CGHB_109_121,0.09314972573574418
PKA,CGHB_109_121,0.09314972573574418
PKCA,CGHB_109_121,0.09314972573574418
PKG,CGHB_109_121,0.09314972573574418
RSK,CGHB_109_121,0.09314972573574418
VRK2,CGHB_109_121,0.09314972573574418
AMPK,CREB1_126_138,0.1977483770431192
ATM,CREB1_126_138,0.1977483770431192
BARK1,CREB1_126_138,0.1977483770431192
CAMK1,CREB1_126_138,0.1977483770431192
CAMK2,CREB1_126_138,0.1977483770431192
COT,CREB1_126_138,0.1977483770431192
DMPK,CREB1_126_138,0.1977483770431192
DYRK,CREB1_126_138,0.1977483770431192
GSK,CREB1_126_138,0.1977483770431192
MAPKAPK,CREB1_126_138,0.1977483770431192
PDHK,CREB1_126_138,0.1977483770431192
PHK,CREB1_126_138,0.1977483770431192
PIM,CREB1_126_138,0.1977483770431192
PKA,CREB1_126_138,0.1977483770431192
PKCA,CREB1_126_138,0.1977483770431192
PKCD,CREB1_126_138,0.1977483770431192
PKCH,CREB1_126_138,0.1977483770431192
PKD,CREB1_126_138,0.1977483770431192
QIK,CREB1_126_138,0.1977483770431192
RAD53,CREB1_126_138,0.1977483770431192
RSK,CREB1_126_138,0.1977483770431192
SGK,CREB1_126_138,0.1977483770431192
VRK2,CREB1_126_138,0.1977483770431192
AMPK,CSF1R_701_713,0.0944771458216452
BARK1,CSF1R_701_713,0.0944771458216452
CDK,CSF1R_701_713,0.0944771458216452
CK1,CSF1R_701_713,0.0944771458216452
DMPK,CSF1R_701_713,0.0944771458216452
PDHK,CSF1R_701_713,0.0944771458216452
PEK,CSF1R_701_713,0.0944771458216452
PIM,CSF1R_701_713,0.0944771458216452
PKA,CSF1R_701_713,0.0944771458216452
PKCA,CSF1R_701_713,0.0944771458216452
PKG,CSF1R_701_713,0.0944771458216452
RSK,CSF1R_701_713,0.0944771458216452
VRK2,CSF1R_701_713,0.0944771458216452
AMPK,DESP_2842_2854,-0.14560539303417208
BARK1,DESP_2842_2854,-0.14560539303417208
CAMK1,DESP_2842_2854,-0.14560539303417208
CDK,DESP_2842_2854,-0.14560539303417208
CK1,DESP_2842_2854,-0.14560539303417208
DMPK,DESP_2842_2854,-0.14560539303417208
GSK,DESP_2842_2854,-0.14560539303417208
IKK,DESP_2842_2854,-0.14560539303417208
MAPKAPK,DESP_2842_2854,-0.14560539303417208
P38,DESP_2842_2854,-0.14560539303417208
PDHK,DESP_2842_2854,-0.14560539303417208
PDK1,DESP_2842_2854,-0.14560539303417208
PEK,DESP_2842_2854,-0.14560539303417208
PHK,DESP_2842_2854,-0.14560539303417208
PIM,DESP_2842_2854,-0.14560539303417208
PKA,DESP_2842_2854,-0.14560539303417208
PKCA,DESP_2842_2854,-0.14560539303417208
PKG,DESP_2842_2854,-0.14560539303417208
QIK,DESP_2842_2854,-0.14560539303417208
RIPK,DESP_2842_2854,-0.14560539303417208
RSK,DESP_2842_2854,-0.14560539303417208
SGK,DESP_2842_2854,-0.14560539303417208
STE11,DESP_2842_2854,-0.14560539303417208
STE7,DESP_2842_2854,-0.14560539303417208
VRK2,DESP_2842_2854,-0.14560539303417208
BARK1,EPB42_241_253,-0.12472035776779104
DMPK,EPB42_241_253,-0.12472035776779104
PHK,EPB42_241_253,-0.12472035776779104
PIM,EPB42_241_253,-0.12472035776779104
PKA,EPB42_241_253,-0.12472035776779104
PKCA,EPB42_241_253,-0.12472035776779104
PKG,EPB42_241_253,-0.12472035776779104
RAD53,EPB42_241_253,-0.12472035776779104
RSK,EPB42_241_253,-0.12472035776779104
VRK2,EPB42_241_253,-0.12472035776779104
BARK1,ERBB2_679_691,0.17914582214113456
DMPK,ERBB2_679_691,0.17914582214113456
PHK,ERBB2_679_691,0.17914582214113456
PIM,ERBB2_679_691,0.17914582214113456
PKA,ERBB2_679_691,0.17914582214113456
PKCA,ERBB2_679_691,0.17914582214113456
PKCD,ERBB2_679_691,0.17914582214113456
PKCH,ERBB2_679_691,0.17914582214113456
PKG,ERBB2_679_691,0.17914582214113456
RSK,ERBB2_679_691,0.17914582214113456
VRK2,ERBB2_679_691,0.17914582214113456
BARK1,ERF_519_531,0.04249450573688811
CDK,ERF_519_531,0.04249450573688811
CHK1,ERF_519_531,0.04249450573688811
DAPK,ERF_519_531,0.04249450573688811
DMPK,ERF_519_531,0.04249450573688811
DYRK,ERF_519_531,0.04249450573688811
ERK,ERF_519_531,0.04249450573688811
IRAK,ERF_519_531,0.04249450573688811
MST,ERF_519_531,0.04249450573688811
P38,ERF_519_531,0.04249450573688811
PDK1,ERF_519_531,0.04249450573688811
PEK,ERF_519_531,0.04249450573688811
PIM,ERF_519_531,0.04249450573688811
PKA,ERF_519_531,0.04249450573688811
PKCA,ERF_519_531,0.04249450573688811
PKG,ERF_519_531,0.04249450573688811
RAD53,ERF_519_531,0.04249450573688811
RSK,ERF_519_531,0.04249450573688811
VRK2,ERF_519_531,0.04249450573688811
AKT,ESR1_160_172,0.04348991937797386
AUR,ESR1_160_172,0.04348991937797386
BARK1,ESR1_160_172,0.04348991937797386
CK2,ESR1_160_172,0.04348991937797386
DMPK,ESR1_160_172,0.04348991937797386
IKK,ESR1_160_172,0.04348991937797386
PEK,ESR1_160_172,0.04348991937797386
PHK,ESR1_160_172,0.04348991937797386
PIM,ESR1_160_172,0.04348991937797386
PKCA,ESR1_160_172,0.04348991937797386
RSK,ESR1_160_172,0.04348991937797386
STE11,ESR1_160_172,0.04348991937797386
STE7,ESR1_160_172,0.04348991937797386
VRK2,ESR1_160_172,0.04348991937797386
BARK1,FIBA_569_581,-0.15668796260484924
CDK,FIBA_569_581,-0.15668796260484924
CK1,FIBA_569_581,-0.15668796260484924
DAPK,FIBA_569_581,-0.15668796260484924
DMPK,FIBA_569_581,-0.15668796260484924
ERK,FIBA_569_581,-0.15668796260484924
GSK,FIBA_569_581,-0.15668796260484924
HAL,FIBA_569_581,-0.15668796260484924
IKK,FIBA_569_581,-0.15668796260484924
JNK,FIBA_569_581,-0.15668796260484924
MLCK,FIBA_569_581,-0.15668796260484924
MST,FIBA_569_581,-0.15668796260484924
PDHK,FIBA_569_581,-0.15668796260484924
PEK,FIBA_569_581,-0.15668796260484924
PHK,FIBA_569_581,-0.15668796260484924
PIM,FIBA_569_581,-0.15668796260484924
PKA,FIBA_569_581,-0.15668796260484924
PKCA,FIBA_569_581,-0.15668796260484924
PKG,FIBA_569_581,-0.15668796260484924
PLK,FIBA_569_581,-0.15668796260484924
QIK,FIBA_569_581,-0.15668796260484924
RAF,FIBA_569_581,-0.15668796260484924
RIPK,FIBA_569_581,-0.15668796260484924
RSK,FIBA_569_581,-0.15668796260484924
SGK,FIBA_569_581,-0.15668796260484924
STE7,FIBA_569_581,-0.15668796260484924
VRK2,FIBA_569_581,-0.15668796260484924
AKT,FOXO3_25_37,-0.22671128922799227
BARK1,FOXO3_25_37,-0.22671128922799227
CDK,FOXO3_25_37,-0.22671128922799227
ERK,FOXO3_25_37,-0.22671128922799227
MAPKAPK,FOXO3_25_37,-0.22671128922799227
P38,FOXO3_25_37,-0.22671128922799227
PHK,FOXO3_25_37,-0.22671128922799227
PIM,FOXO3_25_37,-0.22671128922799227
PKCA,FOXO3_25_37,-0.22671128922799227
QIK,FOXO3_25_37,-0.22671128922799227
RAF,FOXO3_25_37,-0.22671128922799227
RSK,FOXO3_25_37,-0.22671128922799227
SGK,FOXO3_25_37,-0.22671128922799227
VRK2,FOXO3_25_37,-0.22671128922799227
AKT,FRAP_2443_2455,0.02895419838969398
AMPK,FRAP_2443_2455,0.02895419838969398
BARK1,FRAP_2443_2455,0.02895419838969398
CK1,FRAP_2443_2455,0.02895419838969398
DAPK,FRAP_2443_2455,0.02895419838969398
DMPK,FRAP_2443_2455,0.02895419838969398
MAPKAPK,FRAP_2443_2455,0.02895419838969398
MELK,FRAP_2443_2455,0.02895419838969398
MLK,FRAP_2443_2455,0.02895419838969398
MSN,FRAP_2443_2455,0.02895419838969398
MTOR,FRAP_2443_2455,0.02895419838969398
NEK,FRAP_2443_2455,0.02895419838969398
PDHK,FRAP_2443_2455,0.02895419838969398
PDK1,FRAP_2443_2455,0.02895419838969398
PEK,FRAP_2443_2455,0.02895419838969398
PHK,FRAP_2443_2455,0.02895419838969398
PIM,FRAP_2443_2455,0.02895419838969398
PKA,FRAP_2443_2455,0.02895419838969398
PKCA,FRAP_2443_2455,0.02895419838969398
QIK,FRAP_2443_2455,0.02895419838969398
RSK,FRAP_2443_2455,0.02895419838969398
SGK,FRAP_2443_2455,0.02895419838969398
TAO,FRAP_2443_2455,0.02895419838969398
VRK2,FRAP_2443_2455,0.02895419838969398
AKT,GPR6_349_361,0.01689579505220913
BARK1,GPR6_349_361,0.01689579505220913
CDK,GPR6_349_361,0.01689579505220913
CK1,GPR6_349_361,0.01689579505220913
DMPK,GPR6_349_361,0.01689579505220913
DYRK,GPR6_349_361,0.01689579505220913
ERK,GPR6_349_361,0.01689579505220913
IKK,GPR6_349_361,0.01689579505220913
JNK,GPR6_349_361,0.01689579505220913
MAPKAPK,GPR6_349_361,0.01689579505220913
MELK,GPR6_349_361,0.01689579505220913
P38,GPR6_349_361,0.01689579505220913
PDK1,GPR6_349_361,0.01689579505220913
PEK,GPR6_349_361,0.01689579505220913
PHK,GPR6_349_361,0.01689579505220913
PKCA,GPR6_349_361,0.01689579505220913
QIK,GPR6_349_361,0.01689579505220913
RAF,GPR6_349_361,0.01689579505220913
RSK,GPR6_349_361,0.01689579505220913
SGK,GPR6_349_361,0.01689579505220913
VRK2,GPR6_349_361,0.01689579505220913
AMPK,GPSM2_394_406,0.05133732124418966
BARK1,GPSM2_394_406,0.05133732124418966
CAMK1,GPSM2_394_406,0.05133732124418966
CHK1,GPSM2_394_406,0.05133732124418966
DMPK,GPSM2_394_406,0.05133732124418966
IKK,GPSM2_394_406,0.05133732124418966
MAPKAPK,GPSM2_394_406,0.05133732124418966
MARK,GPSM2_394_406,0.05133732124418966
PHK,GPSM2_394_406,0.05133732124418966
PKCA,GPSM2_394_406,0.05133732124418966
PKD,GPSM2_394_406,0.05133732124418966
VRK2,GPSM2_394_406,0.05133732124418966
BARK1,GSUB_61_73,-0.1648101404167388
CDK,GSUB_61_73,-0.1648101404167388
DAPK,GSUB_61_73,-0.1648101404167388
DMPK,GSUB_61_73,-0.1648101404167388
DYRK,GSUB_61_73,-0.1648101404167388
ERK,GSUB_61_73,-0.1648101404167388
PDK1,GSUB_61_73,-0.1648101404167388
PHK,GSUB_61_73,-0.1648101404167388
PKA,GSUB_61_73,-0.1648101404167388
PKG,GSUB_61_73,-0.1648101404167388
PLK,GSUB_61_73,-0.1648101404167388
VRK2,GSUB_61_73,-0.1648101404167388
AKT,GYS2_1_13,-0.2706282915565594
BARK1,GYS2_1_13,-0.2706282915565594
CDK,GYS2_1_13,-0.2706282915565594
DMPK,GYS2_1_13,-0.2706282915565594
IKK,GYS2_1_13,-0.2706282915565594
MAPKAPK,GYS2_1_13,-0.2706282915565594
MTOR,GYS2_1_13,-0.2706282915565594
PEK,GYS2_1_13,-0.2706282915565594
PHK,GYS2_1_13,-0.2706282915565594
PKA,GYS2_1_13,-0.2706282915565594
PKCA,GYS2_1_13,-0.2706282915565594
QIK,GYS2_1_13,-0.2706282915565594
RSK,GYS2_1_13,-0.2706282915565594
SGK,GYS2_1_13,-0.2706282915565594
VRK2,GYS2_1_13,-0.2706282915565594
AKT,H2B1B_ 27_40,0.10473473926482237
AMPK,H2B1B_ 27_40,0.10473473926482237
BARK1,H2B1B_ 27_40,0.10473473926482237
CAMK1,H2B1B_ 27_40,0.10473473926482237
CDK,H2B1B_ 27_40,0.10473473926482237
COT,H2B1B_ 27_40,0.10473473926482237
DAPK,H2B1B_ 27_40,0.10473473926482237
DMPK,H2B1B_ 27_40,0.10473473926482237
IKK,H2B1B_ 27_40,0.10473473926482237
MLK,H2B1B_ 27_40,0.10473473926482237
MST,H2B1B_ 27_40,0.10473473926482237
PAKA,H2B1B_ 27_40,0.10473473926482237
PAKB,H2B1B_ 27_40,0.10473473926482237
PDHK,H2B1B_ 27_40,0.10473473926482237
PEK,H2B1B_ 27_40,0.10473473926482237
PHK,H2B1B_ 27_40,0.10473473926482237
PIM,H2B1B_ 27_40,0.10473473926482237
PKA,H2B1B_ 27_40,0.10473473926482237
PKCA,H2B1B_ 27_40,0.10473473926482237
PKCH,H2B1B_ 27_40,0.10473473926482237
PKD,H2B1B_ 27_40,0.10473473926482237
PKG,H2B1B_ 27_40,0.10473473926482237
PLK,H2B1B_ 27_40,0.10473473926482237
QIK,H2B1B_ 27_40,0.10473473926482237
RAD53,H2B1B_ 27_40,0.10473473926482237
RSK,H2B1B_ 27_40,0.10473473926482237
SGK,H2B1B_ 27_40,0.10473473926482237
VRK2,H2B1B_ 27_40,0.10473473926482237
AMPK,H32_3_18,0.15946803424344164
ATR,H32_3_18,0.15946803424344164
AUR,H32_3_18,0.15946803424344164
BARK1,H32_3_18,0.15946803424344164
DAPK,H32_3_18,0.15946803424344164
DMPK,H32_3_18,0.15946803424344164
DYRK,H32_3_18,0.15946803424344164
MLK,H32_3_18,0.15946803424344164
MST,H32_3_18,0.15946803424344164
MTOR,H32_3_18,0.15946803424344164
PHK,H32_3_18,0.15946803424344164
PIM,H32_3_18,0.15946803424344164
PKCA,H32_3_18,0.15946803424344164
PKCD,H32_3_18,0.15946803424344164
PRKDC,H32_3_18,0.15946803424344164
QIK,H32_3_18,0.15946803424344164
RAD53,H32_3_18,0.15946803424344164
