Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
DAPK1,0,50,PTM-SEA,0,1,CAMK,DAPK,DAPK,DAPK1
MAPK10,-96.27327935222672,5,PTM-SEA,0.9333333333333333,4,CMGC,MAPK,JNK,MAPK10
PRKAA2,40.76427916413614,30,PTM-SEA,0.52,3,CAMK,CAMKL,AMPK,PRKAA2
SIK1,-97.28137651821862,4,PTM-SEA,0.9466666666666667,4,CAMK,CAMKL,QIK,SIK1
CSNK2A1,0,50,PTM-SEA,0,1,CMGC,CK2,CK2,CSNK2A1
PRKDC,-20.161943319838066,37,PTM-SEA,0.4266666666666667,2,ATYPICAL,PIKK,DNAPK,PRKDC
ATM,0,50,PTM-SEA,0,1,ATYPICAL,PIKK,ATM,ATM
AURKB,-25.54148511109777,33,PTM-SEA,0.48,2,OTHER,AUR,AUR,AURKB
CDK3,0,50,PTM-SEA,0,1,CMGC,CDK,CDC2,CDK3
CDK6,-110.38663967611336,1,PTM-SEA,0.9866666666666667,4,CMGC,CDK,CDK4,CDK6
CDK5,-102.47195537366551,2,PTM-SEA,0.9733333333333334,4,CMGC,CDK,CDK5,CDK5
PRKCE,67.21680399082098,22,PTM-SEA,0.6933333333333334,3,AGC,PKC,ETA,PRKCE
PRKCQ,21.189476090633825,36,PTM-SEA,0.44,2,AGC,PKC,DELTA,PRKCQ
PRKCZ,73.39920714217442,17,PTM-SEA,0.76,4,AGC,PKC,IOTA,PRKCZ
PRKCD,85.19946624192927,12,PTM-SEA,0.84,4,AGC,PKC,DELTA,PRKCD
PRKAA1,3.5661086848369914,46,PTM-SEA,0.30666666666666664,2,CAMK,CAMKL,AMPK,PRKAA1
PAK1,1.66868059439101,48,PTM-SEA,0.28,2,STE,STE20,PAKA,PAK1
PAK2,82.15991902834007,13,PTM-SEA,0.8266666666666667,4,STE,STE20,PAKA,PAK2
PRKG2,-91.6687639428794,9,PTM-SEA,0.88,4,AGC,PKG,PKG,PRKG2
ROCK1,17.90617104651578,38,PTM-SEA,0.41333333333333333,2,AGC,DMPK,ROCK,ROCK1
ATR,0,50,PTM-SEA,0,1,ATYPICAL,PIKK,ATR,ATR
CAMK2G,0,50,PTM-SEA,0,1,CAMK,CAMK2,CAMK2,CAMK2G
DYRK1A,-21.231028983871525,35,PTM-SEA,0.4533333333333333,2,CMGC,DYRK,DYRK1,DYRK1A
PRKG1,51.170274842079976,28,PTM-SEA,0.5466666666666666,3,AGC,PKG,PKG,PRKG1
PRKD1,86.05492685492277,11,PTM-SEA,0.8533333333333334,4,CAMK,PKD,PKD,PRKD1
RPS6KA2,77.57434346155983,14,PTM-SEA,0.8133333333333334,4,AGC,RSK,RSK,RPS6KA2
RPS6KA1,45.443355407196634,29,PTM-SEA,0.5333333333333333,3,AGC,RSK,RSK,RPS6KA1
PKN1,-52.40068721080665,27,PTM-SEA,0.56,3,AGC,PKN,PKN,PKN1
MAPK14,-5.598198722036999,43,PTM-SEA,0.3466666666666667,2,CMGC,MAPK,P38,MAPK14
PIM3,64.84646187587984,23,PTM-SEA,0.6133333333333333,3,CAMK,PIM,PIM,PIM3
BRSK2,0,50,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK2
BRSK1,0,50,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK1
DYRK2,0,50,PTM-SEA,0,1,CMGC,DYRK,DYRK2,DYRK2
PASK,0,50,PTM-SEA,0,1,CAMK,CAMKL,PASK,PASK
VRK1,0,50,PTM-SEA,0,1,CK1,VRK,VRK,VRK1
PRKD2,0,50,PTM-SEA,0,1,CAMK,PKD,PKD,PRKD2
PLK3,0,50,PTM-SEA,0,1,OTHER,PLK,PLK2,PLK3
NEK6,0,50,PTM-SEA,0,1,OTHER,NEK,NEK6,NEK6
PIM2,64.84646187587984,23,PTM-SEA,0.6133333333333333,3,CAMK,PIM,PIM,PIM2
AKT3,74.19294748310772,16,PTM-SEA,0.7733333333333333,4,AGC,AKT,AKT,AKT3
AAK1,301,270,KEA3,0.09428571428571429,1,OTHER,NAK,BIKE,AAK1
ABL1,27,18,KEA3,0.9457142857142857,4,TK,ABL,ABL,ABL1
ABL2,147,150,KEA3,0.5057142857142857,3,TK,ABL,ABL,ABL2
ACVR1,143,145,KEA3,0.5228571428571429,3,TKL,STKR,TYPE1,ACVR1
ACVR1B,222,222,KEA3,0.23714285714285716,1,TKL,STKR,TYPE1,ACVR1B
ACVR2B,211,212,KEA3,0.28,2,TKL,STKR,TYPE2,ACVR2B
AKT1,20.333333333333332,10,KEA3,0.9714285714285714,4,AGC,AKT,AKT,AKT1
AKT2,21.333333333333332,11,KEA3,0.9657142857142857,4,AGC,AKT,AKT,AKT2
AKT3,155,160,KEA3,0.4685714285714286,2,AGC,AKT,AKT,AKT3
ALK,41.5,27,KEA3,0.9171428571428571,4,TK,ALK,ALK,ALK
ARAF,95.5,85,KEA3,0.7285714285714285,3,TKL,RAF,RAF,ARAF
ATM,108.33333333333333,105,KEA3,0.66,3,ATYPICAL,PIKK,ATM,ATM
ATR,85.66666666666667,70,KEA3,0.7771428571428571,4,ATYPICAL,PIKK,ATR,ATR
AURKA,20.333333333333332,10,KEA3,0.9714285714285714,4,OTHER,AUR,AUR,AURKA
AURKB,56.666666666666664,41,KEA3,0.8742857142857143,4,OTHER,AUR,AUR,AURKB
AURKC,185,192,KEA3,0.3514285714285714,2,OTHER,AUR,AUR,AURKC
AXL,142,144,KEA3,0.5257142857142857,3,TK,AXL,AXL,AXL
BLK,258.5,239,KEA3,0.18285714285714286,1,TK,SRC,SRCB,BLK
BMP2K,326,292,KEA3,0.03142857142857143,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,171,178,KEA3,0.4057142857142857,2,TKL,STKR,TYPE1,BMPR1A
BMPR1B,107,103,KEA3,0.6685714285714286,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,207,209,KEA3,0.29714285714285715,2,TKL,STKR,TYPE2,BMPR2
BMX,98.66666666666667,91,KEA3,0.7114285714285714,3,TK,TEC,TEC,BMX
BRAF,165,175,KEA3,0.4142857142857143,2,TKL,RAF,RAF,BRAF
BRSK1,225.33333333333334,224,KEA3,0.22857142857142856,1,CAMK,CAMKL,BRSK,BRSK1
BRSK2,308,277,KEA3,0.07428571428571429,1,CAMK,CAMKL,BRSK,BRSK2
BTK,80.66666666666667,62,KEA3,0.8,4,TK,TEC,TEC,BTK
BUB1,161,170,KEA3,0.42857142857142855,2,OTHER,BUB,BUB,BUB1
CAMK1,177.66666666666666,187,KEA3,0.36857142857142855,2,CAMK,CAMK1,CAMK1,CAMK1
CAMK1D,247,234,KEA3,0.2,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK2A,45.333333333333336,31,KEA3,0.9057142857142857,4,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2B,155.5,161,KEA3,0.46,2,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2D,93.66666666666667,83,KEA3,0.7342857142857143,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2G,35,23,KEA3,0.9314285714285714,4,CAMK,CAMK2,CAMK2,CAMK2G
CAMK4,89.33333333333333,77,KEA3,0.7514285714285714,4,CAMK,CAMK1,CAMK1,CAMK4
CAMKK1,100.33333333333333,93,KEA3,0.7057142857142857,3,OTHER,CAMKK,META,CAMKK1
CAMKK2,114,111,KEA3,0.6428571428571429,3,OTHER,CAMKK,META,CAMKK2
CDC42BPA,287,259,KEA3,0.12571428571428572,1,AGC,DMPK,GEK,CDC42BPA
CDC7,198.5,202,KEA3,0.32,2,OTHER,CDC7,CDC7,CDC7
CDK1,21.5,12,KEA3,0.9628571428571429,4,CMGC,CDK,CDC2,CDK1
CDK11A,160,168,KEA3,0.43714285714285717,2,CMGC,CDK,CDK11,CDK11A
CDK11A,160,168,KEA3,0.43714285714285717,2,NA,NA,NA,CDK11A
CDK12,167,176,KEA3,0.4114285714285714,2,CMGC,CDK,CRK7,CDK12
CDK15,269,246,KEA3,0.16285714285714287,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,255,238,KEA3,0.18571428571428572,1,CMGC,CDK,PCTAIRE,CDK16
CDK18,259,240,KEA3,0.18,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,119,118,KEA3,0.6171428571428571,3,CMGC,CDK,CDK8,CDK19
CDK2,23,15,KEA3,0.9542857142857143,4,CMGC,CDK,CDC2,CDK2
CDK20,193,197,KEA3,0.33714285714285713,2,CMGC,CDK,CCRK,CDK20
CDK3,88,73,KEA3,0.7657142857142857,4,CMGC,CDK,CDC2,CDK3
CDK4,53.666666666666664,40,KEA3,0.88,4,CMGC,CDK,CDK4,CDK4
CDK5,27.666666666666668,20,KEA3,0.94,4,CMGC,CDK,CDK5,CDK5
CDK6,89,76,KEA3,0.7571428571428571,4,CMGC,CDK,CDK4,CDK6
CDK7,60.333333333333336,46,KEA3,0.8571428571428571,4,CMGC,CDK,CDK7,CDK7
CDK8,155.5,161,KEA3,0.46,2,CMGC,CDK,CDK8,CDK8
CDK9,74.33333333333333,55,KEA3,0.8228571428571428,4,CMGC,CDK,CDK9,CDK9
CDKL3,305,274,KEA3,0.08285714285714285,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,84.5,67,KEA3,0.7857142857142857,4,CMGC,CDKL,CDKL,CDKL5
CHEK1,45,30,KEA3,0.9085714285714286,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,107.33333333333333,104,KEA3,0.6628571428571428,3,CAMK,RAD53,RAD53,CHEK2
CHUK,66.66666666666667,50,KEA3,0.8428571428571429,4,OTHER,IKK,IKK,CHUK
CLK1,115,112,KEA3,0.64,3,CMGC,CLK,CLK,CLK1
CLK2,93.5,82,KEA3,0.7371428571428571,3,CMGC,CLK,CLK,CLK2
CLK3,214.5,215,KEA3,0.26857142857142857,2,CMGC,CLK,CLK,CLK3
CLK4,323,290,KEA3,0.037142857142857144,1,CMGC,CLK,CLK,CLK4
CSF1R,157,162,KEA3,0.45714285714285713,2,TK,PDGFR,PDGFR,CSF1R
CSK,161,170,KEA3,0.42857142857142855,2,TK,CSK,CSK,CSK
CSNK1A1,73.33333333333333,54,KEA3,0.8285714285714286,4,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,338,302,KEA3,0.002857142857142857,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,89.33333333333333,77,KEA3,0.7514285714285714,4,CK1,CK1,CK1-D,CSNK1D
CSNK1E,116.66666666666667,114,KEA3,0.6285714285714286,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,154.5,159,KEA3,0.4714285714285714,2,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,221.5,221,KEA3,0.24285714285714285,1,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,266,244,KEA3,0.16857142857142857,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,84,66,KEA3,0.7885714285714286,4,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,116,113,KEA3,0.6342857142857142,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,157.66666666666666,163,KEA3,0.4542857142857143,2,CAMK,DAPK,DAPK,DAPK1
DAPK3,172.66666666666666,181,KEA3,0.39714285714285713,2,CAMK,DAPK,DAPK,DAPK3
DCLK1,272,249,KEA3,0.15428571428571428,1,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,106.5,102,KEA3,0.6742857142857143,3,TK,DDR,DDR,DDR1
DDR2,191,195,KEA3,0.34285714285714286,2,TK,DDR,DDR,DDR2
DMPK,149,151,KEA3,0.5,3,AGC,DMPK,GEK,DMPK
DYRK1A,107.33333333333333,104,KEA3,0.6628571428571428,3,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,87.33333333333333,72,KEA3,0.7714285714285715,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,86.33333333333333,71,KEA3,0.7742857142857142,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,193.5,198,KEA3,0.3342857142857143,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,85.5,69,KEA3,0.78,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,133.5,135,KEA3,0.5628571428571428,3,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,24.333333333333332,16,KEA3,0.9514285714285714,4,TK,EGFR,EGFR,EGFR
EIF2AK1,317,285,KEA3,0.05142857142857143,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,129,128,KEA3,0.5828571428571429,3,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,336,300,KEA3,0.008571428571428572,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,322,289,KEA3,0.04,1,TK,EPH,EPH,EPHA2
EPHA3,130.5,130,KEA3,0.5771428571428572,3,TK,EPH,EPH,EPHA3
EPHA4,327,293,KEA3,0.02857142857142857,1,TK,EPH,EPH,EPHA4
EPHA8,335,299,KEA3,0.011428571428571429,1,TK,EPH,EPH,EPHA8
EPHB1,324,291,KEA3,0.03428571428571429,1,TK,EPH,EPH,EPHB1
EPHB2,294,264,KEA3,0.11142857142857143,1,TK,EPH,EPH,EPHB2
EPHB3,146,147,KEA3,0.5142857142857142,3,TK,EPH,EPH,EPHB3
ERBB2,116,113,KEA3,0.6342857142857142,3,TK,EGFR,EGFR,ERBB2
ERBB4,321,288,KEA3,0.04285714285714286,1,TK,EGFR,EGFR,ERBB4
FASTK,236,229,KEA3,0.21428571428571427,1,ATYPICAL,FAST,FAST,FASTK
FER,11.5,6,KEA3,0.9857142857142858,4,TK,FER,FER,FER
FES,213,214,KEA3,0.2742857142857143,2,TK,FER,FER,FES
FGFR1,141,142,KEA3,0.5342857142857143,3,TK,FGFR,FGFR,FGFR1
FGFR2,96.5,88,KEA3,0.72,3,TK,FGFR,FGFR,FGFR2
FGFR3,179,188,KEA3,0.3657142857142857,2,TK,FGFR,FGFR,FGFR3
FGFR4,123,124,KEA3,0.5942857142857143,3,TK,FGFR,FGFR,FGFR4
FGR,59.5,44,KEA3,0.8628571428571429,4,TK,SRC,SRCA,FGR
FLT1,309,278,KEA3,0.07142857142857142,1,TK,VEGFR,VEGFR,FLT1
FLT3,242,230,KEA3,0.21142857142857144,1,TK,PDGFR,PDGFR,FLT3
FLT4,274,251,KEA3,0.14857142857142858,1,TK,VEGFR,VEGFR,FLT4
FRK,159.5,167,KEA3,0.44,2,TK,SRC,FRK,FRK
FYN,53.333333333333336,39,KEA3,0.8828571428571429,4,TK,SRC,SRCA,FYN
GRK1,332,297,KEA3,0.017142857142857144,1,AGC,GRK,GRK,GRK1
GRK2,16,8,KEA3,0.98,4,AGC,GRK,BARK,GRK2
GRK3,104,100,KEA3,0.68,3,AGC,GRK,BARK,GRK3
GRK5,39.333333333333336,26,KEA3,0.92,4,AGC,GRK,GRK,GRK5
GRK6,130,129,KEA3,0.58,3,AGC,GRK,GRK,GRK6
GSK3A,78,59,KEA3,0.8085714285714286,4,CMGC,GSK,GSK,GSK3A
GSK3B,53,37,KEA3,0.8885714285714286,4,CMGC,GSK,GSK,GSK3B
HASPIN,221,220,KEA3,0.24857142857142858,1,OTHER,HASPIN,HASPIN,HASPIN
HCK,113.33333333333333,110,KEA3,0.6457142857142857,3,TK,SRC,SRCB,HCK
HIPK1,137.5,137,KEA3,0.5571428571428572,3,CMGC,DYRK,HIPK,HIPK1
HIPK2,120.33333333333333,120,KEA3,0.6114285714285714,3,CMGC,DYRK,HIPK,HIPK2
HIPK3,295,265,KEA3,0.10857142857142857,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,107,103,KEA3,0.6685714285714286,3,CMGC,DYRK,HIPK,HIPK4
ICK,203,207,KEA3,0.3028571428571429,2,CMGC,RCK,RCK,CILK1
IGF1R,96.33333333333333,87,KEA3,0.7228571428571429,3,TK,INSR,INSR,IGF1R
IKBKB,66.66666666666667,50,KEA3,0.8428571428571429,4,OTHER,IKK,IKK,IKBKB
IKBKE,38,24,KEA3,0.9285714285714286,4,OTHER,IKK,IKK,IKBKE
ILK,103.33333333333333,98,KEA3,0.6857142857142857,3,TKL,MLK,ILK,ILK
INSR,119.66666666666667,119,KEA3,0.6142857142857143,3,TK,INSR,INSR,INSR
IRAK1,176,185,KEA3,0.38,2,TKL,IRAK,IRAK,IRAK1
IRAK3,251,237,KEA3,0.18857142857142858,1,TKL,IRAK,IRAK,IRAK3
IRAK4,293,263,KEA3,0.11428571428571428,1,TKL,IRAK,IRAK,IRAK4
ITK,172.33333333333334,180,KEA3,0.4,2,TK,TEC,TEC,ITK
JAK1,180.5,189,KEA3,0.3628571428571429,2,TK,JAKA,JAKA,JAK1
JAK2,66.33333333333333,49,KEA3,0.8485714285714285,4,TK,JAKA,JAKA,JAK2
JAK3,175.66666666666666,184,KEA3,0.38857142857142857,2,TK,JAKA,JAKA,JAK3
KDR,303,272,KEA3,0.08857142857142856,1,TK,VEGFR,VEGFR,KDR
KIT,135,136,KEA3,0.56,3,TK,PDGFR,PDGFR,KIT
KSR1,276,253,KEA3,0.14285714285714285,1,TKL,RAF,KSR,KSR1
KSR2,201,205,KEA3,0.30857142857142855,2,TKL,RAF,KSR,KSR2
LATS1,197.66666666666666,200,KEA3,0.32571428571428573,2,AGC,NDR,NDR,LATS1
LATS2,158,164,KEA3,0.44857142857142857,2,AGC,NDR,NDR,LATS2
LCK,21.333333333333332,11,KEA3,0.9657142857142857,4,TK,SRC,SRCB,LCK
LIMK1,286,258,KEA3,0.12857142857142856,1,TKL,LISK,LIMK,LIMK1
LIMK2,215.5,216,KEA3,0.26571428571428574,2,TKL,LISK,LIMK,LIMK2
LRRK2,122,122,KEA3,0.6028571428571429,3,TKL,LRRK,LRRK,LRRK2
LYN,88.33333333333333,74,KEA3,0.7628571428571429,4,TK,SRC,SRCB,LYN
MAK,268,245,KEA3,0.1657142857142857,1,CMGC,RCK,RCK,MAK
MAP2K1,90.66666666666667,78,KEA3,0.7485714285714286,3,STE,STE7,MEK1,MAP2K1
MAP2K2,221.5,221,KEA3,0.24285714285714285,1,STE,STE7,MEK1,MAP2K2
MAP2K3,260,241,KEA3,0.17714285714285713,1,STE,STE7,MEK3,MAP2K3
MAP2K4,151.33333333333334,154,KEA3,0.49142857142857144,2,STE,STE7,MEK4,MAP2K4
MAP2K6,176.66666666666666,186,KEA3,0.37142857142857144,2,STE,STE7,MEK3,MAP2K6
MAP2K7,88,73,KEA3,0.7657142857142857,4,STE,STE7,MEK7,MAP2K7
MAP3K1,264,242,KEA3,0.1742857142857143,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,277,254,KEA3,0.14,1,TKL,MLK,MLK,MAP3K10
MAP3K11,200,204,KEA3,0.31142857142857144,2,TKL,MLK,MLK,MAP3K11
MAP3K13,251,237,KEA3,0.18857142857142858,1,TKL,MLK,LZK,MAP3K13
MAP3K14,126.66666666666667,127,KEA3,0.5857142857142857,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,205,208,KEA3,0.3,2,TKL,MLK,ZAK,MAP3K20
MAP3K3,292,262,KEA3,0.11714285714285715,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,306,275,KEA3,0.08,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,171.33333333333334,179,KEA3,0.40285714285714286,2,STE,STE11,ASK,MAP3K5
MAP3K6,219,218,KEA3,0.2542857142857143,2,STE,STE11,ASK,MAP3K6
MAP3K7,98.33333333333333,90,KEA3,0.7142857142857143,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,142,144,KEA3,0.5257142857142857,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,271,248,KEA3,0.15714285714285714,1,STE,STE20,KHS,MAP4K1
MAP4K2,141,142,KEA3,0.5342857142857143,3,STE,STE20,KHS,MAP4K2
MAP4K3,299,268,KEA3,0.1,1,STE,STE20,KHS,MAP4K3
MAP4K4,170,177,KEA3,0.4085714285714286,2,STE,STE20,MSN,MAP4K4
MAP4K5,160.5,169,KEA3,0.4342857142857143,2,STE,STE20,KHS,MAP4K5
MAPK1,22.333333333333332,14,KEA3,0.9571428571428572,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,117.33333333333333,115,KEA3,0.6257142857142857,3,CMGC,MAPK,JNK,MAPK10
MAPK11,101.33333333333333,96,KEA3,0.6942857142857143,3,CMGC,MAPK,P38,MAPK11
MAPK12,110.66666666666667,106,KEA3,0.6571428571428571,3,CMGC,MAPK,P38,MAPK12
MAPK13,182.33333333333334,191,KEA3,0.35714285714285715,2,CMGC,MAPK,P38,MAPK13
MAPK14,26.333333333333332,17,KEA3,0.9485714285714286,4,CMGC,MAPK,P38,MAPK14
MAPK15,224.5,223,KEA3,0.23142857142857143,1,CMGC,MAPK,ERK7,MAPK15
MAPK3,39,25,KEA3,0.9228571428571428,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,211,212,KEA3,0.28,2,CMGC,MAPK,ERK3,MAPK6
MAPK7,106,101,KEA3,0.6771428571428572,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,77,58,KEA3,0.8142857142857143,4,CMGC,MAPK,JNK,MAPK8
MAPK9,58,43,KEA3,0.8685714285714285,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,103.33333333333333,98,KEA3,0.6857142857142857,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,300,269,KEA3,0.09714285714285714,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,60,45,KEA3,0.86,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,103,97,KEA3,0.6914285714285714,3,CAMK,CAMKL,MARK,MARK2
MARK3,198.33333333333334,201,KEA3,0.32285714285714284,2,CAMK,CAMKL,MARK,MARK3
MARK4,334,298,KEA3,0.014285714285714285,1,CAMK,CAMKL,MARK,MARK4
MAST1,220,219,KEA3,0.25142857142857145,2,AGC,MAST,MAST,MAST1
MAST2,316,284,KEA3,0.054285714285714284,1,AGC,MAST,MAST,MAST2
MATK,234,228,KEA3,0.21714285714285714,1,TK,CSK,CSK,MATK
MELK,307,276,KEA3,0.07714285714285714,1,CAMK,CAMKL,MELK,MELK
MERTK,154,158,KEA3,0.4742857142857143,2,TK,AXL,AXL,MERTK
MET,117.66666666666667,116,KEA3,0.6228571428571429,3,TK,MET,MET,MET
MKNK1,176.66666666666666,186,KEA3,0.37142857142857144,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,226,225,KEA3,0.2257142857142857,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,243.5,231,KEA3,0.20857142857142857,1,CMGC,RCK,RCK,MOK
MOS,304,273,KEA3,0.08571428571428572,1,OTHER,MOS,MOS,MOS
MST1R,210,211,KEA3,0.2885714285714286,2,TK,MET,MET,MST1R
MTOR,116.66666666666667,114,KEA3,0.6285714285714286,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,210,211,KEA3,0.2885714285714286,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,212,213,KEA3,0.27714285714285714,2,STE,STE20,NINAC,MYO3A
NEK10,289,260,KEA3,0.12285714285714286,1,OTHER,NEK,NEK10,NEK10
NEK11,315,283,KEA3,0.05714285714285714,1,OTHER,NEK,NEK11,NEK11
NEK2,96.66666666666667,89,KEA3,0.7171428571428572,3,OTHER,NEK,NEK2,NEK2
NEK3,175.5,183,KEA3,0.3914285714285714,2,OTHER,NEK,NEK1,NEK3
NEK4,185.5,193,KEA3,0.3485714285714286,2,OTHER,NEK,NEK4,NEK4
NEK6,74.33333333333333,55,KEA3,0.8228571428571428,4,OTHER,NEK,NEK6,NEK6
NEK8,224.5,223,KEA3,0.23142857142857143,1,OTHER,NEK,NEK8,NEK8
NEK9,94.5,84,KEA3,0.7314285714285714,3,OTHER,NEK,NEK8,NEK9
NIM1K,278,255,KEA3,0.13714285714285715,1,CAMK,CAMKL,NIM1,NIM1K
