Kinase,Z,method,AvgZ
MARK,2.09,720012115>0.2,1.365
CAMK1,2.08,720012115>0.2,1.8933333333333333
ATR,-2.06,720012115>0.2,-1.365
QIK,-1.98,720012115>0.2,-1.2875
CK1,-1.98,720012115>0.2,-0.9974999999999999
MLCK,-1.95,720012115>0.2,-0.48583333333333323
STE7,-1.89,720012115>0.2,-1.4516666666666667
AMPK,1.83,720012115>0.2,1.0758333333333332
PHK,-1.67,720012115>0.2,-1.2608333333333333
RAD53,1.65,720012115>0.2,1.215
MELK,-1.6,720012115>0.2,-0.8533333333333333
PKCH,-1.45,720012115>0.2,-1.1291666666666667
DAPK,-1.39,720012115>0.2,-1.1416666666666666
NEK,-1.34,720012115>0.2,-0.4816666666666667
GSK,-1.33,720012115>0.2,-1.1525
PRKDC,-1.29,720012115>0.2,-0.8166666666666667
SGK,-1.26,720012115>0.2,-0.42916666666666664
NUAK,-1.23,720012115>0.2,-1.0683333333333334
TTK,-1.22,720012115>0.2,-1.0658333333333334
BRSK,1.21,720012115>0.2,0.3341666666666666
TLK,-1.21,720012115>0.2,-1.0716666666666668
NAK,-1.21,720012115>0.2,-0.17666666666666672
PAKB,-1.2,720012115>0.2,-0.7125
PKN,-1.18,720012115>0.2,-0.8225
KHS,1.18,720012115>0.2,0.26
PASK,1.15,720012115>0.2,0.6816666666666666
FRAY,-1.15,720012115>0.2,-1.3633333333333333
SLK,1.14,720012115>0.2,0.47
MOS,1.13,720012115>0.2,1.0025
IRAK,-1.09,720012115>0.2,-0.4083333333333333
LKB,-1.05,720012115>0.2,-1.285
VRK1,-1.03,720012115>0.2,-0.7075
PKCI,0.9,720012115>0.2,0.9825
COT,0.89,720012115>0.2,0.20083333333333336
TAO,-0.88,720012115>0.2,-0.41833333333333333
AKT,0.85,720012115>0.2,0.12500000000000008
BUD32,-0.85,720012115>0.2,-0.7483333333333333
ULK,-0.85,720012115>0.2,-0.7483333333333333
WNK,-0.84,720012115>0.2,-0.7491666666666666
NIK,-0.84,720012115>0.2,-0.7433333333333334
RIPK,0.83,720012115>0.2,0.83
DMPK,-0.83,720012115>0.2,-0.7091666666666667
CLK,-0.82,720012115>0.2,-0.74
MLK,-0.81,720012115>0.2,-0.8383333333333334
CAMKK,-0.81,720012115>0.2,-0.7408333333333333
RSK,0.8,720012115>0.2,1.0816666666666668
IKK,-0.79,720012115>0.2,-0.8725
STE11,-0.79,720012115>0.2,-0.7966666666666666
ATM,-0.68,720012115>0.2,-0.6191666666666666
CAMK2,0.5,720012115>0.2,1.0433333333333334
PAKA,0.43,720012115>0.2,0.7508333333333334
AUR,-0.4,720012115>0.2,-0.20083333333333334
PKCD,0.35,720012115>0.2,0.9508333333333333
CHK1,0.33,720012115>0.2,0.34833333333333333
BARK2,-0.32,720012115>0.2,-0.17083333333333334
MSN,0.31,720012115>0.2,-0.11916666666666674
HAL,0.27,720012115>0.2,0.8341666666666666
CK2,-0.26,720012115>0.2,0.3908333333333333
MAPKAPK,0.19,720012115>0.2,0.6341666666666667
PIM,0.12,720012115>0.2,0.38833333333333336
NDR,-0.1,720012115>0.2,0.16416666666666666
STKR,0.04,720012115>0.2,-0.0033333333333333444
PKD,0.02,720012115>0.2,0.5591666666666667
GRK,-0.02,720012115>0.2,0.1208333333333333
PDHK,0,720012115>0.2,0.18083333333333343
ERK,-5.35,720012115>0.3,-4.105833333333333
PKA,4.72,720012115>0.3,3.111666666666667
PKG,4.58,720012115>0.3,3.2
DYRK,-4.43,720012115>0.3,-3.788333333333333
JNK,-4.41,720012115>0.3,-3.5225
PDK1,-4.11,720012115>0.3,-3.658333333333333
P38,-3.86,720012115>0.3,-3.0383333333333336
CDK,-2.95,720012115>0.3,-3.195
MST,-2.62,720012115>0.3,-1.9258333333333333
RSK,2.54,720012115>0.3,1.0816666666666668
PLK,-2.52,720012115>0.3,-2.6508333333333334
NMO,-2.17,720012115>0.3,-2.370833333333333
PEK,-2.09,720012115>0.3,-2.6158333333333332
MTOR,-2.05,720012115>0.3,-1.8466666666666667
CAMK1,1.98,720012115>0.3,1.8933333333333333
AMPK,1.97,720012115>0.3,1.0758333333333332
RAF,-1.96,720012115>0.3,-2.1
PAKA,1.88,720012115>0.3,0.7508333333333334
RAD53,1.87,720012115>0.3,1.215
QIK,-1.79,720012115>0.3,-1.2875
CK1,-1.65,720012115>0.3,-0.9974999999999999
LKB,-1.6,720012115>0.3,-1.285
MOS,1.59,720012115>0.3,1.0025
PKCH,-1.58,720012115>0.3,-1.1291666666666667
PASK,1.57,720012115>0.3,0.6816666666666666
SLK,1.55,720012115>0.3,0.47
COT,1.51,720012115>0.3,0.20083333333333336
MLCK,-1.48,720012115>0.3,-0.48583333333333323
PKCD,1.47,720012115>0.3,0.9508333333333333
MELK,-1.47,720012115>0.3,-0.8533333333333333
VRK1,-1.45,720012115>0.3,-0.7075
RIPK,1.29,720012115>0.3,0.83
PKCI,1.26,720012115>0.3,0.9825
PIM,1.23,720012115>0.3,0.38833333333333336
PKCA,-1.17,720012115>0.3,-1.9883333333333333
ATR,-1.17,720012115>0.3,-1.365
MARK,1.15,720012115>0.3,1.365
NEK,-1.13,720012115>0.3,-0.4816666666666667
STE7,-1.11,720012115>0.3,-1.4516666666666667
GSK,-1.06,720012115>0.3,-1.1525
PRKDC,-1.04,720012115>0.3,-0.8166666666666667
PKD,1.04,720012115>0.3,0.5591666666666667
FRAY,-1,720012115>0.3,-1.3633333333333333
AKT,0.97,720012115>0.3,0.12500000000000008
MSN,0.94,720012115>0.3,-0.11916666666666674
TTK,-0.92,720012115>0.3,-1.0658333333333334
NUAK,-0.91,720012115>0.3,-1.0683333333333334
TLK,-0.91,720012115>0.3,-1.0716666666666668
PAKB,-0.9,720012115>0.3,-0.7125
NAK,-0.9,720012115>0.3,-0.17666666666666672
PKN,-0.87,720012115>0.3,-0.8225
STKR,-0.86,720012115>0.3,-0.0033333333333333444
SGK,-0.77,720012115>0.3,-0.42916666666666664
PDHK,0.76,720012115>0.3,0.18083333333333343
BUD32,-0.68,720012115>0.3,-0.7483333333333333
MLK,-0.67,720012115>0.3,-0.8383333333333334
STE11,-0.66,720012115>0.3,-0.7966666666666666
TAO,-0.66,720012115>0.3,-0.41833333333333333
KHS,-0.65,720012115>0.3,0.26
IRAK,-0.65,720012115>0.3,-0.4083333333333333
CAMKK,-0.64,720012115>0.3,-0.7408333333333333
MAPKAPK,0.64,720012115>0.3,0.6341666666666667
WNK,-0.63,720012115>0.3,-0.7491666666666666
BRSK,-0.63,720012115>0.3,0.3341666666666666
CLK,-0.63,720012115>0.3,-0.74
HAL,0.62,720012115>0.3,0.8341666666666666
ULK,-0.61,720012115>0.3,-0.7483333333333333
CAMK2,0.6,720012115>0.3,1.0433333333333334
NIK,-0.59,720012115>0.3,-0.7433333333333334
AUR,0.57,720012115>0.3,-0.20083333333333334
CK2,0.56,720012115>0.3,0.3908333333333333
NDR,0.55,720012115>0.3,0.16416666666666666
CHK1,-0.53,720012115>0.3,0.34833333333333333
DAPK,-0.5,720012115>0.3,-1.1416666666666666
DMPK,0.45,720012115>0.3,-0.7091666666666667
GRK,0.34,720012115>0.3,0.1208333333333333
IKK,-0.33,720012115>0.3,-0.8725
BARK2,0.16,720012115>0.3,-0.17083333333333334
ATM,-0.15,720012115>0.3,-0.6191666666666666
PHK,-0.07,720012115>0.3,-1.2608333333333333
ERK,-4.8,720012115>0.4,-4.105833333333333
PKG,4.57,720012115>0.4,3.2
PDK1,-4.4,720012115>0.4,-3.658333333333333
DYRK,-4.3,720012115>0.4,-3.788333333333333
PKA,4.28,720012115>0.4,3.111666666666667
JNK,-4.05,720012115>0.4,-3.5225
P38,-3.89,720012115>0.4,-3.0383333333333336
CDK,-3.12,720012115>0.4,-3.195
MST,-2.76,720012115>0.4,-1.9258333333333333
PEK,-2.63,720012115>0.4,-2.6158333333333332
PLK,-2.48,720012115>0.4,-2.6508333333333334
RAF,-2.25,720012115>0.4,-2.1
MTOR,-2.22,720012115>0.4,-1.8466666666666667
RSK,2.02,720012115>0.4,1.0816666666666668
NMO,-1.99,720012115>0.4,-2.370833333333333
PAKA,1.98,720012115>0.4,0.7508333333333334
CAMK1,1.83,720012115>0.4,1.8933333333333333
QIK,-1.82,720012115>0.4,-1.2875
PKCD,1.77,720012115>0.4,0.9508333333333333
COT,1.73,720012115>0.4,0.20083333333333336
PASK,1.71,720012115>0.4,0.6816666666666666
MOS,1.7,720012115>0.4,1.0025
SLK,1.65,720012115>0.4,0.47
MELK,-1.63,720012115>0.4,-0.8533333333333333
RAD53,1.51,720012115>0.4,1.215
VRK1,-1.41,720012115>0.4,-0.7075
MARK,1.36,720012115>0.4,1.365
GSK,-1.35,720012115>0.4,-1.1525
LKB,-1.35,720012115>0.4,-1.285
MLCK,-1.34,720012115>0.4,-0.48583333333333323
STE7,-1.33,720012115>0.4,-1.4516666666666667
AMPK,1.32,720012115>0.4,1.0758333333333332
PKCH,-1.32,720012115>0.4,-1.1291666666666667
RIPK,1.28,720012115>0.4,0.83
FRAY,-1.27,720012115>0.4,-1.3633333333333333
STE11,-1.18,720012115>0.4,-0.7966666666666666
DAPK,-1.16,720012115>0.4,-1.1416666666666666
CK1,-1.12,720012115>0.4,-0.9974999999999999
PKD,1.08,720012115>0.4,0.5591666666666667
MLK,-1.01,720012115>0.4,-0.8383333333333334
PKCA,-0.99,720012115>0.4,-1.9883333333333333
CAMK2,0.93,720012115>0.4,1.0433333333333334
SGK,-0.92,720012115>0.4,-0.42916666666666664
IKK,-0.91,720012115>0.4,-0.8725
ATR,-0.91,720012115>0.4,-1.365
CHK1,-0.89,720012115>0.4,0.34833333333333333
TLK,-0.86,720012115>0.4,-1.0716666666666668
NAK,-0.86,720012115>0.4,-0.17666666666666672
PKN,-0.86,720012115>0.4,-0.8225
TTK,-0.85,720012115>0.4,-1.0658333333333334
PIM,0.85,720012115>0.4,0.38833333333333336
MAPKAPK,0.85,720012115>0.4,0.6341666666666667
PAKB,-0.85,720012115>0.4,-0.7125
NUAK,-0.84,720012115>0.4,-1.0683333333333334
NEK,-0.82,720012115>0.4,-0.4816666666666667
PRKDC,-0.79,720012115>0.4,-0.8166666666666667
PKCI,0.78,720012115>0.4,0.9825
HAL,0.77,720012115>0.4,0.8341666666666666
STKR,-0.71,720012115>0.4,-0.0033333333333333444
NDR,0.69,720012115>0.4,0.16416666666666666
PHK,-0.66,720012115>0.4,-1.2608333333333333
PDHK,0.66,720012115>0.4,0.18083333333333343
AUR,-0.62,720012115>0.4,-0.20083333333333334
CLK,-0.61,720012115>0.4,-0.74
ULK,-0.61,720012115>0.4,-0.7483333333333333
TAO,-0.61,720012115>0.4,-0.41833333333333333
WNK,-0.61,720012115>0.4,-0.7491666666666666
BUD32,-0.59,720012115>0.4,-0.7483333333333333
CAMKK,-0.59,720012115>0.4,-0.7408333333333333
NIK,-0.59,720012115>0.4,-0.7433333333333334
KHS,-0.59,720012115>0.4,0.26
BRSK,-0.58,720012115>0.4,0.3341666666666666
IRAK,-0.39,720012115>0.4,-0.4083333333333333
BARK2,0.28,720012115>0.4,-0.17083333333333334
AKT,-0.19,720012115>0.4,0.12500000000000008
GRK,-0.11,720012115>0.4,0.1208333333333333
CK2,-0.09,720012115>0.4,0.3908333333333333
MSN,-0.06,720012115>0.4,-0.11916666666666674
ATM,-0.04,720012115>0.4,-0.6191666666666666
DMPK,-0.03,720012115>0.4,-0.7091666666666667
ERK,-4.33,720012122>0.15,-4.105833333333333
DYRK,-3.94,720012122>0.15,-3.788333333333333
CDK,-3.86,720012122>0.15,-3.195
PKA,3.63,720012122>0.15,3.111666666666667
PDK1,-3.63,720012122>0.15,-3.658333333333333
PKG,3.21,720012122>0.15,3.2
P38,-3.06,720012122>0.15,-3.0383333333333336
JNK,-3.02,720012122>0.15,-3.5225
PLK,-2.92,720012122>0.15,-2.6508333333333334
NMO,-2.47,720012122>0.15,-2.370833333333333
AMPK,2.25,720012122>0.15,1.0758333333333332
PEK,-2.23,720012122>0.15,-2.6158333333333332
LKB,-1.94,720012122>0.15,-1.285
PKCA,-1.93,720012122>0.15,-1.9883333333333333
PKCI,1.87,720012122>0.15,0.9825
RSK,1.86,720012122>0.15,1.0816666666666668
AKT,1.82,720012122>0.15,0.12500000000000008
ATR,-1.69,720012122>0.15,-1.365
BARK2,-1.61,720012122>0.15,-0.17083333333333334
CAMK1,1.6,720012122>0.15,1.8933333333333333
RAD53,1.56,720012122>0.15,1.215
HAL,1.55,720012122>0.15,0.8341666666666666
MST,-1.48,720012122>0.15,-1.9258333333333333
NUAK,-1.35,720012122>0.15,-1.0683333333333334
RAF,-1.33,720012122>0.15,-2.1
TLK,-1.32,720012122>0.15,-1.0716666666666668
PKN,-1.29,720012122>0.15,-0.8225
TTK,-1.29,720012122>0.15,-1.0658333333333334
PKCH,-1.25,720012122>0.15,-1.1291666666666667
COT,-1.19,720012122>0.15,0.20083333333333336
PKCD,1.16,720012122>0.15,0.9508333333333333
MOS,1.12,720012122>0.15,1.0025
KHS,1.12,720012122>0.15,0.26
MTOR,-1.09,720012122>0.15,-1.8466666666666667
PASK,1.09,720012122>0.15,0.6816666666666666
TAO,1.07,720012122>0.15,-0.41833333333333333
STE11,-1.06,720012122>0.15,-0.7966666666666666
MARK,1.06,720012122>0.15,1.365
FRAY,-1.02,720012122>0.15,-1.3633333333333333
CK2,0.98,720012122>0.15,0.3908333333333333
MAPKAPK,0.95,720012122>0.15,0.6341666666666667
PKD,0.93,720012122>0.15,0.5591666666666667
SLK,-0.93,720012122>0.15,0.47
ULK,-0.93,720012122>0.15,-0.7483333333333333
PIM,0.92,720012122>0.15,0.38833333333333336
SGK,0.92,720012122>0.15,-0.42916666666666664
WNK,-0.92,720012122>0.15,-0.7491666666666666
NIK,-0.91,720012122>0.15,-0.7433333333333334
CLK,-0.91,720012122>0.15,-0.74
CAMKK,-0.9,720012122>0.15,-0.7408333333333333
BRSK,-0.89,720012122>0.15,0.3341666666666666
PRKDC,-0.88,720012122>0.15,-0.8166666666666667
BUD32,-0.87,720012122>0.15,-0.7483333333333333
PAKA,0.81,720012122>0.15,0.7508333333333334
ATM,-0.81,720012122>0.15,-0.6191666666666666
PHK,-0.79,720012122>0.15,-1.2608333333333333
STE7,-0.77,720012122>0.15,-1.4516666666666667
GSK,-0.71,720012122>0.15,-1.1525
STKR,0.68,720012122>0.15,-0.0033333333333333444
RIPK,0.67,720012122>0.15,0.83
CAMK2,0.67,720012122>0.15,1.0433333333333334
PDHK,0.62,720012122>0.15,0.18083333333333343
DAPK,-0.4,720012122>0.15,-1.1416666666666666
MELK,-0.31,720012122>0.15,-0.8533333333333333
GRK,-0.28,720012122>0.15,0.1208333333333333
MLCK,-0.24,720012122>0.15,-0.48583333333333323
NDR,-0.23,720012122>0.15,0.16416666666666666
IRAK,-0.23,720012122>0.15,-0.4083333333333333
VRK1,-0.23,720012122>0.15,-0.7075
CK1,-0.22,720012122>0.15,-0.9974999999999999
NEK,0.21,720012122>0.15,-0.4816666666666667
MSN,0.17,720012122>0.15,-0.11916666666666674
PAKB,0.14,720012122>0.15,-0.7125
NAK,0.12,720012122>0.15,-0.17666666666666672
IKK,-0.09,720012122>0.15,-0.8725
DMPK,0.08,720012122>0.15,-0.7091666666666667
MLK,-0.08,720012122>0.15,-0.8383333333333334
QIK,-0.06,720012122>0.15,-1.2875
CHK1,0.06,720012122>0.15,0.34833333333333333
AUR,0.01,720012122>0.15,-0.20083333333333334
PKA,4.8,720012122>0.2,3.111666666666667
DYRK,-4.7,720012122>0.2,-3.788333333333333
PKG,4.46,720012122>0.2,3.2
ERK,-4.16,720012122>0.2,-4.105833333333333
JNK,-3.56,720012122>0.2,-3.5225
CDK,-3.41,720012122>0.2,-3.195
P38,-3.36,720012122>0.2,-3.0383333333333336
PDK1,-3.31,720012122>0.2,-3.658333333333333
PLK,-2.66,720012122>0.2,-2.6508333333333334
RSK,2.6,720012122>0.2,1.0816666666666668
AMPK,2.55,720012122>0.2,1.0758333333333332
CAMK1,2.24,720012122>0.2,1.8933333333333333
MTOR,-2.14,720012122>0.2,-1.8466666666666667
AKT,2.08,720012122>0.2,0.12500000000000008
NMO,-2.08,720012122>0.2,-2.370833333333333
ATR,-1.88,720012122>0.2,-1.365
PEK,-1.79,720012122>0.2,-2.6158333333333332
HAL,1.76,720012122>0.2,0.8341666666666666
PKCI,1.76,720012122>0.2,0.9825
MST,-1.7,720012122>0.2,-1.9258333333333333
PAKA,1.68,720012122>0.2,0.7508333333333334
RAD53,1.67,720012122>0.2,1.215
PDHK,1.65,720012122>0.2,0.18083333333333343
PRKDC,-1.64,720012122>0.2,-0.8166666666666667
RAF,-1.56,720012122>0.2,-2.1
PKD,1.54,720012122>0.2,0.5591666666666667
PIM,1.47,720012122>0.2,0.38833333333333336
LKB,-1.46,720012122>0.2,-1.285
MARK,1.44,720012122>0.2,1.365
BARK2,-1.37,720012122>0.2,-0.17083333333333334
FRAY,-1.35,720012122>0.2,-1.3633333333333333
RIPK,1.27,720012122>0.2,0.83
KHS,1.26,720012122>0.2,0.26
CAMK2,1.26,720012122>0.2,1.0433333333333334
TAO,1.26,720012122>0.2,-0.41833333333333333
PASK,1.24,720012122>0.2,0.6816666666666666
MOS,1.22,720012122>0.2,1.0025
NUAK,-1.17,720012122>0.2,-1.0683333333333334
PKN,-1.13,720012122>0.2,-0.8225
TLK,-1.12,720012122>0.2,-1.0716666666666668
PKCD,1.11,720012122>0.2,0.9508333333333333
TTK,-1.09,720012122>0.2,-1.0658333333333334
PKCA,-1.08,720012122>0.2,-1.9883333333333333
STE7,-1.03,720012122>0.2,-1.4516666666666667
COT,-0.91,720012122>0.2,0.20083333333333336
VRK1,-0.88,720012122>0.2,-0.7075
SGK,0.85,720012122>0.2,-0.42916666666666664
SLK,-0.83,720012122>0.2,0.47
NIK,-0.81,720012122>0.2,-0.7433333333333334
WNK,-0.8,720012122>0.2,-0.7491666666666666
ULK,-0.8,720012122>0.2,-0.7483333333333333
BRSK,-0.79,720012122>0.2,0.3341666666666666
BUD32,-0.78,720012122>0.2,-0.7483333333333333
CLK,-0.78,720012122>0.2,-0.74
CAMKK,-0.77,720012122>0.2,-0.7408333333333333
PHK,-0.71,720012122>0.2,-1.2608333333333333
CK2,0.65,720012122>0.2,0.3908333333333333
MAPKAPK,0.64,720012122>0.2,0.6341666666666667
PKCH,-0.62,720012122>0.2,-1.1291666666666667
GSK,-0.58,720012122>0.2,-1.1525
QIK,-0.58,720012122>0.2,-1.2875
STE11,-0.57,720012122>0.2,-0.7966666666666666
ATM,-0.57,720012122>0.2,-0.6191666666666666
CHK1,0.55,720012122>0.2,0.34833333333333333
MSN,0.5,720012122>0.2,-0.11916666666666674
NEK,0.37,720012122>0.2,-0.4816666666666667
CK1,-0.36,720012122>0.2,-0.9974999999999999
MELK,-0.36,720012122>0.2,-0.8533333333333333
DMPK,0.34,720012122>0.2,-0.7091666666666667
PAKB,0.33,720012122>0.2,-0.7125
NAK,0.32,720012122>0.2,-0.17666666666666672
IRAK,-0.29,720012122>0.2,-0.4083333333333333
DAPK,-0.16,720012122>0.2,-1.1416666666666666
AUR,-0.16,720012122>0.2,-0.20083333333333334
GRK,0.16,720012122>0.2,0.1208333333333333
STKR,0.15,720012122>0.2,-0.0033333333333333444
IKK,0.12,720012122>0.2,-0.8725
MLCK,0.09,720012122>0.2,-0.48583333333333323
NDR,0.06,720012122>0.2,0.16416666666666666
MLK,0.02,720012122>0.2,-0.8383333333333334
ERK,-4.54,720012122>0.3,-4.105833333333333
PKA,4.29,720012122>0.3,3.111666666666667
DYRK,-4.24,720012122>0.3,-3.788333333333333
JNK,-4.17,720012122>0.3,-3.5225
PKG,3.85,720012122>0.3,3.2
P38,-3.72,720012122>0.3,-3.0383333333333336
PDK1,-3.61,720012122>0.3,-3.658333333333333
CDK,-3.4,720012122>0.3,-3.195
CAMK1,2.89,720012122>0.3,1.8933333333333333
PEK,-2.66,720012122>0.3,-2.6158333333333332
PLK,-2.38,720012122>0.3,-2.6508333333333334
NMO,-2.26,720012122>0.3,-2.370833333333333
AMPK,2.26,720012122>0.3,1.0758333333333332
MTOR,-2.23,720012122>0.3,-1.8466666666666667
RIPK,2.23,720012122>0.3,0.83
CAMK2,2.16,720012122>0.3,1.0433333333333334
RAF,-2.11,720012122>0.3,-2.1
PKCD,1.89,720012122>0.3,0.9508333333333333
MST,-1.79,720012122>0.3,-1.9258333333333333
PAKA,1.75,720012122>0.3,0.7508333333333334
RSK,1.69,720012122>0.3,1.0816666666666668
RAD53,1.64,720012122>0.3,1.215
PKD,1.53,720012122>0.3,0.5591666666666667
PDHK,1.5,720012122>0.3,0.18083333333333343
MOS,1.48,720012122>0.3,1.0025
PASK,1.46,720012122>0.3,0.6816666666666666
GSK,-1.24,720012122>0.3,-1.1525
ATR,-1.21,720012122>0.3,-1.365
BARK2,-1.15,720012122>0.3,-0.17083333333333334
PKCI,1.13,720012122>0.3,0.9825
PRKDC,-1.08,720012122>0.3,-0.8166666666666667
PHK,-1.03,720012122>0.3,-1.2608333333333333
MARK,1.02,720012122>0.3,1.365
STE7,-0.99,720012122>0.3,-1.4516666666666667
PAKB,-0.98,720012122>0.3,-0.7125
TLK,-0.98,720012122>0.3,-1.0716666666666668
TTK,-0.97,720012122>0.3,-1.0658333333333334
PKCA,-0.96,720012122>0.3,-1.9883333333333333
QIK,-0.95,720012122>0.3,-1.2875
LKB,-0.94,720012122>0.3,-1.285
PKN,-0.92,720012122>0.3,-0.8225
NUAK,-0.92,720012122>0.3,-1.0683333333333334
PIM,0.88,720012122>0.3,0.38833333333333336
GRK,0.86,720012122>0.3,0.1208333333333333
MAPKAPK,0.78,720012122>0.3,0.6341666666666667
NEK,0.78,720012122>0.3,-0.4816666666666667
IRAK,-0.77,720012122>0.3,-0.4083333333333333
STE11,-0.74,720012122>0.3,-0.7966666666666666
STKR,0.72,720012122>0.3,-0.0033333333333333444
ULK,-0.69,720012122>0.3,-0.7483333333333333
NIK,-0.68,720012122>0.3,-0.7433333333333334
BUD32,-0.67,720012122>0.3,-0.7483333333333333
TAO,-0.67,720012122>0.3,-0.41833333333333333
KHS,-0.67,720012122>0.3,0.26
CLK,-0.66,720012122>0.3,-0.74
CAMKK,-0.66,720012122>0.3,-0.7408333333333333
WNK,-0.65,720012122>0.3,-0.7491666666666666
SLK,-0.65,720012122>0.3,0.47
BRSK,-0.65,720012122>0.3,0.3341666666666666
DAPK,-0.63,720012122>0.3,-1.1416666666666666
CHK1,0.63,720012122>0.3,0.34833333333333333
FRAY,-0.63,720012122>0.3,-1.3633333333333333
NAK,0.58,720012122>0.3,-0.17666666666666672
HAL,0.57,720012122>0.3,0.8341666666666666
COT,-0.55,720012122>0.3,0.20083333333333336
VRK1,-0.55,720012122>0.3,-0.7075
MLCK,-0.54,720012122>0.3,-0.48583333333333323
