Kinase,Peptide,LFC
PKG,ANXA1_209_221,0.0580944118088631
RSK,ANXA1_209_221,0.0580944118088631
VRK2,ANXA1_209_221,0.0580944118088631
AMPK,BAD_112_124,-0.08303403923055766
BARK1,BAD_112_124,-0.08303403923055766
CK1,BAD_112_124,-0.08303403923055766
DMPK,BAD_112_124,-0.08303403923055766
FRAY,BAD_112_124,-0.08303403923055766
IRAK,BAD_112_124,-0.08303403923055766
NEK,BAD_112_124,-0.08303403923055766
PAKA,BAD_112_124,-0.08303403923055766
PDHK,BAD_112_124,-0.08303403923055766
PEK,BAD_112_124,-0.08303403923055766
PHK,BAD_112_124,-0.08303403923055766
PIM,BAD_112_124,-0.08303403923055766
PKA,BAD_112_124,-0.08303403923055766
PKCA,BAD_112_124,-0.08303403923055766
PKCI,BAD_112_124,-0.08303403923055766
PKD,BAD_112_124,-0.08303403923055766
PKG,BAD_112_124,-0.08303403923055766
QIK,BAD_112_124,-0.08303403923055766
RAF,BAD_112_124,-0.08303403923055766
RSK,BAD_112_124,-0.08303403923055766
STE7,BAD_112_124,-0.08303403923055766
VRK2,BAD_112_124,-0.08303403923055766
AKT,BAD_69_81,0.12818997109139593
BARK1,BAD_69_81,0.12818997109139593
CDK,BAD_69_81,0.12818997109139593
DMPK,BAD_69_81,0.12818997109139593
ERK,BAD_69_81,0.12818997109139593
MELK,BAD_69_81,0.12818997109139593
MTOR,BAD_69_81,0.12818997109139593
PAKA,BAD_69_81,0.12818997109139593
PAKB,BAD_69_81,0.12818997109139593
PDHK,BAD_69_81,0.12818997109139593
PDK1,BAD_69_81,0.12818997109139593
PEK,BAD_69_81,0.12818997109139593
PHK,BAD_69_81,0.12818997109139593
PIM,BAD_69_81,0.12818997109139593
PKA,BAD_69_81,0.12818997109139593
PKCA,BAD_69_81,0.12818997109139593
PKCI,BAD_69_81,0.12818997109139593
PKD,BAD_69_81,0.12818997109139593
PKG,BAD_69_81,0.12818997109139593
QIK,BAD_69_81,0.12818997109139593
RAD53,BAD_69_81,0.12818997109139593
RAF,BAD_69_81,0.12818997109139593
RSK,BAD_69_81,0.12818997109139593
SGK,BAD_69_81,0.12818997109139593
VRK2,BAD_69_81,0.12818997109139593
AKT,BAD_93_105,0.2799235536432058
BARK1,BAD_93_105,0.2799235536432058
DMPK,BAD_93_105,0.2799235536432058
MAPKAPK,BAD_93_105,0.2799235536432058
PAKA,BAD_93_105,0.2799235536432058
PHK,BAD_93_105,0.2799235536432058
PIM,BAD_93_105,0.2799235536432058
PKA,BAD_93_105,0.2799235536432058
PKCA,BAD_93_105,0.2799235536432058
PKCI,BAD_93_105,0.2799235536432058
PKD,BAD_93_105,0.2799235536432058
PKG,BAD_93_105,0.2799235536432058
QIK,BAD_93_105,0.2799235536432058
RAF,BAD_93_105,0.2799235536432058
RSK,BAD_93_105,0.2799235536432058
SGK,BAD_93_105,0.2799235536432058
VRK2,BAD_93_105,0.2799235536432058
AKT,BCKD_45_57,0.22353692597518
BARK1,BCKD_45_57,0.22353692597518
CDK,BCKD_45_57,0.22353692597518
DMPK,BCKD_45_57,0.22353692597518
FRAY,BCKD_45_57,0.22353692597518
GRK,BCKD_45_57,0.22353692597518
IKK,BCKD_45_57,0.22353692597518
MAPKAPK,BCKD_45_57,0.22353692597518
MELK,BCKD_45_57,0.22353692597518
MLCK,BCKD_45_57,0.22353692597518
MST,BCKD_45_57,0.22353692597518
PAKA,BCKD_45_57,0.22353692597518
PDHK,BCKD_45_57,0.22353692597518
PDK1,BCKD_45_57,0.22353692597518
PEK,BCKD_45_57,0.22353692597518
PHK,BCKD_45_57,0.22353692597518
PIM,BCKD_45_57,0.22353692597518
PKA,BCKD_45_57,0.22353692597518
PKCA,BCKD_45_57,0.22353692597518
PKG,BCKD_45_57,0.22353692597518
PLK,BCKD_45_57,0.22353692597518
QIK,BCKD_45_57,0.22353692597518
RSK,BCKD_45_57,0.22353692597518
SGK,BCKD_45_57,0.22353692597518
STE7,BCKD_45_57,0.22353692597518
VRK2,BCKD_45_57,0.22353692597518
BARK1,C1R_201_213,-0.33440926732059084
CDK,C1R_201_213,-0.33440926732059084
CK1,C1R_201_213,-0.33440926732059084
CK2,C1R_201_213,-0.33440926732059084
DMPK,C1R_201_213,-0.33440926732059084
DYRK,C1R_201_213,-0.33440926732059084
ERK,C1R_201_213,-0.33440926732059084
IRAK,C1R_201_213,-0.33440926732059084
JNK,C1R_201_213,-0.33440926732059084
P38,C1R_201_213,-0.33440926732059084
PDHK,C1R_201_213,-0.33440926732059084
PEK,C1R_201_213,-0.33440926732059084
PHK,C1R_201_213,-0.33440926732059084
PKCA,C1R_201_213,-0.33440926732059084
PLK,C1R_201_213,-0.33440926732059084
QIK,C1R_201_213,-0.33440926732059084
STE7,C1R_201_213,-0.33440926732059084
STKR,C1R_201_213,-0.33440926732059084
VRK2,C1R_201_213,-0.33440926732059084
BARK1,CAC1C_1974_1986,-0.16526333353682995
CAMK1,CAC1C_1974_1986,-0.16526333353682995
MAPKAPK,CAC1C_1974_1986,-0.16526333353682995
PDHK,CAC1C_1974_1986,-0.16526333353682995
PHK,CAC1C_1974_1986,-0.16526333353682995
PIM,CAC1C_1974_1986,-0.16526333353682995
PKCA,CAC1C_1974_1986,-0.16526333353682995
PKD,CAC1C_1974_1986,-0.16526333353682995
PKG,CAC1C_1974_1986,-0.16526333353682995
QIK,CAC1C_1974_1986,-0.16526333353682995
RAD53,CAC1C_1974_1986,-0.16526333353682995
RIPK,CAC1C_1974_1986,-0.16526333353682995
RSK,CAC1C_1974_1986,-0.16526333353682995
VRK2,CAC1C_1974_1986,-0.16526333353682995
AKT,CD27_212_224,0.15534968750554218
BARK1,CD27_212_224,0.15534968750554218
CDK,CD27_212_224,0.15534968750554218
DMPK,CD27_212_224,0.15534968750554218
ERK,CD27_212_224,0.15534968750554218
IKK,CD27_212_224,0.15534968750554218
JNK,CD27_212_224,0.15534968750554218
P38,CD27_212_224,0.15534968750554218
PDHK,CD27_212_224,0.15534968750554218
PEK,CD27_212_224,0.15534968750554218
PHK,CD27_212_224,0.15534968750554218
PIM,CD27_212_224,0.15534968750554218
PKCA,CD27_212_224,0.15534968750554218
PKD,CD27_212_224,0.15534968750554218
QIK,CD27_212_224,0.15534968750554218
RSK,CD27_212_224,0.15534968750554218
VRK2,CD27_212_224,0.15534968750554218
BARK1,CDC2_154_169,-0.12256794755316196
CDK,CDC2_154_169,-0.12256794755316196
COT,CDC2_154_169,-0.12256794755316196
PEK,CDC2_154_169,-0.12256794755316196
PKG,CDC2_154_169,-0.12256794755316196
RSK,CDC2_154_169,-0.12256794755316196
STE7,CDC2_154_169,-0.12256794755316196
VRK2,CDC2_154_169,-0.12256794755316196
BARK1,CDK7_163_175,0.15176255786201054
CDK,CDK7_163_175,0.15176255786201054
DMPK,CDK7_163_175,0.15176255786201054
DYRK,CDK7_163_175,0.15176255786201054
FRAY,CDK7_163_175,0.15176255786201054
JNK,CDK7_163_175,0.15176255786201054
MAPKAPK,CDK7_163_175,0.15176255786201054
MST,CDK7_163_175,0.15176255786201054
MTOR,CDK7_163_175,0.15176255786201054
P38,CDK7_163_175,0.15176255786201054
PDK1,CDK7_163_175,0.15176255786201054
PEK,CDK7_163_175,0.15176255786201054
PHK,CDK7_163_175,0.15176255786201054
PIM,CDK7_163_175,0.15176255786201054
PKCA,CDK7_163_175,0.15176255786201054
PKCI,CDK7_163_175,0.15176255786201054
PRKDC,CDK7_163_175,0.15176255786201054
QIK,CDK7_163_175,0.15176255786201054
STE7,CDK7_163_175,0.15176255786201054
VRK2,CDK7_163_175,0.15176255786201054
AKT,CDN1A_139_151,0.09289024042568944
BARK1,CDN1A_139_151,0.09289024042568944
CDK,CDN1A_139_151,0.09289024042568944
DAPK,CDN1A_139_151,0.09289024042568944
DMPK,CDN1A_139_151,0.09289024042568944
IKK,CDN1A_139_151,0.09289024042568944
MELK,CDN1A_139_151,0.09289024042568944
NDR,CDN1A_139_151,0.09289024042568944
PEK,CDN1A_139_151,0.09289024042568944
PHK,CDN1A_139_151,0.09289024042568944
PIM,CDN1A_139_151,0.09289024042568944
PKCA,CDN1A_139_151,0.09289024042568944
PKD,CDN1A_139_151,0.09289024042568944
RIPK,CDN1A_139_151,0.09289024042568944
RSK,CDN1A_139_151,0.09289024042568944
STE7,CDN1A_139_151,0.09289024042568944
VRK2,CDN1A_139_151,0.09289024042568944
AUR,CENPA_1_14,0.23290355416780736
BARK1,CENPA_1_14,0.23290355416780736
DMPK,CENPA_1_14,0.23290355416780736
MAPKAPK,CENPA_1_14,0.23290355416780736
PIM,CENPA_1_14,0.23290355416780736
PKCA,CENPA_1_14,0.23290355416780736
PKG,CENPA_1_14,0.23290355416780736
VRK2,CENPA_1_14,0.23290355416780736
AMPK,CFTR_730_742,0.14699897184431315
BARK1,CFTR_730_742,0.14699897184431315
CAMK2,CFTR_730_742,0.14699897184431315
CDK,CFTR_730_742,0.14699897184431315
DAPK,CFTR_730_742,0.14699897184431315
DYRK,CFTR_730_742,0.14699897184431315
GRK,CFTR_730_742,0.14699897184431315
IKK,CFTR_730_742,0.14699897184431315
MAPKAPK,CFTR_730_742,0.14699897184431315
PAKA,CFTR_730_742,0.14699897184431315
PDHK,CFTR_730_742,0.14699897184431315
PEK,CFTR_730_742,0.14699897184431315
PHK,CFTR_730_742,0.14699897184431315
PKA,CFTR_730_742,0.14699897184431315
PKCA,CFTR_730_742,0.14699897184431315
PKD,CFTR_730_742,0.14699897184431315
PKG,CFTR_730_742,0.14699897184431315
QIK,CFTR_730_742,0.14699897184431315
RAD53,CFTR_730_742,0.14699897184431315
RSK,CFTR_730_742,0.14699897184431315
VRK2,CFTR_730_742,0.14699897184431315
AKT,CGHB_109_121,-0.3222006469157745
BARK1,CGHB_109_121,-0.3222006469157745
CAMK2,CGHB_109_121,-0.3222006469157745
DMPK,CGHB_109_121,-0.3222006469157745
IKK,CGHB_109_121,-0.3222006469157745
MTOR,CGHB_109_121,-0.3222006469157745
PDHK,CGHB_109_121,-0.3222006469157745
PDK1,CGHB_109_121,-0.3222006469157745
PEK,CGHB_109_121,-0.3222006469157745
PKA,CGHB_109_121,-0.3222006469157745
PKCA,CGHB_109_121,-0.3222006469157745
PKG,CGHB_109_121,-0.3222006469157745
RSK,CGHB_109_121,-0.3222006469157745
VRK2,CGHB_109_121,-0.3222006469157745
AMPK,CREB1_126_138,0.31718026038945507
ATM,CREB1_126_138,0.31718026038945507
BARK1,CREB1_126_138,0.31718026038945507
CAMK1,CREB1_126_138,0.31718026038945507
CAMK2,CREB1_126_138,0.31718026038945507
COT,CREB1_126_138,0.31718026038945507
DMPK,CREB1_126_138,0.31718026038945507
DYRK,CREB1_126_138,0.31718026038945507
GSK,CREB1_126_138,0.31718026038945507
MAPKAPK,CREB1_126_138,0.31718026038945507
PDHK,CREB1_126_138,0.31718026038945507
PHK,CREB1_126_138,0.31718026038945507
PIM,CREB1_126_138,0.31718026038945507
PKA,CREB1_126_138,0.31718026038945507
PKCA,CREB1_126_138,0.31718026038945507
PKCD,CREB1_126_138,0.31718026038945507
PKCH,CREB1_126_138,0.31718026038945507
PKD,CREB1_126_138,0.31718026038945507
QIK,CREB1_126_138,0.31718026038945507
RAD53,CREB1_126_138,0.31718026038945507
RSK,CREB1_126_138,0.31718026038945507
SGK,CREB1_126_138,0.31718026038945507
VRK2,CREB1_126_138,0.31718026038945507
AMPK,CSF1R_701_713,0.20337655213440264
BARK1,CSF1R_701_713,0.20337655213440264
CDK,CSF1R_701_713,0.20337655213440264
CK1,CSF1R_701_713,0.20337655213440264
DMPK,CSF1R_701_713,0.20337655213440264
PDHK,CSF1R_701_713,0.20337655213440264
PEK,CSF1R_701_713,0.20337655213440264
PIM,CSF1R_701_713,0.20337655213440264
PKA,CSF1R_701_713,0.20337655213440264
PKCA,CSF1R_701_713,0.20337655213440264
PKG,CSF1R_701_713,0.20337655213440264
RSK,CSF1R_701_713,0.20337655213440264
VRK2,CSF1R_701_713,0.20337655213440264
AMPK,DESP_2842_2854,0.21920366248358292
BARK1,DESP_2842_2854,0.21920366248358292
CAMK1,DESP_2842_2854,0.21920366248358292
CDK,DESP_2842_2854,0.21920366248358292
CK1,DESP_2842_2854,0.21920366248358292
DMPK,DESP_2842_2854,0.21920366248358292
GSK,DESP_2842_2854,0.21920366248358292
IKK,DESP_2842_2854,0.21920366248358292
MAPKAPK,DESP_2842_2854,0.21920366248358292
P38,DESP_2842_2854,0.21920366248358292
PDHK,DESP_2842_2854,0.21920366248358292
PDK1,DESP_2842_2854,0.21920366248358292
PEK,DESP_2842_2854,0.21920366248358292
PHK,DESP_2842_2854,0.21920366248358292
PIM,DESP_2842_2854,0.21920366248358292
PKA,DESP_2842_2854,0.21920366248358292
PKCA,DESP_2842_2854,0.21920366248358292
PKG,DESP_2842_2854,0.21920366248358292
QIK,DESP_2842_2854,0.21920366248358292
RIPK,DESP_2842_2854,0.21920366248358292
RSK,DESP_2842_2854,0.21920366248358292
SGK,DESP_2842_2854,0.21920366248358292
STE11,DESP_2842_2854,0.21920366248358292
STE7,DESP_2842_2854,0.21920366248358292
VRK2,DESP_2842_2854,0.21920366248358292
BARK1,EPB42_241_253,0.3682886900644696
DMPK,EPB42_241_253,0.3682886900644696
PHK,EPB42_241_253,0.3682886900644696
PIM,EPB42_241_253,0.3682886900644696
PKA,EPB42_241_253,0.3682886900644696
PKCA,EPB42_241_253,0.3682886900644696
PKG,EPB42_241_253,0.3682886900644696
RAD53,EPB42_241_253,0.3682886900644696
RSK,EPB42_241_253,0.3682886900644696
VRK2,EPB42_241_253,0.3682886900644696
BARK1,ERBB2_679_691,0.22917050601445743
DMPK,ERBB2_679_691,0.22917050601445743
PHK,ERBB2_679_691,0.22917050601445743
PIM,ERBB2_679_691,0.22917050601445743
PKA,ERBB2_679_691,0.22917050601445743
PKCA,ERBB2_679_691,0.22917050601445743
PKCD,ERBB2_679_691,0.22917050601445743
PKCH,ERBB2_679_691,0.22917050601445743
PKG,ERBB2_679_691,0.22917050601445743
RSK,ERBB2_679_691,0.22917050601445743
VRK2,ERBB2_679_691,0.22917050601445743
BARK1,ERF_519_531,0.3285546647470647
CDK,ERF_519_531,0.3285546647470647
CHK1,ERF_519_531,0.3285546647470647
DAPK,ERF_519_531,0.3285546647470647
DMPK,ERF_519_531,0.3285546647470647
DYRK,ERF_519_531,0.3285546647470647
ERK,ERF_519_531,0.3285546647470647
IRAK,ERF_519_531,0.3285546647470647
MST,ERF_519_531,0.3285546647470647
P38,ERF_519_531,0.3285546647470647
PDK1,ERF_519_531,0.3285546647470647
PEK,ERF_519_531,0.3285546647470647
PIM,ERF_519_531,0.3285546647470647
PKA,ERF_519_531,0.3285546647470647
PKCA,ERF_519_531,0.3285546647470647
PKG,ERF_519_531,0.3285546647470647
RAD53,ERF_519_531,0.3285546647470647
RSK,ERF_519_531,0.3285546647470647
VRK2,ERF_519_531,0.3285546647470647
AKT,ESR1_160_172,0.1926622703588592
AUR,ESR1_160_172,0.1926622703588592
BARK1,ESR1_160_172,0.1926622703588592
CK2,ESR1_160_172,0.1926622703588592
DMPK,ESR1_160_172,0.1926622703588592
IKK,ESR1_160_172,0.1926622703588592
PEK,ESR1_160_172,0.1926622703588592
PHK,ESR1_160_172,0.1926622703588592
PIM,ESR1_160_172,0.1926622703588592
PKCA,ESR1_160_172,0.1926622703588592
RSK,ESR1_160_172,0.1926622703588592
STE11,ESR1_160_172,0.1926622703588592
STE7,ESR1_160_172,0.1926622703588592
VRK2,ESR1_160_172,0.1926622703588592
BARK1,FIBA_569_581,0.21965695462402124
CDK,FIBA_569_581,0.21965695462402124
CK1,FIBA_569_581,0.21965695462402124
DAPK,FIBA_569_581,0.21965695462402124
DMPK,FIBA_569_581,0.21965695462402124
ERK,FIBA_569_581,0.21965695462402124
GSK,FIBA_569_581,0.21965695462402124
HAL,FIBA_569_581,0.21965695462402124
IKK,FIBA_569_581,0.21965695462402124
JNK,FIBA_569_581,0.21965695462402124
MLCK,FIBA_569_581,0.21965695462402124
MST,FIBA_569_581,0.21965695462402124
PDHK,FIBA_569_581,0.21965695462402124
PEK,FIBA_569_581,0.21965695462402124
PHK,FIBA_569_581,0.21965695462402124
PIM,FIBA_569_581,0.21965695462402124
PKA,FIBA_569_581,0.21965695462402124
PKCA,FIBA_569_581,0.21965695462402124
PKG,FIBA_569_581,0.21965695462402124
PLK,FIBA_569_581,0.21965695462402124
QIK,FIBA_569_581,0.21965695462402124
RAF,FIBA_569_581,0.21965695462402124
RIPK,FIBA_569_581,0.21965695462402124
RSK,FIBA_569_581,0.21965695462402124
SGK,FIBA_569_581,0.21965695462402124
STE7,FIBA_569_581,0.21965695462402124
VRK2,FIBA_569_581,0.21965695462402124
AKT,FOXO3_25_37,0.27639885592400965
BARK1,FOXO3_25_37,0.27639885592400965
CDK,FOXO3_25_37,0.27639885592400965
ERK,FOXO3_25_37,0.27639885592400965
MAPKAPK,FOXO3_25_37,0.27639885592400965
P38,FOXO3_25_37,0.27639885592400965
PHK,FOXO3_25_37,0.27639885592400965
PIM,FOXO3_25_37,0.27639885592400965
PKCA,FOXO3_25_37,0.27639885592400965
QIK,FOXO3_25_37,0.27639885592400965
RAF,FOXO3_25_37,0.27639885592400965
RSK,FOXO3_25_37,0.27639885592400965
SGK,FOXO3_25_37,0.27639885592400965
VRK2,FOXO3_25_37,0.27639885592400965
AKT,FRAP_2443_2455,0.10083696034115729
AMPK,FRAP_2443_2455,0.10083696034115729
BARK1,FRAP_2443_2455,0.10083696034115729
CK1,FRAP_2443_2455,0.10083696034115729
DAPK,FRAP_2443_2455,0.10083696034115729
DMPK,FRAP_2443_2455,0.10083696034115729
MAPKAPK,FRAP_2443_2455,0.10083696034115729
MELK,FRAP_2443_2455,0.10083696034115729
MLK,FRAP_2443_2455,0.10083696034115729
MSN,FRAP_2443_2455,0.10083696034115729
MTOR,FRAP_2443_2455,0.10083696034115729
NEK,FRAP_2443_2455,0.10083696034115729
PDHK,FRAP_2443_2455,0.10083696034115729
PDK1,FRAP_2443_2455,0.10083696034115729
PEK,FRAP_2443_2455,0.10083696034115729
PHK,FRAP_2443_2455,0.10083696034115729
PIM,FRAP_2443_2455,0.10083696034115729
PKA,FRAP_2443_2455,0.10083696034115729
PKCA,FRAP_2443_2455,0.10083696034115729
QIK,FRAP_2443_2455,0.10083696034115729
RSK,FRAP_2443_2455,0.10083696034115729
SGK,FRAP_2443_2455,0.10083696034115729
TAO,FRAP_2443_2455,0.10083696034115729
VRK2,FRAP_2443_2455,0.10083696034115729
AKT,GPR6_349_361,0.20064943962181037
BARK1,GPR6_349_361,0.20064943962181037
CDK,GPR6_349_361,0.20064943962181037
CK1,GPR6_349_361,0.20064943962181037
DMPK,GPR6_349_361,0.20064943962181037
DYRK,GPR6_349_361,0.20064943962181037
ERK,GPR6_349_361,0.20064943962181037
IKK,GPR6_349_361,0.20064943962181037
JNK,GPR6_349_361,0.20064943962181037
MAPKAPK,GPR6_349_361,0.20064943962181037
MELK,GPR6_349_361,0.20064943962181037
P38,GPR6_349_361,0.20064943962181037
PDK1,GPR6_349_361,0.20064943962181037
PEK,GPR6_349_361,0.20064943962181037
PHK,GPR6_349_361,0.20064943962181037
PKCA,GPR6_349_361,0.20064943962181037
QIK,GPR6_349_361,0.20064943962181037
RAF,GPR6_349_361,0.20064943962181037
RSK,GPR6_349_361,0.20064943962181037
SGK,GPR6_349_361,0.20064943962181037
VRK2,GPR6_349_361,0.20064943962181037
AMPK,GPSM2_394_406,0.23314681591478512
BARK1,GPSM2_394_406,0.23314681591478512
CAMK1,GPSM2_394_406,0.23314681591478512
CHK1,GPSM2_394_406,0.23314681591478512
DMPK,GPSM2_394_406,0.23314681591478512
IKK,GPSM2_394_406,0.23314681591478512
MAPKAPK,GPSM2_394_406,0.23314681591478512
MARK,GPSM2_394_406,0.23314681591478512
PHK,GPSM2_394_406,0.23314681591478512
PKCA,GPSM2_394_406,0.23314681591478512
PKD,GPSM2_394_406,0.23314681591478512
VRK2,GPSM2_394_406,0.23314681591478512
BARK1,GSUB_61_73,0.2594768521356106
CDK,GSUB_61_73,0.2594768521356106
DAPK,GSUB_61_73,0.2594768521356106
DMPK,GSUB_61_73,0.2594768521356106
DYRK,GSUB_61_73,0.2594768521356106
ERK,GSUB_61_73,0.2594768521356106
PDK1,GSUB_61_73,0.2594768521356106
PHK,GSUB_61_73,0.2594768521356106
PKA,GSUB_61_73,0.2594768521356106
PKG,GSUB_61_73,0.2594768521356106
PLK,GSUB_61_73,0.2594768521356106
VRK2,GSUB_61_73,0.2594768521356106
AKT,GYS2_1_13,0.3987625689761005
BARK1,GYS2_1_13,0.3987625689761005
CDK,GYS2_1_13,0.3987625689761005
DMPK,GYS2_1_13,0.3987625689761005
IKK,GYS2_1_13,0.3987625689761005
MAPKAPK,GYS2_1_13,0.3987625689761005
MTOR,GYS2_1_13,0.3987625689761005
PEK,GYS2_1_13,0.3987625689761005
PHK,GYS2_1_13,0.3987625689761005
PKA,GYS2_1_13,0.3987625689761005
PKCA,GYS2_1_13,0.3987625689761005
QIK,GYS2_1_13,0.3987625689761005
RSK,GYS2_1_13,0.3987625689761005
SGK,GYS2_1_13,0.3987625689761005
VRK2,GYS2_1_13,0.3987625689761005
AKT,H2B1B_ 27_40,0.23805230336254488
AMPK,H2B1B_ 27_40,0.23805230336254488
BARK1,H2B1B_ 27_40,0.23805230336254488
CAMK1,H2B1B_ 27_40,0.23805230336254488
CDK,H2B1B_ 27_40,0.23805230336254488
COT,H2B1B_ 27_40,0.23805230336254488
DAPK,H2B1B_ 27_40,0.23805230336254488
DMPK,H2B1B_ 27_40,0.23805230336254488
IKK,H2B1B_ 27_40,0.23805230336254488
MLK,H2B1B_ 27_40,0.23805230336254488
MST,H2B1B_ 27_40,0.23805230336254488
PAKA,H2B1B_ 27_40,0.23805230336254488
PAKB,H2B1B_ 27_40,0.23805230336254488
PDHK,H2B1B_ 27_40,0.23805230336254488
PEK,H2B1B_ 27_40,0.23805230336254488
PHK,H2B1B_ 27_40,0.23805230336254488
PIM,H2B1B_ 27_40,0.23805230336254488
PKA,H2B1B_ 27_40,0.23805230336254488
PKCA,H2B1B_ 27_40,0.23805230336254488
PKCH,H2B1B_ 27_40,0.23805230336254488
PKD,H2B1B_ 27_40,0.23805230336254488
PKG,H2B1B_ 27_40,0.23805230336254488
PLK,H2B1B_ 27_40,0.23805230336254488
QIK,H2B1B_ 27_40,0.23805230336254488
RAD53,H2B1B_ 27_40,0.23805230336254488
RSK,H2B1B_ 27_40,0.23805230336254488
SGK,H2B1B_ 27_40,0.23805230336254488
VRK2,H2B1B_ 27_40,0.23805230336254488
AMPK,H32_3_18,0.02781737924544902
ATR,H32_3_18,0.02781737924544902
AUR,H32_3_18,0.02781737924544902
BARK1,H32_3_18,0.02781737924544902
DAPK,H32_3_18,0.02781737924544902
DMPK,H32_3_18,0.02781737924544902
DYRK,H32_3_18,0.02781737924544902
