Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statistic,Median Kinase Change,Mean peptide set size
ATR,Q13535,Atypical,PIKK,0.9665762445130504,0.3861546249249102,1.364516253185088,1.3845128816013417,2.1737969784228857,2.1506619636917312,0.06940504419346333,0.4389577294005349,6
PRKCE,Q02156,AGC,PKC,0.9665762445130504,0.35789195476585645,1.3623501914285803,1.4752145506787777,2.116139258629435,2.0166242365545317,0.2646081616990702,0.580078326132818,17
IKBKB,O14920,OTHER,IKK,0.9665762445130504,0.370333438795953,1.3392103879203177,1.373290177492593,2.008686408514432,2.008686408514432,0,0.7155776833242818,3
DCLK2,Q8N568,CAMK,DCAMKL,0.9665762445130504,0.38488717407701006,1.333107788933464,1.4614262661931443,2.025152020326349,2.079956421641571,0.1711666707762187,0.4252747744901963,9
PRKACG,P22612,AGC,PKA,0.9665762445130504,0.3692121718101238,1.333107788933464,1.373290177492593,2.012932957018051,2.012932957018051,0,0.5427504859501111,3
CDK17,Q00537,CMGC,CDK,0.9665762445130504,0.35021364416957484,1.3270897552444643,1.377744518918843,2.029461026967693,1.9436811980747748,0.19180952850286528,0.3936864322537703,3
IKBKE,Q14164,OTHER,IKK,0.9665762445130504,0.3172878502483057,1.3000582639581695,1.4587203728172193,1.9556255719593953,1.9672223978176429,0.30602158868147894,0.5204047886497895,7
AURKA,O14965,CAMK,AUR,0.9665762445130504,0.31270651903218355,1.279939975250757,1.3038184128314763,1.9261327236921413,1.9261327236921413,0,0.35664791824208636,5
CSNK1A1,P48729,CK1,CK1,0.9665762445130504,0.3184774986964033,1.2763801644845367,1.4200335810349194,1.901078375234456,1.950541104070855,0.1633730572950318,0.5444530956284536,8
MAPKAPK2,P49137,CAMK,MAPKAPK,0.9665762445130504,0.3598442828626055,1.2676062401770316,1.6010882596221507,1.9945973758068252,2.0321284040893457,0.12625255097058402,0.4737244603901848,28
PRKCB,P05771,AGC,PKC,0.9665762445130504,0.26198822779132364,1.239034987484494,1.3152982305149064,1.9350910660787537,1.9126326399224522,0.08787670349281525,0.4979427132683454,17
PRKCG,P05129,AGC,PKC,0.9665762445130504,0.25529409248311147,1.2357939688466613,1.3913883995853893,1.901361215011958,1.8050641588173462,0.3787674945413565,0.5184918394932245,12
PRKCH,P24723,AGC,PKC,0.9665762445130504,0.27740080905584114,1.2357939688466613,1.3412637935513765,1.9146030680664954,1.8925137889770283,0.15713838036169256,0.4775267280449608,11
RPS6KA2,Q15349,AGC-CAMK,RSK,0.9665762445130504,0.21232249721832314,1.229383601808313,1.3000582639581695,1.902866585558842,1.7785707861550188,0.25734276665124123,0.4605067682696514,19
PRKAB1,Q9Y478,NA,NA,0.9665762445130504,0.26147164559370895,1.2277956860286812,1.2455905003593113,1.5710333184383902,1.5710333184383902,0,0.31874933490783697,3
CDK18,Q07002,CMGC,CDK,0.9665762445130504,0.2580609222708011,1.2246371667838514,1.2246371667838514,1.7362955487788496,1.7362955487788496,NA,0.3201139193689524,4
CDKL1,Q00532,CMGC,CDKL,0.9665762445130504,0.30455272637609576,1.2246371667838514,1.5320073404788515,1.6470936402827872,1.833425197244108,0.4513590155497166,0.3698580813985769,5
CSNK2A1,P68400,CMGC,CK2,0.9665762445130504,0.248170713240088,1.2161233477523234,1.2341824846900817,1.4603129546069207,1.4603129546069207,0,0.3914636001466283,3
MAP3K8,P41279,STE,STE-Unique,0.9665762445130504,0.22946523357358337,1.200163397400651,1.213759813324779,1.521645162804178,1.521645162804178,0,0.3904656986279873,4
SGK1,O00141,AGC,SGK,0.9665762445130504,0.4968180973380552,1.1898750605246395,2.519418213170831,1.74386283197221,2.0210425312147686,0.5224320858538862,0.5276324675773951,17
MKNK2,Q9HBH9,CAMK,MAPKAPK,0.9665762445130504,0.22190787801836362,1.1884249941294067,1.1986786284949598,1.329716578162402,1.329716578162402,0,0.5923116966604951,3
SGK3,Q96BR1,AGC,SGK,0.9665762445130504,0.16308194700798234,1.1658591662306654,1.2981903278230502,1.8371217008328382,1.5888305268212777,0.3770557338832293,0.5341785232622234,15
CDK3,Q00526,CMGC,CDK,0.9665762445130504,0.14502847932297455,1.1523286487811302,1.2817308828686378,1.581907464205272,1.5027669612698347,0.28269648873193154,0.28958786124255836,11
MAP4K4,O95819,STE,STE20,0.9665762445130504,0.17817124252900102,1.1450632101091918,1.159041216444197,1.185369940545963,1.185369940545963,0,0.6352177135527551,3
RPS6KA1,Q15418,AGC-CAMK,RSK,0.9665762445130504,0.24865753930900295,1.139206971459225,1.4376595442353957,1.7251045953332516,1.8253532444463725,0.24604372034939134,0.4749140686625102,20
PAK1,Q13153,STE,STE20,0.9665762445130504,0.16574173408522186,1.1379163479777306,1.155001238642457,1.405345932342031,1.405345932342031,0,0.4329140530686189,6
MAPKAPK3,Q16644,CAMK,MAPKAPK,0.9665762445130504,0.21470016145602433,1.135346550645987,1.5194182131708311,1.8287813630349767,1.763559666007116,0.32933475879314894,0.4572427460738122,32
PRKCQ,Q04759,AGC,PKC,0.9665762445130504,0.15240051765465656,1.135346550645987,1.1700019113026208,1.7212912744188247,1.6575462370765432,0.13914803964561415,0.4663777351760106,16
ARAF,P10398,TKL,RAF,0.9665762445130504,0.15886850636911767,1.1252167740581955,1.139206971459225,0.9632608325582196,0.9632608325582196,0,0.5322887561284197,3
PIM3,Q86V86,CAMK,PIM,0.9665762445130504,0.15886850636911767,1.1252167740581955,1.139206971459225,0.9632608325582196,0.9632608325582196,0,0.5322887561284197,3
BRAF,P15056,TKL,RAF,0.9665762445130504,0.14645151298798723,1.1214782044987937,1.139206971459225,0.9632608325582196,0.933650310251304,0.05875655866112205,0.5322887561284197,3
RPS6KB1,P23443,AGC,RSK,0.9665762445130504,0.15275059591932585,1.1214782044987937,1.4641491245286176,1.5198660092071523,1.5549680347557744,0.3189394883276653,0.4515908590183996,17
GSK3B,P49841,CMGC,GSK,0.9665762445130504,0.15409858857530495,1.1190035853709381,1.1470323089711816,1.3831118023185707,1.3993844542512162,0.04881795579793667,0.4381941847744929,7
NPR2,P20594,RGC,RGC,0.79220978586075,0.12241750065970522,1.0973445247820741,1.1379163479777306,1.376987282826309,1.1730696059665677,0.450559309712431,0.5007341932331167,6
ROCK1,Q13464,AGC,DMPK,0.9665762445130504,0.1526418016479685,1.0915149811213503,1.2325769579746635,1.0411371632148543,1.2001772185018005,0.2259672176304646,0.47974804452954006,4
CHEK1,O14757,CAMK,CAMKL,0.8654369198433849,0.13483832247369862,1.0812150244815384,1.4200335810349194,1.3506703317052677,1.2978465004384812,0.43918510145020595,0.3806564643505609,9
MAPK11,Q15759,CMGC,MAPK,0.919835667032683,0.11329930437859956,1.0579602023644443,1.2357939688466613,0.9886609623319558,1.0372313378386575,0.2726142330771114,0.28497464173051196,6
CDKL5,O76039,CMGC,CDKL,0.6400447647140951,0.08428025033019229,1.0486726379974005,1.1165429868232812,0.9893161541856601,0.8899914560915814,0.480835968021105,0.32854881416566256,6
DAPK2,Q9UIK4,CAMK,DAPK,0.7424295922473938,0.08386627103069458,1.0412641530134008,1.0548860857591893,0.8827791185352206,0.764661804448928,0.177175971129439,0.35940514789739736,4
PRKCZ,Q05513,AGC,PKC,0.9665762445130504,0.05625226595575534,1.027056991894432,1.0320777932694827,1.0335260194122315,1.0157096102284568,0.03535334096732643,0.3636057950982301,8
NPR1,P16066,RGC,RGC,0.9665762445130504,0.05584869766304908,1.0240721383449696,1.0711536984736425,1.4459590899461516,1.3815969052036707,0.1521763366966825,0.43337435373691663,20
PRKCI,P41743,AGC,PKC,0.9665762445130504,0.05292270823014324,1.0211076593812307,1.0402337978873952,1.31896989961734,1.2914395963103218,0.051171364609401256,0.5084262943587466,16
CDK6,Q00534,CMGC,CDK,0.869826176424471,0.04630702025734912,1.0171862378681376,1.0310689786883376,0.8755345739000896,0.7909689467626954,0.25369688141218283,0.12530486934672322,7
RPS6KA6,Q9UK32,AGC-CAMK,RSK,0.79202836933635,0.048225673117183863,1.0052301200024076,1.0474981521369764,1.11650367972493,1.0599456590508878,0.37404529692265176,0.3378730583013556,13
RAF1,P04049,TKL,RAF,0.9665762445130504,0.03983955683940194,1.0037335633118079,1.0381803922563366,0.7311732324137911,0.7416241503006068,0.03135275366044713,0.3575251130962728,7
CDK7,P50613,CMGC,CDK,0.9665762445130504,0.033072814138957074,0.999965257831116,1.0201239794999772,1.1708103427075578,1.114381617860081,0.18624251040560555,0.25758018636616736,15
CDK4,P11802,CMGC,CDK,0.9665762445130504,0.03451228040583001,0.9980932959591152,1.0230817286069478,0.7921853482332539,0.8274090986067286,0.10567125112042408,0.1264901066068993,8
COQ8A,Q8NI60,Atypical,ABC1,0.9665762445130504,0.039188305570124496,0.9870278698089553,1.0880544490118438,0.7332523511487008,0.8197557781379272,0.15548906458525963,0.2808597113790811,9
CDK1,P06493,CMGC,CDK,0.9340304550195169,0.0013546269709996945,0.9674457032256792,0.9700645723588717,0.743123930509353,0.7570476628826175,0.05059648179166231,0.23469462048126294,19
MAPK14,Q16539,CMGC,MAPK,0.7609868332489067,0.00980895636396633,0.7303749942456851,0.9700645723588717,0.7766375363547571,0.7333895769578459,0.09669958304455309,0.2547928055084101,13
CDK5,Q00535,CMGC,CDK,0.6903698325741012,0.009973881027425484,0.7000309777864998,0.7071947605362883,0.7065381779089989,0.7065381779089989,0,0.19727483820131644,12
MAPK7,Q13164,CMGC,MAPK,0.5834493753506951,0.024136053078428563,0.6982583447871515,0.8061410629414973,0.6505034798586775,0.6886455741216421,0.20558992460811684,0.19984844334547952,12
MAPK13,O15264,CMGC,MAPK,0.7369344428727161,0.008039285050186171,0.6861327796308466,1.0152387257171327,0.6552059077923871,0.7582581188437343,0.1452169385346689,0.2335211340942505,17
GRK2,P25098,AGC,GRK,0.5058454059815573,0.13375370902858058,0.6389691951120012,0.6473082084119182,0.8138350397722275,0.8138350397722275,0,0.4601229770660442,3
MAP3K14,Q99558,STE,STE-Unique,0.5058454059815573,0.08981533900863388,0.6038425146308278,0.609319188492002,0.8054564767210264,0.7827571459230167,0.05075724670810414,0.4500053746064199,4
NEK8,Q86SG6,NEK,NEK,0.5058454059815573,0.06740521912482067,0.5723581181328519,0.6126386529217093,0.7983836265764083,0.7823419919644813,0.043233772997668514,0.4290349126959052,5
TEX14,Q8IWB6,OTHER,NKF5,0.30350724358893433,0.05332184601555386,0.5623508900754547,0.5713469547379896,0.781090080226065,0.6126327675836262,0.23066967527740984,0.28761964333259743,4
MAPK12,P53778,CMGC,MAPK,0.5021635270915038,0.026618609132306948,0.5217337186191506,0.7681635551350848,0.5390785239284449,0.6586807417458669,0.246596873435156,0.13472094584540142,10
PDPK1,O15530,AGC,PKB,0.39147396642280585,0.10174621944640173,0.4927487848333123,0.5152561258311636,0.547319769936181,0.547319769936181,0,0.14420873403843082,3
CDKL4,Q5MAI5,CMGC,CDKL,0.5336489388108526,0.05593441785093098,0.42413839077325205,1.0961723392340232,0.35908352600559706,0.5543697783574418,0.3615998752731852,0.20289535456284513,4
NEK4,P51957,NEK,NEK,0.29413628771608075,0.11868407303258785,0.41390393549334875,0.422563352170202,0.6295218228818317,0.6295218228818317,0,0.31812447350318457,3
MAPK10,P53779,CMGC,MAPK,0.39147396642280585,0,0.39147396642280585,0.39147396642280585,0.5239008560258999,0.5298050183471983,0.009192965938094775,0.2035252345018632,24
MAPK8,P45983,CMGC,MAPK,0.39147396642280585,0,0.39147396642280585,0.39147396642280585,0.5239008560258999,0.5277193913332504,0.007954945206996671,0.2035252345018632,25
MAPK9,P45984,CMGC,MAPK,0.3542882876641922,9.660652362543238e-5,0.39147396642280585,0.39234342513543474,0.5634684616207212,0.5348824316971384,0.07360116546735525,0.2172025846259752,18
TBK1,Q9UHD2,OTHER,IKK,0.3647059938045729,0.07211755438164065,0.37610595093120064,0.5846793553438185,0.45397580048217717,0.5756637529596392,0.1907639641176485,0.24272177724175026,4
CDKL2,Q92772,CMGC,CDKL,0.2958494831602009,0.02851117126850436,0.32365552983417567,0.341606973720876,0.2700981362434421,0.27438773085605994,0.01050731800430548,0.08978282349612243,3
CILK1,Q9UPZ9,CMGC,RCK,0.1599494047084953,0.07297727593759791,0.3177068734066175,0.33103665066123195,0.5025879248300439,0.4132263789210677,0.1547787377572455,0.2541661427344912,4
CDK2,P24941,CMGC,CDK,0.3277243109144025,3.8700825725728686e-4,0.2958494831602009,0.39408758202549254,0.47717465336143877,0.49658230480821636,0.03213141991235307,0.17187107609102828,17
DCLK3,Q9C098,CAMK,DCAMKL,0.1524273408578878,0.07809808820600272,0.2297096319627011,0.23967403718656483,0.44258196719983217,0.44258196719983217,0,0.23447096525633912,3
CDK19,Q9BWU1,CMGC,CDK,0.21752737583371382,0.011953523918530258,0.22896841895509829,0.23525614279414542,0.2898356578825771,0.2898356578825771,0,0.10673444927894664,5
ROCK2,O75116,AGC,DMPK,0.22006163702336717,0.10157243427401208,0.19437038700631654,1.1700019113026208,0.486965046254449,0.604542929406149,0.34661676293779053,0.35676455429764314,3
MYLK2,Q9H1R3,CAMK,MLCK,0.09582563171583647,0.08830984124613889,0.18413547296197535,0.18413547296197535,0.4648405153007688,0.4648405153007688,NA,0.24380860889705117,3
CDK9,P50750,CMGC,CDK,0.17412735251649647,0.004270773398484875,0.1567921462603379,0.22541588804676416,0.3180251007172459,0.3252251690120794,0.010800102442250268,0.1478624337922958,8
MAPK3,P27361,CMGC,MAPK,0.32983962018520335,6.77993716500893e-4,0.1524273408578878,0.9700645723588717,0.37525698639876426,0.48379117650624665,0.31721703768703874,0.160008193888992,19
CDK13,Q14004,CMGC,CDK,0.08306758940139192,0.026542060685092538,0.12505600251998866,0.13298295051459402,0.2752378250192065,0.27416261230467254,0.00972005957346966,0.14826358900382242,4
CDK11A,Q9UQ88,CMGC,NA,0.12061302721056144,0.02927379211873535,0.11536773943973641,0.22526703561348094,0.3463402277775327,0.3656778875424181,0.024119513896061207,0.25425712101126763,4
GSK3A,P49840,CMGC,GSK,0.08384742775135691,0.019380077419534864,0.11220519852236745,0.11901729437777023,0.3533448549486118,0.343971260760463,0.026512528058123177,0.17088540519280943,5
MAPK1,P28482,CMGC,MAPK,0.2914859815338862,2.900133654366846e-4,0.09582563171583647,0.9674457032256792,0.26258825997716123,0.38496886951590864,0.23037266536435128,0.13045189848707806,17
RPS6KL1,Q9Y6S9,OTHER,RSKL,0.04479346245805826,0.04774168042937521,0.09540784211657403,0.09932487732623851,0.36233780037436264,0.36233780037436264,0,0.2705925974694381,3
NUAK1,O60285,CAMK,CAMKL,0,0.06432969399160995,0.06503229467657004,0.07468790850035051,0.3979133440286328,0.3979133440286328,0,0.20964795202914654,3
MAK,P20794,CMGC,RCK,0.030504993707116745,0.002908709909229155,0.046626949273304005,0.04837110616336181,0.0921029807428045,0.0801954603819979,0.020624430257077903,0.06388468547018747,4
PKN1,Q16512,AGC,PKN,0.11248152611930282,0.02274634773648433,0.017728766960431602,1.0580912256344006,0.3273139056645498,0.40893439458995967,0.24570317618029058,0.20751629899782725,5
DYRK1A,Q13627,CMGC,DYRK,0,0.003928335507529287,0.003928335507529287,0.005243055412371883,0.03841341860175592,0.03841341860175592,0,0.03555623755443952,3
AURKB,Q96GD4,CAMK,AUR,0,0.0021321623559301442,8.694587126288914e-4,0.0061230850587887945,0.05134322442856107,0.05134322442856107,0,0.05359678842412219,4
