Kinase,Z,method,AvgZ
CLK,-1.15,720012220>0.15,-0.7816666666666666
NIK,-1.15,720012220>0.15,-0.7891666666666667
CK2,-1.15,720012220>0.15,-0.9716666666666667
CAMKK,-1.14,720012220>0.15,-0.7758333333333333
MOS,-1.13,720012220>0.15,-0.7825
SLK,-1.13,720012220>0.15,0.10416666666666669
WNK,-1.12,720012220>0.15,-0.7766666666666666
MLCK,1.09,720012220>0.15,-0.3883333333333333
STE11,-1.08,720012220>0.15,-0.73
MST,-1.03,720012220>0.15,-1.4175
CAMK1,-0.95,720012220>0.15,0.7374999999999999
MAPKAPK,-0.94,720012220>0.15,-0.15333333333333335
BARK2,-0.9,720012220>0.15,0.16333333333333333
GSK,-0.87,720012220>0.15,-1.1808333333333334
KHS,0.85,720012220>0.15,0.25666666666666665
PIM,-0.84,720012220>0.15,0.38416666666666666
TAO,0.83,720012220>0.15,0.7591666666666667
STKR,-0.77,720012220>0.15,-0.97
CHK1,-0.77,720012220>0.15,-0.2891666666666667
ATR,-0.76,720012220>0.15,-1.2416666666666667
RAF,-0.75,720012220>0.15,-1.1941666666666666
RSK,-0.75,720012220>0.15,0.545
NDR,-0.73,720012220>0.15,-0.030833333333333386
PKA,0.66,720012220>0.15,2.424166666666667
PKCH,-0.58,720012220>0.15,-0.2883333333333333
SGK,0.55,720012220>0.15,0.5491666666666667
IRAK,-0.52,720012220>0.15,-0.8566666666666667
GRK,-0.5,720012220>0.15,-0.25
PRKDC,-0.47,720012220>0.15,-1.1266666666666667
NEK,-0.4,720012220>0.15,-0.3433333333333333
MARK,-0.32,720012220>0.15,0.47250000000000003
AKT,-0.28,720012220>0.15,0.38249999999999995
PKG,0.27,720012220>0.15,2.09
DAPK,-0.27,720012220>0.15,-0.2625
RIPK,-0.22,720012220>0.15,0.7783333333333333
PAKB,-0.2,720012220>0.15,0.44083333333333335
PKN,-0.17,720012220>0.15,-0.26333333333333336
NAK,-0.17,720012220>0.15,-0.9941666666666666
PKCI,-0.15,720012220>0.15,0.9158333333333334
VRK1,0.14,720012220>0.15,-0.9391666666666667
PKCA,-4.97,720012220>0.2,-2.1975000000000002
PEK,-3.64,720012220>0.2,-2.7216666666666667
PHK,-3.64,720012220>0.2,-1.5766666666666667
PKCD,-3.35,720012220>0.2,-0.1708333333333333
QIK,-2.98,720012220>0.2,-1.7241666666666666
AMPK,-2.93,720012220>0.2,-0.16249999999999992
CK1,-2.89,720012220>0.2,-1.7716666666666667
PLK,-2.86,720012220>0.2,-2.5675
IKK,-2.78,720012220>0.2,-1.0683333333333334
PDHK,-2.69,720012220>0.2,-0.5183333333333333
STE7,-2.5,720012220>0.2,-2.1391666666666667
NMO,-2.39,720012220>0.2,-2.305833333333333
AUR,-2.36,720012220>0.2,-0.3083333333333333
CAMK2,-2.3,720012220>0.2,-0.9916666666666667
RAD53,-2.13,720012220>0.2,0.24833333333333332
CDK,-1.95,720012220>0.2,-3.138333333333333
FRAY,-1.78,720012220>0.2,-1.8016666666666667
ATM,-1.78,720012220>0.2,-1.0625
CK2,-1.72,720012220>0.2,-0.9716666666666667
DMPK,-1.69,720012220>0.2,-0.27166666666666667
HAL,1.59,720012220>0.2,0.8733333333333333
STKR,-1.56,720012220>0.2,-0.97
DYRK,-1.52,720012220>0.2,-3.274166666666667
CAMK1,-1.49,720012220>0.2,0.7374999999999999
MAPKAPK,-1.48,720012220>0.2,-0.15333333333333335
MLK,-1.46,720012220>0.2,-0.5066666666666666
PKD,-1.36,720012220>0.2,0.3433333333333334
RIPK,-1.35,720012220>0.2,0.7783333333333333
NUAK,-1.25,720012220>0.2,-1.105
MTOR,-1.21,720012220>0.2,-1.3483333333333334
TLK,-1.21,720012220>0.2,-1.105
NAK,-1.21,720012220>0.2,-0.9941666666666666
TTK,-1.19,720012220>0.2,-1.1099999999999999
TAO,1.16,720012220>0.2,0.7591666666666667
IRAK,-1.15,720012220>0.2,-0.8566666666666667
LKB,-1.14,720012220>0.2,-1.5983333333333332
KHS,1.11,720012220>0.2,0.25666666666666665
JNK,-1.05,720012220>0.2,-2.7825
DAPK,-1.03,720012220>0.2,-0.2625
NEK,-1.01,720012220>0.2,-0.3433333333333333
COT,-1,720012220>0.2,-0.2841666666666666
MELK,-0.94,720012220>0.2,-0.42333333333333334
PIM,-0.92,720012220>0.2,0.38416666666666666
NIK,-0.89,720012220>0.2,-0.7891666666666667
CLK,-0.89,720012220>0.2,-0.7816666666666666
BUD32,-0.88,720012220>0.2,-0.7825
WNK,-0.88,720012220>0.2,-0.7766666666666666
MOS,-0.86,720012220>0.2,-0.7825
BRSK,-0.86,720012220>0.2,-0.4491666666666666
ULK,-0.86,720012220>0.2,-0.7791666666666667
SLK,-0.86,720012220>0.2,0.10416666666666669
CAMKK,-0.85,720012220>0.2,-0.7758333333333333
STE11,-0.84,720012220>0.2,-0.73
PASK,-0.83,720012220>0.2,0.43416666666666676
MST,-0.8,720012220>0.2,-1.4175
MLCK,0.79,720012220>0.2,-0.3883333333333333
PDK1,-0.76,720012220>0.2,-2.6075
MSN,-0.74,720012220>0.2,0.15416666666666665
GRK,-0.7,720012220>0.2,-0.25
PAKA,-0.53,720012220>0.2,0.7358333333333333
AKT,-0.51,720012220>0.2,0.38249999999999995
GSK,-0.51,720012220>0.2,-1.1808333333333334
CHK1,-0.39,720012220>0.2,-0.2891666666666667
MARK,0.37,720012220>0.2,0.47250000000000003
BARK2,-0.33,720012220>0.2,0.16333333333333333
SGK,0.33,720012220>0.2,0.5491666666666667
ATR,-0.32,720012220>0.2,-1.2416666666666667
RSK,-0.31,720012220>0.2,0.545
RAF,0.22,720012220>0.2,-1.1941666666666666
ERK,-0.18,720012220>0.2,-2.7108333333333334
PKCI,0.16,720012220>0.2,0.9158333333333334
PAKB,0.16,720012220>0.2,0.44083333333333335
VRK1,-0.15,720012220>0.2,-0.9391666666666667
P38,-0.15,720012220>0.2,-2.0091666666666668
PKN,0.12,720012220>0.2,-0.26333333333333336
PRKDC,-0.11,720012220>0.2,-1.1266666666666667
PKG,0.1,720012220>0.2,2.09
NDR,-0.1,720012220>0.2,-0.030833333333333386
PKCH,0.04,720012220>0.2,-0.2883333333333333
PKA,-0.01,720012220>0.2,2.424166666666667
PKCA,-2.34,720012220>0.3,-2.1975000000000002
PKCD,-2.14,720012220>0.3,-0.1708333333333333
NMO,-1.98,720012220>0.3,-2.305833333333333
AUR,-1.95,720012220>0.3,-0.3083333333333333
PDK1,1.89,720012220>0.3,-2.6075
PHK,-1.85,720012220>0.3,-1.5766666666666667
TAO,1.75,720012220>0.3,0.7591666666666667
KHS,1.75,720012220>0.3,0.25666666666666665
QIK,-1.66,720012220>0.3,-1.7241666666666666
CK2,-1.66,720012220>0.3,-0.9716666666666667
FRAY,-1.56,720012220>0.3,-1.8016666666666667
IKK,-1.54,720012220>0.3,-1.0683333333333334
STKR,-1.51,720012220>0.3,-0.97
MARK,1.51,720012220>0.3,0.47250000000000003
AMPK,-1.48,720012220>0.3,-0.16249999999999992
RIPK,-1.43,720012220>0.3,0.7783333333333333
P38,1.41,720012220>0.3,-2.0091666666666668
STE7,-1.36,720012220>0.3,-2.1391666666666667
SGK,1.33,720012220>0.3,0.5491666666666667
COT,-1.26,720012220>0.3,-0.2841666666666666
CK1,-1.26,720012220>0.3,-1.7716666666666667
CAMK2,-1.22,720012220>0.3,-0.9916666666666667
ATM,-1.17,720012220>0.3,-1.0625
GSK,-1.12,720012220>0.3,-1.1808333333333334
ERK,1.11,720012220>0.3,-2.7108333333333334
PEK,-1.03,720012220>0.3,-2.7216666666666667
PAKB,0.85,720012220>0.3,0.44083333333333335
NAK,-0.83,720012220>0.3,-0.9941666666666666
TLK,-0.83,720012220>0.3,-1.105
MLCK,0.83,720012220>0.3,-0.3883333333333333
PKN,0.83,720012220>0.3,-0.26333333333333336
DMPK,-0.81,720012220>0.3,-0.27166666666666667
PIM,-0.8,720012220>0.3,0.38416666666666666
NUAK,-0.8,720012220>0.3,-1.105
MLK,-0.79,720012220>0.3,-0.5066666666666666
TTK,-0.79,720012220>0.3,-1.1099999999999999
HAL,-0.79,720012220>0.3,0.8733333333333333
PDHK,-0.75,720012220>0.3,-0.5183333333333333
ATR,-0.75,720012220>0.3,-1.2416666666666667
PKCH,0.7,720012220>0.3,-0.2883333333333333
GRK,-0.64,720012220>0.3,-0.25
PRKDC,-0.63,720012220>0.3,-1.1266666666666667
PKD,-0.6,720012220>0.3,0.3433333333333334
MELK,0.6,720012220>0.3,-0.42333333333333334
BUD32,-0.58,720012220>0.3,-0.7825
BRSK,-0.58,720012220>0.3,-0.4491666666666666
AKT,0.58,720012220>0.3,0.38249999999999995
CAMKK,-0.57,720012220>0.3,-0.7758333333333333
NIK,-0.57,720012220>0.3,-0.7891666666666667
CAMK1,-0.57,720012220>0.3,0.7374999999999999
PASK,-0.57,720012220>0.3,0.43416666666666676
WNK,-0.56,720012220>0.3,-0.7766666666666666
ULK,-0.56,720012220>0.3,-0.7791666666666667
MOS,-0.56,720012220>0.3,-0.7825
CLK,-0.55,720012220>0.3,-0.7816666666666666
SLK,-0.55,720012220>0.3,0.10416666666666669
NEK,0.51,720012220>0.3,-0.3433333333333333
CDK,-0.5,720012220>0.3,-3.138333333333333
MST,0.5,720012220>0.3,-1.4175
PAKA,0.48,720012220>0.3,0.7358333333333333
LKB,-0.47,720012220>0.3,-1.5983333333333332
PKCI,-0.45,720012220>0.3,0.9158333333333334
PLK,-0.44,720012220>0.3,-2.5675
STE11,0.43,720012220>0.3,-0.73
BARK2,0.42,720012220>0.3,0.16333333333333333
RSK,-0.41,720012220>0.3,0.545
RAD53,-0.4,720012220>0.3,0.24833333333333332
RAF,-0.39,720012220>0.3,-1.1941666666666666
IRAK,-0.26,720012220>0.3,-0.8566666666666667
PKG,-0.24,720012220>0.3,2.09
JNK,-0.23,720012220>0.3,-2.7825
PKA,-0.23,720012220>0.3,2.424166666666667
VRK1,-0.23,720012220>0.3,-0.9391666666666667
NDR,-0.19,720012220>0.3,-0.030833333333333386
DAPK,0.09,720012220>0.3,-0.2625
MAPKAPK,0.08,720012220>0.3,-0.15333333333333335
CHK1,-0.08,720012220>0.3,-0.2891666666666667
MSN,0.04,720012220>0.3,0.15416666666666665
MTOR,-0.02,720012220>0.3,-1.3483333333333334
DYRK,0.01,720012220>0.3,-3.274166666666667
TAO,3.66,720012220>0.4,0.7591666666666667
PHK,-2.53,720012220>0.4,-1.5766666666666667
PKCA,-2.25,720012220>0.4,-2.1975000000000002
PAKB,2.24,720012220>0.4,0.44083333333333335
JNK,-1.73,720012220>0.4,-2.7825
PKCH,1.72,720012220>0.4,-0.2883333333333333
MST,1.7,720012220>0.4,-1.4175
MELK,1.43,720012220>0.4,-0.42333333333333334
CAMK1,-1.43,720012220>0.4,0.7374999999999999
DMPK,-1.41,720012220>0.4,-0.27166666666666667
PDK1,1.34,720012220>0.4,-2.6075
CDK,-1.29,720012220>0.4,-3.138333333333333
MSN,1.26,720012220>0.4,0.15416666666666665
NEK,1.17,720012220>0.4,-0.3433333333333333
ATR,-1.16,720012220>0.4,-1.2416666666666667
PKCD,-1.1,720012220>0.4,-0.1708333333333333
PRKDC,-1.04,720012220>0.4,-1.1266666666666667
MLCK,1,720012220>0.4,-0.3883333333333333
VRK1,1,720012220>0.4,-0.9391666666666667
IKK,-0.99,720012220>0.4,-1.0683333333333334
AUR,-0.99,720012220>0.4,-0.3083333333333333
QIK,-0.97,720012220>0.4,-1.7241666666666666
NMO,-0.97,720012220>0.4,-2.305833333333333
IRAK,0.97,720012220>0.4,-0.8566666666666667
RSK,-0.94,720012220>0.4,0.545
PKD,-0.94,720012220>0.4,0.3433333333333334
CK2,-0.85,720012220>0.4,-0.9716666666666667
SGK,0.84,720012220>0.4,0.5491666666666667
CK1,-0.77,720012220>0.4,-1.7716666666666667
STKR,-0.75,720012220>0.4,-0.97
MARK,-0.73,720012220>0.4,0.47250000000000003
AMPK,-0.72,720012220>0.4,-0.16249999999999992
RAF,-0.71,720012220>0.4,-1.1941666666666666
RIPK,-0.7,720012220>0.4,0.7783333333333333
P38,-0.69,720012220>0.4,-2.0091666666666668
COT,-0.66,720012220>0.4,-0.2841666666666666
NDR,-0.63,720012220>0.4,-0.030833333333333386
STE7,-0.63,720012220>0.4,-2.1391666666666667
ATM,-0.59,720012220>0.4,-1.0625
MAPKAPK,-0.56,720012220>0.4,-0.15333333333333335
GSK,-0.52,720012220>0.4,-1.1808333333333334
BARK2,-0.52,720012220>0.4,0.16333333333333333
PDHK,-0.5,720012220>0.4,-0.5183333333333333
FRAY,-0.47,720012220>0.4,-1.8016666666666667
NUAK,-0.42,720012220>0.4,-1.105
PKN,-0.42,720012220>0.4,-0.26333333333333336
RAD53,-0.42,720012220>0.4,0.24833333333333332
HAL,-0.41,720012220>0.4,0.8733333333333333
TLK,-0.41,720012220>0.4,-1.105
TTK,-0.4,720012220>0.4,-1.1099999999999999
NAK,-0.4,720012220>0.4,-0.9941666666666666
PAKA,-0.4,720012220>0.4,0.7358333333333333
PLK,-0.39,720012220>0.4,-2.5675
PEK,-0.38,720012220>0.4,-2.7216666666666667
CAMK2,-0.34,720012220>0.4,-0.9916666666666667
MLK,-0.33,720012220>0.4,-0.5066666666666666
PIM,-0.31,720012220>0.4,0.38416666666666666
CLK,-0.3,720012220>0.4,-0.7816666666666666
KHS,-0.3,720012220>0.4,0.25666666666666665
NIK,-0.3,720012220>0.4,-0.7891666666666667
MOS,-0.3,720012220>0.4,-0.7825
BRSK,-0.29,720012220>0.4,-0.4491666666666666
CAMKK,-0.29,720012220>0.4,-0.7758333333333333
BUD32,-0.29,720012220>0.4,-0.7825
PASK,-0.29,720012220>0.4,0.43416666666666676
ULK,-0.28,720012220>0.4,-0.7791666666666667
WNK,-0.28,720012220>0.4,-0.7766666666666666
SLK,-0.27,720012220>0.4,0.10416666666666669
STE11,0.26,720012220>0.4,-0.73
ERK,0.26,720012220>0.4,-2.7108333333333334
PKA,0.23,720012220>0.4,2.424166666666667
PKG,0.17,720012220>0.4,2.09
DAPK,0.13,720012220>0.4,-0.2625
LKB,0.12,720012220>0.4,-1.5983333333333332
PKCI,0.12,720012220>0.4,0.9158333333333334
AKT,-0.1,720012220>0.4,0.38249999999999995
DYRK,-0.09,720012220>0.4,-3.274166666666667
GRK,0.08,720012220>0.4,-0.25
MTOR,0.07,720012220>0.4,-1.3483333333333334
CHK1,-0,720012220>0.4,-0.2891666666666667
DYRK,-4.76,720012222>0.15,-3.274166666666667
CDK,-4.5,720012222>0.15,-3.138333333333333
PKCA,-4.15,720012222>0.15,-2.1975000000000002
ERK,-4.14,720012222>0.15,-2.7108333333333334
PDK1,-3.79,720012222>0.15,-2.6075
PLK,-3.77,720012222>0.15,-2.5675
JNK,-3.46,720012222>0.15,-2.7825
P38,-3,720012222>0.15,-2.0091666666666668
QIK,-2.87,720012222>0.15,-1.7241666666666666
NMO,-2.85,720012222>0.15,-2.305833333333333
PEK,-2.8,720012222>0.15,-2.7216666666666667
PHK,-2.74,720012222>0.15,-1.5766666666666667
CK1,-2.61,720012222>0.15,-1.7716666666666667
PKA,2.48,720012222>0.15,2.424166666666667
PKG,2.36,720012222>0.15,2.09
COT,2.21,720012222>0.15,-0.2841666666666666
MST,-2.12,720012222>0.15,-1.4175
STE7,-2.11,720012222>0.15,-2.1391666666666667
FRAY,-1.99,720012222>0.15,-1.8016666666666667
CAMK1,1.97,720012222>0.15,0.7374999999999999
PRKDC,-1.89,720012222>0.15,-1.1266666666666667
RAF,-1.87,720012222>0.15,-1.1941666666666666
MELK,-1.87,720012222>0.15,-0.42333333333333334
IRAK,-1.77,720012222>0.15,-0.8566666666666667
DMPK,-1.74,720012222>0.15,-0.27166666666666667
MTOR,-1.72,720012222>0.15,-1.3483333333333334
LKB,-1.65,720012222>0.15,-1.5983333333333332
IKK,-1.56,720012222>0.15,-1.0683333333333334
ATR,-1.55,720012222>0.15,-1.2416666666666667
NAK,-1.48,720012222>0.15,-0.9941666666666666
TTK,-1.46,720012222>0.15,-1.1099999999999999
TLK,-1.43,720012222>0.15,-1.105
PKCI,1.43,720012222>0.15,0.9158333333333334
NUAK,-1.42,720012222>0.15,-1.105
VRK1,-1.39,720012222>0.15,-0.9391666666666667
PAKB,1.38,720012222>0.15,0.44083333333333335
NDR,-1.37,720012222>0.15,-0.030833333333333386
HAL,1.37,720012222>0.15,0.8733333333333333
RAD53,1.3,720012222>0.15,0.24833333333333332
ATM,-1.04,720012222>0.15,-1.0625
CLK,-1.03,720012222>0.15,-0.7816666666666666
BRSK,-1.03,720012222>0.15,-0.4491666666666666
TAO,-1.03,720012222>0.15,0.7591666666666667
NIK,-1.02,720012222>0.15,-0.7891666666666667
CAMKK,-1.02,720012222>0.15,-0.7758333333333333
BUD32,-1.02,720012222>0.15,-0.7825
MAPKAPK,-1.02,720012222>0.15,-0.15333333333333335
ULK,-1.01,720012222>0.15,-0.7791666666666667
MOS,-1,720012222>0.15,-0.7825
WNK,-1,720012222>0.15,-0.7766666666666666
KHS,0.99,720012222>0.15,0.25666666666666665
MSN,0.97,720012222>0.15,0.15416666666666665
PASK,0.96,720012222>0.15,0.43416666666666676
SLK,0.94,720012222>0.15,0.10416666666666669
CAMK2,-0.89,720012222>0.15,-0.9916666666666667
PAKA,0.88,720012222>0.15,0.7358333333333333
NEK,-0.83,720012222>0.15,-0.3433333333333333
GSK,-0.8,720012222>0.15,-1.1808333333333334
PDHK,0.79,720012222>0.15,-0.5183333333333333
CK2,-0.78,720012222>0.15,-0.9716666666666667
PKD,0.72,720012222>0.15,0.3433333333333334
PKCH,-0.65,720012222>0.15,-0.2883333333333333
PIM,0.59,720012222>0.15,0.38416666666666666
BARK2,0.56,720012222>0.15,0.16333333333333333
DAPK,-0.55,720012222>0.15,-0.2625
MLCK,-0.49,720012222>0.15,-0.3883333333333333
STKR,-0.41,720012222>0.15,-0.97
CHK1,-0.39,720012222>0.15,-0.2891666666666667
PKCD,-0.36,720012222>0.15,-0.1708333333333333
AUR,-0.35,720012222>0.15,-0.3083333333333333
AMPK,0.3,720012222>0.15,-0.16249999999999992
RIPK,0.25,720012222>0.15,0.7783333333333333
RSK,0.22,720012222>0.15,0.545
AKT,0.21,720012222>0.15,0.38249999999999995
SGK,-0.13,720012222>0.15,0.5491666666666667
MLK,-0.12,720012222>0.15,-0.5066666666666666
STE11,-0.09,720012222>0.15,-0.73
GRK,-0.06,720012222>0.15,-0.25
MARK,-0.03,720012222>0.15,0.47250000000000003
PKN,-0.01,720012222>0.15,-0.26333333333333336
DYRK,-4.36,720012222>0.2,-3.274166666666667
CDK,-4.2,720012222>0.2,-3.138333333333333
PDK1,-3.55,720012222>0.2,-2.6075
PLK,-3.04,720012222>0.2,-2.5675
ERK,-2.96,720012222>0.2,-2.7108333333333334
MST,-2.81,720012222>0.2,-1.4175
PEK,-2.76,720012222>0.2,-2.7216666666666667
PKA,2.74,720012222>0.2,2.424166666666667
JNK,-2.55,720012222>0.2,-2.7825
PKG,2.47,720012222>0.2,2.09
P38,-2.41,720012222>0.2,-2.0091666666666668
LKB,-2.35,720012222>0.2,-1.5983333333333332
QIK,-2.33,720012222>0.2,-1.7241666666666666
NMO,-2.26,720012222>0.2,-2.305833333333333
FRAY,-2.13,720012222>0.2,-1.8016666666666667
ATR,-2.06,720012222>0.2,-1.2416666666666667
PHK,-2.03,720012222>0.2,-1.5766666666666667
PRKDC,-1.91,720012222>0.2,-1.1266666666666667
STE7,-1.89,720012222>0.2,-2.1391666666666667
RAF,-1.84,720012222>0.2,-1.1941666666666666
PKCA,-1.79,720012222>0.2,-2.1975000000000002
HAL,1.71,720012222>0.2,0.8733333333333333
CAMK2,-1.62,720012222>0.2,-0.9916666666666667
MELK,-1.6,720012222>0.2,-0.42333333333333334
CK1,-1.6,720012222>0.2,-1.7716666666666667
PKCI,1.56,720012222>0.2,0.9158333333333334
MTOR,-1.54,720012222>0.2,-1.3483333333333334
PKCH,-1.45,720012222>0.2,-0.2883333333333333
NEK,-1.34,720012222>0.2,-0.3433333333333333
PAKA,1.24,720012222>0.2,0.7358333333333333
NUAK,-1.23,720012222>0.2,-1.105
TTK,-1.22,720012222>0.2,-1.1099999999999999
TLK,-1.21,720012222>0.2,-1.105
NAK,-1.21,720012222>0.2,-0.9941666666666666
KHS,1.18,720012222>0.2,0.25666666666666665
PASK,1.15,720012222>0.2,0.43416666666666676
IKK,-1.15,720012222>0.2,-1.0683333333333334
SLK,1.14,720012222>0.2,0.10416666666666669
CAMK1,1.1,720012222>0.2,0.7374999999999999
IRAK,-1.09,720012222>0.2,-0.8566666666666667
VRK1,-1.03,720012222>0.2,-0.9391666666666667
NDR,-1.01,720012222>0.2,-0.030833333333333386
DAPK,-0.94,720012222>0.2,-0.2625
COT,0.89,720012222>0.2,-0.2841666666666666
MOS,-0.88,720012222>0.2,-0.7825
TAO,-0.88,720012222>0.2,0.7591666666666667
RAD53,0.86,720012222>0.2,0.24833333333333332
CHK1,-0.86,720012222>0.2,-0.2891666666666667
BUD32,-0.85,720012222>0.2,-0.7825
ULK,-0.85,720012222>0.2,-0.7791666666666667
WNK,-0.84,720012222>0.2,-0.7766666666666666
NIK,-0.84,720012222>0.2,-0.7891666666666667
BARK2,0.84,720012222>0.2,0.16333333333333333
RIPK,0.83,720012222>0.2,0.7783333333333333
BRSK,-0.83,720012222>0.2,-0.4491666666666666
DMPK,-0.83,720012222>0.2,-0.27166666666666667
CLK,-0.82,720012222>0.2,-0.7816666666666666
PIM,0.81,720012222>0.2,0.38416666666666666
CAMKK,-0.81,720012222>0.2,-0.7758333333333333
STE11,-0.79,720012222>0.2,-0.73
PKD,0.74,720012222>0.2,0.3433333333333334
STKR,-0.73,720012222>0.2,-0.97
ATM,-0.68,720012222>0.2,-1.0625
AKT,-0.65,720012222>0.2,0.38249999999999995
AMPK,-0.47,720012222>0.2,-0.16249999999999992
MARK,0.42,720012222>0.2,0.47250000000000003
AUR,-0.4,720012222>0.2,-0.3083333333333333
GSK,-0.38,720012222>0.2,-1.1808333333333334
SGK,-0.38,720012222>0.2,0.5491666666666667
PKCD,0.35,720012222>0.2,-0.1708333333333333
PDHK,0.35,720012222>0.2,-0.5183333333333333
MSN,0.31,720012222>0.2,0.15416666666666665
MLK,-0.29,720012222>0.2,-0.5066666666666666
CK2,-0.26,720012222>0.2,-0.9716666666666667
PKN,0.26,720012222>0.2,-0.26333333333333336
RSK,-0.24,720012222>0.2,0.545
PAKB,0.22,720012222>0.2,0.44083333333333335
MAPKAPK,-0.17,720012222>0.2,-0.15333333333333335
MLCK,-0.08,720012222>0.2,-0.3883333333333333
GRK,-0.02,720012222>0.2,-0.25
DYRK,-3.99,720012222>0.3,-3.274166666666667
PKA,3.72,720012222>0.3,2.424166666666667
PDK1,-3.7,720012222>0.3,-2.6075
PKG,3.35,720012222>0.3,2.09
ERK,-2.87,720012222>0.3,-2.7108333333333334
FRAY,-2.48,720012222>0.3,-1.8016666666666667
HAL,2.28,720012222>0.3,0.8733333333333333
PEK,-2.22,720012222>0.3,-2.7216666666666667
P38,-2.22,720012222>0.3,-2.0091666666666668
RIPK,2.2,720012222>0.3,0.7783333333333333
JNK,-2.18,720012222>0.3,-2.7825
CAMK1,2.15,720012222>0.3,0.7374999999999999
LKB,-2.15,720012222>0.3,-1.5983333333333332
PKCH,-2.09,720012222>0.3,-0.2883333333333333
MST,-2.04,720012222>0.3,-1.4175
MTOR,-2,720012222>0.3,-1.3483333333333334
CDK,-1.79,720012222>0.3,-3.138333333333333
ATR,-1.74,720012222>0.3,-1.2416666666666667
PLK,-1.64,720012222>0.3,-2.5675
CAMK2,-1.62,720012222>0.3,-0.9916666666666667
PRKDC,-1.61,720012222>0.3,-1.1266666666666667
PASK,1.6,720012222>0.3,0.43416666666666676
SLK,1.58,720012222>0.3,0.10416666666666669
PAKA,1.56,720012222>0.3,0.7358333333333333
KHS,1.55,720012222>0.3,0.25666666666666665
NEK,-1.54,720012222>0.3,-0.3433333333333333
NMO,-1.47,720012222>0.3,-2.305833333333333
VRK1,-1.43,720012222>0.3,-0.9391666666666667
STE7,-1.35,720012222>0.3,-2.1391666666666667
PKCI,1.3,720012222>0.3,0.9158333333333334
ATM,-1.27,720012222>0.3,-1.0625
MARK,1.23,720012222>0.3,0.47250000000000003
IRAK,-1.21,720012222>0.3,-0.8566666666666667
RAD53,1.17,720012222>0.3,0.24833333333333332
PKD,1.08,720012222>0.3,0.3433333333333334
GSK,-1.04,720012222>0.3,-1.1808333333333334
CK2,-1.04,720012222>0.3,-0.9716666666666667
RSK,0.97,720012222>0.3,0.545
PHK,-0.95,720012222>0.3,-1.5766666666666667
NAK,-0.91,720012222>0.3,-0.9941666666666666
PKN,-0.9,720012222>0.3,-0.26333333333333336
MELK,-0.89,720012222>0.3,-0.42333333333333334
RAF,-0.89,720012222>0.3,-1.1941666666666666
TTK,-0.88,720012222>0.3,-1.1099999999999999
TLK,-0.88,720012222>0.3,-1.105
NUAK,-0.87,720012222>0.3,-1.105
PKCD,0.86,720012222>0.3,-0.1708333333333333
STKR,-0.86,720012222>0.3,-0.97
QIK,-0.8,720012222>0.3,-1.7241666666666666
AKT,0.69,720012222>0.3,0.38249999999999995
CK1,-0.68,720012222>0.3,-1.7716666666666667
PIM,0.68,720012222>0.3,0.38416666666666666
PAKB,0.67,720012222>0.3,0.44083333333333335
MOS,-0.66,720012222>0.3,-0.7825
TAO,-0.64,720012222>0.3,0.7591666666666667
BRSK,-0.64,720012222>0.3,-0.4491666666666666
NIK,-0.64,720012222>0.3,-0.7891666666666667
