Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statistic,Median Kinase Change,Mean peptide set size
MAPK3,P27361,CMGC,MAPK,0.24143963405241986,0.9480226497010286,1.1214782044987937,1.5651757037315064,-0.24243553785614338,-0.2614284108354305,0.03698026406640936,-0.1245562432681296,18
PDPK1,O15530,AGC,PKB,0.29413628771608075,0.7802819890644366,1.0740281996760257,1.1480082520378427,-0.42770501196208377,-0.42770501196208377,0,-0.15322270259233348,3
MAPK13,O15264,CMGC,MAPK,0.22040350874217546,0.8510253157056447,1.0620410166469259,1.2291774330496805,-0.24315392198503608,-0.2627226055738314,0.027635049398562567,-0.12267798035019484,16
NPR2,P20594,RGC,RGC,0.2812748549890328,0.6547483570346971,1.0520567957403248,1.1157258756097022,-0.29355209853440295,-0.28425226547346794,0.06358198348262567,-0.1218019940707531,6
DCLK2,Q8N568,CAMK,DCAMKL,0.23641055160122262,0.8225409740026199,1.0457574905606752,1.5611097221831587,-0.25810826612827414,-0.29781851329984543,0.10735864562198014,-0.08178709394444336,10
PRKG2,Q13237,AGC,PKG,0.16849413695285712,0.8619406996596264,1.0330889566643449,1.239849035486478,-0.2199210556973153,-0.21622766142490896,0.01420531449235854,-0.042938079642897066,30
MTOR,P42345,Atypical,PIKK,0.17556781044404401,0.7556314515518636,1.031853409652038,1.5590909179347823,-0.35156982017348243,-0.2956704883246324,0.13136034400539018,-0.14332891799528458,6
CAMK2D,Q13557,CAMK,CAMK2,0.24367260731244744,0.6025166459700471,1.0055596606944777,1.30019694972716,-0.2617195052866559,-0.2242352462240298,0.1097613455603192,-0.06073972752708919,9
CILK1,Q9UPZ9,CMGC,RCK,0.2299609594534994,0.6628493260176282,0.9965394678904935,1.0280565193365585,-0.41734051454270754,-0.3739703343318889,0.0751193556585561,-0.24388178157188425,3
CAMK4,Q16566,CAMK,CAMK1,0.11733255166601134,0.7626112524259963,0.978810700930062,1.1426675035687317,-0.3241388896093483,-0.2802751753875569,0.08017975132704248,-0.07351207696399364,9
PRKDC,P78527,Atypical,PIKK,0.393618634889395,0.5238845879352869,0.9223269238304566,0.9464606035471759,-0.2810568605896397,-0.2810568605896397,0,-0.11624017976698275,4
CDKL5,O76039,CMGC,CDKL,0.2346185231521378,0.62214770660298635,0.9211664677832008,1.2992962828549808,-0.2949819822138697,-0.2709647332374293,0.08373253464198283,-0.1348694451702054,6
CDK5,Q00535,CMGC,CDK,0.1549019599857432,0.7636099843323693,0.9143527117031435,1.0150228735845066,-0.25956801463058243,-0.25956801463058243,0,-0.14794207774843185,12
MYLK2,Q9H1R3,CAMK,MLCK,0.2975694635544747,0.6090648928966209,0.9066343564510957,0.9066343564510957,-0.36329538133585787,-0.36329538133585787,NA,-0.18375790845769746,3
DCLK3,Q9C098,CAMK,DCAMKL,0.22040350874217546,0.651262114153087,0.8665673332348016,0.9023401737794139,-0.3551141512201335,-0.3551141512201335,0,-0.174016849417001,3
CDKL4,Q5MAI5,CMGC,CDKL,0.18548855509417614,0.6082348463357389,0.8660042559161663,0.9107450512806413,-0.3389051660204471,-0.31249810784323406,0.04889637047265398,-0.21151758035305512,4
MAPK1,P28482,CMGC,MAPK,0.23027354883863838,0.64638818329086,0.8474915057720689,1.1157258756097022,-0.21679242122773526,-0.22216732921714583,0.02774867533927672,-0.11666001980826417,16
GRK2,P25098,AGC,GRK,0.2218487496163564,0.6103299281398854,0.8327731244245345,0.907981529247203,-0.3509709937998476,-0.3509709937998476,0,-0.1458715823166378,3
CDK9,P50750,CMGC,CDK,0.2213670026582961,0.5988784447988149,0.8239087409443188,0.8859497575912445,-0.2459794435192359,-0.2507571519606887,0.007166562662179243,-0.11517685762880225,8
CDK19,Q9BWU1,CMGC,CDK,0.29929628285498067,0.522886662352854,0.81928933989783,0.8744146462239136,-0.25700249144640724,-0.25700249144640724,0,-0.15065855948808285,5
DAPK2,Q9UIK4,CAMK,DAPK,0.2718474786170416,0.46267120377374366,0.8146958799457209,0.8927357469345367,-0.26497941709337125,-0.23972381956724598,0.03788339628918789,-0.10914619863115131,4
GSK3A,P49840,CMGC,GSK,0.2792726929786899,0.4994063310006263,0.7924534171419667,0.8351714656555187,-0.2538195977679849,-0.259070385414523,0.014851470205750594,-0.1584588310218102,5
MAPKAPK3,Q16644,CAMK,MAPKAPK,0.2055722596595131,0.6198741026495188,0.7670851686951379,1.0998295775363256,-0.1821066646444041,-0.18033517240124955,0.018259632759322516,-0.05619782822545059,33
PLK3,Q9H4B4,CAMK,PLK,0.15304173729870832,0.5943864671670076,0.7602601918448172,1.273044703683545,-0.324218864495932,-0.30404946706854935,0.07754794424629788,-0.08933232817768788,5
CSNK1A1,P48729,CK1,CK1,0.19129170929487221,0.48496744082564347,0.7207164261237717,0.8438265516856636,-0.22529614733430192,-0.20534875977367376,0.04889857414948094,-0.09767419446751083,9
CAMK2G,Q13555,CAMK,CAMK2,0.1455076925900883,0.47196503874225976,0.6860484587914587,1.0246233434981644,-0.21654035356308024,-0.20564383468423061,0.07830988242464372,-0.05293036320019211,8
MAPK9,P45984,CMGC,MAPK,0.21298788420084427,0.4688708015086792,0.6813274099493989,0.833013682403446,-0.18071735659745033,-0.18031805105934934,0.01992300668788713,-0.09330333570178045,17
IKBKB,O14920,OTHER,IKK,0.25550240025552007,0.44942763869451857,0.6375175252488255,0.8726878269234077,-0.21654917986106448,-0.26372235455698734,0.05594050368755141,-0.06320799118792597,4
CHUK,O15111,OTHER,IKK,0.14406428048484338,0.29636263506359506,0.6272646951330578,0.6720283763769894,-0.23164076994232077,-0.16573910557047153,0.09885249655777387,-0.06804436907981204,4
CDK15,Q96Q40,CMGC,CDK,0.17863867527690466,0.37195992023683844,0.6271174417217182,0.6889245916999203,-0.23284557736392175,-0.19902682276239045,0.05458146555233372,-0.052279474293806596,5
IKBKE,Q14164,OTHER,IKK,0.2307458915031687,0.43595415351962835,0.6161774556577053,0.8630005595202759,-0.21178554495850294,-0.203076550976973,0.02210057193374918,-0.11187486109209317,7
CDK4,P11802,CMGC,CDK,0.23045403108731466,0.4157198099740452,0.6111885865264765,0.9490482645208178,-0.1862508400252573,-0.19470839334822404,0.02537265996890023,-0.12477719081148855,7
PRKACG,P22612,AGC,PKA,0.2218487496163564,0.37660501610094776,0.6048484084954575,0.619788758288394,-0.23687624385673067,-0.23687624385673067,0,-0.047972025169240595,3
MAPK11,Q15759,CMGC,MAPK,0.12441051909733672,0.46242723296110927,0.5975164283402021,0.7579756600316715,-0.23776748925786778,-0.23137962861860908,0.021228689615662818,-0.1029636432878108,6
TBK1,Q9UHD2,OTHER,IKK,0.15119529894819625,0.4323841013030938,0.5973122723043219,0.6248560215583522,-0.2336713807685175,-0.24244563003318925,0.025079210661060797,-0.13141275559064458,4
RPS6KA6,Q9UK32,AGC-CAMK,RSK,0.11814958051180002,0.4863871586911002,0.5761741863853206,0.9905491042013062,-0.18995407064516956,-0.184210971544603,0.04855901380725485,-0.08777767590964418,13
PRKACA,P17612,AGC,PKA,0.09745595784075274,0.4824930904915631,0.5757719293040201,0.9143527117031435,-0.15756544296519398,-0.15836364656825716,0.016646843937086972,-0.03600176254404546,50
CHEK2,O96017,CAMK,RAD53,0.12888708780049266,0.4729962812156602,0.5581855086800186,0.7969671129852893,-0.18067119228945036,-0.18164138229111387,0.03445455496206683,-0.03879791625719242,16
CDK7,P50613,CMGC,CDK,0.12871473729047736,0.37795922072584504,0.5494368347857247,0.6607473659673004,-0.1763776263975357,-0.15919619639833252,0.02866922388343922,-0.08697926070074144,14
DCLK1,O15075,CAMK,DCAMKL,0.15366288787019475,0.3996568220114983,0.5488249705846475,0.6171044452986647,-0.24010100688255703,-0.24010100688255703,0.006806381815824489,-0.12417337390481017,4
TEX14,Q8IWB6,OTHER,NKF5,0.25126989066709515,0.28901918449137914,0.5373564705033259,0.6127241019100622,-0.16264278346379357,-0.17454741120882958,0.016301082886645207,-0.05707045011408578,4
NEK4,P51957,NEK,NEK,0.15119529894819625,0.39410251659036016,0.5352567052749572,0.5924867284150306,-0.2535608289103763,-0.2535608289103763,0,-0.09262147181959761,3
PRKG1,Q13976,AGC,PKG,0.10596908219921605,0.45299981246816123,0.527454168767373,0.848311518423571,-0.16042219027246832,-0.16325074889739702,0.03811971743061692,-0.024569223703176518,34
PRKCZ,Q05513,AGC,PKC,0.19223938639833854,0.2610988441725137,0.5060737489969425,0.5355581470977631,0.1425048170253801,0.12987671245064325,0.025058118176153065,0.05663423615742935,8
CSNK2A1,P68400,CMGC,CK2,0.13926599567891185,0.3307685852896095,0.5038123288335764,0.5384114422284608,-0.20360519782996425,-0.1881622365539762,0.04632888382796415,-0.06408170932578572,4
AURKB,Q96GD4,CAMK,AUR,0.16753700628287704,0.4110613712227694,0.5023848738720508,0.8897605597985137,0.19517396561975558,0.23192972231724066,0.07293494360365665,0.13271061481694013,4
NPR1,P16066,RGC,RGC,0.14284926085500674,0.31984222146151864,0.494036481981874,0.6406199121253653,-0.14638563785535538,-0.14265988478328764,0.018448607070656996,-0.06519446745168295,21
CDKL1,Q00532,CMGC,CDKL,0.10788334619233471,0.38107612906768956,0.4552574619829627,0.80877261812599,-0.18791154371101265,-0.15560801481717706,0.15495450020373447,-0.10394628143801458,5
DYRK1A,Q13627,CMGC,DYRK,0.15119529894819625,0.3001839033350017,0.451379202283198,0.45571362245799885,-0.18716059142779476,-0.18716059142779476,0,-0.06644731606185446,3
CDK6,Q00534,CMGC,CDK,0.1709457736378807,0.32032530905537276,0.4422522583585318,0.8552514869369043,-0.1549650161041482,-0.16630251336439922,0.03401249178075301,-0.11203485098627652,6
ROCK1,Q13464,AGC,DMPK,0.13816521805006132,0.37107731642513314,0.414950070410421,0.7033348097384688,-0.16738078720969898,-0.21669791957343856,0.059999419719326694,0.002558197142612251,4
SGK2,Q9HBY8,AGC,SGK,0.116786606833315,0.2883466337476261,0.4082677610481644,0.6083592965076121,-0.1288693460519761,-0.12581665630110006,0.042644336208338775,-0.03766935671989582,15
MAK,P20794,CMGC,RCK,0.22040350874217546,0.18443037487159447,0.40483388361376993,0.4074901520993199,-0.12654089748474143,-0.12654089748474143,0,-0.10641384302101464,4
NEK8,Q86SG6,NEK,NEK,0.13937287267151424,0.225780819174091,0.38926746052766725,0.45746835002454933,-0.12464957866596363,-0.12343048742656078,0.034734635280141715,-0.08072509386678543,5
CDK3,Q00526,CMGC,CDK,0.12196219107930352,0.31088716738733646,0.3613111133098765,0.623423042943488,-0.12003863734789287,-0.14000764209905048,0.030400246735067804,-0.10608257712113726,11
MAPKAPK2,P49137,CAMK,MAPKAPK,0.08475424169916901,0.26467736658097313,0.3549709352788575,0.4456319990099124,-0.12848986634318113,-0.12700744699270977,0.014362237165368531,-0.0497130831870718,29
PRKCI,P41743,AGC,PKC,0.1120333803747394,0.1674720915456995,0.35020577222178084,0.37841662812995835,0.10835823503542207,0.09060662462670566,0.025457824794703383,0.041175902268430896,16
RPS6KL1,Q9Y6S9,OTHER,RSKL,0.1549019599857432,0.1952835570446168,0.34740065272344905,0.38552463390960473,-0.13799028820319337,-0.13799028820319337,0,-0.10203494945841711,3
ARAF,P10398,TKL,RAF,0.1549019599857432,0.2007325483209261,0.34736693191688994,0.4082677610481644,0.14523215700614178,0.14523215700614178,0,0.0713299782699653,3
PIM3,Q86V86,CAMK,PIM,0.1549019599857432,0.2007325483209261,0.34736693191688994,0.4082677610481644,0.14523215700614178,0.14523215700614178,0,0.0713299782699653,3
SGK3,Q96BR1,AGC,SGK,0.14373548345777654,0.28212153946594715,0.3471736974389953,0.7816956198427956,-0.11735499291126406,-0.13312364580089198,0.051889372931360936,-0.047011633554996435,15
BRAF,P15056,TKL,RAF,0.12047930221113358,0.15904897938283705,0.3446694419906591,0.4082677610481644,0.14523215700614178,0.11393277577830405,0.062107784189296585,0.0713299782699653,3
RPS6KA1,Q15418,AGC-CAMK,RSK,0.10499139717033285,0.2442655813102656,0.3419886033428876,0.6158258611929666,-0.11152656445891448,-0.10262870061112007,0.062167674302142276,-0.05645814214787574,21
RPS6KB2,Q9UBS0,AGC,RSK,0.0474410995632443,0.30664464231129623,0.3347943715653994,0.6105362157618867,-0.14422639660973624,-0.14087451313502702,0.042918518927255823,-0.02859160831764947,22
MKNK2,Q9HBH9,CAMK,MAPKAPK,0.1524273408578878,0.16965078074308254,0.3219187558052514,0.3408523349872945,-0.12099638727800131,-0.12099638727800131,0,-0.040405168045489624,3
RPS6KA3,P51812,AGC-CAMK,RSK,0.050587045647958455,0.20149375532496408,0.3034688800303928,0.3829660915207675,-0.11273272951093045,-0.06827505557925796,0.086382790427015,-0.03873203533490072,19
PRKACB,P22694,AGC,PKA,0.10787315381322268,0.2840374090772803,0.29895036927086027,1.0114945529247548,-0.11701028337845885,-0.1377687487380217,0.05469662752930201,-0.026884240170214665,24
GSK3B,P49841,CMGC,GSK,0.08614223378493902,0.18099519475018094,0.2907300390241692,0.31300643373532144,-0.10434160346160096,-0.09729752315522004,0.021132240919142745,-0.1014804582809777,7
PSKH1,P11801,CAMK,PSK,0.04479346245805826,0.24628657656642708,0.2889186067855669,0.31401118679166906,0.15635626864692723,0.15635626864692723,0,0.060581262218526,3
PAK1,Q13153,STE,STE20,0.09366495819490933,0.19094883795538822,0.2847790908350972,0.29987457350409064,0.10995320148893657,0.10995320148893657,0,0.05027833463768457,6
RPS6KA2,Q15349,AGC-CAMK,RSK,0.09800190267344908,0.21573790093613263,0.28399665636520083,0.5843590201038457,-0.09709673452738991,-0.10261878310953976,0.03507142791071398,-0.0460992710422193,20
AKT3,Q9Y243,AGC,AKT,0.11669425787031236,0.3777443808508629,0.23948705740407725,1.326168429255282,-0.10162415907579506,-0.14699195647792265,0.10254098461983194,-0.028384343773515914,9
MAP3K8,P41279,STE,STE-Unique,0.04479346245805826,0.18620923125371372,0.2318801058152027,0.2538049873692424,-0.11970451970166324,-0.11970451970166324,0,-0.052234902066052635,4
PRKCA,P17252,AGC,PKC,0.02435087195813149,0.14626406315190885,0.224287633982768,0.26279463090350486,-0.10494863074226536,-0.08044664932258072,0.03608173806917243,-0.020486729461740943,21
ATR,Q13535,Atypical,PIKK,0.04948850082762691,0.17711512699943727,0.22297358008493673,0.27520001570968,-0.1001134026251057,-0.10029241151922313,5.37026682352342e-4,-0.03898008499298949,7
AKT2,P31751,AGC,AKT,0.05349977781951871,0.18969997902085475,0.20884289960061952,0.5014137911824822,-0.08924913746746789,-0.09522231872797028,0.04417026926338993,-0.01354355710989961,24
PRKAB1,Q9Y478,NA,NA,0.09366495819490933,0.11019385884526232,0.2083037381633973,0.2186036948032093,0.08554858920649445,0.08554858920649445,0,0.036672418664854156,3
NUAK1,O60285,CAMK,CAMKL,0.04383156952463668,0.15423666164606878,0.19948287104246942,0.21517167298931683,-0.10952697930044193,-0.10952697930044193,0,-0.0608475181665901,3
PKN1,Q16512,AGC,PKN,0.10591379676876,0.12416657249418056,0.17563462141002922,0.7978823809360709,-0.05538517713673656,-0.07007529225803955,0.06170774883155038,-0.018000749048091614,5
PRKCB,P05771,AGC,PKC,0.02922104634975779,0.1413325027487605,0.17342766424560963,0.250041184833818,-0.0829575406344019,-0.07821336898314778,0.023468420964255988,0.003050468578631475,18
PRKCD,Q05655,AGC,PKC,0.004870174391626297,0.19026999585966017,0.17005330405836405,0.3810737378430626,-0.09854840524409735,-0.09789712472411342,0.016173381856732665,0.00620655941761496,18
PRKY,O43930,AGC,PKA,0.1088756056957065,0.1932139237619364,0.16283849111845775,0.6375175252488255,-0.06996081069027603,-0.1064730739841825,0.10434456008557769,0.0021401654432100514,10
RPS6KA5,O75582,AGC-CAMK,RSK,0.021196440150166574,0.16686930832226854,0.1524273408578878,0.34698827319285547,-0.09596920334253359,-0.10148163216030819,0.029051474879736385,-0.0050296023436086496,38
MAP4K4,O95819,STE,STE20,0.04479346245805826,0.099440282085581,0.14279193509325191,0.168575621866416,-0.07540050871817965,-0.07540050871817965,0,-0.06749103126823286,3
PRKCG,P05129,AGC,PKC,0.05222443599021388,0.1333265864239014,0.13965720124047315,0.43186401196446955,-0.007859314877945908,0.022638047546628518,0.08630038335056933,0.018900921993844893,12
CAMK2B,Q13554,CAMK,CAMK2,0.04969532296019115,0.18257986593482897,0.13194363817695845,0.8897605597985137,0.06576533958912023,0.10918034714817437,0.10563844144982676,0.014813409303811809,6
PRKX,P51817,AGC,PKA,0.02666510933574231,0.10595534791620306,0.13176477864075903,0.3031196283172377,-0.07493048191672935,-0.07914882279913935,0.018454691365470476,-0.0054747710778331815,28
SGK1,O00141,AGC,SGK,0.01948069756650519,0.09974104839390402,0.1284270644541213,0.22958397379271647,-0.06487167724123576,-0.05747385699058394,0.033918998673592486,-0.024766103248625094,17
CDK18,Q07002,CMGC,CDK,0,0.12493873660829995,0.12493873660829995,0.12493873660829995,-0.08487637631891777,-0.08487637631891777,NA,-0.06454101481316998,4
PRKCE,Q02156,AGC,PKC,0.039446418453140474,0.16139272545797506,0.12147820449879346,0.6071202243920637,0.07711730563404585,0.07955330338964653,0.060505412330186616,0.038801245585904684,17
MYLK3,Q32MK0,CAMK,MLCK,0,0.10694918956545138,0.11294598724589097,0.11690664142431006,-0.0839065133752927,-0.0839065133752927,0,-0.04110957359936762,3
MAP3K14,Q99558,STE,STE-Unique,0.018948790250309742,0.12584088046558017,0.11125903931710739,0.30516323908712323,-0.07315194469005348,-0.08317280392153957,0.022407322434559195,-0.019247529157174093,4
AKT1,P31749,AGC,AKT,0.05879888785706035,0.056342231041462694,0.10025826845082403,0.23597339230796271,-0.0027388778130841523,-0.01956593776482847,0.047947879104438235,0.0067307387214934344,23
RPS6KA4,O75676,AGC-CAMK,RSK,0.023416239548727333,0.10606562157218163,0.089912411183744545,0.2637182622532734,0.061439175631233245,0.0723495158568531,0.020202024552471713,0.05038836180806131,4
CDK10,Q15131,CMGC,CDK,0.02087438149685363,0.032466515260584874,0.06752623532284678,0.07724548623919616,0.015801248780113873,0.020532596348410235,0.012686846759805576,0.015395903263864242,6
RPS6KB1,P23443,AGC,RSK,0.03614608162111365,0.03466434250236465,0.06428319482054158,0.1862856081188552,-0.017707143609421237,-0.027579679538726618,0.02613745965605495,6.539782573441455e-4,18
ROCK2,O75116,AGC,DMPK,0.02368632373884323,0.11406360192405095,0.05749589383191927,0.4163977351037176,-0.04470991129428661,-0.03677849063140985,0.09161492685442198,0.01681597109403447,3
COQ8A,Q8NI60,Atypical,ABC1,0.029221046349757786,0.01748218897536899,0.051720081737687024,0.05795621221624303,-0.006380109740777719,0.00428377802512069,0.01888370730576184,-0.010497954096568663,9
PIM1,P11309,CAMK,PIM,0.02435087195813149,0.007926609539291786,0.046445185127323374,0.062466060446092285,-0.053201629481623644,-0.05042009220071387,0.01665464850307685,-0.012453930528308867,55
PRKAA1,Q13131,CAMK,CAMKL,0.010767779223117377,0.08053616107353012,0.045757490560675115,0.49702694093436856,-0.024012194409696083,-0.02889052187218357,0.06381339495164422,-0.03332452644217487,7
PRKCQ,Q04759,AGC,PKC,0.019908205536914782,0.0740108201887503,0.040958607678906384,0.205944371720803,0.0270757825550268,0.04037091670043067,0.03635591865152762,0.045834085994857374,16
CDKL2,Q92772,CMGC,CDKL,0,0.03001624434072294,0.03432802877989328,0.03526907894637064,-0.025736262888356325,-0.02378946311042965,0.004768666087283966,-0.14076299476759857,3
PRKCH,P24723,AGC,PKC,0.0099541027684573909,0.04286271456706504,0.030584087646018613,0.11537453674376555,-0.027204460107898756,-0.028232080142406076,0.015013796450214936,0.0252513069763455,11
RAF1,P04049,TKL,RAF,0,0.032400742940262225,0.026872146400301365,0.06348625752110672,0.017090814299967866,0.02010448801383257,0.00904102114159411,0.017887856320829978,7
AURKA,O14965,CAMK,AUR,0,0.022793900593923944,0.021363051615525673,0.027797161620935564,-0.015260594282686658,-0.015260594282686658,0,0.020695363701092973,5
CDK11A,Q9UQ88,CMGC,NA,0.013689375959405208,0.026029239478913387,0.021363051615525673,0.13965720124047315,-0.01651990457910677,-5.305403173636929e-4,0.020565983913402256,-0.023320682338545496,4
PRKD1,Q15139,CAMK,PKD,0,0.01543333083017809,0.015022873584506671,0.022276394711152253,0.009214757566198162,0.009214757566198162,0,0.038828211981363804,6
PIM2,Q9P1W9,CAMK,PIM,0.005299110037541643,0.0299758398094518,0.012333735073725434,0.11420470248916936,-0.022911848814271236,-0.034617200929612554,0.03264946816399914,0.0040830713679094995,34
RPS6KC1,Q96S38,OTHER,RSKL,0,0.010779254530789787,0.011441958703516815,0.01322826573375516,0.010752160115585186,0.010752160115585186,0,0.007968854659129812,3
CDK17,Q00537,CMGC,CDK,0,0.01972193025548469,0.00788851221305034,0.07058107428570728,-0.00659830366905606,0.0037639454667549783,0.023170693467461933,-0.06735123633380535,3
