Kinase,Z,method,AvgZ
NIK,-0.67,720012206>0.3,-0.8408333333333333
BUD32,-0.66,720012206>0.3,-0.8416666666666667
WNK,-0.65,720012206>0.3,-0.8433333333333334
FRAY,-0.63,720012206>0.3,-1.6008333333333333
AKT,-0.62,720012206>0.3,0.3075
PKCD,0.59,720012206>0.3,0.5308333333333334
PKCH,0.58,720012206>0.3,-0.21833333333333332
PKD,-0.53,720012206>0.3,0.30500000000000005
SGK,-0.53,720012206>0.3,-0.7541666666666667
NDR,0.45,720012206>0.3,0.4458333333333333
COT,0.44,720012206>0.3,0.2966666666666667
PIM,-0.43,720012206>0.3,0.09833333333333331
MLCK,0.43,720012206>0.3,-0.8308333333333333
PKCI,0.4,720012206>0.3,0.7458333333333333
CK2,0.39,720012206>0.3,-0.4708333333333333
IKK,-0.38,720012206>0.3,-0.8591666666666666
AUR,0.37,720012206>0.3,-0.030833333333333355
MELK,-0.33,720012206>0.3,-0.6341666666666667
LKB,-0.29,720012206>0.3,-1.4725
MSN,-0.28,720012206>0.3,-0.5541666666666666
AMPK,-0.26,720012206>0.3,0.08000000000000002
PAKA,0.25,720012206>0.3,0.675
ATM,-0.23,720012206>0.3,-0.9883333333333334
MLK,0.21,720012206>0.3,-0.8616666666666667
IRAK,-0.2,720012206>0.3,-0.7391666666666667
GRK,0.16,720012206>0.3,-0.43083333333333335
MAPKAPK,-0.1,720012206>0.3,0.07583333333333335
STE11,-0.1,720012206>0.3,-0.6575
CHK1,-0.03,720012206>0.3,-0.17666666666666667
ERK,-3.66,720012206>0.4,-4.384166666666666
P38,-3.5,720012206>0.4,-3.2391666666666667
JNK,-3.44,720012206>0.4,-3.725833333333333
PDK1,-3.19,720012206>0.4,-3.7941666666666665
PKA,2.94,720012206>0.4,2.9316666666666666
DYRK,-2.78,720012206>0.4,-3.7016666666666667
PKG,2.71,720012206>0.4,2.9516666666666667
CDK,-2.66,720012206>0.4,-3.35
CK1,-2.12,720012206>0.4,-2.104166666666667
RAF,-1.94,720012206>0.4,-2.3133333333333335
PEK,-1.88,720012206>0.4,-2.6991666666666667
MOS,1.79,720012206>0.4,1.0725
BARK2,1.79,720012206>0.4,0.5533333333333333
PLK,-1.68,720012206>0.4,-2.9433333333333334
CAMK2,1.68,720012206>0.4,0.01416666666666666
MST,-1.57,720012206>0.4,-2.0058333333333334
MARK,1.51,720012206>0.4,1.6633333333333333
ATR,-1.41,720012206>0.4,-1.355
PAKA,1.4,720012206>0.4,0.675
QIK,-1.26,720012206>0.4,-2.275
VRK1,-1.26,720012206>0.4,-1.3883333333333334
PKCD,1.25,720012206>0.4,0.5308333333333334
NMO,-1.23,720012206>0.4,-2.44
PKCA,-1.21,720012206>0.4,-2.4466666666666668
GSK,-1.12,720012206>0.4,-1.495
CAMK1,1.09,720012206>0.4,1.6283333333333334
STE11,-1.05,720012206>0.4,-0.6575
MTOR,-1.03,720012206>0.4,-1.7675
PHK,-1,720012206>0.4,-1.56
AUR,1,720012206>0.4,-0.030833333333333355
CK2,1,720012206>0.4,-0.4708333333333333
FRAY,-0.99,720012206>0.4,-1.6008333333333333
PKCI,0.98,720012206>0.4,0.7458333333333333
STE7,-0.95,720012206>0.4,-1.6208333333333333
DAPK,-0.94,720012206>0.4,-0.9291666666666667
HAL,0.92,720012206>0.4,0.6866666666666666
MELK,-0.88,720012206>0.4,-0.6341666666666667
NDR,0.87,720012206>0.4,0.4458333333333333
NAK,-0.83,720012206>0.4,-1.215
TLK,-0.83,720012206>0.4,-1.205
RIPK,0.83,720012206>0.4,1.2691666666666666
PKN,-0.81,720012206>0.4,-1.0741666666666667
DMPK,-0.81,720012206>0.4,-0.905
PAKB,-0.81,720012206>0.4,-0.4825
PIM,-0.8,720012206>0.4,0.09833333333333331
NUAK,-0.8,720012206>0.4,-1.195
TTK,-0.79,720012206>0.4,-1.2
GRK,0.76,720012206>0.4,-0.43083333333333335
SGK,-0.68,720012206>0.4,-0.7541666666666667
PRKDC,-0.63,720012206>0.4,-1.0841666666666667
STKR,-0.6,720012206>0.4,-0.9475
NEK,-0.58,720012206>0.4,-0.7866666666666666
BUD32,-0.58,720012206>0.4,-0.8416666666666667
BRSK,-0.58,720012206>0.4,0.5175
AKT,0.58,720012206>0.4,0.3075
CAMKK,-0.57,720012206>0.4,-0.8425
NIK,-0.57,720012206>0.4,-0.8408333333333333
KHS,-0.57,720012206>0.4,0.3491666666666667
TAO,-0.57,720012206>0.4,-0.5108333333333334
PASK,-0.57,720012206>0.4,0.8833333333333333
WNK,-0.56,720012206>0.4,-0.8433333333333334
ULK,-0.56,720012206>0.4,-0.84
CLK,-0.55,720012206>0.4,-0.8325
SLK,-0.55,720012206>0.4,0.21083333333333332
RAD53,0.51,720012206>0.4,0.7608333333333334
MAPKAPK,0.5,720012206>0.4,0.07583333333333335
LKB,-0.47,720012206>0.4,-1.4725
PDHK,0.43,720012206>0.4,-0.6858333333333333
AMPK,-0.43,720012206>0.4,0.08000000000000002
RSK,0.39,720012206>0.4,0.635
IRAK,0.39,720012206>0.4,-0.7391666666666667
MLK,0.38,720012206>0.4,-0.8616666666666667
PKD,0.27,720012206>0.4,0.30500000000000005
MLCK,-0.23,720012206>0.4,-0.8308333333333333
COT,-0.21,720012206>0.4,0.2966666666666667
CHK1,-0.08,720012206>0.4,-0.17666666666666667
PKCH,0.08,720012206>0.4,-0.21833333333333332
MSN,0.04,720012206>0.4,-0.5541666666666666
IKK,0.02,720012206>0.4,-0.8591666666666666
ATM,0.02,720012206>0.4,-0.9883333333333334
PEK,-4.83,720012210>0.15,-2.6991666666666667
CDK,-4.77,720012210>0.15,-3.35
PDK1,-4.69,720012210>0.15,-3.7941666666666665
ERK,-4.52,720012210>0.15,-4.384166666666666
PKCA,-3.97,720012210>0.15,-2.4466666666666668
DYRK,-3.89,720012210>0.15,-3.7016666666666667
JNK,-3.8,720012210>0.15,-3.725833333333333
NMO,-3.64,720012210>0.15,-2.44
QIK,-3.54,720012210>0.15,-2.275
MTOR,-3.52,720012210>0.15,-1.7675
PLK,-3.45,720012210>0.15,-2.9433333333333334
PDHK,-3.11,720012210>0.15,-0.6858333333333333
STE7,-3.02,720012210>0.15,-1.6208333333333333
P38,-2.86,720012210>0.15,-3.2391666666666667
PHK,-2.57,720012210>0.15,-1.56
IKK,-2.55,720012210>0.15,-0.8591666666666666
RAF,-2.47,720012210>0.15,-2.3133333333333335
CK1,-2.42,720012210>0.15,-2.104166666666667
FRAY,-2.4,720012210>0.15,-1.6008333333333333
PKG,2.33,720012210>0.15,2.9516666666666667
ATR,-2.3,720012210>0.15,-1.355
PKA,2.22,720012210>0.15,2.9316666666666666
MST,-2.18,720012210>0.15,-2.0058333333333334
CAMK1,2.13,720012210>0.15,1.6283333333333334
GSK,-2.13,720012210>0.15,-1.495
MARK,2.1,720012210>0.15,1.6633333333333333
PRKDC,-1.94,720012210>0.15,-1.0841666666666667
MLK,-1.88,720012210>0.15,-0.8616666666666667
NAK,-1.76,720012210>0.15,-1.215
TTK,-1.75,720012210>0.15,-1.2
NUAK,-1.71,720012210>0.15,-1.195
TLK,-1.69,720012210>0.15,-1.205
LKB,-1.66,720012210>0.15,-1.4725
PKCI,1.57,720012210>0.15,0.7458333333333333
MSN,-1.42,720012210>0.15,-0.5541666666666666
ATM,-1.35,720012210>0.15,-0.9883333333333334
GRK,-1.34,720012210>0.15,-0.43083333333333335
PKCH,1.33,720012210>0.15,-0.21833333333333332
CK2,-1.29,720012210>0.15,-0.4708333333333333
DMPK,-1.27,720012210>0.15,-0.905
TAO,-1.22,720012210>0.15,-0.5108333333333334
WNK,-1.22,720012210>0.15,-0.8433333333333334
CLK,-1.21,720012210>0.15,-0.8325
NIK,-1.21,720012210>0.15,-0.8408333333333333
ULK,-1.2,720012210>0.15,-0.84
BUD32,-1.2,720012210>0.15,-0.8416666666666667
CAMKK,-1.19,720012210>0.15,-0.8425
MELK,-1.16,720012210>0.15,-0.6341666666666667
SGK,-1.1,720012210>0.15,-0.7541666666666667
DAPK,-1.01,720012210>0.15,-0.9291666666666667
COT,0.95,720012210>0.15,0.2966666666666667
BARK2,-0.94,720012210>0.15,0.5533333333333333
RAD53,0.93,720012210>0.15,0.7608333333333334
NDR,0.91,720012210>0.15,0.4458333333333333
VRK1,-0.89,720012210>0.15,-1.3883333333333334
MLCK,-0.88,720012210>0.15,-0.8308333333333333
BRSK,0.86,720012210>0.15,0.5175
SLK,0.85,720012210>0.15,0.21083333333333332
PASK,0.84,720012210>0.15,0.8833333333333333
MOS,0.82,720012210>0.15,1.0725
KHS,0.79,720012210>0.15,0.3491666666666667
PKCD,0.75,720012210>0.15,0.5308333333333334
NEK,-0.72,720012210>0.15,-0.7866666666666666
STE11,-0.67,720012210>0.15,-0.6575
CAMK2,-0.57,720012210>0.15,0.01416666666666666
PAKA,0.55,720012210>0.15,0.675
RIPK,0.53,720012210>0.15,1.2691666666666666
RSK,-0.52,720012210>0.15,0.635
AKT,-0.33,720012210>0.15,0.3075
PKN,-0.32,720012210>0.15,-1.0741666666666667
PAKB,-0.28,720012210>0.15,-0.4825
HAL,-0.27,720012210>0.15,0.6866666666666666
AUR,0.27,720012210>0.15,-0.030833333333333355
PKD,-0.25,720012210>0.15,0.30500000000000005
PIM,0.21,720012210>0.15,0.09833333333333331
CHK1,0.2,720012210>0.15,-0.17666666666666667
IRAK,-0.19,720012210>0.15,-0.7391666666666667
AMPK,-0.11,720012210>0.15,0.08000000000000002
MAPKAPK,-0.1,720012210>0.15,0.07583333333333335
STKR,-0.09,720012210>0.15,-0.9475
PEK,-4.88,720012210>0.2,-2.6991666666666667
ERK,-4.58,720012210>0.2,-4.384166666666666
PDK1,-4.42,720012210>0.2,-3.7941666666666665
CDK,-4.19,720012210>0.2,-3.35
PKCA,-3.65,720012210>0.2,-2.4466666666666668
JNK,-3.58,720012210>0.2,-3.725833333333333
MTOR,-3.52,720012210>0.2,-1.7675
QIK,-3.24,720012210>0.2,-2.275
DYRK,-3.15,720012210>0.2,-3.7016666666666667
NMO,-2.98,720012210>0.2,-2.44
PLK,-2.98,720012210>0.2,-2.9433333333333334
PDHK,-2.59,720012210>0.2,-0.6858333333333333
FRAY,-2.58,720012210>0.2,-1.6008333333333333
P38,-2.58,720012210>0.2,-3.2391666666666667
STE7,-2.41,720012210>0.2,-1.6208333333333333
LKB,-2.4,720012210>0.2,-1.4725
MLCK,-2.39,720012210>0.2,-0.8308333333333333
MARK,2.38,720012210>0.2,1.6633333333333333
GSK,-2.36,720012210>0.2,-1.495
CK1,-2.35,720012210>0.2,-2.104166666666667
PKA,2.27,720012210>0.2,2.9316666666666666
CAMK1,2.25,720012210>0.2,1.6283333333333334
MLK,-2.21,720012210>0.2,-0.8616666666666667
RAF,-2.1,720012210>0.2,-2.3133333333333335
PHK,-2.1,720012210>0.2,-1.56
PKG,2.06,720012210>0.2,2.9516666666666667
PRKDC,-2.02,720012210>0.2,-1.0841666666666667
IKK,-1.84,720012210>0.2,-0.8591666666666666
ATR,-1.67,720012210>0.2,-1.355
PKN,-1.55,720012210>0.2,-1.0741666666666667
TLK,-1.53,720012210>0.2,-1.205
NAK,-1.52,720012210>0.2,-1.215
NUAK,-1.51,720012210>0.2,-1.195
VRK1,-1.5,720012210>0.2,-1.3883333333333334
TTK,-1.47,720012210>0.2,-1.2
GRK,-1.39,720012210>0.2,-0.43083333333333335
MST,-1.38,720012210>0.2,-2.0058333333333334
IRAK,-1.31,720012210>0.2,-0.7391666666666667
COT,1.27,720012210>0.2,0.2966666666666667
RIPK,1.19,720012210>0.2,1.2691666666666666
DMPK,-1.18,720012210>0.2,-0.905
MELK,-1.18,720012210>0.2,-0.6341666666666667
DAPK,-1.13,720012210>0.2,-0.9291666666666667
MSN,-1.11,720012210>0.2,-0.5541666666666666
ATM,-1.1,720012210>0.2,-0.9883333333333334
RAD53,1.09,720012210>0.2,0.7608333333333334
WNK,-1.05,720012210>0.2,-0.8433333333333334
NIK,-1.05,720012210>0.2,-0.8408333333333333
ULK,-1.04,720012210>0.2,-0.84
BUD32,-1.04,720012210>0.2,-0.8416666666666667
CAMKK,-1.03,720012210>0.2,-0.8425
CLK,-1.03,720012210>0.2,-0.8325
TAO,-1.02,720012210>0.2,-0.5108333333333334
NEK,-0.97,720012210>0.2,-0.7866666666666666
MOS,0.95,720012210>0.2,1.0725
CAMK2,-0.95,720012210>0.2,0.01416666666666666
BRSK,0.95,720012210>0.2,0.5175
SLK,0.94,720012210>0.2,0.21083333333333332
PASK,0.94,720012210>0.2,0.8833333333333333
KHS,0.94,720012210>0.2,0.3491666666666667
CK2,-0.89,720012210>0.2,-0.4708333333333333
PKCH,0.86,720012210>0.2,-0.21833333333333332
AKT,0.76,720012210>0.2,0.3075
SGK,-0.71,720012210>0.2,-0.7541666666666667
CHK1,0.7,720012210>0.2,-0.17666666666666667
BARK2,-0.65,720012210>0.2,0.5533333333333333
STKR,-0.55,720012210>0.2,-0.9475
AUR,-0.48,720012210>0.2,-0.030833333333333355
NDR,0.33,720012210>0.2,0.4458333333333333
PAKA,0.28,720012210>0.2,0.675
PIM,0.27,720012210>0.2,0.09833333333333331
RSK,-0.2,720012210>0.2,0.635
STE11,-0.18,720012210>0.2,-0.6575
PKD,0.16,720012210>0.2,0.30500000000000005
AMPK,0.16,720012210>0.2,0.08000000000000002
PKCI,0.13,720012210>0.2,0.7458333333333333
MAPKAPK,0.08,720012210>0.2,0.07583333333333335
PAKB,-0.07,720012210>0.2,-0.4825
PKCD,0.06,720012210>0.2,0.5308333333333334
HAL,-0.06,720012210>0.2,0.6866666666666666
ERK,-4,720012210>0.3,-4.384166666666666
PDK1,-3.9,720012210>0.3,-3.7941666666666665
JNK,-3.26,720012210>0.3,-3.725833333333333
CDK,-3.05,720012210>0.3,-3.35
DYRK,-2.96,720012210>0.3,-3.7016666666666667
PKG,2.84,720012210>0.3,2.9516666666666667
RAF,-2.74,720012210>0.3,-2.3133333333333335
CAMK1,2.57,720012210>0.3,1.6283333333333334
MTOR,-2.44,720012210>0.3,-1.7675
PEK,-2.4,720012210>0.3,-2.6991666666666667
PKA,2.39,720012210>0.3,2.9316666666666666
NMO,-2.26,720012210>0.3,-2.44
FRAY,-2.13,720012210>0.3,-1.6008333333333333
MARK,2.09,720012210>0.3,1.6633333333333333
P38,-2.05,720012210>0.3,-3.2391666666666667
QIK,-1.98,720012210>0.3,-2.275
RIPK,1.98,720012210>0.3,1.2691666666666666
MLCK,-1.95,720012210>0.3,-0.8308333333333333
PLK,-1.94,720012210>0.3,-2.9433333333333334
PKCA,-1.79,720012210>0.3,-2.4466666666666668
MSN,-1.76,720012210>0.3,-0.5541666666666666
LKB,-1.7,720012210>0.3,-1.4725
PHK,-1.67,720012210>0.3,-1.56
CK1,-1.6,720012210>0.3,-2.104166666666667
MST,-1.52,720012210>0.3,-2.0058333333333334
ATR,-1.46,720012210>0.3,-1.355
DAPK,-1.39,720012210>0.3,-0.9291666666666667
PDHK,-1.37,720012210>0.3,-0.6858333333333333
MLK,-1.34,720012210>0.3,-0.8616666666666667
GSK,-1.33,720012210>0.3,-1.495
PRKDC,-1.29,720012210>0.3,-1.0841666666666667
RAD53,1.25,720012210>0.3,0.7608333333333334
NUAK,-1.23,720012210>0.3,-1.195
TTK,-1.22,720012210>0.3,-1.2
PKCH,1.21,720012210>0.3,-0.21833333333333332
BRSK,1.21,720012210>0.3,0.5175
TLK,-1.21,720012210>0.3,-1.205
NAK,-1.21,720012210>0.3,-1.215
PKN,-1.18,720012210>0.3,-1.0741666666666667
KHS,1.18,720012210>0.3,0.3491666666666667
PASK,1.15,720012210>0.3,0.8833333333333333
MOS,1.13,720012210>0.3,1.0725
IRAK,-1.09,720012210>0.3,-0.7391666666666667
VRK1,-1.03,720012210>0.3,-1.3883333333333334
CK2,-1,720012210>0.3,-0.4708333333333333
PKCD,0.96,720012210>0.3,0.5308333333333334
COT,0.89,720012210>0.3,0.2966666666666667
SLK,-0.88,720012210>0.3,0.21083333333333332
TAO,-0.88,720012210>0.3,-0.5108333333333334
NEK,-0.86,720012210>0.3,-0.7866666666666666
BUD32,-0.85,720012210>0.3,-0.8416666666666667
ULK,-0.85,720012210>0.3,-0.84
WNK,-0.84,720012210>0.3,-0.8433333333333334
NIK,-0.84,720012210>0.3,-0.8408333333333333
STE7,-0.83,720012210>0.3,-1.6208333333333333
DMPK,-0.83,720012210>0.3,-0.905
SGK,-0.82,720012210>0.3,-0.7541666666666667
CLK,-0.82,720012210>0.3,-0.8325
CAMKK,-0.81,720012210>0.3,-0.8425
PKD,0.74,720012210>0.3,0.30500000000000005
STKR,-0.73,720012210>0.3,-0.9475
ATM,-0.68,720012210>0.3,-0.9883333333333334
GRK,-0.62,720012210>0.3,-0.43083333333333335
CAMK2,-0.56,720012210>0.3,0.01416666666666666
MAPKAPK,0.54,720012210>0.3,0.07583333333333335
AMPK,0.45,720012210>0.3,0.08000000000000002
IKK,-0.44,720012210>0.3,-0.8591666666666666
PAKA,0.43,720012210>0.3,0.675
AUR,-0.4,720012210>0.3,-0.030833333333333355
BARK2,-0.32,720012210>0.3,0.5533333333333333
