Kinase,Z,method,AvgZ
SGK,-0.68,720012115>0.15,-0.23916666666666664
STE11,0.61,720012115>0.15,-0.42166666666666675
RAD53,-0.57,720012115>0.15,0.06666666666666665
RSK,-0.57,720012115>0.15,-0.4825
PKD,-0.52,720012115>0.15,-0.3908333333333333
GRK,-0.49,720012115>0.15,-0.5425
MST,-0.49,720012115>0.15,0.075
MSN,0.43,720012115>0.15,0.5966666666666667
PKCI,0.36,720012115>0.15,-0.46166666666666667
AUR,-0.3,720012115>0.15,0.005
PKA,0.29,720012115>0.15,-0.010000000000000047
HAL,0.29,720012115>0.15,0.33249999999999996
NAK,0.28,720012115>0.15,0.28333333333333327
PKN,0.28,720012115>0.15,-0.5641666666666667
PAKB,0.25,720012115>0.15,-0.30833333333333335
PIM,-0.24,720012115>0.15,-0.11499999999999998
GSK,-0.22,720012115>0.15,-0.3416666666666667
NEK,-0.22,720012115>0.15,0.15666666666666665
CK2,-0.17,720012115>0.15,-0.6583333333333333
RIPK,-0.17,720012115>0.15,-0.29500000000000004
MELK,-0.16,720012115>0.15,-0.10750000000000003
STKR,0.14,720012115>0.15,-0.22583333333333336
COT,-0.04,720012115>0.15,0.7116666666666667
PKCA,-3.83,720012115>0.2,-2.94
PHK,-3.35,720012115>0.2,-2.2600000000000002
QIK,-3.03,720012115>0.2,-1.7650000000000001
PEK,-2.62,720012115>0.2,-2.171666666666667
FRAY,-2.48,720012115>0.2,-1.2325
PAKA,-2.39,720012115>0.2,-1.055
CDK,-2.2,720012115>0.2,-2.0233333333333334
JNK,-2.18,720012115>0.2,-1.6424999999999998
PDHK,-2.11,720012115>0.2,-1.3458333333333332
PLK,-2.04,720012115>0.2,-0.9308333333333333
CAMK1,1.62,720012115>0.2,0.1783333333333333
SLK,1.58,720012115>0.2,0.2733333333333333
BRSK,1.57,720012115>0.2,0.4533333333333333
TAO,1.56,720012115>0.2,0.7341666666666667
STE11,1.54,720012115>0.2,-0.42166666666666675
CHK1,1.5,720012115>0.2,0.015833333333333335
NMO,-1.47,720012115>0.2,-1.3083333333333333
P38,-1.45,720012115>0.2,-1.5008333333333332
PDK1,-1.44,720012115>0.2,-0.9783333333333333
VRK1,-1.43,720012115>0.2,-0.019166666666666617
RAF,-1.39,720012115>0.2,-1.0108333333333333
DMPK,-1.39,720012115>0.2,-1.3725
DYRK,-1.29,720012115>0.2,-0.9416666666666668
CAMK2,1.29,720012115>0.2,0.585
ATM,-1.27,720012115>0.2,-0.41333333333333333
MLK,-1.18,720012115>0.2,-0.6124999999999999
BARK2,-1.12,720012115>0.2,-0.3933333333333333
CK1,-1.1,720012115>0.2,-1.0816666666666668
PKCD,-1.04,720012115>0.2,0.3566666666666667
ERK,-1.02,720012115>0.2,-1.3383333333333334
RAD53,-1.02,720012115>0.2,0.06666666666666665
AKT,-0.99,720012115>0.2,-1.0258333333333334
STE7,-0.97,720012115>0.2,-0.645
PRKDC,-0.94,720012115>0.2,-0.63
MSN,0.94,720012115>0.2,0.5966666666666667
PKN,-0.9,720012115>0.2,-0.5641666666666667
DAPK,-0.9,720012115>0.2,-0.5575
PKD,-0.89,720012115>0.2,-0.3908333333333333
PAKB,-0.89,720012115>0.2,-0.30833333333333335
TTK,-0.88,720012115>0.2,-0.6766666666666666
TLK,-0.88,720012115>0.2,-0.6816666666666666
NUAK,-0.87,720012115>0.2,-0.6825
STKR,0.87,720012115>0.2,-0.22583333333333336
PKCI,-0.81,720012115>0.2,-0.46166666666666667
MAPKAPK,-0.71,720012115>0.2,-0.6891666666666667
HAL,0.69,720012115>0.2,0.33249999999999996
NAK,0.67,720012115>0.2,0.28333333333333327
MOS,-0.66,720012115>0.2,0.9475
KHS,-0.64,720012115>0.2,-0.31583333333333335
NIK,-0.64,720012115>0.2,-0.48583333333333334
ULK,-0.63,720012115>0.2,-0.485
CLK,-0.63,720012115>0.2,-0.47333333333333333
IRAK,0.63,720012115>0.2,0.048333333333333346
PASK,-0.62,720012115>0.2,-0.47000000000000003
WNK,-0.62,720012115>0.2,-0.47833333333333333
CAMKK,-0.62,720012115>0.2,-0.4766666666666667
BUD32,-0.61,720012115>0.2,-0.4816666666666667
MLCK,0.6,720012115>0.2,0.4783333333333333
MST,-0.57,720012115>0.2,0.075
COT,0.57,720012115>0.2,0.7116666666666667
MTOR,-0.55,720012115>0.2,-0.6791666666666667
IKK,-0.53,720012115>0.2,-1.1033333333333333
GSK,-0.52,720012115>0.2,-0.3416666666666667
ATR,-0.44,720012115>0.2,-0.4183333333333333
NDR,-0.43,720012115>0.2,-0.5508333333333334
GRK,0.41,720012115>0.2,-0.5425
AMPK,-0.37,720012115>0.2,-0.5875
PKCH,-0.3,720012115>0.2,0.8966666666666667
MARK,0.29,720012115>0.2,0.5158333333333334
SGK,0.26,720012115>0.2,-0.23916666666666664
CK2,-0.23,720012115>0.2,-0.6583333333333333
PKG,0.17,720012115>0.2,0.07750000000000005
RSK,-0.16,720012115>0.2,-0.4825
RIPK,0.13,720012115>0.2,-0.29500000000000004
AUR,-0.11,720012115>0.2,0.005
LKB,-0.07,720012115>0.2,-0.47166666666666673
PIM,-0.06,720012115>0.2,-0.11499999999999998
PKA,-0.01,720012115>0.2,-0.010000000000000047
MELK,0.01,720012115>0.2,-0.10750000000000003
NEK,0.01,720012115>0.2,0.15666666666666665
PKCA,-5.3,720012115>0.3,-2.94
PHK,-4.05,720012115>0.3,-2.2600000000000002
QIK,-3.29,720012115>0.3,-1.7650000000000001
PEK,-2.57,720012115>0.3,-2.171666666666667
SLK,2.32,720012115>0.3,0.2733333333333333
MAPKAPK,-2.27,720012115>0.3,-0.6891666666666667
CK1,-2.26,720012115>0.3,-1.0816666666666668
PDHK,-2.18,720012115>0.3,-1.3458333333333332
DMPK,-2.1,720012115>0.3,-1.3725
FRAY,-2.06,720012115>0.3,-1.2325
P38,-1.96,720012115>0.3,-1.5008333333333332
RSK,-1.93,720012115>0.3,-0.4825
CDK,-1.85,720012115>0.3,-2.0233333333333334
RAD53,-1.81,720012115>0.3,0.06666666666666665
AMPK,-1.7,720012115>0.3,-0.5875
JNK,-1.69,720012115>0.3,-1.6424999999999998
COT,1.62,720012115>0.3,0.7116666666666667
PRKDC,-1.53,720012115>0.3,-0.63
RIPK,-1.53,720012115>0.3,-0.29500000000000004
PIM,-1.47,720012115>0.3,-0.11499999999999998
NAK,1.41,720012115>0.3,0.28333333333333327
IRAK,1.4,720012115>0.3,0.048333333333333346
SGK,-1.28,720012115>0.3,-0.23916666666666664
PAKA,-1.18,720012115>0.3,-1.055
DAPK,-1.05,720012115>0.3,-0.5575
RAF,-1.03,720012115>0.3,-1.0108333333333333
IKK,-1,720012115>0.3,-1.1033333333333333
VRK1,-0.97,720012115>0.3,-0.019166666666666617
NDR,-0.96,720012115>0.3,-0.5508333333333334
CAMK2,0.92,720012115>0.3,0.585
GRK,0.91,720012115>0.3,-0.5425
PKD,-0.86,720012115>0.3,-0.3908333333333333
ATM,-0.84,720012115>0.3,-0.41333333333333333
ATR,-0.84,720012115>0.3,-0.4183333333333333
NEK,-0.81,720012115>0.3,0.15666666666666665
MELK,-0.77,720012115>0.3,-0.10750000000000003
BARK2,-0.74,720012115>0.3,-0.3933333333333333
PKA,-0.68,720012115>0.3,-0.010000000000000047
AKT,-0.66,720012115>0.3,-1.0258333333333334
PLK,-0.64,720012115>0.3,-0.9308333333333333
TLK,-0.63,720012115>0.3,-0.6816666666666666
NUAK,-0.62,720012115>0.3,-0.6825
NMO,-0.62,720012115>0.3,-1.3083333333333333
PKN,-0.61,720012115>0.3,-0.5641666666666667
PAKB,-0.61,720012115>0.3,-0.30833333333333335
PKCI,-0.61,720012115>0.3,-0.46166666666666667
MLK,-0.6,720012115>0.3,-0.6124999999999999
HAL,-0.6,720012115>0.3,0.33249999999999996
TTK,-0.59,720012115>0.3,-0.6766666666666666
ERK,-0.57,720012115>0.3,-1.3383333333333334
AUR,-0.56,720012115>0.3,0.005
MSN,0.52,720012115>0.3,0.5966666666666667
CAMK1,0.51,720012115>0.3,0.1783333333333333
GSK,0.49,720012115>0.3,-0.3416666666666667
STE7,-0.47,720012115>0.3,-0.645
BRSK,-0.46,720012115>0.3,0.4533333333333333
NIK,-0.45,720012115>0.3,-0.48583333333333334
ULK,-0.45,720012115>0.3,-0.485
MOS,-0.44,720012115>0.3,0.9475
KHS,-0.43,720012115>0.3,-0.31583333333333335
WNK,-0.43,720012115>0.3,-0.47833333333333333
PASK,-0.43,720012115>0.3,-0.47000000000000003
CAMKK,-0.42,720012115>0.3,-0.4766666666666667
CLK,-0.42,720012115>0.3,-0.47333333333333333
TAO,-0.42,720012115>0.3,0.7341666666666667
STE11,0.41,720012115>0.3,-0.42166666666666675
BUD32,-0.41,720012115>0.3,-0.4816666666666667
PKCH,-0.38,720012115>0.3,0.8966666666666667
PDK1,-0.37,720012115>0.3,-0.9783333333333333
MLCK,0.3,720012115>0.3,0.4783333333333333
PKG,-0.29,720012115>0.3,0.07750000000000005
CK2,-0.28,720012115>0.3,-0.6583333333333333
LKB,0.27,720012115>0.3,-0.47166666666666673
DYRK,-0.16,720012115>0.3,-0.9416666666666668
STKR,-0.1,720012115>0.3,-0.22583333333333336
MARK,0.09,720012115>0.3,0.5158333333333334
MTOR,0.06,720012115>0.3,-0.6791666666666667
MST,0.03,720012115>0.3,0.075
PKCD,-0.03,720012115>0.3,0.3566666666666667
CHK1,-0.01,720012115>0.3,0.015833333333333335
PKCA,-2.68,720012115>0.4,-2.94
NAK,2.63,720012115>0.4,0.28333333333333327
IRAK,2.42,720012115>0.4,0.048333333333333346
PHK,-2.35,720012115>0.4,-2.2600000000000002
CAMK2,2.03,720012115>0.4,0.585
LKB,1.64,720012115>0.4,-0.47166666666666673
RSK,-1.62,720012115>0.4,-0.4825
MAPKAPK,-1.62,720012115>0.4,-0.6891666666666667
PEK,-1.59,720012115>0.4,-2.171666666666667
PKCD,1.41,720012115>0.4,0.3566666666666667
RAF,-1.38,720012115>0.4,-1.0108333333333333
STE7,1.3,720012115>0.4,-0.645
DMPK,-1.26,720012115>0.4,-1.3725
FRAY,-1.24,720012115>0.4,-1.2325
MLCK,1.24,720012115>0.4,0.4783333333333333
MST,1.24,720012115>0.4,0.075
AKT,-1.22,720012115>0.4,-1.0258333333333334
CK1,-1.19,720012115>0.4,-1.0816666666666668
CDK,-1.04,720012115>0.4,-2.0233333333333334
PKCH,1.03,720012115>0.4,0.8966666666666667
QIK,-1.02,720012115>0.4,-1.7650000000000001
ATR,-1,720012115>0.4,-0.4183333333333333
IKK,0.97,720012115>0.4,-1.1033333333333333
P38,-0.94,720012115>0.4,-1.5008333333333332
PRKDC,-0.93,720012115>0.4,-0.63
PKCI,-0.92,720012115>0.4,-0.46166666666666667
PAKA,-0.92,720012115>0.4,-1.055
RAD53,-0.87,720012115>0.4,0.06666666666666665
STKR,0.85,720012115>0.4,-0.22583333333333336
MLK,0.84,720012115>0.4,-0.6124999999999999
JNK,-0.75,720012115>0.4,-1.6424999999999998
PKG,-0.74,720012115>0.4,0.07750000000000005
CK2,0.69,720012115>0.4,-0.6583333333333333
PLK,-0.69,720012115>0.4,-0.9308333333333333
GSK,0.66,720012115>0.4,-0.3416666666666667
MARK,-0.66,720012115>0.4,0.5158333333333334
CAMK1,0.64,720012115>0.4,0.1783333333333333
NDR,-0.62,720012115>0.4,-0.5508333333333334
NEK,0.61,720012115>0.4,0.15666666666666665
VRK1,-0.6,720012115>0.4,-0.019166666666666617
SGK,-0.59,720012115>0.4,-0.23916666666666664
PKD,-0.59,720012115>0.4,-0.3908333333333333
PKA,-0.58,720012115>0.4,-0.010000000000000047
COT,-0.58,720012115>0.4,0.7116666666666667
MTOR,-0.56,720012115>0.4,-0.6791666666666667
ATM,-0.54,720012115>0.4,-0.41333333333333333
MSN,-0.52,720012115>0.4,0.5966666666666667
DAPK,-0.51,720012115>0.4,-0.5575
AMPK,-0.51,720012115>0.4,-0.5875
STE11,0.48,720012115>0.4,-0.42166666666666675
BARK2,-0.45,720012115>0.4,-0.3933333333333333
AUR,0.39,720012115>0.4,0.005
NMO,0.39,720012115>0.4,-1.3083333333333333
PKN,-0.39,720012115>0.4,-0.5641666666666667
TTK,-0.38,720012115>0.4,-0.6766666666666666
PAKB,-0.38,720012115>0.4,-0.30833333333333335
NUAK,-0.37,720012115>0.4,-0.6825
TLK,-0.37,720012115>0.4,-0.6816666666666666
PIM,-0.36,720012115>0.4,-0.11499999999999998
HAL,-0.36,720012115>0.4,0.33249999999999996
DYRK,0.36,720012115>0.4,-0.9416666666666668
RIPK,-0.34,720012115>0.4,-0.29500000000000004
GRK,0.32,720012115>0.4,-0.5425
ULK,-0.28,720012115>0.4,-0.485
KHS,-0.27,720012115>0.4,-0.31583333333333335
CAMKK,-0.27,720012115>0.4,-0.4766666666666667
NIK,-0.27,720012115>0.4,-0.48583333333333334
SLK,-0.27,720012115>0.4,0.2733333333333333
PASK,-0.26,720012115>0.4,-0.47000000000000003
CLK,-0.26,720012115>0.4,-0.47333333333333333
BRSK,-0.26,720012115>0.4,0.4533333333333333
BUD32,-0.26,720012115>0.4,-0.4816666666666667
TAO,-0.26,720012115>0.4,0.7341666666666667
MOS,-0.25,720012115>0.4,0.9475
WNK,-0.24,720012115>0.4,-0.47833333333333333
CHK1,0.19,720012115>0.4,0.015833333333333335
MELK,0.16,720012115>0.4,-0.10750000000000003
ERK,0.15,720012115>0.4,-1.3383333333333334
PDHK,0.03,720012115>0.4,-1.3458333333333332
PDK1,-0.02,720012115>0.4,-0.9783333333333333
CDK,-3.39,720012122>0.15,-2.0233333333333334
PKCA,-3.34,720012122>0.15,-2.94
JNK,-3.26,720012122>0.15,-1.6424999999999998
PEK,-2.91,720012122>0.15,-2.171666666666667
ERK,-2.64,720012122>0.15,-1.3383333333333334
AKT,-2.57,720012122>0.15,-1.0258333333333334
PKCD,2.49,720012122>0.15,0.3566666666666667
PKCH,2.47,720012122>0.15,0.8966666666666667
DMPK,-2.37,720012122>0.15,-1.3725
CAMK2,2.25,720012122>0.15,0.585
IKK,-2.07,720012122>0.15,-1.1033333333333333
NEK,2.04,720012122>0.15,0.15666666666666665
NMO,-2.02,720012122>0.15,-1.3083333333333333
P38,-2.01,720012122>0.15,-1.5008333333333332
QIK,-1.84,720012122>0.15,-1.7650000000000001
PDK1,-1.84,720012122>0.15,-0.9783333333333333
COT,1.83,720012122>0.15,0.7116666666666667
PHK,-1.79,720012122>0.15,-2.2600000000000002
DYRK,-1.78,720012122>0.15,-0.9416666666666668
MOS,1.75,720012122>0.15,0.9475
PDHK,-1.73,720012122>0.15,-1.3458333333333332
DAPK,-1.56,720012122>0.15,-0.5575
CK1,-1.37,720012122>0.15,-1.0816666666666668
GRK,-1.37,720012122>0.15,-0.5425
PAKA,-1.03,720012122>0.15,-1.055
PLK,-1.02,720012122>0.15,-0.9308333333333333
AMPK,-0.99,720012122>0.15,-0.5875
RAF,-0.99,720012122>0.15,-1.0108333333333333
IRAK,-0.99,720012122>0.15,0.048333333333333346
MELK,0.96,720012122>0.15,-0.10750000000000003
RAD53,0.83,720012122>0.15,0.06666666666666665
HAL,0.83,720012122>0.15,0.33249999999999996
NAK,0.82,720012122>0.15,0.28333333333333327
VRK1,0.82,720012122>0.15,-0.019166666666666617
PKN,-0.82,720012122>0.15,-0.5641666666666667
PAKB,-0.81,720012122>0.15,-0.30833333333333335
NDR,0.81,720012122>0.15,-0.5508333333333334
TTK,-0.81,720012122>0.15,-0.6766666666666666
TLK,-0.8,720012122>0.15,-0.6816666666666666
NUAK,-0.8,720012122>0.15,-0.6825
MLCK,0.8,720012122>0.15,0.4783333333333333
PKG,-0.77,720012122>0.15,0.07750000000000005
SGK,-0.71,720012122>0.15,-0.23916666666666664
PKD,-0.71,720012122>0.15,-0.3908333333333333
PRKDC,0.7,720012122>0.15,-0.63
STKR,-0.67,720012122>0.15,-0.22583333333333336
PIM,-0.64,720012122>0.15,-0.11499999999999998
GSK,-0.62,720012122>0.15,-0.3416666666666667
KHS,-0.59,720012122>0.15,-0.31583333333333335
BRSK,-0.58,720012122>0.15,0.4533333333333333
ULK,-0.58,720012122>0.15,-0.485
WNK,-0.58,720012122>0.15,-0.47833333333333333
NIK,-0.58,720012122>0.15,-0.48583333333333334
BUD32,-0.57,720012122>0.15,-0.4816666666666667
SLK,-0.57,720012122>0.15,0.2733333333333333
TAO,-0.56,720012122>0.15,0.7341666666666667
PASK,-0.55,720012122>0.15,-0.47000000000000003
CLK,-0.54,720012122>0.15,-0.47333333333333333
CAMKK,-0.54,720012122>0.15,-0.4766666666666667
PKCI,-0.54,720012122>0.15,-0.46166666666666667
ATR,0.5,720012122>0.15,-0.4183333333333333
MARK,0.48,720012122>0.15,0.5158333333333334
CAMK1,0.47,720012122>0.15,0.1783333333333333
MST,0.38,720012122>0.15,0.075
STE11,-0.36,720012122>0.15,-0.42166666666666675
BARK2,0.36,720012122>0.15,-0.3933333333333333
PKA,-0.34,720012122>0.15,-0.010000000000000047
MLK,-0.26,720012122>0.15,-0.6124999999999999
STE7,-0.24,720012122>0.15,-0.645
AUR,0.2,720012122>0.15,0.005
RIPK,-0.2,720012122>0.15,-0.29500000000000004
LKB,0.2,720012122>0.15,-0.47166666666666673
RSK,0.14,720012122>0.15,-0.4825
CHK1,-0.11,720012122>0.15,0.015833333333333335
MTOR,-0.08,720012122>0.15,-0.6791666666666667
MAPKAPK,-0.07,720012122>0.15,-0.6891666666666667
ATM,0.05,720012122>0.15,-0.41333333333333333
MSN,-0.02,720012122>0.15,0.5966666666666667
FRAY,0.02,720012122>0.15,-1.2325
CK2,-0.01,720012122>0.15,-0.6583333333333333
PKCD,3.51,720012122>0.2,0.3566666666666667
PKCA,-3.3,720012122>0.2,-2.94
ERK,-3.03,720012122>0.2,-1.3383333333333334
CDK,-3.02,720012122>0.2,-2.0233333333333334
PEK,-2.81,720012122>0.2,-2.171666666666667
PKCH,2.77,720012122>0.2,0.8966666666666667
JNK,-2.61,720012122>0.2,-1.6424999999999998
COT,2.37,720012122>0.2,0.7116666666666667
P38,-2.07,720012122>0.2,-1.5008333333333332
MOS,2.03,720012122>0.2,0.9475
PDHK,-1.99,720012122>0.2,-1.3458333333333332
DMPK,-1.95,720012122>0.2,-1.3725
CAMK2,1.88,720012122>0.2,0.585
DYRK,-1.76,720012122>0.2,-0.9416666666666668
NMO,-1.67,720012122>0.2,-1.3083333333333333
IKK,-1.64,720012122>0.2,-1.1033333333333333
PDK1,-1.63,720012122>0.2,-0.9783333333333333
AKT,-1.54,720012122>0.2,-1.0258333333333334
PHK,-1.39,720012122>0.2,-2.2600000000000002
QIK,-1.35,720012122>0.2,-1.7650000000000001
NDR,1.29,720012122>0.2,-0.5508333333333334
NEK,1.27,720012122>0.2,0.15666666666666665
VRK1,1.24,720012122>0.2,-0.019166666666666617
MLCK,1.19,720012122>0.2,0.4783333333333333
NAK,1.19,720012122>0.2,0.28333333333333327
IRAK,-1.13,720012122>0.2,0.048333333333333346
CHK1,-1.05,720012122>0.2,0.015833333333333335
PAKA,-1.03,720012122>0.2,-1.055
MELK,0.99,720012122>0.2,-0.10750000000000003
MARK,0.97,720012122>0.2,0.5158333333333334
GRK,-0.95,720012122>0.2,-0.5425
RAD53,0.94,720012122>0.2,0.06666666666666665
DAPK,-0.81,720012122>0.2,-0.5575
AUR,0.79,720012122>0.2,0.005
RAF,-0.79,720012122>0.2,-1.0108333333333333
CAMK1,0.7,720012122>0.2,0.1783333333333333
NUAK,-0.7,720012122>0.2,-0.6825
STE7,0.69,720012122>0.2,-0.645
BARK2,0.69,720012122>0.2,-0.3933333333333333
STE11,-0.68,720012122>0.2,-0.42166666666666675
HAL,-0.68,720012122>0.2,0.33249999999999996
TTK,-0.68,720012122>0.2,-0.6766666666666666
PKN,-0.67,720012122>0.2,-0.5641666666666667
PAKB,-0.66,720012122>0.2,-0.30833333333333335
TLK,-0.66,720012122>0.2,-0.6816666666666666
PLK,-0.66,720012122>0.2,-0.9308333333333333
PRKDC,0.57,720012122>0.2,-0.63
GSK,-0.51,720012122>0.2,-0.3416666666666667
TAO,-0.49,720012122>0.2,0.7341666666666667
WNK,-0.48,720012122>0.2,-0.47833333333333333
KHS,-0.48,720012122>0.2,-0.31583333333333335
RIPK,-0.48,720012122>0.2,-0.29500000000000004
NIK,-0.48,720012122>0.2,-0.48583333333333334
BUD32,-0.48,720012122>0.2,-0.4816666666666667
PASK,-0.47,720012122>0.2,-0.47000000000000003
CLK,-0.47,720012122>0.2,-0.47333333333333333
MLK,0.46,720012122>0.2,-0.6124999999999999
ULK,-0.46,720012122>0.2,-0.485
SLK,-0.46,720012122>0.2,0.2733333333333333
CAMKK,-0.46,720012122>0.2,-0.4766666666666667
CK2,-0.44,720012122>0.2,-0.6583333333333333
ATR,0.44,720012122>0.2,-0.4183333333333333
BRSK,-0.43,720012122>0.2,0.4533333333333333
PKD,-0.42,720012122>0.2,-0.3908333333333333
PKG,-0.41,720012122>0.2,0.07750000000000005
MSN,0.41,720012122>0.2,0.5966666666666667
PKA,0.4,720012122>0.2,-0.010000000000000047
FRAY,-0.39,720012122>0.2,-1.2325
ATM,0.35,720012122>0.2,-0.41333333333333333
STKR,-0.3,720012122>0.2,-0.22583333333333336
CK1,-0.3,720012122>0.2,-1.0816666666666668
AMPK,-0.27,720012122>0.2,-0.5875
MTOR,0.24,720012122>0.2,-0.6791666666666667
MST,0.22,720012122>0.2,0.075
RSK,-0.12,720012122>0.2,-0.4825
SGK,0.11,720012122>0.2,-0.23916666666666664
LKB,0.06,720012122>0.2,-0.47166666666666673
PIM,-0.06,720012122>0.2,-0.11499999999999998
PKCI,-0.05,720012122>0.2,-0.46166666666666667
MAPKAPK,-0.01,720012122>0.2,-0.6891666666666667
PKCA,-2.68,720012122>0.3,-2.94
CDK,-2.54,720012122>0.3,-2.0233333333333334
PEK,-2.32,720012122>0.3,-2.171666666666667
PKCH,2.09,720012122>0.3,0.8966666666666667
PKD,1.7,720012122>0.3,-0.3908333333333333
P38,-1.65,720012122>0.3,-1.5008333333333332
RAD53,1.52,720012122>0.3,0.06666666666666665
ATM,1.49,720012122>0.3,-0.41333333333333333
JNK,-1.48,720012122>0.3,-1.6424999999999998
PKCD,1.41,720012122>0.3,0.3566666666666667
ATR,1.33,720012122>0.3,-0.4183333333333333
VRK1,1.25,720012122>0.3,-0.019166666666666617
COT,1.24,720012122>0.3,0.7116666666666667
ERK,-1.23,720012122>0.3,-1.3383333333333334
AKT,-1.22,720012122>0.3,-1.0258333333333334
CK1,-1.19,720012122>0.3,-1.0816666666666668
IRAK,-1.03,720012122>0.3,0.048333333333333346
QIK,-1.02,720012122>0.3,-1.7650000000000001
PIM,1.02,720012122>0.3,-0.11499999999999998
CHK1,-0.99,720012122>0.3,0.015833333333333335
CAMK2,0.98,720012122>0.3,0.585
GRK,-0.94,720012122>0.3,-0.5425
PKCI,-0.92,720012122>0.3,-0.46166666666666667
PAKA,-0.92,720012122>0.3,-1.055
NMO,-0.88,720012122>0.3,-1.3083333333333333
PHK,-0.87,720012122>0.3,-2.2600000000000002
CK2,-0.77,720012122>0.3,-0.6583333333333333
PKG,-0.74,720012122>0.3,0.07750000000000005
STKR,-0.71,720012122>0.3,-0.22583333333333336
MELK,-0.7,720012122>0.3,-0.10750000000000003
PDK1,-0.7,720012122>0.3,-0.9783333333333333
PLK,-0.69,720012122>0.3,-0.9308333333333333
GSK,0.66,720012122>0.3,-0.3416666666666667
MARK,-0.66,720012122>0.3,0.5158333333333334
PDHK,-0.65,720012122>0.3,-1.3458333333333332
NDR,-0.62,720012122>0.3,-0.5508333333333334
NEK,0.61,720012122>0.3,0.15666666666666665
SGK,-0.59,720012122>0.3,-0.23916666666666664
MLCK,-0.59,720012122>0.3,0.4783333333333333
STE7,0.57,720012122>0.3,-0.645
MSN,-0.52,720012122>0.3,0.5966666666666667
DAPK,-0.51,720012122>0.3,-0.5575
STE11,0.48,720012122>0.3,-0.42166666666666675
DMPK,-0.46,720012122>0.3,-1.3725
BARK2,-0.45,720012122>0.3,-0.3933333333333333
RIPK,0.45,720012122>0.3,-0.29500000000000004
IKK,-0.44,720012122>0.3,-1.1033333333333333
AUR,0.39,720012122>0.3,0.005
RAF,0.39,720012122>0.3,-1.0108333333333333
PKN,-0.39,720012122>0.3,-0.5641666666666667
AMPK,0.39,720012122>0.3,-0.5875
TTK,-0.38,720012122>0.3,-0.6766666666666666
PAKB,-0.38,720012122>0.3,-0.30833333333333335
LKB,0.38,720012122>0.3,-0.47166666666666673
NUAK,-0.37,720012122>0.3,-0.6825
TLK,-0.37,720012122>0.3,-0.6816666666666666
HAL,-0.36,720012122>0.3,0.33249999999999996
NAK,-0.36,720012122>0.3,0.28333333333333327
