Kinase,Z,method,AvgZ
ATM,-1.85,720012103>0.2,-0.9233333333333333
FRAY,-1.8,720012103>0.2,-1.4875
ATR,-1.77,720012103>0.2,-1.7983333333333333
NEK,-1.7,720012103>0.2,-1.0699999999999998
PKG,1.68,720012103>0.2,2.9325
PKCH,-1.64,720012103>0.2,-1.1083333333333334
COT,1.61,720012103>0.2,0.8283333333333334
RAF,-1.56,720012103>0.2,-1.9108333333333334
RIPK,-1.56,720012103>0.2,0.03416666666666664
IRAK,-1.55,720012103>0.2,-0.44166666666666665
SGK,1.52,720012103>0.2,0.8658333333333333
BUD32,-1.5,720012103>0.2,-1.0008333333333335
NIK,-1.47,720012103>0.2,-0.9866666666666667
MOS,-1.47,720012103>0.2,-0.9858333333333333
CLK,-1.44,720012103>0.2,-0.985
BRSK,-1.43,720012103>0.2,-0.9716666666666667
CAMK2,-1.43,720012103>0.2,0.17499999999999988
WNK,-1.41,720012103>0.2,-0.9825
MSN,1.41,720012103>0.2,0.8358333333333333
ULK,-1.4,720012103>0.2,-0.9816666666666667
PRKDC,-1.39,720012103>0.2,-1.6583333333333332
CAMKK,-1.36,720012103>0.2,-0.9733333333333334
PKD,-1.33,720012103>0.2,0.8183333333333334
NDR,-1.33,720012103>0.2,-0.8791666666666667
CK2,-1.14,720012103>0.2,-0.2708333333333333
PKCI,1.04,720012103>0.2,1.35
PAKB,0.99,720012103>0.2,0.3141666666666667
HAL,0.96,720012103>0.2,0.8066666666666666
MELK,-0.94,720012103>0.2,-0.73
MAPKAPK,-0.93,720012103>0.2,-0.013333333333333355
AMPK,0.83,720012103>0.2,1.5216666666666667
TAO,0.72,720012103>0.2,0.4183333333333333
MLK,-0.7,720012103>0.2,-0.30583333333333335
SLK,0.69,720012103>0.2,0.2241666666666667
KHS,0.67,720012103>0.2,0.74
PASK,0.67,720012103>0.2,1.1108333333333333
RAD53,0.65,720012103>0.2,1.1583333333333332
DAPK,-0.64,720012103>0.2,-0.7041666666666666
MLCK,0.58,720012103>0.2,-0.10666666666666669
PKN,-0.53,720012103>0.2,-0.5308333333333334
NAK,-0.52,720012103>0.2,-0.4125
VRK1,-0.38,720012103>0.2,-1.055
AUR,-0.32,720012103>0.2,-0.2258333333333333
AKT,0.31,720012103>0.2,0.17583333333333334
RSK,0.21,720012103>0.2,1.31
PAKA,-0.2,720012103>0.2,0.9066666666666667
STKR,0.18,720012103>0.2,0.435
MARK,-0.12,720012103>0.2,0.35666666666666663
PIM,-0.11,720012103>0.2,0.7175
CHK1,0.1,720012103>0.2,0.42583333333333334
PKCD,0.09,720012103>0.2,0.855
GRK,-0.08,720012103>0.2,0.23083333333333333
BARK2,-0.02,720012103>0.2,-0.49916666666666676
ERK,-6.01,720012103>0.3,-4.84
PEK,-5.93,720012103>0.3,-4.005833333333333
DYRK,-5.77,720012103>0.3,-4.504166666666666
CDK,-5.53,720012103>0.3,-4.479166666666667
PKCA,-4.8,720012103>0.3,-3.586666666666667
JNK,-4.52,720012103>0.3,-3.61
PDK1,-4.35,720012103>0.3,-3.799166666666667
NMO,-4.29,720012103>0.3,-2.9541666666666666
PLK,-4.18,720012103>0.3,-3.158333333333333
STE7,-4.09,720012103>0.3,-2.35
PKA,3.47,720012103>0.3,2.8908333333333336
CK1,-3.4,720012103>0.3,-1.9408333333333334
P38,-3.27,720012103>0.3,-3.0483333333333333
LKB,-2.96,720012103>0.3,-1.9766666666666666
PKG,2.78,720012103>0.3,2.9325
IKK,-2.39,720012103>0.3,-1.3708333333333333
GSK,-2.39,720012103>0.3,-1.2249999999999999
PKCH,-2.15,720012103>0.3,-1.1083333333333334
SGK,2.11,720012103>0.3,0.8658333333333333
STE11,-2.07,720012103>0.3,-0.9316666666666666
MST,-1.99,720012103>0.3,-2.091666666666667
MTOR,-1.99,720012103>0.3,-1.7858333333333334
NEK,-1.97,720012103>0.3,-1.0699999999999998
CAMK1,1.93,720012103>0.3,2.42
ATR,-1.82,720012103>0.3,-1.7983333333333333
TTK,-1.81,720012103>0.3,-1.4016666666666666
TLK,-1.8,720012103>0.3,-1.395
COT,1.77,720012103>0.3,0.8283333333333334
NUAK,-1.75,720012103>0.3,-1.3833333333333333
FRAY,-1.7,720012103>0.3,-1.4875
QIK,-1.66,720012103>0.3,-1.5683333333333334
MSN,1.58,720012103>0.3,0.8358333333333333
IRAK,-1.52,720012103>0.3,-0.44166666666666665
ATM,-1.51,720012103>0.3,-0.9233333333333333
CK2,-1.46,720012103>0.3,-0.2708333333333333
PRKDC,-1.45,720012103>0.3,-1.6583333333333332
AMPK,1.43,720012103>0.3,1.5216666666666667
PHK,-1.43,720012103>0.3,-1.475
PKCI,1.41,720012103>0.3,1.35
RAF,-1.33,720012103>0.3,-1.9108333333333334
CAMK2,-1.32,720012103>0.3,0.17499999999999988
RSK,1.3,720012103>0.3,1.31
BRSK,-1.3,720012103>0.3,-0.9716666666666667
CAMKK,-1.29,720012103>0.3,-0.9733333333333334
BUD32,-1.28,720012103>0.3,-1.0008333333333335
ULK,-1.26,720012103>0.3,-0.9816666666666667
AKT,1.26,720012103>0.3,0.17583333333333334
NIK,-1.26,720012103>0.3,-0.9866666666666667
CLK,-1.25,720012103>0.3,-0.985
MOS,-1.25,720012103>0.3,-0.9858333333333333
WNK,-1.24,720012103>0.3,-0.9825
PDHK,-1.15,720012103>0.3,-0.08999999999999997
HAL,1.14,720012103>0.3,0.8066666666666666
PAKB,1.13,720012103>0.3,0.3141666666666667
RAD53,1.09,720012103>0.3,1.1583333333333332
PIM,1.07,720012103>0.3,0.7175
DMPK,-1.06,720012103>0.3,-0.7166666666666667
VRK1,-1.05,720012103>0.3,-1.055
MELK,-1.02,720012103>0.3,-0.73
RIPK,-0.99,720012103>0.3,0.03416666666666664
NDR,-0.97,720012103>0.3,-0.8791666666666667
MLCK,0.87,720012103>0.3,-0.10666666666666669
SLK,0.81,720012103>0.3,0.2241666666666667
TAO,0.81,720012103>0.3,0.4183333333333333
PASK,0.8,720012103>0.3,1.1108333333333333
KHS,0.79,720012103>0.3,0.74
PAKA,0.64,720012103>0.3,0.9066666666666667
PKCD,0.6,720012103>0.3,0.855
GRK,0.37,720012103>0.3,0.23083333333333333
NAK,-0.33,720012103>0.3,-0.4125
PKN,-0.32,720012103>0.3,-0.5308333333333334
STKR,-0.29,720012103>0.3,0.435
MARK,0.24,720012103>0.3,0.35666666666666663
PKD,-0.18,720012103>0.3,0.8183333333333334
BARK2,0.17,720012103>0.3,-0.49916666666666676
AUR,0.12,720012103>0.3,-0.2258333333333333
MAPKAPK,-0.11,720012103>0.3,-0.013333333333333355
DAPK,0.05,720012103>0.3,-0.7041666666666666
MLK,-0.03,720012103>0.3,-0.30583333333333335
CHK1,0,720012103>0.3,0.42583333333333334
ERK,-6.03,720012103>0.4,-4.84
DYRK,-5.19,720012103>0.4,-4.504166666666666
CDK,-5.16,720012103>0.4,-4.479166666666667
PEK,-4.81,720012103>0.4,-4.005833333333333
PDK1,-3.97,720012103>0.4,-3.799166666666667
PKA,3.72,720012103>0.4,2.8908333333333336
JNK,-3.71,720012103>0.4,-3.61
NMO,-3.59,720012103>0.4,-2.9541666666666666
PKG,3.57,720012103>0.4,2.9325
PLK,-3.56,720012103>0.4,-3.158333333333333
P38,-3.55,720012103>0.4,-3.0483333333333333
STE7,-3.2,720012103>0.4,-2.35
PKCA,-3.18,720012103>0.4,-3.586666666666667
LKB,-2.92,720012103>0.4,-1.9766666666666666
CAMK1,2.42,720012103>0.4,2.42
CK1,-2.34,720012103>0.4,-1.9408333333333334
GSK,-2.24,720012103>0.4,-1.2249999999999999
PKCI,2.08,720012103>0.4,1.35
RAF,-2.03,720012103>0.4,-1.9108333333333334
AMPK,2.01,720012103>0.4,1.5216666666666667
RAD53,1.94,720012103>0.4,1.1583333333333332
MTOR,-1.8,720012103>0.4,-1.7858333333333334
IRAK,-1.8,720012103>0.4,-0.44166666666666665
PIM,1.76,720012103>0.4,0.7175
FRAY,-1.62,720012103>0.4,-1.4875
ATR,-1.61,720012103>0.4,-1.7983333333333333
SGK,1.57,720012103>0.4,0.8658333333333333
TLK,-1.5,720012103>0.4,-1.395
TTK,-1.48,720012103>0.4,-1.4016666666666666
RSK,1.46,720012103>0.4,1.31
VRK1,-1.45,720012103>0.4,-1.055
NUAK,-1.45,720012103>0.4,-1.3833333333333333
STE11,-1.44,720012103>0.4,-0.9316666666666666
NDR,-1.42,720012103>0.4,-0.8791666666666667
IKK,-1.39,720012103>0.4,-1.3708333333333333
HAL,1.38,720012103>0.4,0.8066666666666666
PAKB,1.35,720012103>0.4,0.3141666666666667
PKCD,1.32,720012103>0.4,0.855
MST,-1.29,720012103>0.4,-2.091666666666667
QIK,-1.28,720012103>0.4,-1.5683333333333334
PKCH,-1.19,720012103>0.4,-1.1083333333333334
PAKA,1.14,720012103>0.4,0.9066666666666667
ATM,-1.09,720012103>0.4,-0.9233333333333333
CLK,-1.05,720012103>0.4,-0.985
ULK,-1.04,720012103>0.4,-0.9816666666666667
NIK,-1.04,720012103>0.4,-0.9866666666666667
WNK,-1.04,720012103>0.4,-0.9825
BUD32,-1.04,720012103>0.4,-1.0008333333333335
CAMKK,-1.03,720012103>0.4,-0.9733333333333334
MOS,-1.02,720012103>0.4,-0.9858333333333333
PKD,1.01,720012103>0.4,0.8183333333333334
TAO,0.99,720012103>0.4,0.4183333333333333
BRSK,-0.99,720012103>0.4,-0.9716666666666667
SLK,0.98,720012103>0.4,0.2241666666666667
KHS,0.97,720012103>0.4,0.74
MSN,0.95,720012103>0.4,0.8358333333333333
PASK,0.93,720012103>0.4,1.1108333333333333
NEK,-0.91,720012103>0.4,-1.0699999999999998
AKT,0.9,720012103>0.4,0.17583333333333334
CK2,-0.85,720012103>0.4,-0.2708333333333333
PHK,-0.8,720012103>0.4,-1.475
CHK1,0.73,720012103>0.4,0.42583333333333334
PRKDC,-0.69,720012103>0.4,-1.6583333333333332
MLCK,-0.56,720012103>0.4,-0.10666666666666669
BARK2,0.53,720012103>0.4,-0.49916666666666676
STKR,-0.47,720012103>0.4,0.435
MAPKAPK,-0.46,720012103>0.4,-0.013333333333333355
CAMK2,-0.41,720012103>0.4,0.17499999999999988
COT,0.38,720012103>0.4,0.8283333333333334
PDHK,0.31,720012103>0.4,-0.08999999999999997
RIPK,-0.25,720012103>0.4,0.03416666666666664
DMPK,0.25,720012103>0.4,-0.7166666666666667
DAPK,0.24,720012103>0.4,-0.7041666666666666
MELK,-0.24,720012103>0.4,-0.73
AUR,0.24,720012103>0.4,-0.2258333333333333
MLK,-0.15,720012103>0.4,-0.30583333333333335
MARK,-0.14,720012103>0.4,0.35666666666666663
GRK,-0.13,720012103>0.4,0.23083333333333333
PKN,-0.04,720012103>0.4,-0.5308333333333334
NAK,-0.03,720012103>0.4,-0.4125
DYRK,-4.79,720012113>0.15,-4.504166666666666
ERK,-4.46,720012113>0.15,-4.84
PDK1,-3.79,720012113>0.15,-3.799166666666667
P38,-3.71,720012113>0.15,-3.0483333333333333
PKCA,-3.66,720012113>0.15,-3.586666666666667
CDK,-3.56,720012113>0.15,-4.479166666666667
PKG,3.53,720012113>0.15,2.9325
PKA,3.51,720012113>0.15,2.8908333333333336
JNK,-3.44,720012113>0.15,-3.61
PEK,-3.34,720012113>0.15,-4.005833333333333
PLK,-3.12,720012113>0.15,-3.158333333333333
PRKDC,-2.8,720012113>0.15,-1.6583333333333332
NMO,-2.56,720012113>0.15,-2.9541666666666666
AMPK,2.51,720012113>0.15,1.5216666666666667
STE7,-2.48,720012113>0.15,-2.35
ATR,-2.47,720012113>0.15,-1.7983333333333333
CAMK1,2.39,720012113>0.15,2.42
COT,2.35,720012113>0.15,0.8283333333333334
RSK,2.23,720012113>0.15,1.31
MSN,2.21,720012113>0.15,0.8358333333333333
VRK1,-2.14,720012113>0.15,-1.055
LKB,-2.03,720012113>0.15,-1.9766666666666666
STE11,-1.78,720012113>0.15,-0.9316666666666666
MST,-1.75,720012113>0.15,-2.091666666666667
RAD53,1.7,720012113>0.15,1.1583333333333332
FRAY,-1.68,720012113>0.15,-1.4875
MTOR,-1.66,720012113>0.15,-1.7858333333333334
SGK,1.6,720012113>0.15,0.8658333333333333
RAF,-1.52,720012113>0.15,-1.9108333333333334
HAL,1.5,720012113>0.15,0.8066666666666666
PAKB,1.48,720012113>0.15,0.3141666666666667
NEK,-1.39,720012113>0.15,-1.0699999999999998
PKCH,-1.35,720012113>0.15,-1.1083333333333334
TTK,-1.35,720012113>0.15,-1.4016666666666666
NUAK,-1.34,720012113>0.15,-1.3833333333333333
PKN,-1.33,720012113>0.15,-0.5308333333333334
CK1,-1.32,720012113>0.15,-1.9408333333333334
TLK,-1.3,720012113>0.15,-1.395
QIK,-1.29,720012113>0.15,-1.5683333333333334
PKCI,1.11,720012113>0.15,1.35
PIM,1.08,720012113>0.15,0.7175
PKCD,1.07,720012113>0.15,0.855
SLK,1.05,720012113>0.15,0.2241666666666667
KHS,1.05,720012113>0.15,0.74
PASK,1.04,720012113>0.15,1.1108333333333333
TAO,1.04,720012113>0.15,0.4183333333333333
CAMK2,1.02,720012113>0.15,0.17499999999999988
CLK,-0.98,720012113>0.15,-0.985
NIK,-0.98,720012113>0.15,-0.9866666666666667
CAMKK,-0.97,720012113>0.15,-0.9733333333333334
MARK,0.97,720012113>0.15,0.35666666666666663
WNK,-0.96,720012113>0.15,-0.9825
MOS,-0.96,720012113>0.15,-0.9858333333333333
PKD,0.96,720012113>0.15,0.8183333333333334
BRSK,-0.95,720012113>0.15,-0.9716666666666667
ULK,-0.94,720012113>0.15,-0.9816666666666667
ATM,-0.92,720012113>0.15,-0.9233333333333333
PAKA,0.92,720012113>0.15,0.9066666666666667
PDHK,0.91,720012113>0.15,-0.08999999999999997
GSK,-0.91,720012113>0.15,-1.2249999999999999
BUD32,-0.91,720012113>0.15,-1.0008333333333335
IKK,-0.9,720012113>0.15,-1.3708333333333333
AUR,-0.74,720012113>0.15,-0.2258333333333333
AKT,0.71,720012113>0.15,0.17583333333333334
MLCK,0.57,720012113>0.15,-0.10666666666666669
CHK1,0.5,720012113>0.15,0.42583333333333334
BARK2,-0.5,720012113>0.15,-0.49916666666666676
MAPKAPK,-0.48,720012113>0.15,-0.013333333333333355
STKR,0.48,720012113>0.15,0.435
GRK,-0.37,720012113>0.15,0.23083333333333333
NDR,-0.36,720012113>0.15,-0.8791666666666667
PHK,-0.35,720012113>0.15,-1.475
RIPK,0.33,720012113>0.15,0.03416666666666664
MLK,0.22,720012113>0.15,-0.30583333333333335
IRAK,0.2,720012113>0.15,-0.44166666666666665
DAPK,-0.16,720012113>0.15,-0.7041666666666666
CK2,0.15,720012113>0.15,-0.2708333333333333
MELK,-0.14,720012113>0.15,-0.73
DMPK,0.06,720012113>0.15,-0.7166666666666667
NAK,0.05,720012113>0.15,-0.4125
ERK,-4.74,720012113>0.2,-4.84
PKG,4.32,720012113>0.2,2.9325
PKA,4.29,720012113>0.2,2.8908333333333336
DYRK,-4.07,720012113>0.2,-4.504166666666666
JNK,-3.71,720012113>0.2,-3.61
CDK,-3.57,720012113>0.2,-4.479166666666667
P38,-3.19,720012113>0.2,-3.0483333333333333
PDK1,-3.13,720012113>0.2,-3.799166666666667
PLK,-2.81,720012113>0.2,-3.158333333333333
PEK,-2.75,720012113>0.2,-4.005833333333333
AMPK,2.68,720012113>0.2,1.5216666666666667
MSN,2.62,720012113>0.2,0.8358333333333333
RSK,2.52,720012113>0.2,1.31
CAMK1,2.37,720012113>0.2,2.42
PKCH,-2.26,720012113>0.2,-1.1083333333333334
PRKDC,-2.22,720012113>0.2,-1.6583333333333332
PKCA,-2.13,720012113>0.2,-3.586666666666667
RAD53,2.11,720012113>0.2,1.1583333333333332
NMO,-2.06,720012113>0.2,-2.9541666666666666
MST,-2.05,720012113>0.2,-2.091666666666667
LKB,-2.05,720012113>0.2,-1.9766666666666666
COT,1.92,720012113>0.2,0.8283333333333334
ATR,-1.77,720012113>0.2,-1.7983333333333333
VRK1,-1.75,720012113>0.2,-1.055
MTOR,-1.63,720012113>0.2,-1.7858333333333334
GSK,-1.51,720012113>0.2,-1.2249999999999999
RAF,-1.46,720012113>0.2,-1.9108333333333334
FRAY,-1.36,720012113>0.2,-1.4875
PIM,1.33,720012113>0.2,0.7175
PKD,1.3,720012113>0.2,0.8183333333333334
PASK,1.28,720012113>0.2,1.1108333333333333
TAO,1.28,720012113>0.2,0.4183333333333333
STE7,-1.27,720012113>0.2,-2.35
KHS,1.27,720012113>0.2,0.74
STE11,-1.27,720012113>0.2,-0.9316666666666666
SLK,1.25,720012113>0.2,0.2241666666666667
PKCD,1.24,720012113>0.2,0.855
CHK1,1.21,720012113>0.2,0.42583333333333334
PKCI,1.16,720012113>0.2,1.35
TLK,-1.13,720012113>0.2,-1.395
TTK,-1.12,720012113>0.2,-1.4016666666666666
NUAK,-1.11,720012113>0.2,-1.3833333333333333
STKR,1.11,720012113>0.2,0.435
QIK,-1.1,720012113>0.2,-1.5683333333333334
PKN,-1.09,720012113>0.2,-0.5308333333333334
NEK,-1.01,720012113>0.2,-1.0699999999999998
AKT,1.01,720012113>0.2,0.17583333333333334
PAKA,0.95,720012113>0.2,0.9066666666666667
SGK,0.95,720012113>0.2,0.8658333333333333
MLCK,-0.88,720012113>0.2,-0.10666666666666669
NDR,-0.83,720012113>0.2,-0.8791666666666667
BUD32,-0.83,720012113>0.2,-1.0008333333333335
PDHK,0.8,720012113>0.2,-0.08999999999999997
MOS,-0.8,720012113>0.2,-0.9858333333333333
WNK,-0.8,720012113>0.2,-0.9825
NIK,-0.79,720012113>0.2,-0.9866666666666667
ULK,-0.79,720012113>0.2,-0.9816666666666667
CAMKK,-0.79,720012113>0.2,-0.9733333333333334
CLK,-0.78,720012113>0.2,-0.985
BRSK,-0.77,720012113>0.2,-0.9716666666666667
IKK,-0.77,720012113>0.2,-1.3708333333333333
CK2,0.69,720012113>0.2,-0.2708333333333333
DMPK,0.63,720012113>0.2,-0.7166666666666667
CK1,-0.63,720012113>0.2,-1.9408333333333334
MARK,0.59,720012113>0.2,0.35666666666666663
ATM,-0.56,720012113>0.2,-0.9233333333333333
DAPK,-0.52,720012113>0.2,-0.7041666666666666
MAPKAPK,0.47,720012113>0.2,-0.013333333333333355
IRAK,0.39,720012113>0.2,-0.44166666666666665
PAKB,0.35,720012113>0.2,0.3141666666666667
MELK,-0.34,720012113>0.2,-0.73
HAL,0.34,720012113>0.2,0.8066666666666666
NAK,0.33,720012113>0.2,-0.4125
GRK,0.28,720012113>0.2,0.23083333333333333
CAMK2,0.23,720012113>0.2,0.17499999999999988
RIPK,0.18,720012113>0.2,0.03416666666666664
BARK2,-0.17,720012113>0.2,-0.49916666666666676
AUR,-0.14,720012113>0.2,-0.2258333333333333
PHK,-0.07,720012113>0.2,-1.475
MLK,0.06,720012113>0.2,-0.30583333333333335
ERK,-5.01,720012113>0.3,-4.84
DYRK,-4.22,720012113>0.3,-4.504166666666666
PKA,4.03,720012113>0.3,2.8908333333333336
PDK1,-3.96,720012113>0.3,-3.799166666666667
PKG,3.74,720012113>0.3,2.9325
CDK,-3.73,720012113>0.3,-4.479166666666667
JNK,-3.46,720012113>0.3,-3.61
P38,-3.01,720012113>0.3,-3.0483333333333333
CAMK1,2.94,720012113>0.3,2.42
PEK,-2.79,720012113>0.3,-4.005833333333333
MST,-2.42,720012113>0.3,-2.091666666666667
AMPK,2.41,720012113>0.3,1.5216666666666667
PLK,-2.39,720012113>0.3,-3.158333333333333
RSK,2.29,720012113>0.3,1.31
PKD,2.26,720012113>0.3,0.8183333333333334
PKCA,-2.23,720012113>0.3,-3.586666666666667
PKCH,-1.92,720012113>0.3,-1.1083333333333334
PRKDC,-1.9,720012113>0.3,-1.6583333333333332
LKB,-1.8,720012113>0.3,-1.9766666666666666
NMO,-1.75,720012113>0.3,-2.9541666666666666
PAKA,1.74,720012113>0.3,0.9066666666666667
PKCD,1.66,720012113>0.3,0.855
VRK1,-1.6,720012113>0.3,-1.055
MTOR,-1.56,720012113>0.3,-1.7858333333333334
PKCI,1.54,720012113>0.3,1.35
ATR,-1.45,720012113>0.3,-1.7983333333333333
RAF,-1.43,720012113>0.3,-1.9108333333333334
TAO,1.43,720012113>0.3,0.4183333333333333
PASK,1.42,720012113>0.3,1.1108333333333333
KHS,1.42,720012113>0.3,0.74
FRAY,-1.36,720012113>0.3,-1.4875
STKR,1.35,720012113>0.3,0.435
RAD53,1.24,720012113>0.3,1.1583333333333332
CK2,1.03,720012113>0.3,-0.2708333333333333
GSK,-1.03,720012113>0.3,-1.2249999999999999
TTK,-1.03,720012113>0.3,-1.4016666666666666
CHK1,1.01,720012113>0.3,0.42583333333333334
TLK,-1.01,720012113>0.3,-1.395
PKN,-1,720012113>0.3,-0.5308333333333334
NUAK,-1,720012113>0.3,-1.3833333333333333
MARK,0.94,720012113>0.3,0.35666666666666663
QIK,-0.92,720012113>0.3,-1.5683333333333334
STE11,-0.92,720012113>0.3,-0.9316666666666666
DAPK,-0.89,720012113>0.3,-0.7041666666666666
PDHK,0.84,720012113>0.3,-0.08999999999999997
PIM,0.8,720012113>0.3,0.7175
CAMK2,0.74,720012113>0.3,0.17499999999999988
ULK,-0.73,720012113>0.3,-0.9816666666666667
NIK,-0.72,720012113>0.3,-0.9866666666666667
MOS,-0.72,720012113>0.3,-0.9858333333333333
SLK,-0.71,720012113>0.3,0.2241666666666667
WNK,-0.71,720012113>0.3,-0.9825
STE7,-0.71,720012113>0.3,-2.35
BUD32,-0.7,720012113>0.3,-1.0008333333333335
BRSK,-0.7,720012113>0.3,-0.9716666666666667
CLK,-0.7,720012113>0.3,-0.985
MSN,0.69,720012113>0.3,0.8358333333333333
CAMKK,-0.69,720012113>0.3,-0.9733333333333334
CK1,-0.68,720012113>0.3,-1.9408333333333334
AKT,0.66,720012113>0.3,0.17583333333333334
GRK,0.65,720012113>0.3,0.23083333333333333
SGK,0.63,720012113>0.3,0.8658333333333333
MELK,-0.61,720012113>0.3,-0.73
NDR,-0.6,720012113>0.3,-0.8791666666666667
MLCK,-0.58,720012113>0.3,-0.10666666666666669
MLK,0.56,720012113>0.3,-0.30583333333333335
RIPK,0.54,720012113>0.3,0.03416666666666664
PHK,-0.52,720012113>0.3,-1.475
