Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
AURKB,-18.96716745402507,43,PTM-SEA,0.39473684210526316,2,OTHER,AUR,AUR,AURKB
CDK3,0,55,PTM-SEA,0,1,CMGC,CDK,CDC2,CDK3
CDK6,-108.83076923076923,2,PTM-SEA,0.9736842105263158,4,CMGC,CDK,CDK4,CDK6
CDK5,-85.8929227781801,8,PTM-SEA,0.8947368421052632,4,CMGC,CDK,CDK5,CDK5
PRKCE,-0.06081975155059016,54,PTM-SEA,0.25,2,AGC,PKC,ETA,PRKCE
PRKCQ,-96.51732798036353,6,PTM-SEA,0.9210526315789473,4,AGC,PKC,DELTA,PRKCQ
PRKCZ,38.748191136851,26,PTM-SEA,0.6578947368421053,3,AGC,PKC,IOTA,PRKCZ
PRKCD,69.44866713132335,13,PTM-SEA,0.8289473684210527,4,AGC,PKC,DELTA,PRKCD
PRKAA1,20.40650873963014,40,PTM-SEA,0.4473684210526316,2,CAMK,CAMKL,AMPK,PRKAA1
PAK1,-33.008639374789034,29,PTM-SEA,0.618421052631579,3,STE,STE20,PAKA,PAK1
PAK2,79.60769230769232,10,PTM-SEA,0.868421052631579,4,STE,STE20,PAKA,PAK2
PRKG2,-44.299923725897216,21,PTM-SEA,0.7236842105263158,3,AGC,PKG,PKG,PRKG2
ROCK1,-108.75787807036399,3,PTM-SEA,0.9605263157894737,4,AGC,DMPK,ROCK,ROCK1
ATR,0,55,PTM-SEA,0,1,ATYPICAL,PIKK,ATR,ATR
CAMK2G,0,55,PTM-SEA,0,1,CAMK,CAMK2,CAMK2,CAMK2G
DYRK1A,20.84350290261318,39,PTM-SEA,0.4605263157894737,2,CMGC,DYRK,DYRK1,DYRK1A
PRKG1,44.32860752492459,20,PTM-SEA,0.7368421052631579,3,AGC,PKG,PKG,PRKG1
PRKD1,49.3925930483154,19,PTM-SEA,0.75,4,CAMK,PKD,PKD,PRKD1
RPS6KA2,12.82548622882801,48,PTM-SEA,0.32894736842105265,2,AGC,RSK,RSK,RPS6KA2
RPS6KA1,15.364820964539193,46,PTM-SEA,0.35526315789473684,2,AGC,RSK,RSK,RPS6KA1
PKN1,-81.04997109107083,9,PTM-SEA,0.881578947368421,4,AGC,PKN,PKN,PKN1
MAPK14,52.470499607945705,18,PTM-SEA,0.7631578947368421,4,CMGC,MAPK,P38,MAPK14
PIM3,-25.333052435971496,37,PTM-SEA,0.4868421052631579,2,CAMK,PIM,PIM,PIM3
BRSK2,0,55,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK2
BRSK1,0,55,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK1
DYRK2,0,55,PTM-SEA,0,1,CMGC,DYRK,DYRK2,DYRK2
PASK,0,55,PTM-SEA,0,1,CAMK,CAMKL,PASK,PASK
VRK1,0,55,PTM-SEA,0,1,CK1,VRK,VRK,VRK1
PRKD2,0,55,PTM-SEA,0,1,CAMK,PKD,PKD,PRKD2
PLK3,0,55,PTM-SEA,0,1,OTHER,PLK,PLK2,PLK3
NEK6,0,55,PTM-SEA,0,1,OTHER,NEK,NEK6,NEK6
PIM2,-8.040235256610718,50,PTM-SEA,0.3026315789473684,2,CAMK,PIM,PIM,PIM2
AKT3,8.896075733808761,49,PTM-SEA,0.3157894736842105,2,AGC,AKT,AKT,AKT3
AAK1,303,267,KEA3,0.08857142857142856,1,OTHER,NAK,BIKE,AAK1
ABL1,63.666666666666664,44,KEA3,0.8571428571428571,4,TK,ABL,ABL,ABL1
ABL2,167.33333333333334,169,KEA3,0.4114285714285714,2,TK,ABL,ABL,ABL2
ACVR1,144,139,KEA3,0.5114285714285715,3,TKL,STKR,TYPE1,ACVR1
ACVR1B,224,218,KEA3,0.23714285714285716,1,TKL,STKR,TYPE1,ACVR1B
ACVR2B,212,204,KEA3,0.29428571428571426,2,TKL,STKR,TYPE2,ACVR2B
AKT1,28,14,KEA3,0.96,4,AGC,AKT,AKT,AKT1
AKT2,48,30,KEA3,0.9085714285714286,4,AGC,AKT,AKT,AKT2
AKT3,68,49,KEA3,0.84,4,AGC,AKT,AKT,AKT3
ALK,35,20,KEA3,0.9428571428571428,4,TK,ALK,ALK,ALK
ARAF,110,101,KEA3,0.6457142857142857,3,TKL,RAF,RAF,ARAF
ATM,101.66666666666667,90,KEA3,0.6914285714285714,3,ATYPICAL,PIKK,ATM,ATM
ATR,36,21,KEA3,0.94,4,ATYPICAL,PIKK,ATR,ATR
AURKA,54.333333333333336,34,KEA3,0.8914285714285715,4,OTHER,AUR,AUR,AURKA
AURKB,71.66666666666667,51,KEA3,0.8342857142857143,4,OTHER,AUR,AUR,AURKB
AURKC,185.5,184,KEA3,0.3628571428571429,2,OTHER,AUR,AUR,AURKC
AXL,205.5,200,KEA3,0.31142857142857144,2,TK,AXL,AXL,AXL
BLK,259.5,236,KEA3,0.17714285714285713,1,TK,SRC,SRCB,BLK
BMP2K,326,287,KEA3,0.03142857142857143,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,177,180,KEA3,0.3742857142857143,2,TKL,STKR,TYPE1,BMPR1A
BMPR1B,117,110,KEA3,0.6142857142857143,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,226,222,KEA3,0.22285714285714286,1,TKL,STKR,TYPE2,BMPR2
BMX,91.33333333333333,79,KEA3,0.7285714285714285,3,TK,TEC,TEC,BMX
BRAF,167,168,KEA3,0.4142857142857143,2,TKL,RAF,RAF,BRAF
BRSK1,225.33333333333334,221,KEA3,0.22857142857142856,1,CAMK,CAMKL,BRSK,BRSK1
BRSK2,309,273,KEA3,0.07142857142857142,1,CAMK,CAMKL,BRSK,BRSK2
BTK,59,41,KEA3,0.8685714285714285,4,TK,TEC,TEC,BTK
BUB1,121.5,115,KEA3,0.5942857142857143,3,OTHER,BUB,BUB,BUB1
CAMK1,87,72,KEA3,0.7571428571428571,4,CAMK,CAMK1,CAMK1,CAMK1
CAMK1D,247,230,KEA3,0.19714285714285715,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK2A,55.666666666666664,36,KEA3,0.8857142857142857,4,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2B,143,137,KEA3,0.5171428571428571,3,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2D,98.33333333333333,85,KEA3,0.7114285714285714,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2G,17,6,KEA3,0.9828571428571429,4,CAMK,CAMK2,CAMK2,CAMK2G
CAMK4,84,69,KEA3,0.7657142857142857,4,CAMK,CAMK1,CAMK1,CAMK4
CAMKK1,124,118,KEA3,0.5828571428571429,3,OTHER,CAMKK,META,CAMKK1
CAMKK2,106,95,KEA3,0.6685714285714286,3,OTHER,CAMKK,META,CAMKK2
CDC42BPA,288,256,KEA3,0.12,1,AGC,DMPK,GEK,CDC42BPA
CDC7,175.5,178,KEA3,0.38285714285714284,2,OTHER,CDC7,CDC7,CDC7
CDK1,45.5,28,KEA3,0.9171428571428571,4,CMGC,CDK,CDC2,CDK1
CDK11A,333,292,KEA3,0.017142857142857144,1,CMGC,CDK,CDK11,CDK11A
CDK11A,333,292,KEA3,0.017142857142857144,1,NA,NA,NA,CDK11A
CDK12,317,280,KEA3,0.05142857142857143,1,CMGC,CDK,CRK7,CDK12
CDK15,269,241,KEA3,0.16285714285714287,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,254,234,KEA3,0.18285714285714286,1,CMGC,CDK,PCTAIRE,CDK16
CDK18,233,225,KEA3,0.21428571428571427,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,285,253,KEA3,0.12857142857142856,1,CMGC,CDK,CDK8,CDK19
CDK2,52,33,KEA3,0.8942857142857142,4,CMGC,CDK,CDC2,CDK2
CDK20,203,196,KEA3,0.32571428571428573,2,CMGC,CDK,CCRK,CDK20
CDK3,145.66666666666666,141,KEA3,0.5057142857142857,3,CMGC,CDK,CDC2,CDK3
CDK4,77.66666666666667,60,KEA3,0.8,4,CMGC,CDK,CDK4,CDK4
CDK5,101,89,KEA3,0.6971428571428572,3,CMGC,CDK,CDK5,CDK5
CDK6,101,89,KEA3,0.6971428571428572,3,CMGC,CDK,CDK4,CDK6
CDK7,64.66666666666667,45,KEA3,0.8542857142857143,4,CMGC,CDK,CDK7,CDK7
CDK8,215,207,KEA3,0.28285714285714286,2,CMGC,CDK,CDK8,CDK8
CDK9,90.33333333333333,78,KEA3,0.7314285714285714,3,CMGC,CDK,CDK9,CDK9
CDKL3,306,270,KEA3,0.08,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,75,57,KEA3,0.8114285714285714,4,CMGC,CDKL,CDKL,CDKL5
CHEK1,77.66666666666667,60,KEA3,0.8,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,122.66666666666667,117,KEA3,0.5885714285714285,3,CAMK,RAD53,RAD53,CHEK2
CHUK,67.66666666666667,48,KEA3,0.8457142857142858,4,OTHER,IKK,IKK,CHUK
CLK1,106,95,KEA3,0.6685714285714286,3,CMGC,CLK,CLK,CLK1
CLK2,84,69,KEA3,0.7657142857142857,4,CMGC,CLK,CLK,CLK2
CLK3,216,208,KEA3,0.2742857142857143,2,CMGC,CLK,CLK,CLK3
CLK4,323,285,KEA3,0.037142857142857144,1,CMGC,CLK,CLK,CLK4
CSF1R,158,156,KEA3,0.4542857142857143,2,TK,PDGFR,PDGFR,CSF1R
CSK,164.33333333333334,166,KEA3,0.4228571428571429,2,TK,CSK,CSK,CSK
CSNK1A1,78,61,KEA3,0.7971428571428572,4,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,338,297,KEA3,0.002857142857142857,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,77.33333333333333,59,KEA3,0.8057142857142857,4,CK1,CK1,CK1-D,CSNK1D
CSNK1E,131.66666666666666,126,KEA3,0.5514285714285714,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,154.5,150,KEA3,0.48,2,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,223.5,217,KEA3,0.24,1,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,266,239,KEA3,0.16857142857142857,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,38.333333333333336,24,KEA3,0.9285714285714286,4,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,110.33333333333333,102,KEA3,0.6428571428571429,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,83,67,KEA3,0.7771428571428571,4,CAMK,DAPK,DAPK,DAPK1
DAPK3,78.33333333333333,62,KEA3,0.7942857142857143,4,CAMK,DAPK,DAPK,DAPK3
DCLK1,271,243,KEA3,0.15714285714285714,1,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,97.5,83,KEA3,0.7171428571428572,3,TK,DDR,DDR,DDR1
DDR2,196,191,KEA3,0.34285714285714286,2,TK,DDR,DDR,DDR2
DMPK,63,43,KEA3,0.86,4,AGC,DMPK,GEK,DMPK
DYRK1A,73,53,KEA3,0.8228571428571428,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,79,63,KEA3,0.7914285714285715,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,73.33333333333333,54,KEA3,0.82,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,163,164,KEA3,0.42857142857142855,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,74.5,56,KEA3,0.8142857142857143,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,139.5,135,KEA3,0.5257142857142857,3,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,48,30,KEA3,0.9085714285714286,4,TK,EGFR,EGFR,EGFR
EIF2AK1,316,279,KEA3,0.054285714285714284,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,49,31,KEA3,0.9028571428571428,4,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,336,295,KEA3,0.008571428571428572,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,322,284,KEA3,0.04,1,TK,EPH,EPH,EPHA2
EPHA3,129,121,KEA3,0.5685714285714286,3,TK,EPH,EPH,EPHA3
EPHA4,327,288,KEA3,0.02857142857142857,1,TK,EPH,EPH,EPHA4
EPHA8,335,294,KEA3,0.011428571428571429,1,TK,EPH,EPH,EPHA8
EPHB1,324,286,KEA3,0.03428571428571429,1,TK,EPH,EPH,EPHB1
EPHB2,294,261,KEA3,0.10571428571428572,1,TK,EPH,EPH,EPHB2
EPHB3,200,192,KEA3,0.34,2,TK,EPH,EPH,EPHB3
ERBB2,137.5,134,KEA3,0.5285714285714286,3,TK,EGFR,EGFR,ERBB2
ERBB4,321,283,KEA3,0.04285714285714286,1,TK,EGFR,EGFR,ERBB4
FASTK,236,228,KEA3,0.2057142857142857,1,ATYPICAL,FAST,FAST,FASTK
FER,30,17,KEA3,0.9514285714285714,4,TK,FER,FER,FER
FES,216,208,KEA3,0.2742857142857143,2,TK,FER,FER,FES
FGFR1,160,161,KEA3,0.44,2,TK,FGFR,FGFR,FGFR1
FGFR2,106,95,KEA3,0.6685714285714286,3,TK,FGFR,FGFR,FGFR2
FGFR3,205.5,200,KEA3,0.31142857142857144,2,TK,FGFR,FGFR,FGFR3
FGFR4,121.5,115,KEA3,0.5942857142857143,3,TK,FGFR,FGFR,FGFR4
FGR,65,46,KEA3,0.8514285714285714,4,TK,SRC,SRCA,FGR
FLT1,310,274,KEA3,0.06857142857142857,1,TK,VEGFR,VEGFR,FLT1
FLT3,187,185,KEA3,0.36,2,TK,PDGFR,PDGFR,FLT3
FLT4,273,245,KEA3,0.15142857142857144,1,TK,VEGFR,VEGFR,FLT4
FRK,167.5,170,KEA3,0.4085714285714286,2,TK,SRC,FRK,FRK
FYN,67,47,KEA3,0.8485714285714285,4,TK,SRC,SRCA,FYN
GRK1,331,291,KEA3,0.02,1,AGC,GRK,GRK,GRK1
GRK2,12.333333333333334,3,KEA3,0.9942857142857143,4,AGC,GRK,BARK,GRK2
GRK3,108.5,100,KEA3,0.6542857142857142,3,AGC,GRK,BARK,GRK3
GRK5,16,5,KEA3,0.9857142857142858,4,AGC,GRK,GRK,GRK5
GRK6,127,119,KEA3,0.58,3,AGC,GRK,GRK,GRK6
GSK3A,114.66666666666667,106,KEA3,0.6257142857142857,3,CMGC,GSK,GSK,GSK3A
GSK3B,21,10,KEA3,0.9714285714285714,4,CMGC,GSK,GSK,GSK3B
HASPIN,222,214,KEA3,0.25142857142857145,2,OTHER,HASPIN,HASPIN,HASPIN
HCK,106.33333333333333,96,KEA3,0.6657142857142857,3,TK,SRC,SRCB,HCK
HIPK1,159.5,159,KEA3,0.44571428571428573,2,CMGC,DYRK,HIPK,HIPK1
HIPK2,72.33333333333333,52,KEA3,0.8285714285714286,4,CMGC,DYRK,HIPK,HIPK2
HIPK3,295,262,KEA3,0.10285714285714286,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,100,88,KEA3,0.7028571428571428,3,CMGC,DYRK,HIPK,HIPK4
ICK,286,254,KEA3,0.12571428571428572,1,CMGC,RCK,RCK,CILK1
IGF1R,92,80,KEA3,0.7257142857142858,3,TK,INSR,INSR,IGF1R
IKBKB,46,29,KEA3,0.9142857142857143,4,OTHER,IKK,IKK,IKBKB
IKBKE,44,27,KEA3,0.92,4,OTHER,IKK,IKK,IKBKE
ILK,101.66666666666667,90,KEA3,0.6914285714285714,3,TKL,MLK,ILK,ILK
INSR,102.66666666666667,91,KEA3,0.6885714285714286,3,TK,INSR,INSR,INSR
IRAK1,143.5,138,KEA3,0.5142857142857142,3,TKL,IRAK,IRAK,IRAK1
IRAK3,251,233,KEA3,0.18571428571428572,1,TKL,IRAK,IRAK,IRAK3
IRAK4,293,260,KEA3,0.10857142857142857,1,TKL,IRAK,IRAK,IRAK4
ITK,139.66666666666666,136,KEA3,0.5228571428571429,3,TK,TEC,TEC,ITK
JAK1,181.5,182,KEA3,0.36857142857142855,2,TK,JAKA,JAKA,JAK1
JAK2,68,49,KEA3,0.84,4,TK,JAKA,JAKA,JAK2
JAK3,157.66666666666666,155,KEA3,0.46,2,TK,JAKA,JAKA,JAK3
KDR,304,268,KEA3,0.08571428571428572,1,TK,VEGFR,VEGFR,KDR
KIT,188,186,KEA3,0.35714285714285715,2,TK,PDGFR,PDGFR,KIT
KSR1,274,246,KEA3,0.14857142857142858,1,TKL,RAF,KSR,KSR1
KSR2,207,202,KEA3,0.3028571428571429,2,TKL,RAF,KSR,KSR2
LATS1,192.66666666666666,189,KEA3,0.3485714285714286,2,AGC,NDR,NDR,LATS1
LATS2,134,129,KEA3,0.5428571428571428,3,AGC,NDR,NDR,LATS2
LCK,31.666666666666668,19,KEA3,0.9457142857142857,4,TK,SRC,SRCB,LCK
LIMK1,287,255,KEA3,0.12285714285714286,1,TKL,LISK,LIMK,LIMK1
LIMK2,218,211,KEA3,0.26285714285714284,2,TKL,LISK,LIMK,LIMK2
LRRK2,106,95,KEA3,0.6685714285714286,3,TKL,LRRK,LRRK,LRRK2
LYN,83.33333333333333,68,KEA3,0.7714285714285715,4,TK,SRC,SRCB,LYN
MAK,268,240,KEA3,0.1657142857142857,1,CMGC,RCK,RCK,MAK
MAP2K1,107.66666666666667,98,KEA3,0.66,3,STE,STE7,MEK1,MAP2K1
MAP2K2,223,216,KEA3,0.24285714285714285,1,STE,STE7,MEK1,MAP2K2
MAP2K3,258,235,KEA3,0.18,1,STE,STE7,MEK3,MAP2K3
MAP2K4,169.33333333333334,173,KEA3,0.4,2,STE,STE7,MEK4,MAP2K4
MAP2K6,158.66666666666666,157,KEA3,0.4514285714285714,2,STE,STE7,MEK3,MAP2K6
MAP2K7,96.5,82,KEA3,0.72,3,STE,STE7,MEK7,MAP2K7
MAP3K1,264,237,KEA3,0.1742857142857143,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,275,248,KEA3,0.14285714285714285,1,TKL,MLK,MLK,MAP3K10
MAP3K11,204.66666666666666,198,KEA3,0.32,2,TKL,MLK,MLK,MAP3K11
MAP3K13,251,233,KEA3,0.18571428571428572,1,TKL,MLK,LZK,MAP3K13
MAP3K14,110,101,KEA3,0.6457142857142857,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,210,203,KEA3,0.3,2,TKL,MLK,ZAK,MAP3K20
MAP3K3,205,199,KEA3,0.3171428571428571,2,STE,STE11,MEKK2,MAP3K3
MAP3K4,307,271,KEA3,0.07714285714285714,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,119.66666666666667,112,KEA3,0.6057142857142858,3,STE,STE11,ASK,MAP3K5
MAP3K6,225,220,KEA3,0.23142857142857143,1,STE,STE11,ASK,MAP3K6
MAP3K7,111.66666666666667,104,KEA3,0.6371428571428571,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,120,113,KEA3,0.6028571428571429,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,270,242,KEA3,0.16,1,STE,STE20,KHS,MAP4K1
MAP4K2,202.5,195,KEA3,0.32857142857142857,2,STE,STE20,KHS,MAP4K2
MAP4K3,299,265,KEA3,0.09428571428571429,1,STE,STE20,KHS,MAP4K3
MAP4K4,172,174,KEA3,0.3942857142857143,2,STE,STE20,MSN,MAP4K4
MAP4K5,157,154,KEA3,0.46285714285714286,2,STE,STE20,KHS,MAP4K5
MAPK1,26,13,KEA3,0.9628571428571429,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,98,84,KEA3,0.7142857142857143,3,CMGC,MAPK,JNK,MAPK10
MAPK11,113,105,KEA3,0.6314285714285715,3,CMGC,MAPK,P38,MAPK11
MAPK12,116.33333333333333,107,KEA3,0.6228571428571429,3,CMGC,MAPK,P38,MAPK12
MAPK13,159.66666666666666,160,KEA3,0.44285714285714284,2,CMGC,MAPK,P38,MAPK13
MAPK14,37,23,KEA3,0.9314285714285714,4,CMGC,MAPK,P38,MAPK14
MAPK15,207,202,KEA3,0.3028571428571429,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,41.33333333333333,25,KEA3,0.9257142857142857,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,215,207,KEA3,0.28285714285714286,2,CMGC,MAPK,ERK3,MAPK6
MAPK7,149,143,KEA3,0.5,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,90,77,KEA3,0.7342857142857143,3,CMGC,MAPK,JNK,MAPK8
MAPK9,57.333333333333336,38,KEA3,0.8771428571428571,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,83.33333333333333,68,KEA3,0.7714285714285715,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,302,266,KEA3,0.09142857142857143,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,36.333333333333336,22,KEA3,0.9342857142857143,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,88.66666666666667,74,KEA3,0.7485714285714286,3,CAMK,CAMKL,MARK,MARK2
MARK3,174.33333333333334,176,KEA3,0.38857142857142857,2,CAMK,CAMKL,MARK,MARK3
MARK4,334,293,KEA3,0.014285714285714285,1,CAMK,CAMKL,MARK,MARK4
MAST1,221,213,KEA3,0.2542857142857143,2,AGC,MAST,MAST,MAST1
MAST2,315,278,KEA3,0.05714285714285714,1,AGC,MAST,MAST,MAST2
MATK,164,165,KEA3,0.4257142857142857,2,TK,CSK,CSK,MATK
MELK,308,272,KEA3,0.07428571428571429,1,CAMK,CAMKL,MELK,MELK
MERTK,153,146,KEA3,0.49142857142857144,2,TK,AXL,AXL,MERTK
MET,111.33333333333333,103,KEA3,0.64,3,TK,MET,MET,MET
MKNK1,156.33333333333334,153,KEA3,0.4685714285714286,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,226,222,KEA3,0.22285714285714286,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,222.5,215,KEA3,0.24857142857142858,1,CMGC,RCK,RCK,MOK
MOS,305,269,KEA3,0.08285714285714285,1,OTHER,MOS,MOS,MOS
MST1R,212,204,KEA3,0.29428571428571426,2,TK,MET,MET,MST1R
MTOR,135.66666666666666,132,KEA3,0.5342857142857143,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,214.5,206,KEA3,0.2885714285714286,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,278,251,KEA3,0.13428571428571429,1,STE,STE20,NINAC,MYO3A
NEK10,291,258,KEA3,0.11428571428571428,1,OTHER,NEK,NEK10,NEK10
NEK11,176,179,KEA3,0.37714285714285717,2,OTHER,NEK,NEK11,NEK11
NEK2,121.33333333333333,114,KEA3,0.6,3,OTHER,NEK,NEK2,NEK2
NEK3,167,168,KEA3,0.4142857142857143,2,OTHER,NEK,NEK1,NEK3
NEK4,190.5,188,KEA3,0.3514285714285714,2,OTHER,NEK,NEK4,NEK4
NEK6,135.33333333333334,130,KEA3,0.54,3,OTHER,NEK,NEK6,NEK6
NEK8,224.5,219,KEA3,0.2342857142857143,1,OTHER,NEK,NEK8,NEK8
NEK9,85.5,71,KEA3,0.76,4,OTHER,NEK,NEK8,NEK9
