Barcode,Peptide,LFC,totalMeanLFC,LFC_SD
720012206,ACM1_444_456,-0.0299906514376147,0.30544366152306274,0.2917271228305818
720012206,ACM4_456_468,-0.05456615123041164,0.08954768176368808,0.14018126738262784
720012206,ADDB_696_708,0.0166147138508963,0.2672487964330245,0.2705592215755971
720012206,ADDB_706_718,0.17230182797133597,0.10216264799099879,0.09463991715752133
720012206,ADRB2_338_350,-0.15354525825345533,-0.033943405804117255,0.1672448612343424
720012206,AMOT_744_756,-0.026030386635842895,0.3371589631490508,0.3304431971251768
720012206,ANDR_785_797,-0.20047647832648074,0.2359957646412676,0.37876906791427795
720012206,ANXA1_209_221,-0.650885097799704,0.0580944118088631,0.6157588420906671
720012206,ARHG2_166_178,-0.1477823105241507,0.26412103786547164,0.3639037526461919
720012206,BAD_112_124,-0.42696845118343774,-0.08303403923055766,0.30047439288012245
720012206,BAD_69_81,-0.05004068249959559,0.12818997109139593,0.1724598707022291
720012206,BAD_93_105,0.2626267579296453,0.2799235536432058,0.04631411373022645
720012206,BCKD_45_57,-0.09278118347301678,0.22353692597518,0.2741592274339558
720012206,BUB1_207_219,-0.23532139387311535,0.02163779446607498,0.22588784139432622
720012206,C1R_201_213,-1.2425233764426817,-0.33440926732059084,0.8072065024289848
720012206,CAC1C_1974_1986,-0.1799350679036884,-0.16526333353682995,0.06857128708926467
720012206,CCR5_330_342,0.002962413855861712,0.3806911973726483,0.3297407627964334
720012206,CD27_212_224,0.007717257847742687,0.15534968750554218,0.35667932346880465
720012206,CDC2_154_169,-0.24711081654043454,-0.12256794755316196,0.11190256006164316
720012206,CDK7_163_175,0.012082023753462678,0.15176255786201054,0.1220478153879647
720012206,CDN1A_139_151,0.028644036125047734,0.09289024042568943,0.05607437140620662
720012206,CENPA_1_14,0.16483550572113082,0.23290355416780736,0.1645277504586399
720012206,CFTR_730_742,-0.047545584267791874,0.14699897184431315,0.2543380860026039
720012206,CGHB_109_121,0.017880260358198008,-0.3222006469157745,0.3010374932484531
720012206,CO4A3_1429_1441,-0.15712812562291756,0.11793959727810174,0.27347690690360893
720012206,CREB1_126_138,0.0063930460931693744,0.31718026038945507,0.30292746454534253
720012206,CSF1R_701_713,-0.03567925262001914,0.20337655213440264,0.31921307586475883
720012206,DESP_2842_2854,-0.3084962200818193,0.21920366248358292,0.45839280478292965
720012206,EPB42_241_253,-0.26095334519038005,0.3682886900644696,0.6357829261253237
720012206,ERBB2_679_691,0.15827073141353765,0.22917050601445746,0.09080933003245968
720012206,ERF_519_531,0.09739040171935809,0.3285546647470647,0.2042110682226746
720012206,ESR1_160_172,0.023507279021448113,0.1926622703588592,0.14912231107056775
720012206,EZH2_305_317,-0.4224504869336885,0.09897044491933589,0.4700024588938886
720012206,FIBA_569_581,-0.15590453112737812,0.21965695462402124,0.3519421259118423
720012206,FOXO3_25_37,0.07535623839368633,0.27639885592400965,0.20633399799948948
720012206,FRAP_2443_2455,-0.16713305843480697,0.10083696034115727,0.2367817314558049
720012206,GBF1_1331_1343,-0.5430555489872333,0.007616780277265238,0.47711362886408887
720012206,GPR6_349_361,-0.07609194934935459,0.20064943962181037,0.29158736056730267
720012206,GPSM2_394_406,-0.1867255480404264,0.23314681591478514,0.3862462009149425
720012206,GSUB_61_73,0,0.2594768521356106,0.22612012666623182
720012206,GYS2_1_13,-0.04752327197705419,0.3987625689761005,0.40358991087147555
720012206,H2B1B_ 27_40,0.13186011600278302,0.23805230336254488,0.09627165499597078
720012206,H32_3_18,0.21131570231510466,0.027817379245449025,0.1844505485707128
720012206,IF4E_203_215,0.1483227469571009,0.282137449581296,0.12891327831342891
720012206,IRS1_788_800,0.34148236261328613,0.4752230592127997,0.3261866822288914
720012206,K6PL_766_778,-0.4779127735129354,0.02508753290012426,0.4608191186862781
720012206,KAP2_92_104,-0.07359196699040105,-0.010533573640187775,0.08727609901163642
720012206,KAP3_107_119,-0.07221244796601489,-0.01579466210632141,0.04940517165012159
720012206,KAPCG_192_206,-0.21498879162915507,0.05036755136614376,0.24981079997178113
720012206,KCC2G_278_289,-0.04383861093352426,0.11396790075474827,0.1679249099215596
720012206,KCNA1_438_450,-0.3976076931524677,0.3762202952528805,0.7283287350834844
720012206,KCNA2_442_454,-0.09217113035827573,0.26703412802827425,0.33159361540941085
720012206,KCNA3_461_473,-0.12285674778553357,0.3773354210102541,0.450992920589803
720012206,KCNB1_489_501,-0.3569345447152754,0.07819346684467021,0.37703711951516955
720012206,KCNH2_277_289,-0.12613232523905982,-0.04108909112884589,0.1346368015416286
720012206,KIF2C_105_118_S106G,0.17669285096491016,0.3338127553553119,0.18067076185008427
720012206,KPB1_1011_1023,-0.12650272115118355,0.09694459256651142,0.2423451483230053
720012206,KS6A1_374_386,0.1952849598151003,0.1892595750509427,0.1950675540274508
720012206,LIPS_944_956,0.050213052376184564,0.16890105832362443,0.10328801869747019
720012206,LMNB1_16_28,1.3023553521434463,1.568401147471459,0.31366977546005226
720012206,MARCS_152_164,0.09687481792941899,0.057703129472905054,0.1959225232143505
720012206,MARCS_160_172,-0.17973614301576024,0.17338928221383565,0.31563434748066826
720012206,MBP_222_234,0.46107304348502076,0.6267144241911572,0.1982742768944112
720012206,MP2K1_287_299,0.0019940501320876436,0.38736805526243767,0.4169675699217548
720012206,MPIP1_172_184,0.2905336218803498,0.7674698289180707,0.5995333884494275
720012206,MPIP3_208_220,-0.40351562938362484,0.19147567237740554,0.5152868388628098
720012206,MYL9_14_26,0.20878242068402564,0.3112663020269455,0.2329853715789145
720012206,MYPC3_268_280,-0.2882158674986748,0.28017306729538183,0.5095754258849784
720012206,NCF1_296_308,0.07039266460927784,0.20624595614586028,0.13341819236168842
720012206,NCF1_321_333,0.2014511331750537,0.18832341918283527,0.12756067508335636
720012206,NEK2_172_184,0.6222794002738397,0.5398978479526196,0.1584202759175097
720012206,NEK3_158_170,-0.29218075149331035,-0.14791176023987931,0.20290371708919755
720012206,NFKB1_330_342,0.08376169041725756,0.3007771287923055,0.1879868880131112
720012206,NMDZ1_890_902,0.20959453848051268,0.29275660628352834,0.10438203967782134
720012206,NOS3_1171_1183,0.014480837017034176,0.37328781600596567,0.41664148728598005
720012206,NR4A1_344_356,0.1409283207075518,0.2106187137303781,0.18800458976241674
720012206,P53_308_323,-0.31789634086831153,0.17822740866302605,0.47641130128999165
720012206,PDPK1_235_247,-0.15808986500534328,0.27165986660397107,0.37683535245455446
