Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statistic,Median Kinase Change,Mean peptide set size
PRKAA1,Q13131,CAMK,CAMKL,0.8419347045654042,0.37472130516742036,1.375511637486551,1.3960333046311528,0.8134209828770623,0.776380558811773,0.06107395329331741,0.2477091483200256,7
AKT1,P31749,AGC,AKT,0.9665762445130504,0.37478511150873217,1.3710800226874762,1.5288256816926622,0.7695868894701197,0.7630258830942893,0.06584315845817924,0.24846833100622792,25
MAPKAPK2,P49137,CAMK,MAPKAPK,0.9160065821782176,0.4034441196473622,1.368881058587538,1.7412669627871875,0.770582348152416,0.7444819198467011,0.11277380323791762,0.2532988621363681,30
PRKCD,Q05655,AGC,PKC,0.9665762445130504,0.43606143027689254,1.3495759033921515,1.6699110542515192,0.7644483120151,0.8044681712814211,0.07380959926385453,0.272723483858852,20
RPS6KA4,O75676,AGC-CAMK,RSK,0.7993245492734065,0.2948970764680514,1.3392103879203177,1.345399962738015,0.7495863731861281,0.6119235362499582,0.25490204285443446,0.42858313661195496,4
CDKL1,Q00532,CMGC,CDKL,0.8175342892257639,0.40583637329560124,1.3310924976981382,1.4507024008013714,0.744417168313507,0.8276764561382491,0.19926765847264077,0.11474509968529105,5
CAMK2D,Q13557,CAMK,CAMK2,0.9259134474450772,0.3673281772754401,1.3270897552444643,1.4614262661931443,0.7477187169788467,0.7376944401334405,0.1327901682060503,0.2614736838264024,9
SGK3,Q96BR1,AGC,SGK,0.6692398974203501,0.25025755927799725,1.3251021340089508,1.4175729824872625,0.7613516818845154,0.6020440760786419,0.2091315730138372,0.24103370269423108,16
SGK2,Q9HBY8,AGC,SGK,0.7349752891624552,0.37332567040611164,1.3133637307377066,1.8142879001299939,0.7598876296163424,0.6966575695511569,0.18901494019715934,0.2852835837647238,16
CAMK2G,Q13555,CAMK,CAMK2,0.6707768877152422,0.23937752136355817,1.2693469017533328,1.3474829138863076,0.7438513062183989,0.4680669499011181,0.4091527033647593,0.23746144961425494,8
PRKCB,P05771,AGC,PKC,0.9665762445130504,0.2703373545479994,1.2624257276732513,1.2963303914389264,0.7352772811043263,0.7017625605634474,0.04628565667721043,0.2542093032754675,21
PRKACG,P22612,AGC,PKA,0.9665762445130504,0.24177079035134935,1.2061537610898383,1.2309773448148704,0.498430573636583,0.498430573636583,0,0.27537261777804084,3
CSNK2A1,P68400,CMGC,CK2,0.9665762445130504,0.2526406283811259,1.203148250950113,1.3559160814231705,0.5370588727035479,0.5542401517413627,0.051543837113444194,0.13435708045370176,4
RPS6KA3,P51812,AGC-CAMK,RSK,0.8716963846877798,0.5263806439320401,1.1672356950594687,2.624153563690844,0.6116558878948825,0.7173398556577555,0.21924551614379156,0.2860423197768767,21
PRKCH,P24723,AGC,PKC,0.7542461143418496,0.1737556060154552,1.1576903771532383,1.2676062401770316,0.6040760244775368,0.5319650377810562,0.19286803685588552,0.2005327432740215,12
PRKCE,Q02156,AGC,PKC,0.8387757382707738,0.17270333748827202,1.1483503508990949,1.2641457080675251,0.6351154795607745,0.5730540362430786,0.16130044239239613,0.23066442873647494,18
ROCK1,Q13464,AGC,DMPK,0.7488386860768756,0.29126507582224836,1.1222141410983735,1.2963303914389264,0.6421655073852389,0.6427249815405085,0.14208962595119518,0.19694872981426648,5
DAPK3,O43293,CAMK,DAPK,0.6861327796308466,0.4294570601181025,1.115589839748949,1.115589839748949,0.8103904692319439,0.8103904692319439,NA,0.13171164962056517,3
AURKA,O14965,CAMK,AUR,0.6861327796308466,0.41721421191727037,1.1063491830140364,1.1346827816579714,0.8407131657904132,0.8407131657904132,0,0.16027279611793493,5
AURKB,Q96GD4,CAMK,AUR,0.581998245453706,0.3125997211093089,1.0567231805281276,1.0884375937053343,0.7989374408350958,0.6536603723866526,0.28827524573631663,0.2011222105306112,4
PRKCQ,Q04759,AGC,PKC,0.7243058228148028,0.07198728249181749,1.044369967074034,1.067851062923557,0.5201188258872335,0.47293500423868035,0.05740992524910874,0.1991619952499391,19
CAMK2B,Q13554,CAMK,CAMK2,0.706209928564782,0.33513060683619295,1.0243292803591066,1.373290177492593,0.788661425390744,0.7232673439962987,0.20790201404309153,0.2865837253145343,6
CDK3,Q00526,CMGC,CDK,0.5453050558019449,0.1990400544310505,0.9463377653390586,1.0712765019473585,0.6536641651267143,0.5721073014908665,0.1509232441606771,0.16638175963237253,11
MTOR,P42345,Atypical,PIKK,0.741424111011042,0.3580950626379118,0.8745577737602532,1.697063300295134,0.48922061273181805,0.6807738808419959,0.2972885093746043,0.25845896335086815,6
RPS6KA6,Q9UK32,AGC-CAMK,RSK,0.5945896343492482,0.272765743291541,0.8081378800703775,1.6743201731565742,0.6238490185093455,0.5886910585097569,0.23196067055289238,0.2648718305428321,15
RPS6KB1,P23443,AGC,RSK,0.7389304400763574,0.13034809245102488,0.7988433064615486,1.2676062401770316,0.5433119303170104,0.5416714643803111,0.07276416947519058,0.24353773580202437,19
CSNK1A1,P48729,CK1,CK1,0.6027236938761404,0.27259422592829746,0.780279286980033,1.364516253185088,0.6728860692038009,0.6677661883219148,0.07455545254078094,0.25646213075077123,9
PAK1,Q13153,STE,STE20,0.5114492834995558,0.2531246535161882,0.7601701795162135,0.7987995818723443,0.6093478529664579,0.6093478529664579,0,0.10861628432986532,6
SGK1,O00141,AGC,SGK,0.6253246600472676,0.2746945634777958,0.7555942184115835,1.6878226435602213,0.48951459179028006,0.6118039866079585,0.19793423808398034,0.2615080333493672,19
PRKCG,P05129,AGC,PKC,0.6101138247696933,0.15482122713485053,0.654540007321273,1.2728492955894035,0.5574508754935515,0.5265202332051101,0.16579821451090748,0.18528179007519693,13
PRKAB1,Q9Y478,NA,NA,0.38721614328026455,0.24805228416716843,0.6359370392969224,0.6548223834572959,0.5207715210582694,0.5207715210582694,0,0.11127070522088693,3
RPS6KA2,Q15349,AGC-CAMK,RSK,0.6174931506142204,0.1777434474481299,0.6127241019100622,1.4587203728172193,0.5045912600344364,0.5661950032761701,0.14480524922933896,0.2571063726132294,21
RPS6KA1,Q15418,AGC-CAMK,RSK,0.6764418086815417,0.2506170302858598,0.602964264620906,1.6569460770871516,0.4915956597769115,0.6064383659128111,0.19953502661671094,0.23372968788088871,22
CDK6,Q00534,CMGC,CDK,0.3490623017518614,0.18529447462552734,0.5920315535978405,0.6148944365573448,0.5405280073798903,0.48575723584708574,0.16431231459841344,0.08833413451814105,6
RPS6KL1,Q9Y6S9,OTHER,RSKL,0.393618634889395,0.19370366332922956,0.5874407814943872,0.5956589911521989,-0.39630901874131563,-0.39630901874131563,0,-0.05069986636957117,3
IKBKE,Q14164,OTHER,IKK,0.46540639693764235,0.15646133915168783,0.559834260232916,0.918235163612756,0.48217657124442764,0.4517842519720485,0.09834230233420498,0.20342800881883769,7
NUAK1,O60285,CAMK,CAMKL,0.39147396642280585,0.16696706123582034,0.5576895917663269,0.5732480728088504,0.42356960246470704,0.42356960246470704,0,0.016904614412363905,4
CDK7,P50613,CMGC,CDK,0.4268254193982232,0.03629698733896223,0.5505030877657243,0.5630363177209547,0.34692400371808635,0.320722928051038,0.08870454866708466,0.07379019308846631,14
CDK4,P11802,CMGC,CDK,0.4048045572091114,0.16564023893209084,0.5501144959679509,0.7148749502891261,0.4795884664714056,0.48743505768491946,0.02353977364054159,0.08317019833497177,7
CDKL2,Q92772,CMGC,CDKL,0.2731737694534283,0.21251129343153796,0.5201577717533121,0.5447530323662033,0.49327784509798134,0.472745834131404,0.05029295026134293,0.19302107861994777,3
MYLK3,Q32MK0,CAMK,MLCK,0.2958494831602009,0.1982581178995073,0.497199386564812,0.5090980610146397,0.4102591107758431,0.4102591107758431,0,0.2597468812368744,3
NPR1,P16066,RGC,RGC,0.4048045572091114,0.05986352368189657,0.45195471380418734,0.6083592965076121,0.4862200969876861,0.4683551747939008,0.043890614782432565,0.16134464470204318,21
PRKCI,P41743,AGC,PKC,0.39147396642280585,0.02584755669365308,0.41375036113395813,0.43819762975550147,0.3063084148799305,0.3224155986405199,0.05140208979242751,0.10911892778631854,16
MAP4K4,O95819,STE,STE20,0.21896306137886817,0.1791811504035531,0.39614190710970887,0.4060497047360126,0.3727239814412169,0.3727239814412169,0,0.106272458893604,3
MAPK12,P53778,CMGC,MAPK,0.2556539125720653,0.08321358331638555,0.368150537840182,0.6359370392969224,0.3017684782484679,0.33657084585991975,0.13801884369203266,0.1252264308930775,10
RAF1,P04049,TKL,RAF,0.30800329720651154,0.057937962362805476,0.3560580309200717,0.47344362963792574,0.2536169566946053,0.2568625440171126,0.009736761967521827,0.09421024204929244,7
ROCK2,O75116,AGC,DMPK,0.3200110710787669,0.0889313321822805,0.33878232704048183,0.8494277523310021,0.2127822279916285,0.22573381238151605,0.19765621908341885,0.08415756073552169,4
CILK1,Q9UPZ9,CMGC,RCK,0.15899543463752946,0.07362318826816996,0.3184693294368236,0.31957020323770974,0.20655869760630718,0.12285596367972305,0.1449773878932629,0.08085367295457146,3
MAPK11,Q15759,CMGC,MAPK,0.32487714616258617,0.12989348189490504,0.3089122713882285,1.0043297123167454,0.3023320446606389,0.38136637208927693,0.17767331545962942,0.0934437101694949,6
CHEK1,O14757,CAMK,CAMKL,0.22112562709704972,0.10141143194982505,0.3076114018486153,0.6843486739135642,0.3982457711256367,0.3888711853407956,0.1317236502411512,0.15029455422167487,9
NPR2,P20594,RGC,RGC,0.16918322152033752,0.08815526197580381,0.2938901432882487,0.34390179798716813,0.3139684463949179,0.2330923022466129,0.20394357589820947,0.13324509917436456,6
CDKL5,O76039,CMGC,CDKL,0.3031947322270926,0.11584234334822179,0.27832985121112014,0.908150220056045,0.33276211351481744,0.34031426126925635,0.2004164920975801,0.1529815458213289,6
MAK,P20794,CMGC,RCK,0.21752737583371382,0.042881326116129465,0.2604087019498433,0.2632848663943889,-0.10238097385279177,-0.10238097385279177,0,-0.059265320808321365,4
CDK5,Q00535,CMGC,CDK,0.22040350874217546,0.040901681897110465,0.257560827540933,0.27199054296357444,0.313254252493667,0.313254252493667,0,0.0570117879296721,12
NEK4,P51957,NEK,NEK,0.1524273408578878,0.08978921364937037,0.24448180533475483,0.25042444950715836,-0.19345642817035102,-0.19345642817035102,0,-0.09573823325133575,3
MAPK13,O15264,CMGC,MAPK,0.21896306137886817,0.02009168841182154,0.23398593496337483,0.2676255425829505,0.293266238922173,0.2887801551471041,0.011697771269233442,0.12099868717975466,16
CDKL4,Q5MAI5,CMGC,CDKL,0.24196611759075218,0.10768436484755428,0.22382614950701182,0.7361273231347764,0.15327202591774006,0.24495889475680646,0.1697710921128346,0.08920417028464445,4
MAP3K8,P41279,STE,STE-Unique,0.1524273408578878,0.05283997958028649,0.20401437507928677,0.2179288896143201,0.13920550550875374,0.13920550550875374,0,0.09341189102042446,4
DYRK1A,Q13627,CMGC,DYRK,0.09366495819490933,0.10909072991740827,0.2027556881123176,0.2105715996192194,0.2157397577385444,0.2157397577385444,0,0.09436024721264118,3
TBK1,Q9UHD2,OTHER,IKK,0.11654938139127796,0.05451733038262433,0.2001193311957626,0.26144774386819886,-0.1399703877398753,-0.10677367890786219,0.09945509600103893,-0.0701424601011571,4
MAPK7,Q13164,CMGC,MAPK,0.23137391274264257,0.06960661343914537,0.1805508299562496,0.6018863082694975,0.3070349317713045,0.34919799833954684,0.10423813852462116,0.14450535300733516,12
MAPK14,Q16539,CMGC,MAPK,0.15597055772261573,0.03844307405861195,0.1786908935721258,0.3202378797893747,0.31703722953769087,0.30503728777083017,0.038909385030784595,0.12858480252631393,13
GRK2,P25098,AGC,GRK,0.09582563171583647,0.07285895876162111,0.16795705334039313,0.17884558439545428,0.15438778753305912,0.15438778753305912,0,0.0422584076799053,3
PRKCZ,Q05513,AGC,PKC,0.15366288787019475,0.011457538803976885,0.16421307020350295,0.17139165483062635,0.09875163481385453,0.10590980385094297,0.01420405133602402,0.05569524689263103,9
PDPK1,O15530,AGC,PKB,0.09582563171583647,0.06355796610637192,0.15830773969848982,0.1736193542768201,0.14795218056635687,0.14795218056635687,0,0.08214208239930176,3
CDK2,P24941,CMGC,CDK,0.15366288787019475,0.008233052511897107,0.15802769327264485,0.17229737879165036,0.18029505875544247,0.18289304566394537,0.03718781330571335,0.08672565315058106,16
CDK1,P06493,CMGC,CDK,0.14699645123960747,0.0023265365459565527,0.15453234658282364,0.15890594328256663,0.17852710207955372,0.1817884249626886,0.015578847291371399,0.018797785884829735,19
MAPK8,P45983,CMGC,MAPK,0.14699645123960747,9.67034988130656e-4,0.15453234658282364,0.155403549446496,0.17793069595516162,0.17327635801123825,0.0111654895918024,0.07689823074449302,24
MAPK10,P53779,CMGC,MAPK,0.1403300146090202,7.736281463194038e-4,0.15366288787019475,0.155403549446496,0.17793069595516162,0.16926790608116674,0.015076464685005344,0.07689823074449302,23
PKN1,Q16512,AGC,PKN,0.09570544499758227,0.03609794453590813,0.13393015804798608,0.14351762205371127,0.14143767010005318,0.1396443422846236,0.020465716714551267,0.09515264997361017,6
CDK11A,Q9UQ88,CMGC,NA,0.09459096113244954,0.026974473815913082,0.11777382179311659,0.1415831222765116,0.07508264983846821,0.07811477591833707,0.008752291930476405,0.015574040839227088,4
GSK3B,P49841,CMGC,GSK,0.09378484631231371,0.021183014987314248,0.11594135290606158,0.12053710459521069,0.11698017245956474,0.11136192050795335,0.016854755854834178,0.07800594294723709,7
CDK13,Q14004,CMGC,CDK,0.07349987406012459,0.015524288439631025,0.10800646432239189,0.11321157495393729,-0.038062626400695854,-0.04567254959165039,0.01944379149224149,5.228708029670235e-4,4
COQ8A,Q8NI60,Atypical,ABC1,0.10054920243597357,0.009450542379530597,0.1058856208623209,0.2514150851600061,0.08000258747722976,0.0835450533753471,0.08021460608769214,0.015335155028418779,9
ARAF,P10398,TKL,RAF,0.04479346245805826,0.052908182232862096,0.09735974057100749,0.10228935628997753,0.11349382835025694,0.11349382835025694,0,0.05356348049401808,3
MAP3K14,Q99558,STE,STE-Unique,0.054783560216756344,0.046574944287293245,0.09735974057100749,0.13665810273046358,-0.12180329959324919,-0.12798805373174432,0.01382953067779824,-0.05130120157890783,4
PIM3,Q86V86,CAMK,PIM,0.04479346245805826,0.052908182232862096,0.09735974057100749,0.10228935628997753,0.11349382835025694,0.11349382835025694,0,0.05356348049401808,3
BRAF,P15056,TKL,RAF,0.03483935968960086,0.04366054287666131,0.09638049667945722,0.10228935628997753,0.11349382835025694,0.09687751883897933,0.03297196700588833,0.05356348049401808,3
CDK9,P50750,CMGC,CDK,0.07705382863815179,0.005347564485390846,0.09627857379759602,0.10155347040795967,0.03939832869149051,0.0375432376158847,0.0027826366134087142,0.026170038024091014,8
MAPK9,P45984,CMGC,MAPK,0.07285052304048503,0.002421384045285534,0.0954056197712106,0.09802976359735942,0.14763327999290085,0.1382309705744886,0.0554650077765085,0.059050632923839906,17
GSK3A,P49840,CMGC,GSK,0.058247697258036954,0.04700224905352856,0.09200344834043697,0.1981848314185629,-0.15223499725905545,-0.14919173321122164,0.008607650580658054,-0.07299994955728195,5
MKNK2,Q9HBH9,CAMK,MAPKAPK,0.04479346245805826,0.025059687886724857,0.06982244286072321,0.07724548623919616,0.048475466498183024,0.048475466498183024,0,0.045711695305470514,3
DAPK2,Q9UIK4,CAMK,DAPK,0.04479346245805826,0.02230915728370463,0.06615651407358393,0.07631051390412312,0.07160229470959147,0.033003264608352983,0.05789854515185773,0.0012353424865279906,4
MYLK2,Q9H1R3,CAMK,MLCK,0.04479346245805826,0.01592296609716924,0.0607164285552275,0.0607164285552275,-0.04163419103128807,-0.04163419103128807,NA,-0.021757882726422945,3
CDK19,Q9BWU1,CMGC,CDK,0.04383156952463668,0.01413103716553508,0.05795621221624303,0.062466060446092285,0.047591063584649776,0.047591063584649776,0,0.04128741491965915,5
MAPK1,P28482,CMGC,MAPK,0.056024562476499215,0.0010644198110026225,0.047691990337874794,0.22040350874217546,0.05098625739232616,0.06035943895812482,0.0875660153835836,0.023571697484566244,16
NEK8,Q86SG6,NEK,NEK,0.019908205536914782,0.01775678643429155,0.022276394711152253,0.06798512511999202,0.07261069596910162,0.06826415038731962,0.03154362543062184,0.02120067220339141,5
DCLK3,Q9C098,CAMK,DCAMKL,0,0.007448501036494429,0.00788851221305034,0.00877392430750515,-0.017758137271546615,-0.017758137271546615,0,-0.01386147706697057,3
TEX14,Q8IWB6,OTHER,NKF5,0,0.0027948877341130228,0.0034883278458213473,0.005243055412371883,-0.023688175660900944,-0.013781221659856801,0.013565655456344842,-0.037131413337540664,4
MAPK3,P27361,CMGC,MAPK,0.07103122232953399,0.0029225593455891163,0.00174066157630127,0.2312967964525936,0.05813808861678943,0.10578006945081439,0.15739091225827345,0.016085063910066345,18
